epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1567321861242,2019-09-01T00:11:01.242,0.000,98104.188
1567321861315,2019-09-01T00:11:01.315,0.073,98109.578
1567321861388,2019-09-01T00:11:01.388,0.146,98104.359
1567321861463,2019-09-01T00:11:01.463,0.221,98101.750
1567321861536,2019-09-01T00:11:01.536,0.294,98106.469
1567321861609,2019-09-01T00:11:01.609,0.367,98103.859
1567321861683,2019-09-01T00:11:01.683,0.441,98101.250
1567321861757,2019-09-01T00:11:01.757,0.515,98104.203
1567321861831,2019-09-01T00:11:01.831,0.589,98102.906
1567321861904,2019-09-01T00:11:01.904,0.662,98103.711
1567321861977,2019-09-01T00:11:01.977,0.735,98102.906
1567321862052,2019-09-01T00:11:02.052,0.810,98100.289
1567321862125,2019-09-01T00:11:02.125,0.883,98104.523
1567321862198,2019-09-01T00:11:02.198,0.956,98105.016
1567321862271,2019-09-01T00:11:02.271,1.029,98103.711
1567321862346,2019-09-01T00:11:02.346,1.104,98101.594
1567321862419,2019-09-01T00:11:02.419,1.177,98102.406
1567321862493,2019-09-01T00:11:02.493,1.251,98098.984
1567321862566,2019-09-01T00:11:02.566,1.324,98097.992
1567321862641,2019-09-01T00:11:02.641,1.399,98095.875
1567321862714,2019-09-01T00:11:02.714,1.472,98089.344
1567321862787,2019-09-01T00:11:02.787,1.545,98091.953
1567321862860,2019-09-01T00:11:02.860,1.618,98086.727
1567321862935,2019-09-01T00:11:02.935,1.693,98091.953
1567321863008,2019-09-01T00:11:03.008,1.766,98087.219
1567321863082,2019-09-01T00:11:03.082,1.840,98087.539
1567321863155,2019-09-01T00:11:03.155,1.913,98090.641
1567321863230,2019-09-01T00:11:03.230,1.988,98084.922
1567321863303,2019-09-01T00:11:03.303,2.061,98081.000
1567321863376,2019-09-01T00:11:03.376,2.134,98087.539
1567321863449,2019-09-01T00:11:03.449,2.207,98086.234
1567321863524,2019-09-01T00:11:03.524,2.282,98082.000
1567321863597,2019-09-01T00:11:03.597,2.355,98088.531
1567321863670,2019-09-01T00:11:03.670,2.428,98091.141
1567321863744,2019-09-01T00:11:03.744,2.502,98093.258
1567321863818,2019-09-01T00:11:03.818,2.576,98091.953
1567321863892,2019-09-01T00:11:03.892,2.650,98095.375
1567321863965,2019-09-01T00:11:03.965,2.723,98086.234
1567321864038,2019-09-01T00:11:04.038,2.796,98089.836
1567321864113,2019-09-01T00:11:04.113,2.871,98084.609
1567321864186,2019-09-01T00:11:04.186,2.944,98091.453
1567321864259,2019-09-01T00:11:04.259,3.017,98087.539
1567321864333,2019-09-01T00:11:04.333,3.091,98093.258
1567321864407,2019-09-01T00:11:04.407,3.165,98089.836
1567321864480,2019-09-01T00:11:04.480,3.238,98091.141
1567321864554,2019-09-01T00:11:04.554,3.312,98089.836
1567321864627,2019-09-01T00:11:04.627,3.385,98087.219
1567321864702,2019-09-01T00:11:04.702,3.460,98093.750
1567321864775,2019-09-01T00:11:04.775,3.533,98092.766
1567321864848,2019-09-01T00:11:04.848,3.606,98087.539
1567321864921,2019-09-01T00:11:04.921,3.679,98089.344
1567321864996,2019-09-01T00:11:04.996,3.754,98094.563
1567321865069,2019-09-01T00:11:05.069,3.827,98090.641
1567321865143,2019-09-01T00:11:05.143,3.901,98090.156
1567321865216,2019-09-01T00:11:05.216,3.974,98093.258
1567321865291,2019-09-01T00:11:05.291,4.049,98091.953
1567321865364,2019-09-01T00:11:05.364,4.122,98091.805
1567321865437,2019-09-01T00:11:05.437,4.195,98089.656
1567321865510,2019-09-01T00:11:05.510,4.268,98092.766
1567321865585,2019-09-01T00:11:05.585,4.343,98087.539
1567321865658,2019-09-01T00:11:05.658,4.416,98093.258
1567321865731,2019-09-01T00:11:05.731,4.489,98089.836
1567321865805,2019-09-01T00:11:05.805,4.563,98087.219
1567321865879,2019-09-01T00:11:05.879,4.637,98093.258
1567321865953,2019-09-01T00:11:05.953,4.711,98094.422
1567321866026,2019-09-01T00:11:06.026,4.784,98090.156
1567321866099,2019-09-01T00:11:06.099,4.857,98091.953
1567321866174,2019-09-01T00:11:06.174,4.932,98090.156
1567321866247,2019-09-01T00:11:06.247,5.005,98091.141
1567321866320,2019-09-01T00:11:06.320,5.078,98090.156
1567321866394,2019-09-01T00:11:06.394,5.152,98091.453
1567321866468,2019-09-01T00:11:06.468,5.226,98092.766
1567321866542,2019-09-01T00:11:06.542,5.300,98089.344
1567321866615,2019-09-01T00:11:06.615,5.373,98090.641
1567321866688,2019-09-01T00:11:06.688,5.446,98095.875
1567321866763,2019-09-01T00:11:06.763,5.521,98090.156
1567321866836,2019-09-01T00:11:06.836,5.594,98090.641
1567321866909,2019-09-01T00:11:06.909,5.667,98091.953
1567321866982,2019-09-01T00:11:06.982,5.740,98090.961
1567321867057,2019-09-01T00:11:07.057,5.815,98092.766
1567321867130,2019-09-01T00:11:07.130,5.888,98091.141
1567321867204,2019-09-01T00:11:07.204,5.962,98090.156
1567321867277,2019-09-01T00:11:07.277,6.035,98093.578
1567321867352,2019-09-01T00:11:07.352,6.110,98091.453
1567321867425,2019-09-01T00:11:07.425,6.183,98091.453
1567321867498,2019-09-01T00:11:07.498,6.256,98093.258
1567321867571,2019-09-01T00:11:07.571,6.329,98094.563
1567321867646,2019-09-01T00:11:07.646,6.404,98093.258
1567321867719,2019-09-01T00:11:07.719,6.477,98094.070
1567321867792,2019-09-01T00:11:07.792,6.550,98098.797
1567321867867,2019-09-01T00:11:07.867,6.625,98092.766
1567321867940,2019-09-01T00:11:07.940,6.698,98097.672
1567321868014,2019-09-01T00:11:08.014,6.772,98094.070
1567321868087,2019-09-01T00:11:08.087,6.845,98100.609
1567321868162,2019-09-01T00:11:08.162,6.920,98097.992
1567321868235,2019-09-01T00:11:08.235,6.993,98093.258
1567321868308,2019-09-01T00:11:08.308,7.066,98097.180
1567321868381,2019-09-01T00:11:08.381,7.139,98092.766
1567321868456,2019-09-01T00:11:08.456,7.214,98103.219
1567321868529,2019-09-01T00:11:08.529,7.287,98099.297
1567321868603,2019-09-01T00:11:08.603,7.361,98100.609
1567321868676,2019-09-01T00:11:08.676,7.434,98097.992
1567321868751,2019-09-01T00:11:08.751,7.509,98100.953
1567321868824,2019-09-01T00:11:08.824,7.582,98095.375
1567321868897,2019-09-01T00:11:08.897,7.655,98097.500
1567321868970,2019-09-01T00:11:08.970,7.728,98098.797
1567321869045,2019-09-01T00:11:09.045,7.803,98100.609
1567321869118,2019-09-01T00:11:09.118,7.876,98097.992
1567321869191,2019-09-01T00:11:09.191,7.949,98098.484
1567321869265,2019-09-01T00:11:09.265,8.023,98098.797
1567321869339,2019-09-01T00:11:09.339,8.097,98104.031
1567321869413,2019-09-01T00:11:09.413,8.171,98099.297
1567321869486,2019-09-01T00:11:09.486,8.244,98097.180
1567321869559,2019-09-01T00:11:09.559,8.317,98096.688
1567321869634,2019-09-01T00:11:09.634,8.392,98097.992
1567321869707,2019-09-01T00:11:09.707,8.465,98099.297
1567321869780,2019-09-01T00:11:09.780,8.538,98105.828
1567321869854,2019-09-01T00:11:09.854,8.612,98104.523
1567321869928,2019-09-01T00:11:09.928,8.686,98101.906
1567321870001,2019-09-01T00:11:10.001,8.759,98101.906
1567321870075,2019-09-01T00:11:10.075,8.833,98104.031
1567321870148,2019-09-01T00:11:10.148,8.906,98104.875
1567321870223,2019-09-01T00:11:10.223,8.981,98107.484
1567321870296,2019-09-01T00:11:10.296,9.054,98107.484
1567321870369,2019-09-01T00:11:10.369,9.127,98105.828
1567321870444,2019-09-01T00:11:10.444,9.202,98106.180
1567321870517,2019-09-01T00:11:10.517,9.275,98099.297
1567321870590,2019-09-01T00:11:10.590,9.348,98104.523
1567321870664,2019-09-01T00:11:10.664,9.422,98104.523
1567321870738,2019-09-01T00:11:10.738,9.496,98101.414
1567321870812,2019-09-01T00:11:10.812,9.570,98104.523
1567321870885,2019-09-01T00:11:10.885,9.643,98111.867
1567321870959,2019-09-01T00:11:10.959,9.717,98107.484
1567321871033,2019-09-01T00:11:11.033,9.791,98105.828
1567321871106,2019-09-01T00:11:11.106,9.864,98108.797
1567321871179,2019-09-01T00:11:11.179,9.937,98111.063
1567321871254,2019-09-01T00:11:11.254,10.012,98109.250
1567321871327,2019-09-01T00:11:11.327,10.085,98106.641
1567321871400,2019-09-01T00:11:11.400,10.158,98106.180
1567321871474,2019-09-01T00:11:11.474,10.232,98107.141
1567321871548,2019-09-01T00:11:11.548,10.306,98108.938
1567321871622,2019-09-01T00:11:11.622,10.380,98107.141
1567321871695,2019-09-01T00:11:11.695,10.453,98107.953
1567321871768,2019-09-01T00:11:11.768,10.526,98111.867
1567321871843,2019-09-01T00:11:11.843,10.601,98110.094
1567321871916,2019-09-01T00:11:11.916,10.674,98109.250
1567321871989,2019-09-01T00:11:11.989,10.747,98104.031
1567321872063,2019-09-01T00:11:12.063,10.821,98111.406
1567321872137,2019-09-01T00:11:12.137,10.895,98109.750
1567321872210,2019-09-01T00:11:12.210,10.968,98108.445
1567321872284,2019-09-01T00:11:12.284,11.042,98107.141
1567321872357,2019-09-01T00:11:12.357,11.115,98111.063
1567321872432,2019-09-01T00:11:12.432,11.190,98109.750
1567321872505,2019-09-01T00:11:12.505,11.263,98107.953
1567321872578,2019-09-01T00:11:12.578,11.336,98104.523
1567321872651,2019-09-01T00:11:12.651,11.409,98109.250
1567321872726,2019-09-01T00:11:12.726,11.484,98104.523
1567321872799,2019-09-01T00:11:12.799,11.557,98110.094
1567321872873,2019-09-01T00:11:12.873,11.631,98106.641
1567321872946,2019-09-01T00:11:12.946,11.704,98110.094
1567321873021,2019-09-01T00:11:13.021,11.779,98109.250
1567321873094,2019-09-01T00:11:13.094,11.852,98104.875
1567321873167,2019-09-01T00:11:13.167,11.925,98110.563
1567321873240,2019-09-01T00:11:13.240,11.998,98106.180
1567321873315,2019-09-01T00:11:13.315,12.073,98106.180
1567321873388,2019-09-01T00:11:13.388,12.146,98110.094
1567321873461,2019-09-01T00:11:13.461,12.219,98109.250
1567321873535,2019-09-01T00:11:13.535,12.293,98109.250
1567321873609,2019-09-01T00:11:13.609,12.367,98110.563
1567321873683,2019-09-01T00:11:13.683,12.441,98110.094
