epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1567321877563,2019-09-01T00:11:17.563,10.084,98195.797
1567321877636,2019-09-01T00:11:17.636,10.157,98199.734
1567321877709,2019-09-01T00:11:17.709,10.230,98193.172
1567321877784,2019-09-01T00:11:17.784,10.305,98196.609
1567321877857,2019-09-01T00:11:17.857,10.378,98194.484
1567321877930,2019-09-01T00:11:17.930,10.451,98191.367
1567321878004,2019-09-01T00:11:18.004,10.525,98192.680
1567321878078,2019-09-01T00:11:18.078,10.599,98193.172
1567321878152,2019-09-01T00:11:18.152,10.673,98192.367
1567321878225,2019-09-01T00:11:18.225,10.746,98191.367
1567321878300,2019-09-01T00:11:18.300,10.821,98186.125
1567321878373,2019-09-01T00:11:18.373,10.894,98184.820
1567321878446,2019-09-01T00:11:18.446,10.967,98180.891
1567321878519,2019-09-01T00:11:18.519,11.040,98181.391
1567321878594,2019-09-01T00:11:18.594,11.115,98178.273
1567321878667,2019-09-01T00:11:18.667,11.188,98178.273
1567321878741,2019-09-01T00:11:18.741,11.262,98180.578
1567321878814,2019-09-01T00:11:18.814,11.335,98180.391
1567321878888,2019-09-01T00:11:18.888,11.409,98179.578
1567321878962,2019-09-01T00:11:18.962,11.483,98173.531
1567321879035,2019-09-01T00:11:19.035,11.556,98179.078
1567321879108,2019-09-01T00:11:19.108,11.629,98183.516
1567321879183,2019-09-01T00:11:19.183,11.704,98178.766
1567321879256,2019-09-01T00:11:19.256,11.777,98177.469
1567321879329,2019-09-01T00:11:19.329,11.850,98183.016
1567321879403,2019-09-01T00:11:19.403,11.924,98183.016
1567321879477,2019-09-01T00:11:19.477,11.998,98179.578
1567321879551,2019-09-01T00:11:19.551,12.072,98179.266
1567321879624,2019-09-01T00:11:19.624,12.145,98178.273
1567321879699,2019-09-01T00:11:19.699,12.220,98179.578
1567321879772,2019-09-01T00:11:19.772,12.293,98181.391
1567321879845,2019-09-01T00:11:19.845,12.366,98181.391
1567321879918,2019-09-01T00:11:19.918,12.439,98175.344
1567321879993,2019-09-01T00:11:19.993,12.514,98180.078
1567321880066,2019-09-01T00:11:20.066,12.587,98179.078
1567321880139,2019-09-01T00:11:20.139,12.660,98180.391
1567321880213,2019-09-01T00:11:20.213,12.734,98176.969
1567321880287,2019-09-01T00:11:20.287,12.808,98178.273
1567321880361,2019-09-01T00:11:20.361,12.882,98178.766
1567321880434,2019-09-01T00:11:20.434,12.955,98179.266
1567321880507,2019-09-01T00:11:20.507,13.028,98177.469
1567321880582,2019-09-01T00:11:20.582,13.103,98178.766
1567321880655,2019-09-01T00:11:20.655,13.176,98182.703
1567321880728,2019-09-01T00:11:20.728,13.249,98175.344
1567321880802,2019-09-01T00:11:20.802,13.323,98181.703
1567321880876,2019-09-01T00:11:20.876,13.397,98180.578
1567321880950,2019-09-01T00:11:20.950,13.471,98180.891
1567321881023,2019-09-01T00:11:21.023,13.544,98174.844
1567321881097,2019-09-01T00:11:21.097,13.618,98178.766
1567321881171,2019-09-01T00:11:21.171,13.692,98176.656
1567321881244,2019-09-01T00:11:21.244,13.765,98174.031
1567321881317,2019-09-01T00:11:21.317,13.838,98179.266
1567321881392,2019-09-01T00:11:21.392,13.913,98183.016
1567321881465,2019-09-01T00:11:21.465,13.986,98178.766
1567321881538,2019-09-01T00:11:21.538,14.059,98178.273
1567321881612,2019-09-01T00:11:21.612,14.133,98182.703
1567321881686,2019-09-01T00:11:21.686,14.207,98187.438
1567321881760,2019-09-01T00:11:21.760,14.281,98174.844
1567321881833,2019-09-01T00:11:21.833,14.354,98180.891
1567321881906,2019-09-01T00:11:21.906,14.427,98179.578
1567321881981,2019-09-01T00:11:21.981,14.502,98180.891
1567321882054,2019-09-01T00:11:22.054,14.575,98184.820
1567321882127,2019-09-01T00:11:22.127,14.648,98178.766
1567321882200,2019-09-01T00:11:22.200,14.721,98176.156
1567321882275,2019-09-01T00:11:22.275,14.796,98179.578
1567321882348,2019-09-01T00:11:22.348,14.869,98181.703
1567321882422,2019-09-01T00:11:22.422,14.943,98179.578
1567321882495,2019-09-01T00:11:22.495,15.016,98176.969
1567321882570,2019-09-01T00:11:22.570,15.091,98178.273
1567321882643,2019-09-01T00:11:22.643,15.164,98178.273
1567321882716,2019-09-01T00:11:22.716,15.237,98178.766
1567321882789,2019-09-01T00:11:22.789,15.310,98179.578
1567321882864,2019-09-01T00:11:22.864,15.385,98174.844
1567321882937,2019-09-01T00:11:22.937,15.458,98178.273
1567321883011,2019-09-01T00:11:23.011,15.532,98178.766
1567321883084,2019-09-01T00:11:23.084,15.605,98182.203
1567321883159,2019-09-01T00:11:23.159,15.680,98181.891
1567321883232,2019-09-01T00:11:23.232,15.753,98180.078
1567321883305,2019-09-01T00:11:23.305,15.826,98182.703
1567321883378,2019-09-01T00:11:23.378,15.899,98180.078
1567321883453,2019-09-01T00:11:23.453,15.974,98180.078
1567321883526,2019-09-01T00:11:23.526,16.047,98177.469
1567321883599,2019-09-01T00:11:23.599,16.120,98172.719
1567321883673,2019-09-01T00:11:23.673,16.194,98178.766
1567321883747,2019-09-01T00:11:23.747,16.268,98181.391
1567321883821,2019-09-01T00:11:23.821,16.342,98179.578
1567321883894,2019-09-01T00:11:23.894,16.415,98182.203
1567321883967,2019-09-01T00:11:23.967,16.488,98177.469
1567321884042,2019-09-01T00:11:24.042,16.563,98183.516
1567321884115,2019-09-01T00:11:24.115,16.636,98180.891
1567321884188,2019-09-01T00:11:24.188,16.709,98183.516
1567321884262,2019-09-01T00:11:24.262,16.783,98178.766
1567321884336,2019-09-01T00:11:24.336,16.857,98175.344
1567321884409,2019-09-01T00:11:24.409,16.930,98177.469
1567321884483,2019-09-01T00:11:24.483,17.004,98183.203
1567321884556,2019-09-01T00:11:24.556,17.077,98177.469
1567321884631,2019-09-01T00:11:24.631,17.152,98176.156
1567321884704,2019-09-01T00:11:24.704,17.225,98177.969
1567321884777,2019-09-01T00:11:24.777,17.298,98180.391
1567321884850,2019-09-01T00:11:24.850,17.371,98175.656
1567321884925,2019-09-01T00:11:24.925,17.446,98180.891
1567321884998,2019-09-01T00:11:24.998,17.519,98175.344
1567321885072,2019-09-01T00:11:25.072,17.593,98182.703
1567321885145,2019-09-01T00:11:25.145,17.666,98179.266
1567321885220,2019-09-01T00:11:25.220,17.741,98179.578
1567321885293,2019-09-01T00:11:25.293,17.814,98179.578
1567321885366,2019-09-01T00:11:25.366,17.887,98178.273
1567321885439,2019-09-01T00:11:25.439,17.960,98182.703
1567321885514,2019-09-01T00:11:25.514,18.035,98178.766
1567321885587,2019-09-01T00:11:25.587,18.108,98180.891
1567321885660,2019-09-01T00:11:25.660,18.181,98186.938
1567321885734,2019-09-01T00:11:25.734,18.255,98178.273
1567321885808,2019-09-01T00:11:25.808,18.329,98181.391
1567321885882,2019-09-01T00:11:25.882,18.403,98180.078
1567321885955,2019-09-01T00:11:25.955,18.476,98185.625
1567321886028,2019-09-01T00:11:26.028,18.549,98181.391
1567321886103,2019-09-01T00:11:26.103,18.624,98176.969
1567321886176,2019-09-01T00:11:26.176,18.697,98179.266
1567321886249,2019-09-01T00:11:26.249,18.770,98179.578
1567321886323,2019-09-01T00:11:26.323,18.844,98180.891
1567321886397,2019-09-01T00:11:26.397,18.918,98178.766
1567321886471,2019-09-01T00:11:26.471,18.992,98178.273
1567321886544,2019-09-01T00:11:26.544,19.065,98176.656
1567321886617,2019-09-01T00:11:26.617,19.138,98180.891
1567321886692,2019-09-01T00:11:26.692,19.213,98178.766
1567321886765,2019-09-01T00:11:26.765,19.286,98174.531
1567321886838,2019-09-01T00:11:26.838,19.359,98174.531
1567321886911,2019-09-01T00:11:26.911,19.432,98182.203
1567321886986,2019-09-01T00:11:26.986,19.507,98184.820
1567321887059,2019-09-01T00:11:27.059,19.580,98177.969
1567321887133,2019-09-01T00:11:27.133,19.654,98178.273
1567321887206,2019-09-01T00:11:27.206,19.727,98176.656
1567321887281,2019-09-01T00:11:27.281,19.802,98175.656
1567321887354,2019-09-01T00:11:27.354,19.875,98174.344
1567321887427,2019-09-01T00:11:27.427,19.948,98180.891
1567321887500,2019-09-01T00:11:27.500,20.021,98177.773
1567321887575,2019-09-01T00:11:27.575,20.096,98183.516
1567321887648,2019-09-01T00:11:27.648,20.169,98177.469
1567321887721,2019-09-01T00:11:27.721,20.242,98180.078
1567321887795,2019-09-01T00:11:27.795,20.316,98180.078
1567321887869,2019-09-01T00:11:27.869,20.390,98181.391
1567321887943,2019-09-01T00:11:27.943,20.464,98180.078
1567321888016,2019-09-01T00:11:28.016,20.537,98180.578
1567321888089,2019-09-01T00:11:28.089,20.610,98177.469
1567321888164,2019-09-01T00:11:28.164,20.685,98176.656
1567321888237,2019-09-01T00:11:28.237,20.758,98176.656
1567321888310,2019-09-01T00:11:28.310,20.831,98178.766
1567321888384,2019-09-01T00:11:28.384,20.905,98174.344
1567321888458,2019-09-01T00:11:28.458,20.979,98184.320
1567321888532,2019-09-01T00:11:28.532,21.053,98177.469
1567321888605,2019-09-01T00:11:28.605,21.126,98176.156
1567321888678,2019-09-01T00:11:28.678,21.199,98181.391
1567321888753,2019-09-01T00:11:28.753,21.274,98176.656
1567321888826,2019-09-01T00:11:28.826,21.347,98179.266
1567321888899,2019-09-01T00:11:28.899,21.420,98181.391
1567321888972,2019-09-01T00:11:28.972,21.493,98176.656
1567321889047,2019-09-01T00:11:29.047,21.568,98179.578
1567321889120,2019-09-01T00:11:29.120,21.641,98180.078
1567321889194,2019-09-01T00:11:29.194,21.715,98180.578
1567321889267,2019-09-01T00:11:29.267,21.788,98177.969
1567321889342,2019-09-01T00:11:29.342,21.863,98178.766
1567321889415,2019-09-01T00:11:29.415,21.936,98180.078
1567321889488,2019-09-01T00:11:29.488,22.009,98177.469
1567321889561,2019-09-01T00:11:29.561,22.082,98176.656
1567321889636,2019-09-01T00:11:29.636,22.157,98185.625
1567321889709,2019-09-01T00:11:29.709,22.230,98179.266
1567321889783,2019-09-01T00:11:29.783,22.304,98176.656
1567321889856,2019-09-01T00:11:29.856,22.377,98178.766
1567321889930,2019-09-01T00:11:29.930,22.451,98176.969
1567321890004,2019-09-01T00:11:30.004,22.525,98181.391
1567321890077,2019-09-01T00:11:30.077,22.598,98180.578
1567321890150,2019-09-01T00:11:30.150,22.671,98180.578
1567321890225,2019-09-01T00:11:30.225,22.746,98177.969
1567321890298,2019-09-01T00:11:30.298,22.819,98177.656
1567321890371,2019-09-01T00:11:30.371,22.892,98178.766
1567321890445,2019-09-01T00:11:30.445,22.966,98179.266
1567321890519,2019-09-01T00:11:30.519,23.040,98182.203
1567321890593,2019-09-01T00:11:30.593,23.114,98176.656
1567321890666,2019-09-01T00:11:30.666,23.187,98177.969
1567321890739,2019-09-01T00:11:30.739,23.260,98176.156
1567321890814,2019-09-01T00:11:30.814,23.335,98177.469
1567321890887,2019-09-01T00:11:30.887,23.408,98181.891
1567321890960,2019-09-01T00:11:30.960,23.481,98177.969
1567321891034,2019-09-01T00:11:31.034,23.555,98181.891
1567321891108,2019-09-01T00:11:31.108,23.629,98182.203
1567321891181,2019-09-01T00:11:31.181,23.702,98182.391
1567321891255,2019-09-01T00:11:31.255,23.776,98181.703
1567321891328,2019-09-01T00:11:31.328,23.849,98172.719
1567321891403,2019-09-01T00:11:31.403,23.924,98179.266
1567321891476,2019-09-01T00:11:31.476,23.997,98174.031
1567321891549,2019-09-01T00:11:31.549,24.070,98174.531
1567321891622,2019-09-01T00:11:31.622,24.143,98180.078
1567321891697,2019-09-01T00:11:31.697,24.218,98178.766
1567321891770,2019-09-01T00:11:31.770,24.291,98177.969
1567321891844,2019-09-01T00:11:31.844,24.365,98177.969
1567321891917,2019-09-01T00:11:31.917,24.438,98179.266
1567321891992,2019-09-01T00:11:31.992,24.513,98175.344
1567321892065,2019-09-01T00:11:32.065,24.586,98179.266
1567321892138,2019-09-01T00:11:32.138,24.659,98173.219
1567321892211,2019-09-01T00:11:32.211,24.732,98181.391
1567321892286,2019-09-01T00:11:32.286,24.807,98177.969
1567321892359,2019-09-01T00:11:32.359,24.880,98177.969
1567321892432,2019-09-01T00:11:32.432,24.953,98173.031
1567321892507,2019-09-01T00:11:32.507,25.028,98176.656
1567321892580,2019-09-01T00:11:32.580,25.101,98177.469
1567321892654,2019-09-01T00:11:32.654,25.175,98175.844
1567321892727,2019-09-01T00:11:32.727,25.248,98176.156
1567321892802,2019-09-01T00:11:32.802,25.323,98180.078
1567321892875,2019-09-01T00:11:32.875,25.396,98177.469
1567321892948,2019-09-01T00:11:32.948,25.469,98172.719
1567321893023,2019-09-01T00:11:33.023,25.544,98173.219
1567321893096,2019-09-01T00:11:33.096,25.617,98182.203
1567321893169,2019-09-01T00:11:33.169,25.690,98176.656
1567321893242,2019-09-01T00:11:33.242,25.763,98173.219
1567321893317,2019-09-01T00:11:33.317,25.838,98180.578
1567321893390,2019-09-01T00:11:33.390,25.911,98178.766
1567321893464,2019-09-01T00:11:33.464,25.985,98180.891
1567321893537,2019-09-01T00:11:33.537,26.058,98177.969
1567321893612,2019-09-01T00:11:33.612,26.133,98176.656
1567321893685,2019-09-01T00:11:33.685,26.206,98181.078
1567321893758,2019-09-01T00:11:33.758,26.279,98181.891
1567321893831,2019-09-01T00:11:33.831,26.352,98179.766
1567321893906,2019-09-01T00:11:33.906,26.427,98179.266
1567321893979,2019-09-01T00:11:33.979,26.500,98178.766
1567321894053,2019-09-01T00:11:34.053,26.574,98178.766
1567321894126,2019-09-01T00:11:34.126,26.647,98177.156
1567321894200,2019-09-01T00:11:34.200,26.721,98175.344
1567321894274,2019-09-01T00:11:34.274,26.795,98179.766
1567321894347,2019-09-01T00:11:34.347,26.868,98176.656
1567321894420,2019-09-01T00:11:34.420,26.941,98177.156
1567321894495,2019-09-01T00:11:34.495,27.016,98172.406
1567321894568,2019-09-01T00:11:34.568,27.089,98174.531
1567321894641,2019-09-01T00:11:34.641,27.162,98177.156
1567321894715,2019-09-01T00:11:34.715,27.236,98177.969
1567321894789,2019-09-01T00:11:34.789,27.310,98181.391
1567321894863,2019-09-01T00:11:34.863,27.384,98178.453
1567321894936,2019-09-01T00:11:34.936,27.457,98175.844
1567321895009,2019-09-01T00:11:35.009,27.530,98176.344
1567321895084,2019-09-01T00:11:35.084,27.605,98180.891
1567321895157,2019-09-01T00:11:35.157,27.678,98177.969
1567321895230,2019-09-01T00:11:35.230,27.751,98177.969
1567321895305,2019-09-01T00:11:35.305,27.826,98179.766
1567321895378,2019-09-01T00:11:35.378,27.899,98177.156
1567321895451,2019-09-01T00:11:35.451,27.972,98175.844
1567321895525,2019-09-01T00:11:35.525,28.046,98181.891
1567321895599,2019-09-01T00:11:35.599,28.120,98179.266
1567321895673,2019-09-01T00:11:35.673,28.194,98175.031
1567321895746,2019-09-01T00:11:35.746,28.267,98176.656
1567321895819,2019-09-01T00:11:35.819,28.340,98177.969
1567321895894,2019-09-01T00:11:35.894,28.415,98178.453
1567321895967,2019-09-01T00:11:35.967,28.488,98177.156
1567321896040,2019-09-01T00:11:36.040,28.561,98175.031
1567321896114,2019-09-01T00:11:36.114,28.635,98177.656
1567321896188,2019-09-01T00:11:36.188,28.709,98178.953
1567321896262,2019-09-01T00:11:36.262,28.783,98183.703
1567321896335,2019-09-01T00:11:36.335,28.856,98180.578
1567321896408,2019-09-01T00:11:36.408,28.929,98178.453
1567321896483,2019-09-01T00:11:36.483,29.004,98177.656
1567321896556,2019-09-01T00:11:36.556,29.077,98177.156
1567321896629,2019-09-01T00:11:36.629,29.150,98177.969
1567321896702,2019-09-01T00:11:36.702,29.223,98179.266
1567321896777,2019-09-01T00:11:36.777,29.298,98179.266
1567321896850,2019-09-01T00:11:36.850,29.371,98175.031
1567321896924,2019-09-01T00:11:36.924,29.445,98178.453
1567321896997,2019-09-01T00:11:36.997,29.518,98175.031
1567321897072,2019-09-01T00:11:37.072,29.593,98181.891
1567321897145,2019-09-01T00:11:37.145,29.666,98177.156
1567321897218,2019-09-01T00:11:37.218,29.739,98179.766
1567321897291,2019-09-01T00:11:37.291,29.812,98175.844
1567321897366,2019-09-01T00:11:37.366,29.887,98175.031
1567321897439,2019-09-01T00:11:37.439,29.960,98173.219
1567321897513,2019-09-01T00:11:37.513,30.034,98179.266
1567321897586,2019-09-01T00:11:37.586,30.107,98177.656
1567321897660,2019-09-01T00:11:37.660,30.181,98174.031
1567321897734,2019-09-01T00:11:37.734,30.255,98176.656
1567321897807,2019-09-01T00:11:37.807,30.328,98180.578
1567321897880,2019-09-01T00:11:37.880,30.401,98181.891
1567321897955,2019-09-01T00:11:37.955,30.476,98175.844
1567321898028,2019-09-01T00:11:38.028,30.549,98176.344
1567321898101,2019-09-01T00:11:38.101,30.622,98178.453
1567321898175,2019-09-01T00:11:38.175,30.696,98180.578
1567321898249,2019-09-01T00:11:38.249,30.770,98179.766
1567321898323,2019-09-01T00:11:38.323,30.844,98181.891
1567321898396,2019-09-01T00:11:38.396,30.917,98173.719
1567321898469,2019-09-01T00:11:38.469,30.990,98178.953
1567321898544,2019-09-01T00:11:38.544,31.065,98177.156
1567321898617,2019-09-01T00:11:38.617,31.138,98180.078
1567321898690,2019-09-01T00:11:38.690,31.211,98175.844
1567321898765,2019-09-01T00:11:38.765,31.286,98180.578
1567321898838,2019-09-01T00:11:38.838,31.359,98178.953
1567321898911,2019-09-01T00:11:38.911,31.432,98181.578
1567321898985,2019-09-01T00:11:38.985,31.506,98182.391
1567321899059,2019-09-01T00:11:39.059,31.580,98178.953
1567321899133,2019-09-01T00:11:39.133,31.654,98174.188
1567321899206,2019-09-01T00:11:39.206,31.727,98175.031
1567321899279,2019-09-01T00:11:39.279,31.800,98181.578
1567321899354,2019-09-01T00:11:39.354,31.875,98175.844
1567321899427,2019-09-01T00:11:39.427,31.948,98174.531
1567321899500,2019-09-01T00:11:39.500,32.021,98180.578
1567321899574,2019-09-01T00:11:39.574,32.095,98175.031
1567321899648,2019-09-01T00:11:39.648,32.169,98176.344
1567321899721,2019-09-01T00:11:39.721,32.242,98178.953
1567321899795,2019-09-01T00:11:39.795,32.316,98176.344
1567321899868,2019-09-01T00:11:39.868,32.389,98181.078
1567321899943,2019-09-01T00:11:39.943,32.464,98179.766
1567321900016,2019-09-01T00:11:40.016,32.537,98181.891
1567321900089,2019-09-01T00:11:40.089,32.610,98177.156
1567321900162,2019-09-01T00:11:40.162,32.683,98182.391
1567321900237,2019-09-01T00:11:40.237,32.758,98178.953
1567321900310,2019-09-01T00:11:40.310,32.831,98179.766
1567321900384,2019-09-01T00:11:40.384,32.905,98181.078
1567321900457,2019-09-01T00:11:40.457,32.978,98178.453
1567321900532,2019-09-01T00:11:40.532,33.053,98175.500
1567321900605,2019-09-01T00:11:40.605,33.126,98180.266
1567321900678,2019-09-01T00:11:40.678,33.199,98175.031
1567321900751,2019-09-01T00:11:40.751,33.272,98175.031
1567321900826,2019-09-01T00:11:40.826,33.347,98175.031
1567321900899,2019-09-01T00:11:40.899,33.420,98176.344
1567321900972,2019-09-01T00:11:40.972,33.493,98175.031
1567321901046,2019-09-01T00:11:41.046,33.567,98178.953
1567321901120,2019-09-01T00:11:41.120,33.641,98178.953
1567321901194,2019-09-01T00:11:41.194,33.715,98177.656
1567321901267,2019-09-01T00:11:41.267,33.788,98176.344
1567321901340,2019-09-01T00:11:41.340,33.861,98181.578
1567321901415,2019-09-01T00:11:41.415,33.936,98177.656
1567321901488,2019-09-01T00:11:41.488,34.009,98177.656
1567321901561,2019-09-01T00:11:41.561,34.082,98174.531
