90270,133314,l
141134,148376,u
148614,234362,ss
240686,243168,u
243406,245820,w
245820,426598,u
426938,428162,w
428196,431494,u
432038,432616,ss
435268,438770,ss
444924,464304,u
465664,473824,p
483786,512754,ss
513264,514046,p
516086,557668,ss
558858,628218,hs
629034,738718,hw
738718,741710,hs
742152,748986,hw
765362,853714,sr
