time,class,class_prop,class_rel,class_prop_rel,x_sum,y_sum,z_sum,corr_xy,corr_xz,corr_yz,diff_xy,diff_xz,diff_yz,a_sum,t_sum,h_sum,corr_13,corr_12,corr_23,diff_13,diff_12,diff_23,a_mag,t_mag,h_mag,corrm_13,corrm_12,corrm_23,diffm_13,diffm_12,diffm_23,a_sumd,t_sumd,h_sumd,corrd_13,corrd_12,corrd_23,diffd_13,diffd_12,diffd_23,a_magd,t_magd,h_magd,corrmd_13,corrmd_12,corrmd_23,diffmd_13,diffmd_12,diffmd_23,diff_p13,diff_p12,diff_p23,mean_x1,mean_y1,mean_z1,mean_x2,mean_y2,mean_z2,mean_x3,mean_y3,mean_z3,mean_x1d,mean_y1d,mean_z1d,mean_x2d,mean_y2d,mean_z2d,mean_x3d,mean_y3d,mean_z3d,mean_p1,mean_p2,mean_p3,median_x1,median_y1,median_z1,median_x2,median_y2,median_z2,median_x3,median_y3,median_z3,median_x1d,median_y1d,median_z1d,median_x2d,median_y2d,median_z2d,median_x3d,median_y3d,median_z3d,median_p1,median_p2,median_p3,std_x1,std_y1,std_z1,std_x2,std_y2,std_z2,std_x3,std_y3,std_z3,std_x1d,std_y1d,std_z1d,std_x2d,std_y2d,std_z2d,std_x3d,std_y3d,std_z3d,std_p1,std_p2,std_p3,skewness_x1,skewness_y1,skewness_z1,skewness_x2,skewness_y2,skewness_z2,skewness_x3,skewness_y3,skewness_z3,skewness_x1d,skewness_y1d,skewness_z1d,skewness_x2d,skewness_y2d,skewness_z2d,skewness_x3d,skewness_y3d,skewness_z3d,skewness_p1,skewness_p2,skewness_p3,kurtosis_x1,kurtosis_y1,kurtosis_z1,kurtosis_x2,kurtosis_y2,kurtosis_z2,kurtosis_x3,kurtosis_y3,kurtosis_z3,kurtosis_x1d,kurtosis_y1d,kurtosis_z1d,kurtosis_x2d,kurtosis_y2d,kurtosis_z2d,kurtosis_x3d,kurtosis_y3d,kurtosis_z3d,kurtosis_p1,kurtosis_p2,kurtosis_p3,max_abs_fft_x1,max_abs_fft_y1,max_abs_fft_z1,max_abs_fft_x2,max_abs_fft_y2,max_abs_fft_z2,max_abs_fft_x3,max_abs_fft_y3,max_abs_fft_z3,max_abs_fft_x1d,max_abs_fft_y1d,max_abs_fft_z1d,max_abs_fft_x2d,max_abs_fft_y2d,max_abs_fft_z2d,max_abs_fft_x3d,max_abs_fft_y3d,max_abs_fft_z3d,max_abs_fft_p1,max_abs_fft_p2,max_abs_fft_p3,fft_ind_x1,fft_ind_y1,fft_ind_z1,fft_ind_x2,fft_ind_y2,fft_ind_z2,fft_ind_x3,fft_ind_y3,fft_ind_z3,fft_ind_x1d,fft_ind_y1d,fft_ind_z1d,fft_ind_x2d,fft_ind_y2d,fft_ind_z2d,fft_ind_x3d,fft_ind_y3d,fft_ind_z3d,fft_ind_p1,fft_ind_p2,fft_ind_p3,fft_ind1_x1,fft_ind1_y1,fft_ind1_z1,fft_ind1_x2,fft_ind1_y2,fft_ind1_z2,fft_ind1_x3,fft_ind1_y3,fft_ind1_z3,fft_ind1_x1d,fft_ind1_y1d,fft_ind1_z1d,fft_ind1_x2d,fft_ind1_y2d,fft_ind1_z2d,fft_ind1_x3d,fft_ind1_y3d,fft_ind1_z3d,fft_ind1_p1,fft_ind1_p2,fft_ind1_p3,fft_ind2_x1,fft_ind2_y1,fft_ind2_z1,fft_ind2_x2,fft_ind2_y2,fft_ind2_z2,fft_ind2_x3,fft_ind2_y3,fft_ind2_z3,fft_ind2_x1d,fft_ind2_y1d,fft_ind2_z1d,fft_ind2_x2d,fft_ind2_y2d,fft_ind2_z2d,fft_ind2_x3d,fft_ind2_y3d,fft_ind2_z3d,fft_ind2_p1,fft_ind2_p2,fft_ind2_p3,fft_ind3_x1,fft_ind3_y1,fft_ind3_z1,fft_ind3_x2,fft_ind3_y2,fft_ind3_z2,fft_ind3_x3,fft_ind3_y3,fft_ind3_z3,fft_ind3_x1d,fft_ind3_y1d,fft_ind3_z1d,fft_ind3_x2d,fft_ind3_y2d,fft_ind3_z2d,fft_ind3_x3d,fft_ind3_y3d,fft_ind3_z3d,fft_ind3_p1,fft_ind3_p2,fft_ind3_p3,fft_ind4_x1,fft_ind4_y1,fft_ind4_z1,fft_ind4_x2,fft_ind4_y2,fft_ind4_z2,fft_ind4_x3,fft_ind4_y3,fft_ind4_z3,fft_ind4_x1d,fft_ind4_y1d,fft_ind4_z1d,fft_ind4_x2d,fft_ind4_y2d,fft_ind4_z2d,fft_ind4_x3d,fft_ind4_y3d,fft_ind4_z3d,fft_ind4_p1,fft_ind4_p2,fft_ind4_p3,fft_ind5_x1,fft_ind5_y1,fft_ind5_z1,fft_ind5_x2,fft_ind5_y2,fft_ind5_z2,fft_ind5_x3,fft_ind5_y3,fft_ind5_z3,fft_ind5_x1d,fft_ind5_y1d,fft_ind5_z1d,fft_ind5_x2d,fft_ind5_y2d,fft_ind5_z2d,fft_ind5_x3d,fft_ind5_y3d,fft_ind5_z3d,fft_ind5_p1,fft_ind5_p2,fft_ind5_p3
113.32,8,1,8,0.975124378109453,319.363989851614,213.534304627442,17.664656937582,-0.416100293999069,0.766758398926116,-0.533007867349927,-1.50099170603996,-0.526515846886428,0.97447585915353,113.090943171023,213.843290947209,223.628717298405,-0.402323112885934,0.980900939845769,-0.382965416559009,0.549939174763095,0.501255461573065,-0.0486837131900297,189.127182860108,192.478330950241,205.635491544385,0.837826531445747,0.955916959491146,0.921392309095885,0.0821308889764988,0.0166723785578753,-0.0654585104186235,-2205.89125138844,-2955.76614555364,-1995.73266128607,0.533476276441495,0.561349035816323,0.895619463499501,1.04556512488739,-3.73072086649354,-4.77628599138093,6338.70321149594,5429.30819921356,3975.32717047465,0.810354423868803,0.756634773227855,0.899104927957649,-11.7580897563248,-4.52435329493726,7.23373646138755,27.8906527933204,86.4785918726403,-58.5879390793199,0.174428806807353,0.803955887119679,-0.415743185613484,0.742379944344792,0.528108371608164,-0.206591346066344,0.672066820248919,-0.269704534213209,0.710218397040932,0.56521648501719,-8.94724973381108,-2.59255009144709,-1.32771192708352,-11.3967289711112,-1.98086330853986,-2.5314333982253,-3.26502588998525,-4.13255892714304,97565.1839523369,97651.6625442095,97593.0746051302,0.096442690058473,0.803661208576999,-0.402724060150376,0.712727777777774,0.507302436647172,-0.250291019214703,0.651851921470348,-0.277355458089666,0.703841896407688,1.30743014480707,-9.06555570871671,-2.13120743525504,1.43557894736844,-6.74893202450561,-0.73400827067644,-2.02915491506555,-2.93962103870772,-0.0549736842105555,97565.0526149163,97651.3858498498,97593.0220593607,0.169235248992897,0.0747060565584374,0.0665951830675922,0.0865588359824217,0.0958398444709311,0.175305589877633,0.0949020768859897,0.0945444761341345,0.042776477207311,16.8280532937806,20.6755335468325,24.8236405806323,13.8501585815667,18.7073283647579,23.7239252099934,10.3665638648357,17.2982205682538,13.3438192478594,2.04517599567453,2.1331167696717,1.60959430198061,0.479269164767855,-0.0978103119654333,-0.0783196590889169,0.0310873855302922,0.481301973184751,0.133036309731056,-0.0531579260909061,0.110839494614153,-0.15153735618535,-0.112555734224775,0.155252886339628,-1.45589295671224,-0.538513440804448,-1.15806036961507,-0.781439368317605,0.704012902886075,-1.74582878514853,-0.210297936641759,-0.506574085314146,0.196821106432671,0.133524779582223,1.60096940639768,3.58212792507511,1.90082253010775,1.52075427057397,3.23575108977086,1.44487709541292,3.4580164643535,1.95127140537842,3.57994833821586,3.52965785414298,2.65067111749154,7.50521113472556,3.31680889431847,4.16321171361327,5.44597475236045,5.59275916974089,8.38589514739068,1.83706372184634,3.24328647183206,2.26532962643262,2.4589398372439,35.0601901682779,161.595133311056,83.5643803083103,149.218368813303,106.149782693241,41.524860559335,135.085430870033,54.210611376855,142.753897805227,1237.55736088554,1798.39719649603,1672.34428915654,1008.58940150722,2290.74252319334,1667.18628866518,799.076445686092,1043.03767268071,1074.1351286361,19610601.9744197,19627984.1713861,19616207.9956312,1,1,1,1,1,1,1,1,1,3,1,6,4,1,6,6,7,4,1,1,1,35.0601901682779,161.595133311056,83.5643803083103,149.218368813303,106.149782693241,41.524860559335,135.085430870033,54.210611376855,142.753897805227,113.608513488455,1798.39719649603,521.102568380865,266.870097343787,2290.74252319334,398.153525016511,508.818113043285,656.270203887035,830.64434435575,19610601.9744197,19627984.1713861,19616207.9956312,20.2534128988028,5.83387031817441,6.4431386759968,9.71493158411771,7.07952023083637,21.7542839806453,7.83991458262467,9.53826003178317,4.24540839418352,408.082902765663,533.514263102318,855.156297380001,631.31474167929,651.797048353787,671.069116233323,331.071453287064,660.587877333576,674.271864654494,114.679073784608,185.181646624052,123.506438810498,9.51234870385746,3.52064627955717,3.48302257434086,4.18654760843274,2.49132810848905,5.35197303566353,0.996184868833801,4.72078247520115,1.42255929672407,1237.55736088554,728.814937364945,465.635268308022,340.874605103873,753.600593436573,595.910483875649,337.824576335178,492.911460147428,957.599483782935,93.5913392843761,35.3430739780358,86.5137344338896,4.34729785546035,1.29392410249648,3.85883526074247,2.61485342290388,3.18111842068634,7.55585996837551,4.30922564392154,3.98857488170105,1.40126290402337,609.794565901745,1019.64262403341,1261.97074091249,1008.58940150722,1046.72337484957,1220.65234099172,665.38318364319,975.004708618682,1074.1351286361,91.2314374981044,156.901524885923,52.3132709235018,35.0601901682779,161.595133311056,83.5643803083103,149.218368813303,106.149782693241,41.524860559335,135.085430870033,54.210611376855,142.753897805227,113.608513488455,1798.39719649603,521.102568380865,266.870097343787,2290.74252319334,398.153525016511,508.818113043285,656.270203887035,830.64434435575,19610601.9744197,19627984.1713861,19616207.9956312
114.32,8,1,8,1,292.146896181725,260.890094400287,-20.978257020329,-0.31529879623349,0.533044780351416,-0.594350779158631,-1.5578365830948,-0.155506476524567,1.40233010657023,98.2099239972948,190.662092803437,243.186716760951,-0.167513485082213,0.907412240338205,-0.281143792281751,0.721277575938587,0.459961038836529,-0.261316537102059,197.323978885875,198.863589811178,210.404782249739,0.909108053746772,0.97006984742381,0.963746297857005,0.0650786237008165,0.00765975584727913,-0.0574188678535374,-3692.16402379615,-6859.87765087694,-6918.73779838757,0.371873156375538,0.712257893988788,0.807783502296425,-16.0526058437384,-15.7597692889591,0.292836554779286,11239.1369995216,10183.1501662807,8392.5515941498,0.92092959201607,0.894335386950884,0.948175029035629,-14.162116444636,-5.25366583701985,8.90845060761618,26.999261282748,86.2876389611197,-59.2883776783718,0.0459647324759813,0.867205228195263,-0.424563373620026,0.635721183134335,0.634760478886152,-0.321914036132741,0.771781229572394,-0.204005038423271,0.642107971840682,-1.33840106445573,-28.5295470636041,11.4989728852929,-13.362983922307,-25.4305608596184,4.66480025019929,-20.3600676219746,-0.350801096258942,-13.7107123682718,97565.8676198047,97652.1552587658,97592.8668810875,0.041194444444444,0.843101364522422,-0.440983249791168,0.670597396268448,0.601586507936503,-0.343834266221105,0.736644820384298,-0.195078473962685,0.682309635199109,-2.05697343358387,-20.6798803954383,2.82185268727543,-2.09123032581475,-15.1280384154829,-0.0283478835982738,-6.59503895850769,-0.958641757170585,-13.8945990114174,97566.3509152512,97652.4451418816,97592.8150518326,0.144641834406853,0.106390527215236,0.0823540292241585,0.147750821764267,0.175931832265516,0.159756894307753,0.17222085033661,0.11273846108392,0.103610365590087,27.5120261903468,41.0468734982164,39.5953083237738,32.4629403405751,31.2745406347065,35.75065270366,37.8986802162409,24.7718551848679,23.2585870089517,2.31745700173919,2.11095009404558,1.61259724821442,-0.157367449249363,0.243740544451504,0.71333282290042,-0.673922675527982,0.675111168047067,0.109728289667133,0.775599608568749,-0.215833108816262,-1.42649943660615,-0.0730041722932122,-0.905524088468662,0.374829012356661,-1.71567146830543,-0.829880949717787,0.314859255702814,-1.57034148332823,-0.597361548803912,-1.39715555996001,-0.716343542617733,-0.252377229110935,0.218990024747958,3.12124337882221,3.34681153911559,3.10702892796852,2.51895211181814,2.75540563962618,2.03504644440558,3.35082564503557,2.57365459200603,3.8571209100319,3.83029650626459,3.43161875770191,3.67011431681224,5.53927176557164,2.93531614155223,3.71074745449513,4.4400701169203,3.36527735439432,5.4468101512193,3.29094162442605,2.23158320117131,2.71223488221858,12.0008849814956,174.308250867248,85.3372380976253,127.779957810001,127.586856256117,64.7047212626809,155.128027144051,41.0050127230775,129.063702339977,2201.65015988002,5734.43895978442,2865.31349658854,2685.9597683837,5111.54273278329,2796.35140315619,4092.3735920169,2291.1383944789,2755.85318602262,19610739.3915807,19628083.2070119,19616166.2430986,2,1,1,1,1,1,1,1,1,5,1,4,1,1,4,1,4,1,1,1,1,9.23891122767223,174.308250867248,85.3372380976253,127.779957810001,127.586856256117,64.7047212626809,155.128027144051,41.0050127230775,129.063702339977,269.018613955602,5734.43895978442,2311.29354994388,2685.9597683837,5111.54273278329,937.624850290057,4092.3735920169,70.5110203480474,2755.85318602262,19610739.3915807,19628083.2070119,19616166.2430986,12.0008849814956,6.65750732693144,7.91900092909536,12.8807780343156,12.6709008453312,16.2116506350928,10.9735002522357,8.34341157040269,8.42870429181425,679.284538336867,3225.98433883114,1929.3966234045,1812.81825610116,2118.84080231171,813.460682827537,3168.16151575839,601.784167790699,1198.75353179429,110.70974890869,173.685814647565,91.797031942015,11.9988581570389,6.44928886476891,2.24655995526756,12.2777687051788,14.0813879723291,11.8578927590648,13.9233040820472,7.86442636373084,8.7173110589567,292.906831160209,2674.48268154245,2685.41982607005,1896.63135622765,1745.76580586249,2204.95655579032,2971.20098605364,1714.19273603131,801.503052793062,197.058654075486,123.194782294015,45.0638293313702,8.13913364820426,7.15277662048531,0.793560660859021,7.65060257150059,11.9288295264645,5.53768860526249,11.9523579742778,7.82765503216739,6.56063263786129,683.140400104156,2870.11405147231,2865.31349658854,2622.5072061993,2206.0013114932,2796.35140315619,2408.07720400777,2291.1383944789,2410.89151676772,23.1305261624962,89.7629958623025,75.2870853959186,9.23891122767223,174.308250867248,85.3372380976253,127.779957810001,127.586856256117,64.7047212626809,155.128027144051,41.0050127230775,129.063702339977,269.018613955602,5734.43895978442,2311.29354994388,2685.9597683837,5111.54273278329,937.624850290057,4092.3735920169,70.5110203480474,2755.85318602262,19610739.3915807,19628083.2070119,19616166.2430986
115.32,8,0.875621890547264,8,0.870646766169154,258.24749708955,236.117205567093,-54.2819541755185,0.155813552791592,0.35674359332578,0.251966967620649,-1.55487289186601,-0.110100952848045,1.44477193901797,68.7522354740022,163.768530307913,207.561982699209,0.570333010218036,0.906590954236058,0.589708690871036,0.690595757339336,0.472717884745824,-0.217877872593512,198.03786710676,196.856786186979,206.505121609844,0.749943437093817,0.864553666733206,0.885689029114996,0.0421256442939521,-0.0058760244765203,-0.0480016687704724,-4797.07460030912,-8622.17070888114,-2420.981817029,-0.433213566918507,0.801287609341409,0.0109071536725286,11.8213571307469,-19.0303288983682,-30.8516860291151,15640.0171122692,15003.5223818579,14530.0571845793,0.805083186673772,0.92753662109823,0.851390830489377,-5.52218869497444,-3.16664044980743,2.35554824516701,79.5715225562815,86.1113918154333,-6.53986925915176,0.0383273556254998,0.79799707453701,-0.49427350740628,0.595281147726381,0.617563683080402,-0.398076023304729,0.651204915004089,-0.240848292109489,0.622290057200966,-2.51689305332581,-40.0300019747479,18.6808522404662,-20.7573537805682,-32.8685553942675,10.7295374888598,-24.8965469339339,22.8205276820297,-9.96866640495652,97564.4879881836,97650.5993799991,97644.0595107398,0.0264163046505102,0.825394625452519,-0.479482219437484,0.645934823169034,0.604047312726265,-0.394495655806181,0.723498510164301,-0.195078473962685,0.671753453077129,-0.315097326650233,-32.1986044973541,16.3247838624337,-13.3320300473406,-23.4089649262054,9.46095258980888,-6.9806105820085,12.8022146895016,-14.2430595377322,97565.9649864231,97652.1604231963,97592.6309264881,0.16159566690022,0.19479637037702,0.203997300504832,0.127105789532354,0.207816736334128,0.151528496259316,0.385146149718577,0.191486008850728,0.12500969453357,36.0891298996756,47.0298976413149,62.2765063007646,44.5235631916348,46.0458596957155,50.0877674077161,56.5999095067536,65.9713858818777,33.7941188476914,4.17187844570114,4.67600882332193,192.200159593346,0.625042281592423,-1.06231286139719,-1.22457356843033,-0.688573486863832,-0.00577294456027816,0.0438021882891113,-1.68030527935648,-1.61592114002844,-0.367817420098837,-0.99566182055315,-0.39789193117562,0.320090559287955,-0.0444173379957833,-0.438184037429922,0.139923633247038,-0.417166107944599,2.68480182004556,0.615714115205691,-1.10145921721621,-1.46256337786887,3.49810421279105,4.51166164671175,4.35126455901128,5.30575631495451,2.26559945030621,2.856714168954,3.08665209852863,6.07782760356764,5.65569402155635,2.41515089712876,5.08788051097459,2.25939002128951,3.73928489883341,3.36566585258591,3.34258476382762,2.91634159707985,2.83634482099538,11.6136020534326,5.18202107207371,3.19662208613828,4.70828738840402,13.7413812227643,12.3405999721066,160.397411981939,99.3489749886622,119.651510693003,124.130300299161,80.0132806842505,130.892187915822,48.4105067140072,125.080301497394,2655.84866839278,8046.03039692434,4599.57436563349,4172.2281098942,6606.57963424776,3937.87382151306,5004.20593372071,4996.31358887456,2370.15565396647,19610462.0856249,19627770.4753798,19626455.9616587,3,1,1,1,1,1,1,1,1,7,1,3,1,1,3,1,2,6,1,1,1,7.70379848072545,160.397411981939,99.3489749886622,119.651510693003,124.130300299161,80.0132806842505,130.892187915822,48.4105067140072,125.080301497394,505.895503718487,8046.03039692434,3754.8513003337,4172.2281098942,6606.57963424776,2156.63703526082,5004.20593372071,4586.92606408798,2003.70194739626,19610462.0856249,19627770.4753798,19626455.9616587,10.1354238540686,12.7095600539607,10.1019024956806,13.423265055328,13.1254518213802,2.15569940528733,30.6148170431502,15.7614187796483,12.0447638465549,336.516401453719,4184.98955302378,3844.74532398879,2403.6326768965,3122.11323509111,2486.98529161268,4879.07850632191,4996.31358887456,1865.54391736936,360.108345838056,459.010303425284,10239.940261453,12.3405999721066,16.6729645701767,13.5940469654672,7.38609431334531,17.2818132834281,11.9316817120315,27.7023711281815,13.7239626066145,6.09790560041528,1425.38321161103,1501.26389432566,4599.57436563349,1693.60711585567,615.207446798781,3937.87382151306,4346.70230636065,2942.5878657833,1776.20265558789,380.718191803405,299.257019284779,10248.8404787047,9.88391847302376,10.8874935807545,12.6652687857096,4.43553939875777,13.9199778613843,13.2103719871484,3.53190395232358,10.9684666831141,3.74578590699144,2258.417443934,2710.46346384657,3309.48548905064,2062.56507570215,1719.5123670442,3074.83299508239,2528.40193544833,2233.53841961088,1821.7380527737,116.099036318299,180.619646408756,10041.0542743895,7.70379848072545,160.397411981939,99.3489749886622,119.651510693003,124.130300299161,80.0132806842505,130.892187915822,48.4105067140072,125.080301497394,505.895503718487,8046.03039692434,3754.8513003337,4172.2281098942,6606.57963424776,2156.63703526082,5004.20593372071,4586.92606408798,2003.70194739626,19610462.0856249,19627770.4753798,19626455.9616587
116.32,8,0.626865671641791,8,0.621890547263682,194.613951984324,256.600358521304,-60.4778228153682,-0.0853211656931641,0.00605100269332659,0.287603041079578,-1.26911330746116,0.308390082273532,1.57750338973469,48.204447887974,150.089356826591,192.442682975695,0.514202939824364,0.863375247717901,0.577990428233128,0.717603159640404,0.506890094221976,-0.210713065418429,202.182531435166,199.352151892832,212.708558795696,0.443182179564813,0.878784856783623,0.479459178940778,0.0523682953260223,-0.0140814902603658,-0.0664497855863881,-10094.5570155926,-14636.1339094015,-11409.4351090302,-0.139848167629314,0.796439350084949,0.0922172276307798,-6.54168205690308,-22.5949099194468,-16.0532278625437,18453.7547689144,18144.9107817266,21205.6788074018,0.270016661310761,0.875110550587917,0.395142011261767,13.6911643705843,-1.53653724969049,-15.2277016202747,83.3447400907136,85.9130586785333,-2.56831858781972,-0.0862485360839528,0.794908405110147,-0.468836745205428,0.452449878965757,0.699298634808615,-0.40503529573163,0.60202727395563,-0.217588340807796,0.572987350313335,-9.13903510765637,-55.1254289552452,14.0427873684108,-32.0491609247295,-49.1387029540656,8.37127726485748,-27.519137005634,-1.22621025326442,-28.0180114924955,97562.6547812401,97648.5678399187,97645.9995213308,-0.00790309106098959,0.81503226120857,-0.468161695906447,0.494187204121415,0.715805346700084,-0.433268407128935,0.729518003341676,-0.168839585073796,0.581438429406852,-5.65995107212734,-53.3190999303765,11.6398627819548,-29.6384953077147,-53.9289446254572,8.35171708437749,-16.8445558757978,7.24468032581698,-21.1401514619891,97563.0682237443,97648.6882201928,97592.6045732724,0.276168138391665,0.19951921196434,0.235883501242842,0.237647182158263,0.24354245756504,0.170458710143346,0.575888974471286,0.208960914875597,0.238979535092042,38.3051982214158,45.5542809896665,65.0913493506794,45.4023124961393,46.7717255446619,49.9196072084636,65.3216371752676,116.557918745204,54.210546480462,4.29847333813096,4.7866164726803,211.869108741246,-0.274870744920476,-0.880630054190248,-0.742182339484012,-0.715137375340886,-0.298791869438345,0.341952931151853,-0.436488704627091,-1.37061949603455,-1.11317307456471,-0.463307689640441,0.12236451681695,0.399420896314905,0.499662335498746,0.21715974120587,0.261878200955323,-0.202495982988981,-1.6021606109083,-1.39780089121509,-0.150617907990167,-0.540286214707437,2.63322891130471,2.82715055207846,3.92951606605899,3.52624944630639,2.43557898339269,2.5656960483751,2.43972205706714,2.89356329159359,4.86354827373118,5.01880608935151,3.58769073642868,2.37143062478098,3.31868089459744,3.43825435318037,3.0188894514534,2.98980855994773,2.16248849433639,10.5233350669739,7.96630618980179,1.93855655713943,2.70842514633806,9.63457405543597,25.5918123335123,159.77658942714,94.236185786291,90.9424256721172,140.559025596532,81.4120944420577,121.007482065082,43.7352565023669,115.170457412981,2389.25868949841,11080.2112200043,4772.02746800462,6441.88134587062,9876.87929376718,4253.35285738701,6403.98778716499,7570.59513995326,5631.62030999159,19610093.6110293,19627362.1358237,19626845.9037875,3,1,1,1,1,1,1,1,1,7,1,2,1,1,3,3,3,1,1,1,1,17.3359557528745,159.77658942714,94.236185786291,90.9424256721172,140.559025596532,81.4120944420577,121.007482065082,43.7352565023669,115.170457412981,1836.94605663893,11080.2112200043,2822.60026105057,6441.88134587062,9876.87929376718,1682.62673023635,5531.34653813243,246.468260906149,5631.62030999159,19610093.6110293,19627362.1358237,19626845.9037875,22.7293529847008,14.7618020479051,10.4651675513759,13.0735526758246,7.230089051711,2.35607681309307,47.6782859689528,15.8163408290152,3.85469875535174,1535.04802333877,2117.54562187693,4772.02746800462,716.683056895909,1930.10898766932,2646.30140562189,4106.087257559,6421.5509555749,2066.69503549545,551.296481563302,600.926841678392,11353.3106080115,25.5918123335123,16.2819751139495,21.5201419559728,27.6816997688108,27.8932008541935,17.2302286652861,43.238503864141,17.0106296507497,19.8914538210666,1672.56697733159,3490.04747702477,3681.99650733825,3224.32750613663,3109.04390256814,4253.35285738701,6403.98778716499,7570.59513995326,5002.26105680901,158.362354843718,42.99074674365,12824.034829987,7.89689949973474,9.25753173770193,12.3128247324813,7.90269415342536,7.95043930456593,11.0323783320036,30.7846205448271,8.48659904265308,17.8197425821481,1849.39311202141,1837.67480359836,4070.70616669158,1237.04313018788,125.941176821636,3093.67288049833,2928.87424882897,6616.45958027645,1633.76559625852,80.0095812582911,91.2766042643825,13652.4021537151,17.3359557528745,159.77658942714,94.236185786291,90.9424256721172,140.559025596532,81.4120944420577,121.007482065082,43.7352565023669,115.170457412981,1836.94605663893,11080.2112200043,2822.60026105057,6441.88134587062,9876.87929376718,1682.62673023635,5531.34653813243,246.468260906149,5631.62030999159,19610093.6110293,19627362.1358237,19626845.9037875
