epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559681918689,2019-06-04T13:58:38.689,10.158,97653.719
1559681918763,2019-06-04T13:58:38.763,10.232,97656.641
1559681918836,2019-06-04T13:58:38.836,10.305,97656.344
1559681918909,2019-06-04T13:58:38.909,10.378,97656.344
1559681918984,2019-06-04T13:58:38.984,10.453,97661.594
1559681919057,2019-06-04T13:58:39.057,10.526,97653.719
1559681919130,2019-06-04T13:58:39.130,10.599,97658.461
1559681919204,2019-06-04T13:58:39.204,10.673,97660.281
1559681919278,2019-06-04T13:58:39.278,10.747,97655.836
1559681919352,2019-06-04T13:58:39.352,10.821,97655.328
1559681919425,2019-06-04T13:58:39.425,10.894,97655.836
1559681919498,2019-06-04T13:58:39.498,10.967,97651.594
1559681919573,2019-06-04T13:58:39.573,11.042,97656.344
1559681919646,2019-06-04T13:58:39.646,11.115,97655.031
1559681919719,2019-06-04T13:58:39.719,11.188,97653.719
1559681919792,2019-06-04T13:58:39.792,11.261,97652.406
1559681919867,2019-06-04T13:58:39.867,11.336,97659.766
1559681919940,2019-06-04T13:58:39.940,11.409,97656.641
1559681920014,2019-06-04T13:58:40.014,11.483,97652.914
1559681920087,2019-06-04T13:58:40.087,11.556,97655.539
1559681920162,2019-06-04T13:58:40.162,11.631,97655.836
1559681920235,2019-06-04T13:58:40.235,11.704,97656.641
1559681920308,2019-06-04T13:58:40.308,11.777,97651.898
1559681920381,2019-06-04T13:58:40.381,11.850,97653.719
1559681920456,2019-06-04T13:58:40.456,11.925,97662.398
1559681920529,2019-06-04T13:58:40.529,11.998,97655.328
1559681920603,2019-06-04T13:58:40.603,12.072,97657.953
1559681920676,2019-06-04T13:58:40.676,12.145,97657.953
1559681920750,2019-06-04T13:58:40.750,12.219,97662.398
1559681920824,2019-06-04T13:58:40.824,12.293,97654.523
1559681920897,2019-06-04T13:58:40.897,12.366,97657.141
1559681920970,2019-06-04T13:58:40.970,12.439,97652.406
1559681921045,2019-06-04T13:58:41.045,12.514,97651.898
1559681921118,2019-06-04T13:58:41.118,12.587,97653.719
1559681921191,2019-06-04T13:58:41.191,12.660,97656.641
1559681921265,2019-06-04T13:58:41.265,12.734,97652.406
1559681921339,2019-06-04T13:58:41.339,12.808,97659.266
1559681921413,2019-06-04T13:58:41.413,12.882,97657.953
1559681921486,2019-06-04T13:58:41.486,12.955,97654.523
1559681921559,2019-06-04T13:58:41.559,13.028,97653.719
1559681921634,2019-06-04T13:58:41.634,13.103,97655.031
1559681921707,2019-06-04T13:58:41.707,13.176,97654.523
1559681921780,2019-06-04T13:58:41.780,13.249,97661.383
1559681921854,2019-06-04T13:58:41.854,13.323,97657.445
1559681921928,2019-06-04T13:58:41.928,13.397,97655.031
1559681922001,2019-06-04T13:58:42.001,13.470,97661.891
