77588,91936,sc
94042,157729,hs
225692,329086,hw
329256,400554,hs
402628,474300,l
482698,494530,l
496546,516902,p
517956,584501,p
588824,607002,p
629578,732904,ss
781610,1025728,ss
1053626,1094732,p
1095514,1101804,p
1156238,1284452,sr
1330216,1330216,99
