77622,91596,sc
92990,136714,hs
225794,329120,hw
329868,400486,hs
403274,493816,l
498236,501058,p
501636,517480,p
518092,575654,p
629510,732360,ss
780640,1024386,ss
1054272,1094528,p
1095616,1115116,p
1155864,1284180,sr
1330216,1330216,99
