epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1558463182064,2019-05-21T11.26.22.064,0.000,97560.160
1558463182137,2019-05-21T11.26.22.137,0.073,97555.660
1558463182210,2019-05-21T11.26.22.210,0.146,97482.970
1558463182283,2019-05-21T11.26.22.283,0.219,97393.300
1558463182358,2019-05-21T11.26.22.358,0.294,97406.340
1558463182431,2019-05-21T11.26.22.431,0.367,97574.660
1558463182505,2019-05-21T11.26.22.505,0.441,97618.560
1558463182578,2019-05-21T11.26.22.578,0.514,97575.840
1558463182653,2019-05-21T11.26.22.653,0.589,97611.550
1558463182726,2019-05-21T11.26.22.726,0.662,97670.630
1558463182799,2019-05-21T11.26.22.799,0.735,97527.560
1558463182872,2019-05-21T11.26.22.872,0.808,97566.250
1558463182947,2019-05-21T11.26.22.947,0.883,97591.040
1558463183020,2019-05-21T11.26.23.020,0.956,97620.920
1558463183093,2019-05-21T11.26.23.093,1.029,97613.590
1558463183167,2019-05-21T11.26.23.167,1.103,97590.090
1558463183241,2019-05-21T11.26.23.241,1.177,97586.550
1558463183315,2019-05-21T11.26.23.315,1.251,97574.800
1558463183388,2019-05-21T11.26.23.388,1.324,97598.300
1558463183461,2019-05-21T11.26.23.461,1.397,97624.750
1558463183536,2019-05-21T11.26.23.536,1.472,97618.690
1558463183609,2019-05-21T11.26.23.609,1.545,97601.270
1558463183682,2019-05-21T11.26.23.682,1.618,97583.810
1558463183756,2019-05-21T11.26.23.756,1.692,97578.590
1558463183830,2019-05-21T11.26.23.830,1.766,97599.470
1558463183904,2019-05-21T11.26.23.904,1.840,97613.380
1558463183977,2019-05-21T11.26.23.977,1.913,97649.420
1558463184050,2019-05-21T11.26.24.050,1.986,97617.650
1558463184125,2019-05-21T11.26.24.125,2.061,97615.980
1558463184198,2019-05-21T11.26.24.198,2.134,97604.610
1558463184271,2019-05-21T11.26.24.271,2.207,97603.300
1558463184346,2019-05-21T11.26.24.346,2.282,97603.750
1558463184419,2019-05-21T11.26.24.419,2.355,97604.120
1558463184492,2019-05-21T11.26.24.492,2.428,97602.330
1558463184566,2019-05-21T11.26.24.566,2.502,97601.500
1558463184640,2019-05-21T11.26.24.640,2.576,97595.800
1558463184714,2019-05-21T11.26.24.714,2.650,97601.500
1558463184787,2019-05-21T11.26.24.787,2.723,97597.110
1558463184860,2019-05-21T11.26.24.860,2.796,97596.650
1558463184935,2019-05-21T11.26.24.935,2.871,97602.690
1558463185008,2019-05-21T11.26.25.008,2.944,97596.650
1558463185081,2019-05-21T11.26.25.081,3.017,97595.710
1558463185154,2019-05-21T11.26.25.154,3.090,97598.320
1558463185229,2019-05-21T11.26.25.229,3.165,97594.410
1558463185302,2019-05-21T11.26.25.302,3.238,97596.520
1558463185376,2019-05-21T11.26.25.376,3.312,97598.320
1558463185450,2019-05-21T11.26.25.450,3.386,97601.300
1558463185524,2019-05-21T11.26.25.524,3.460,97599.140
1558463185597,2019-05-21T11.26.25.597,3.533,97594.410
1558463185670,2019-05-21T11.26.25.670,3.606,97590.850
1558463185745,2019-05-21T11.26.25.745,3.681,97598.200
1558463185818,2019-05-21T11.26.25.818,3.754,97596.890
1558463185891,2019-05-21T11.26.25.891,3.827,97596.440
1558463185965,2019-05-21T11.26.25.965,3.901,97599.050
1558463186039,2019-05-21T11.26.26.039,3.975,97592.030
1558463186113,2019-05-21T11.26.26.113,4.049,97595.950
1558463186186,2019-05-21T11.26.26.186,4.122,97591.220
1558463186259,2019-05-21T11.26.26.259,4.195,97589.420
1558463186334,2019-05-21T11.26.26.334,4.270,97593.340
1558463186407,2019-05-21T11.26.26.407,4.343,97592.400
1558463186480,2019-05-21T11.26.26.480,4.416,97592.890
1558463186553,2019-05-21T11.26.26.553,4.489,97593.700
1558463186628,2019-05-21T11.26.26.628,4.564,97596.310
1558463186701,2019-05-21T11.26.26.701,4.637,97595.860
1558463186775,2019-05-21T11.26.26.775,4.711,97591.950
1558463186848,2019-05-21T11.26.26.848,4.784,97594.550
1558463186923,2019-05-21T11.26.26.923,4.859,97590.160
1558463186996,2019-05-21T11.26.26.996,4.932,97591.950
1558463187069,2019-05-21T11.26.27.069,5.005,97589.210
1558463187144,2019-05-21T11.26.27.144,5.080,97591.450
1558463187217,2019-05-21T11.26.27.217,5.153,97595.730
1558463187290,2019-05-21T11.26.27.290,5.226,97593.130
1558463187363,2019-05-21T11.26.27.363,5.299,97597.050
1558463187437,2019-05-21T11.26.27.437,5.373,97601.770
1558463187511,2019-05-21T11.26.27.511,5.447,97600.470
1558463187585,2019-05-21T11.26.27.585,5.521,97591.700
1558463187658,2019-05-21T11.26.27.658,5.594,97592.190
1558463187731,2019-05-21T11.26.27.731,5.667,97595.610
1558463187806,2019-05-21T11.26.27.806,5.742,97590.880
1558463187879,2019-05-21T11.26.27.879,5.815,97595.160
1558463187952,2019-05-21T11.26.27.952,5.888,97595.610
1558463188026,2019-05-21T11.26.28.026,5.962,97590.390
1558463188100,2019-05-21T11.26.28.100,6.036,97591.240
1558463188174,2019-05-21T11.26.28.174,6.110,97592.550
1558463188247,2019-05-21T11.26.28.247,6.183,97592.060
1558463188320,2019-05-21T11.26.28.320,6.256,97594.220
1558463188395,2019-05-21T11.26.28.395,6.331,97594.220
1558463188468,2019-05-21T11.26.28.468,6.404,97594.220
1558463188541,2019-05-21T11.26.28.541,6.477,97591.610
1558463188614,2019-05-21T11.26.28.614,6.550,97595.030
1558463188689,2019-05-21T11.26.28.689,6.625,97597.190
1558463188762,2019-05-21T11.26.28.762,6.698,97594.220
1558463188836,2019-05-21T11.26.28.836,6.772,97599.800
1558463188909,2019-05-21T11.26.28.909,6.845,97598.010
1558463188984,2019-05-21T11.26.28.984,6.920,97597.190
1558463189057,2019-05-21T11.26.29.057,6.993,97596.250
1558463189130,2019-05-21T11.26.29.130,7.066,97590.660
1558463189203,2019-05-21T11.26.29.203,7.139,97591.970
1558463189278,2019-05-21T11.26.29.278,7.214,97596.250
1558463189351,2019-05-21T11.26.29.351,7.287,97593.640
1558463189425,2019-05-21T11.26.29.425,7.361,97595.770
1558463189498,2019-05-21T11.26.29.498,7.434,97589.720
1558463189572,2019-05-21T11.26.29.572,7.508,97591.360
1558463189646,2019-05-21T11.26.29.646,7.582,97595.770
1558463189719,2019-05-21T11.26.29.719,7.655,97592.660
1558463189792,2019-05-21T11.26.29.792,7.728,97593.970
1558463189867,2019-05-21T11.26.29.867,7.803,97590.050
1558463189940,2019-05-21T11.26.29.940,7.876,97594.820
1558463190013,2019-05-21T11.26.30.013,7.949,97592.200
1558463190087,2019-05-21T11.26.30.087,8.023,97598.250
1558463190161,2019-05-21T11.26.30.161,8.097,97591.720
1558463190235,2019-05-21T11.26.30.235,8.171,97593.390
1558463190308,2019-05-21T11.26.30.308,8.244,97594.330
1558463190383,2019-05-21T11.26.30.383,8.319,97590.780
1558463190456,2019-05-21T11.26.30.456,8.392,97592.090
1558463190529,2019-05-21T11.26.30.529,8.465,97589.960
1558463190602,2019-05-21T11.26.30.602,8.538,97591.630
1558463190677,2019-05-21T11.26.30.677,8.613,97596.000
1558463190750,2019-05-21T11.26.30.750,8.686,97592.450
1558463190823,2019-05-21T11.26.30.823,8.759,97589.470
1558463190897,2019-05-21T11.26.30.897,8.833,97592.940
1558463190971,2019-05-21T11.26.30.971,8.907,97592.450
1558463191045,2019-05-21T11.26.31.045,8.981,97593.750
1558463191118,2019-05-21T11.26.31.118,9.054,97585.920
1558463191191,2019-05-21T11.26.31.191,9.127,97588.530
1558463191266,2019-05-21T11.26.31.266,9.202,97586.280
1558463191339,2019-05-21T11.26.31.339,9.275,97595.420
1558463191412,2019-05-21T11.26.31.412,9.348,97591.510
1558463191486,2019-05-21T11.26.31.486,9.422,97594.480
1558463191560,2019-05-21T11.26.31.560,9.496,97590.200
1558463191633,2019-05-21T11.26.31.633,9.569,97587.950
1558463191707,2019-05-21T11.26.31.707,9.643,97596.270
1558463191781,2019-05-21T11.26.31.781,9.717,97590.560
1558463191855,2019-05-21T11.26.31.855,9.791,97594.480
1558463191928,2019-05-21T11.26.31.928,9.864,97590.110
1558463192003,2019-05-21T11.26.32.003,9.939,97593.540
1558463192076,2019-05-21T11.26.32.076,10.012,97585.340
1558463192149,2019-05-21T11.26.32.149,10.085,97585.700
1558463192222,2019-05-21T11.26.32.222,10.158,97592.230
1558463192297,2019-05-21T11.26.32.297,10.233,97592.230
1558463192370,2019-05-21T11.26.32.370,10.306,97594.360
1558463192444,2019-05-21T11.26.32.444,10.380,97587.830
1558463192517,2019-05-21T11.26.32.517,10.453,97588.310
1558463192592,2019-05-21T11.26.32.592,10.528,97589.980
1558463192665,2019-05-21T11.26.32.665,10.601,97589.050
1558463192738,2019-05-21T11.26.32.738,10.674,97592.960
1558463192811,2019-05-21T11.26.32.811,10.747,97588.680
1558463192886,2019-05-21T11.26.32.886,10.822,97589.410
1558463192959,2019-05-21T11.26.32.959,10.895,97589.410
1558463193032,2019-05-21T11.26.33.032,10.968,97591.530
1558463193106,2019-05-21T11.26.33.106,11.042,97589.860
1558463193180,2019-05-21T11.26.33.180,11.116,97594.140
1558463193254,2019-05-21T11.26.33.254,11.190,97595.940
1558463193327,2019-05-21T11.26.33.327,11.263,97592.380
1558463193400,2019-05-21T11.26.33.400,11.336,97587.160
1558463193475,2019-05-21T11.26.33.475,11.411,97594.980
1558463193548,2019-05-21T11.26.33.548,11.484,97599.730
1558463193621,2019-05-21T11.26.33.621,11.557,97594.050
1558463193695,2019-05-21T11.26.33.695,11.631,97592.740
1558463193769,2019-05-21T11.26.33.769,11.705,97594.500
1558463193842,2019-05-21T11.26.33.842,11.778,97590.130
1558463193916,2019-05-21T11.26.33.916,11.852,97590.950
1558463193989,2019-05-21T11.26.33.989,11.925,97585.730
1558463194064,2019-05-21T11.26.34.064,12.000,97584.420
1558463194137,2019-05-21T11.26.34.137,12.073,97606.160
1558463194210,2019-05-21T11.26.34.210,12.146,97600.940
1558463194283,2019-05-21T11.26.34.283,12.219,97599.970
1558463194358,2019-05-21T11.26.34.358,12.294,97599.140
1558463194431,2019-05-21T11.26.34.431,12.367,97597.720
1558463194505,2019-05-21T11.26.34.505,12.441,97605.550
1558463194579,2019-05-21T11.26.34.579,12.515,97604.240
1558463194653,2019-05-21T11.26.34.653,12.589,97606.030
1558463194726,2019-05-21T11.26.34.726,12.662,97596.890
1558463194799,2019-05-21T11.26.34.799,12.735,97593.800
1558463194874,2019-05-21T11.26.34.874,12.810,97599.880
1558463194947,2019-05-21T11.26.34.947,12.883,97597.720
1558463195020,2019-05-21T11.26.35.020,12.956,97604.970
1558463195093,2019-05-21T11.26.35.093,13.029,97604.160
1558463195168,2019-05-21T11.26.35.168,13.104,97604.160
1558463195241,2019-05-21T11.26.35.241,13.177,97596.770
1558463195315,2019-05-21T11.26.35.315,13.251,97591.550
1558463195388,2019-05-21T11.26.35.388,13.324,97592.860
1558463195463,2019-05-21T11.26.35.463,13.399,97591.550
1558463195536,2019-05-21T11.26.35.536,13.472,97596.690
1558463195609,2019-05-21T11.26.35.609,13.545,97599.290
1558463195682,2019-05-21T11.26.35.682,13.618,97583.980
1558463195757,2019-05-21T11.26.35.757,13.693,97597.500
1558463195830,2019-05-21T11.26.35.830,13.766,97613.170
1558463195904,2019-05-21T11.26.35.904,13.840,97646.170
1558463195977,2019-05-21T11.26.35.977,13.913,97583.500
1558463196051,2019-05-21T11.26.36.051,13.987,97594.800
1558463196125,2019-05-21T11.26.36.125,14.061,97579.590
1558463196198,2019-05-21T11.26.36.198,14.134,97620.060
1558463196271,2019-05-21T11.26.36.271,14.207,97587.420
1558463196346,2019-05-21T11.26.36.346,14.282,97602.630
1558463196419,2019-05-21T11.26.36.419,14.355,97593.000
1558463196492,2019-05-21T11.26.36.492,14.428,97607.370
1558463196566,2019-05-21T11.26.36.566,14.502,97613.410
1558463196640,2019-05-21T11.26.36.640,14.576,97513.730
1558463196714,2019-05-21T11.26.36.714,14.650,97304.840
1558463196787,2019-05-21T11.26.36.787,14.723,97336.190
1558463196860,2019-05-21T11.26.36.860,14.796,97396.690
1558463196935,2019-05-21T11.26.36.935,14.871,97501.480
1558463197008,2019-05-21T11.26.37.008,14.944,97647.710
1558463197081,2019-05-21T11.26.37.081,15.017,97591.570
1558463197156,2019-05-21T11.26.37.156,15.092,97532.010
1558463197229,2019-05-21T11.26.37.229,15.165,97550.160
1558463197302,2019-05-21T11.26.37.302,15.238,97592.420
1558463197376,2019-05-21T11.26.37.376,15.312,97559.780
1558463197450,2019-05-21T11.26.37.450,15.386,97494.020
1558463197524,2019-05-21T11.26.37.524,15.460,97492.250
1558463197597,2019-05-21T11.26.37.597,15.533,97510.530
1558463197670,2019-05-21T11.26.37.670,15.606,97508.770
1558463197745,2019-05-21T11.26.37.745,15.681,97513.140
1558463197818,2019-05-21T11.26.37.818,15.754,97537.500
1558463197891,2019-05-21T11.26.37.891,15.827,97531.810
1558463197965,2019-05-21T11.26.37.965,15.901,97535.730
1558463198039,2019-05-21T11.26.38.039,15.975,97541.770
1558463198113,2019-05-21T11.26.38.113,16.049,97555.320
1558463198186,2019-05-21T11.26.38.186,16.122,97579.640
1558463198259,2019-05-21T11.26.38.259,16.195,97575.270
1558463198334,2019-05-21T11.26.38.334,16.270,97578.330
1558463198407,2019-05-21T11.26.38.407,16.343,97592.230
1558463198480,2019-05-21T11.26.38.480,16.416,97591.750
1558463198553,2019-05-21T11.26.38.553,16.489,97593.050
1558463198628,2019-05-21T11.26.38.628,16.564,97591.750
1558463198701,2019-05-21T11.26.38.701,16.637,97594.720
1558463198775,2019-05-21T11.26.38.775,16.711,97585.130
1558463198848,2019-05-21T11.26.38.848,16.784,97599.490
1558463198923,2019-05-21T11.26.38.923,16.859,97610.270
1558463198996,2019-05-21T11.26.38.996,16.932,97611.240
1558463199069,2019-05-21T11.26.39.069,17.005,97601.130
1558463199142,2019-05-21T11.26.39.142,17.078,97614.670
1558463199217,2019-05-21T11.26.39.217,17.153,97607.660
1558463199290,2019-05-21T11.26.39.290,17.226,97595.450
1558463199363,2019-05-21T11.26.39.363,17.299,97595.450
1558463199438,2019-05-21T11.26.39.438,17.374,97587.620
1558463199511,2019-05-21T11.26.39.511,17.447,97607.200
1558463199585,2019-05-21T11.26.39.585,17.521,97601.980
1558463199658,2019-05-21T11.26.39.658,17.594,97605.410
1558463199733,2019-05-21T11.26.39.733,17.669,97574.070
1558463199806,2019-05-21T11.26.39.806,17.742,97543.090
1558463199879,2019-05-21T11.26.39.879,17.815,97545.700
1558463199952,2019-05-21T11.26.39.952,17.888,97565.780
1558463200027,2019-05-21T11.26.40.027,17.963,97566.590
1558463200100,2019-05-21T11.26.40.100,18.036,97553.540
1558463200174,2019-05-21T11.26.40.174,18.110,97543.450
1558463200247,2019-05-21T11.26.40.247,18.183,97549.040
1558463200321,2019-05-21T11.26.40.321,18.257,97539.080
1558463200395,2019-05-21T11.26.40.395,18.331,97534.670
1558463200468,2019-05-21T11.26.40.468,18.404,97538.140
1558463200541,2019-05-21T11.26.40.541,18.477,97537.290
1558463200616,2019-05-21T11.26.40.616,18.552,97542.050
1558463200689,2019-05-21T11.26.40.689,18.625,97550.700
1558463200762,2019-05-21T11.26.40.762,18.698,97565.070
1558463200836,2019-05-21T11.26.40.836,18.772,97576.000
1558463200910,2019-05-21T11.26.40.910,18.846,97589.880
1558463200984,2019-05-21T11.26.40.984,18.920,97586.330
1558463201057,2019-05-21T11.26.41.057,18.993,97582.890
1558463201130,2019-05-21T11.26.41.130,19.066,97588.940
1558463201205,2019-05-21T11.26.41.205,19.141,97595.470
1558463201278,2019-05-21T11.26.41.278,19.214,97600.200
1558463201351,2019-05-21T11.26.41.351,19.287,97601.510
1558463201425,2019-05-21T11.26.41.425,19.361,97607.580
1558463201499,2019-05-21T11.26.41.499,19.435,97601.050
1558463201572,2019-05-21T11.26.41.572,19.508,97593.220
1558463201646,2019-05-21T11.26.41.646,19.582,97580.160
1558463201720,2019-05-21T11.26.41.720,19.656,97597.500
1558463201794,2019-05-21T11.26.41.794,19.730,97587.050
1558463201867,2019-05-21T11.26.41.867,19.803,97603.090
1558463201940,2019-05-21T11.26.41.940,19.876,97600.470
