epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1558463182113,2019-05-21T11.26.22.113,0.000,97654.590
1558463182186,2019-05-21T11.26.22.186,0.073,97655.590
1558463182259,2019-05-21T11.26.22.259,0.146,97656.390
1558463182334,2019-05-21T11.26.22.334,0.221,97655.390
1558463182407,2019-05-21T11.26.22.407,0.294,97657.200
1558463182480,2019-05-21T11.26.22.480,0.367,97653.610
1558463182554,2019-05-21T11.26.22.554,0.441,97657.550
1558463182628,2019-05-21T11.26.22.628,0.515,97656.540
1558463182702,2019-05-21T11.26.22.702,0.589,97651.300
1558463182775,2019-05-21T11.26.22.775,0.662,97653.610
1558463182848,2019-05-21T11.26.22.848,0.735,97652.610
1558463182923,2019-05-21T11.26.22.923,0.810,97650.000
1558463182996,2019-05-21T11.26.22.996,0.883,97651.300
1558463183069,2019-05-21T11.26.23.069,0.956,97654.920
1558463183143,2019-05-21T11.26.23.143,1.030,97651.800
1558463183217,2019-05-21T11.26.23.217,1.104,97657.340
1558463183291,2019-05-21T11.26.23.291,1.178,97648.190
1558463183364,2019-05-21T11.26.23.364,1.251,97661.270
1558463183437,2019-05-21T11.26.23.437,1.324,97656.540
1558463183512,2019-05-21T11.26.23.512,1.399,97661.270
1558463183585,2019-05-21T11.26.23.585,1.472,97656.540
1558463183658,2019-05-21T11.26.23.658,1.545,97660.770
1558463183731,2019-05-21T11.26.23.731,1.618,97655.730
1558463183806,2019-05-21T11.26.23.806,1.693,97657.340
1558463183879,2019-05-21T11.26.23.879,1.766,97662.580
1558463183953,2019-05-21T11.26.23.953,1.840,97659.460
1558463184026,2019-05-21T11.26.24.026,1.913,97657.640
1558463184101,2019-05-21T11.26.24.101,1.988,97657.340
1558463184174,2019-05-21T11.26.24.174,2.061,97658.150
1558463184247,2019-05-21T11.26.24.247,2.134,97664.190
1558463184320,2019-05-21T11.26.24.320,2.207,97659.960
1558463184395,2019-05-21T11.26.24.395,2.282,97657.340
1558463184468,2019-05-21T11.26.24.468,2.355,97656.340
1558463184541,2019-05-21T11.26.24.541,2.428,97661.580
1558463184615,2019-05-21T11.26.24.615,2.502,97656.840
1558463184689,2019-05-21T11.26.24.689,2.576,97656.840
1558463184763,2019-05-21T11.26.24.763,2.650,97663.380
1558463184836,2019-05-21T11.26.24.836,2.723,97653.720
1558463184909,2019-05-21T11.26.24.909,2.796,97658.150
1558463184984,2019-05-21T11.26.24.984,2.871,97657.640
1558463185057,2019-05-21T11.26.25.057,2.944,97650.300
1558463185130,2019-05-21T11.26.25.130,3.017,97659.460
1558463185204,2019-05-21T11.26.25.204,3.091,97662.410
1558463185278,2019-05-21T11.26.25.278,3.165,97659.800
1558463185352,2019-05-21T11.26.25.352,3.239,97651.110
1558463185425,2019-05-21T11.26.25.425,3.312,97655.530
1558463185498,2019-05-21T11.26.25.498,3.385,97649.500
1558463185573,2019-05-21T11.26.25.573,3.460,97650.640
1558463185646,2019-05-21T11.26.25.646,3.533,97652.920
1558463185719,2019-05-21T11.26.25.719,3.606,97649.800
1558463185792,2019-05-21T11.26.25.792,3.679,97652.410
1558463185867,2019-05-21T11.26.25.867,3.754,97650.300
1558463185940,2019-05-21T11.26.25.940,3.827,97650.640
1558463186014,2019-05-21T11.26.26.014,3.901,97651.610
1558463186087,2019-05-21T11.26.26.087,3.974,97649.800
1558463186162,2019-05-21T11.26.26.162,4.049,97644.910
1558463186235,2019-05-21T11.26.26.235,4.122,97646.710
1558463186308,2019-05-21T11.26.26.308,4.195,97648.830
1558463186381,2019-05-21T11.26.26.381,4.268,97649.330
1558463186456,2019-05-21T11.26.26.456,4.343,97652.750
1558463186529,2019-05-21T11.26.26.529,4.416,97649.800
1558463186603,2019-05-21T11.26.26.603,4.490,97650.140
1558463186676,2019-05-21T11.26.26.676,4.563,97646.710
1558463186750,2019-05-21T11.26.26.750,4.637,97651.110
1558463186824,2019-05-21T11.26.26.824,4.711,97650.640
1558463186897,2019-05-21T11.26.26.897,4.784,97648.490
1558463186970,2019-05-21T11.26.26.970,4.857,97646.200
1558463187045,2019-05-21T11.26.27.045,4.932,97651.440
1558463187118,2019-05-21T11.26.27.118,5.005,97651.110
1558463187191,2019-05-21T11.26.27.191,5.078,97650.640
1558463187265,2019-05-21T11.26.27.265,5.152,97646.710
1558463187339,2019-05-21T11.26.27.339,5.226,97649.330
1558463187413,2019-05-21T11.26.27.413,5.300,97650.640
1558463187486,2019-05-21T11.26.27.486,5.373,97649.630
1558463187559,2019-05-21T11.26.27.559,5.446,97650.140
1558463187634,2019-05-21T11.26.27.634,5.521,97651.950
1558463187707,2019-05-21T11.26.27.707,5.594,97647.180
1558463187780,2019-05-21T11.26.27.780,5.667,97645.410
1558463187853,2019-05-21T11.26.27.853,5.740,97647.520
1558463187928,2019-05-21T11.26.27.928,5.815,97648.330
1558463188001,2019-05-21T11.26.28.001,5.888,97651.440
1558463188075,2019-05-21T11.26.28.075,5.962,97642.780
1558463188148,2019-05-21T11.26.28.148,6.035,97645.700
1558463188223,2019-05-21T11.26.28.223,6.110,97648.330
1558463188296,2019-05-21T11.26.28.296,6.183,97649.630
1558463188369,2019-05-21T11.26.28.369,6.256,97648.830
1558463188442,2019-05-21T11.26.28.442,6.329,97652.750
1558463188517,2019-05-21T11.26.28.517,6.404,97657.480
1558463188590,2019-05-21T11.26.28.590,6.477,97648.330
1558463188664,2019-05-21T11.26.28.664,6.551,97650.140
1558463188737,2019-05-21T11.26.28.737,6.624,97645.410
1558463188812,2019-05-21T11.26.28.812,6.699,97651.440
1558463188885,2019-05-21T11.26.28.885,6.772,97647.520
1558463188958,2019-05-21T11.26.28.958,6.845,97649.630
1558463189031,2019-05-21T11.26.29.031,6.918,97648.020
1558463189106,2019-05-21T11.26.29.106,6.993,97646.710
1558463189179,2019-05-21T11.26.29.179,7.066,97648.330
1558463189252,2019-05-21T11.26.29.252,7.139,97649.630
1558463189326,2019-05-21T11.26.29.326,7.213,97643.890
1558463189400,2019-05-21T11.26.29.400,7.287,97650.140
1558463189474,2019-05-21T11.26.29.474,7.361,97645.200
1558463189547,2019-05-21T11.26.29.547,7.434,97647.520
1558463189620,2019-05-21T11.26.29.620,7.507,97648.330
1558463189695,2019-05-21T11.26.29.695,7.582,97650.440
1558463189768,2019-05-21T11.26.29.768,7.655,97651.250
1558463189841,2019-05-21T11.26.29.841,7.728,97647.020
1558463189915,2019-05-21T11.26.29.915,7.802,97647.820
1558463189989,2019-05-21T11.26.29.989,7.876,97650.440
1558463190062,2019-05-21T11.26.30.062,7.949,97651.440
1558463190136,2019-05-21T11.26.30.136,8.023,97650.750
1558463190209,2019-05-21T11.26.30.209,8.096,97643.090
1558463190284,2019-05-21T11.26.30.284,8.171,97649.130
1558463190357,2019-05-21T11.26.30.357,8.244,97650.140
1558463190430,2019-05-21T11.26.30.430,8.317,97643.890
1558463190503,2019-05-21T11.26.30.503,8.390,97649.940
1558463190578,2019-05-21T11.26.30.578,8.465,97654.670
1558463190651,2019-05-21T11.26.30.651,8.538,97651.250
1558463190725,2019-05-21T11.26.30.725,8.612,97647.820
1558463190798,2019-05-21T11.26.30.798,8.685,97647.320
1558463190873,2019-05-21T11.26.30.873,8.760,97651.750
