epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1558463185286,2019-05-21T11.26.25.286,3.165,97572.820
1558463185359,2019-05-21T11.26.25.359,3.238,97572.320
1558463185434,2019-05-21T11.26.25.434,3.313,97577.550
1558463185507,2019-05-21T11.26.25.507,3.386,97567.890
1558463185581,2019-05-21T11.26.25.581,3.460,97567.890
1558463185654,2019-05-21T11.26.25.654,3.533,97575.740
1558463185729,2019-05-21T11.26.25.729,3.608,97566.580
1558463185802,2019-05-21T11.26.25.802,3.681,97574.440
1558463185875,2019-05-21T11.26.25.875,3.754,97567.890
1558463185950,2019-05-21T11.26.25.950,3.829,97566.280
1558463186023,2019-05-21T11.26.26.023,3.902,97569.200
1558463186096,2019-05-21T11.26.26.096,3.975,97564.470
1558463186169,2019-05-21T11.26.26.169,4.048,97567.890
1558463186244,2019-05-21T11.26.26.244,4.123,97567.590
1558463186317,2019-05-21T11.26.26.317,4.196,97569.200
1558463186391,2019-05-21T11.26.26.391,4.270,97566.580
1558463186464,2019-05-21T11.26.26.464,4.343,97567.890
1558463186539,2019-05-21T11.26.26.539,4.418,97567.890
1558463186612,2019-05-21T11.26.26.612,4.491,97569.540
1558463186685,2019-05-21T11.26.26.685,4.564,97569.200
1558463186758,2019-05-21T11.26.26.758,4.637,97569.200
1558463186833,2019-05-21T11.26.26.833,4.712,97569.200
1558463186906,2019-05-21T11.26.26.906,4.785,97572.160
1558463186980,2019-05-21T11.26.26.980,4.859,97570.520
1558463187053,2019-05-21T11.26.27.053,4.932,97567.420
1558463187127,2019-05-21T11.26.27.127,5.006,97566.120
1558463187201,2019-05-21T11.26.27.201,5.080,97565.280
1558463187274,2019-05-21T11.26.27.274,5.153,97568.730
1558463187347,2019-05-21T11.26.27.347,5.226,97567.890
1558463187422,2019-05-21T11.26.27.422,5.301,97567.420
1558463187495,2019-05-21T11.26.27.495,5.374,97566.920
1558463187568,2019-05-21T11.26.27.568,5.447,97570.520
1558463187642,2019-05-21T11.26.27.642,5.521,97566.580
1558463187716,2019-05-21T11.26.27.716,5.595,97566.920
1558463187790,2019-05-21T11.26.27.790,5.669,97564.300
1558463187863,2019-05-21T11.26.27.863,5.742,97568.230
1558463187936,2019-05-21T11.26.27.936,5.815,97566.920
1558463188011,2019-05-21T11.26.28.011,5.890,97570.040
1558463188084,2019-05-21T11.26.28.084,5.963,97566.920
1558463188157,2019-05-21T11.26.28.157,6.036,97561.690
1558463188231,2019-05-21T11.26.28.231,6.110,97564.300
1558463188305,2019-05-21T11.26.28.305,6.184,97560.880
1558463188378,2019-05-21T11.26.28.378,6.257,97570.840
1558463188452,2019-05-21T11.26.28.452,6.331,97561.690
1558463188525,2019-05-21T11.26.28.525,6.404,97569.540
1558463188600,2019-05-21T11.26.28.600,6.479,97565.110
1558463188673,2019-05-21T11.26.28.673,6.552,97565.610
1558463188746,2019-05-21T11.26.28.746,6.625,97569.030
1558463188819,2019-05-21T11.26.28.819,6.698,97563.500
1558463188894,2019-05-21T11.26.28.894,6.773,97568.230
1558463188967,2019-05-21T11.26.28.967,6.846,97564.610
1558463189041,2019-05-21T11.26.29.041,6.920,97565.920
1558463189114,2019-05-21T11.26.29.114,6.993,97567.230
1558463189189,2019-05-21T11.26.29.189,7.068,97570.340
1558463189262,2019-05-21T11.26.29.262,7.141,97566.420
1558463189335,2019-05-21T11.26.29.335,7.214,97564.610
1558463189408,2019-05-21T11.26.29.408,7.287,97566.420
1558463189483,2019-05-21T11.26.29.483,7.362,97565.920
1558463189556,2019-05-21T11.26.29.556,7.435,97566.920
1558463189629,2019-05-21T11.26.29.629,7.508,97567.230
1558463189703,2019-05-21T11.26.29.703,7.582,97567.230
1558463189777,2019-05-21T11.26.29.777,7.656,97565.920
1558463189851,2019-05-21T11.26.29.851,7.730,97565.920
1558463189924,2019-05-21T11.26.29.924,7.803,97565.920
1558463189997,2019-05-21T11.26.29.997,7.876,97567.560
1558463190072,2019-05-21T11.26.30.072,7.951,97563.300
1558463190145,2019-05-21T11.26.30.145,8.024,97565.450
1558463190218,2019-05-21T11.26.30.218,8.097,97564.610
1558463190292,2019-05-21T11.26.30.292,8.171,97564.610
1558463190366,2019-05-21T11.26.30.366,8.245,97567.560
1558463190440,2019-05-21T11.26.30.440,8.319,97566.760
1558463190513,2019-05-21T11.26.30.513,8.392,97566.760
1558463190587,2019-05-21T11.26.30.587,8.466,97569.840
1558463190661,2019-05-21T11.26.30.661,8.540,97563.300
1558463190734,2019-05-21T11.26.30.734,8.613,97568.880
1558463190807,2019-05-21T11.26.30.807,8.686,97565.920
1558463190882,2019-05-21T11.26.30.882,8.761,97564.610
1558463190955,2019-05-21T11.26.30.955,8.834,97568.530
1558463191028,2019-05-21T11.26.31.028,8.907,97567.560
1558463191102,2019-05-21T11.26.31.102,8.981,97564.950
1558463191176,2019-05-21T11.26.31.176,9.055,97565.920
1558463191250,2019-05-21T11.26.31.250,9.129,97567.060
1558463191323,2019-05-21T11.26.31.323,9.202,97564.950
1558463191396,2019-05-21T11.26.31.396,9.275,97566.250
1558463191471,2019-05-21T11.26.31.471,9.350,97563.640
1558463191544,2019-05-21T11.26.31.544,9.423,97563.640
1558463191617,2019-05-21T11.26.31.617,9.496,97567.870
1558463191690,2019-05-21T11.26.31.690,9.569,97570.680
1558463191765,2019-05-21T11.26.31.765,9.644,97567.560
1558463191838,2019-05-21T11.26.31.838,9.717,97571.480
1558463191912,2019-05-21T11.26.31.912,9.791,97567.560
1558463191985,2019-05-21T11.26.31.985,9.864,97564.950
1558463192060,2019-05-21T11.26.32.060,9.939,97564.440
1558463192133,2019-05-21T11.26.32.133,10.012,97564.440
1558463192206,2019-05-21T11.26.32.206,10.085,97565.750
1558463192279,2019-05-21T11.26.32.279,10.158,97569.670
1558463192354,2019-05-21T11.26.32.354,10.233,97570.480
1558463192427,2019-05-21T11.26.32.427,10.306,97570.810
1558463192501,2019-05-21T11.26.32.501,10.380,97572.800
1558463192574,2019-05-21T11.26.32.574,10.453,97567.060
1558463192648,2019-05-21T11.26.32.648,10.527,97567.870
1558463192722,2019-05-21T11.26.32.722,10.601,97569.170
1558463192795,2019-05-21T11.26.32.795,10.674,97567.870
1558463192868,2019-05-21T11.26.32.868,10.747,97570.480
1558463192943,2019-05-21T11.26.32.943,10.822,97571.630
1558463193016,2019-05-21T11.26.33.016,10.895,97567.870
1558463193089,2019-05-21T11.26.33.089,10.968,97563.940
1558463193163,2019-05-21T11.26.33.163,11.042,97567.060
1558463193237,2019-05-21T11.26.33.237,11.116,97568.380
1558463193311,2019-05-21T11.26.33.311,11.190,97566.890
1558463193384,2019-05-21T11.26.33.384,11.263,97569.010
1558463193457,2019-05-21T11.26.33.457,11.336,97569.170
1558463193532,2019-05-21T11.26.33.532,11.411,97569.810
1558463193605,2019-05-21T11.26.33.605,11.484,97570.310
1558463193678,2019-05-21T11.26.33.678,11.557,97565.090
1558463193752,2019-05-21T11.26.33.752,11.631,97569.520
1558463193826,2019-05-21T11.26.33.826,11.705,97570.810
1558463193899,2019-05-21T11.26.33.899,11.778,97569.520
1558463193973,2019-05-21T11.26.33.973,11.852,97568.200
1558463194046,2019-05-21T11.26.34.046,11.925,97576.860
1558463194121,2019-05-21T11.26.34.121,12.000,97578.970
1558463194194,2019-05-21T11.26.34.194,12.073,97582.890
1558463194267,2019-05-21T11.26.34.267,12.146,97578.970
1558463194340,2019-05-21T11.26.34.340,12.219,97578.170
1558463194415,2019-05-21T11.26.34.415,12.294,97580.280
1558463194488,2019-05-21T11.26.34.488,12.367,97581.590
1558463194562,2019-05-21T11.26.34.562,12.441,97575.880
1558463194636,2019-05-21T11.26.34.636,12.515,97584.540
1558463194710,2019-05-21T11.26.34.710,12.589,97579.310
1558463194783,2019-05-21T11.26.34.783,12.662,97580.280
1558463194856,2019-05-21T11.26.34.856,12.735,97583.230
1558463194931,2019-05-21T11.26.34.931,12.810,97583.230
1558463195004,2019-05-21T11.26.35.004,12.883,97579.810
1558463195077,2019-05-21T11.26.35.077,12.956,97573.270
1558463195152,2019-05-21T11.26.35.152,13.031,97575.050
1558463195225,2019-05-21T11.26.35.225,13.104,97578.970
1558463195298,2019-05-21T11.26.35.298,13.177,97579.310
1558463195372,2019-05-21T11.26.35.372,13.251,97578.810
1558463195446,2019-05-21T11.26.35.446,13.325,97583.230
1558463195520,2019-05-21T11.26.35.520,13.399,97578.000
1558463195593,2019-05-21T11.26.35.593,13.472,97575.380
1558463195666,2019-05-21T11.26.35.666,13.545,97575.880
1558463195741,2019-05-21T11.26.35.741,13.620,97573.270
1558463195814,2019-05-21T11.26.35.814,13.693,97575.380
1558463195887,2019-05-21T11.26.35.887,13.766,97576.190
1558463195960,2019-05-21T11.26.35.960,13.839,97575.380
1558463196035,2019-05-21T11.26.36.035,13.914,97578.810
1558463196108,2019-05-21T11.26.36.108,13.987,97575.050
1558463196182,2019-05-21T11.26.36.182,14.061,97573.580
1558463196255,2019-05-21T11.26.36.255,14.134,97573.580
1558463196330,2019-05-21T11.26.36.330,14.209,97575.720
1558463196403,2019-05-21T11.26.36.403,14.282,97571.450
1558463196476,2019-05-21T11.26.36.476,14.355,97575.380
1558463196549,2019-05-21T11.26.36.549,14.428,97571.800
1558463196624,2019-05-21T11.26.36.624,14.503,97574.410
1558463196697,2019-05-21T11.26.36.697,14.576,97571.960
1558463196771,2019-05-21T11.26.36.771,14.650,97574.410
1558463196844,2019-05-21T11.26.36.844,14.723,97575.720
1558463196919,2019-05-21T11.26.36.919,14.798,97576.520
1558463196992,2019-05-21T11.26.36.992,14.871,97570.950
1558463197065,2019-05-21T11.26.37.065,14.944,97579.140
1558463197138,2019-05-21T11.26.37.138,15.017,97574.410
1558463197213,2019-05-21T11.26.37.213,15.092,97575.220
1558463197286,2019-05-21T11.26.37.286,15.165,97577.030
1558463197359,2019-05-21T11.26.37.359,15.238,97581.260
1558463197433,2019-05-21T11.26.37.433,15.312,97575.220
1558463197507,2019-05-21T11.26.37.507,15.386,97575.220
1558463197581,2019-05-21T11.26.37.581,15.460,97571.450
1558463197654,2019-05-21T11.26.37.654,15.533,97576.020
1558463197727,2019-05-21T11.26.37.727,15.606,97576.520
1558463197802,2019-05-21T11.26.37.802,15.681,97578.640
1558463197875,2019-05-21T11.26.37.875,15.754,97576.020
1558463197948,2019-05-21T11.26.37.948,15.827,97574.720
1558463198022,2019-05-21T11.26.38.022,15.901,97572.090
1558463198096,2019-05-21T11.26.38.096,15.975,97579.450
1558463198169,2019-05-21T11.26.38.169,16.048,97575.520
1558463198243,2019-05-21T11.26.38.243,16.122,97575.050
1558463198316,2019-05-21T11.26.38.316,16.195,97581.590
1558463198391,2019-05-21T11.26.38.391,16.270,97574.720
1558463198464,2019-05-21T11.26.38.464,16.343,97576.020
1558463198537,2019-05-21T11.26.38.537,16.416,97578.140
1558463198610,2019-05-21T11.26.38.610,16.489,97579.450
1558463198685,2019-05-21T11.26.38.685,16.564,97579.780
1558463198758,2019-05-21T11.26.38.758,16.637,97580.750
1558463198832,2019-05-21T11.26.38.832,16.711,97576.360
1558463198905,2019-05-21T11.26.38.905,16.784,97575.050
1558463198980,2019-05-21T11.26.38.980,16.859,97578.140
1558463199053,2019-05-21T11.26.39.053,16.932,97575.860
1558463199126,2019-05-21T11.26.39.126,17.005,97575.050
1558463199199,2019-05-21T11.26.39.199,17.078,97574.050
1558463199274,2019-05-21T11.26.39.274,17.153,97575.860
1558463199347,2019-05-21T11.26.39.347,17.226,97571.940
1558463199420,2019-05-21T11.26.39.420,17.299,97571.430
1558463199494,2019-05-21T11.26.39.494,17.373,97572.440
1558463199568,2019-05-21T11.26.39.568,17.447,97569.310
1558463199642,2019-05-21T11.26.39.642,17.521,97575.050
1558463199715,2019-05-21T11.26.39.715,17.594,97576.670
1558463199788,2019-05-21T11.26.39.788,17.667,97575.360
1558463199863,2019-05-21T11.26.39.863,17.742,97574.050
1558463199936,2019-05-21T11.26.39.936,17.815,97571.430
1558463200009,2019-05-21T11.26.40.009,17.888,97574.050
1558463200083,2019-05-21T11.26.40.083,17.962,97573.550
1558463200157,2019-05-21T11.26.40.157,18.036,97571.430
1558463200231,2019-05-21T11.26.40.231,18.110,97574.380
1558463200304,2019-05-21T11.26.40.304,18.183,97573.550
1558463200377,2019-05-21T11.26.40.377,18.256,97574.850
1558463200452,2019-05-21T11.26.40.452,18.331,97577.000
1558463200525,2019-05-21T11.26.40.525,18.404,97574.380
1558463200598,2019-05-21T11.26.40.598,18.477,97573.380
1558463200673,2019-05-21T11.26.40.673,18.552,97573.080
1558463200746,2019-05-21T11.26.40.746,18.625,97574.380
1558463200819,2019-05-21T11.26.40.819,18.698,97577.300
1558463200893,2019-05-21T11.26.40.893,18.772,97573.380
1558463200966,2019-05-21T11.26.40.966,18.845,97573.880
1558463201041,2019-05-21T11.26.41.041,18.920,97572.070
1558463201114,2019-05-21T11.26.41.114,18.993,97572.070
1558463201187,2019-05-21T11.26.41.187,19.066,97572.910
1558463201260,2019-05-21T11.26.41.260,19.139,97568.980
1558463201335,2019-05-21T11.26.41.335,19.214,97571.600
1558463201408,2019-05-21T11.26.41.408,19.287,97570.770
1558463201481,2019-05-21T11.26.41.481,19.360,97573.720
1558463201555,2019-05-21T11.26.41.555,19.434,97578.450
1558463201629,2019-05-21T11.26.41.629,19.508,97576.330
1558463201703,2019-05-21T11.26.41.703,19.582,97578.450
1558463201776,2019-05-21T11.26.41.776,19.655,97575.830
1558463201849,2019-05-21T11.26.41.849,19.728,97576.330
1558463201924,2019-05-21T11.26.41.924,19.803,97576.640
1558463201997,2019-05-21T11.26.41.997,19.876,97571.090
1558463202070,2019-05-21T11.26.42.070,19.949,97575.330
1558463202144,2019-05-21T11.26.42.144,20.023,97574.520
1558463202218,2019-05-21T11.26.42.218,20.097,97575.660
1558463202292,2019-05-21T11.26.42.292,20.171,97575.330
1558463202365,2019-05-21T11.26.42.365,20.244,97576.640
1558463202438,2019-05-21T11.26.42.438,20.317,97574.860
1558463202513,2019-05-21T11.26.42.513,20.392,97575.330
1558463202586,2019-05-21T11.26.42.586,20.465,97574.860
1558463202659,2019-05-21T11.26.42.659,20.538,97570.940
1558463202732,2019-05-21T11.26.42.732,20.611,97576.970
1558463202807,2019-05-21T11.26.42.807,20.686,97577.480
1558463202880,2019-05-21T11.26.42.880,20.759,97574.360
1558463202954,2019-05-21T11.26.42.954,20.833,97570.730
1558463203027,2019-05-21T11.26.43.027,20.906,97573.850
1558463203102,2019-05-21T11.26.43.102,20.981,97575.660
1558463203175,2019-05-21T11.26.43.175,21.054,97578.590
1558463203248,2019-05-21T11.26.43.248,21.127,97574.190
1558463203321,2019-05-21T11.26.43.321,21.200,97578.920
1558463203396,2019-05-21T11.26.43.396,21.275,97575.970
1558463203469,2019-05-21T11.26.43.469,21.348,97578.920
1558463203543,2019-05-21T11.26.43.543,21.422,97578.920
1558463203616,2019-05-21T11.26.43.616,21.495,97576.300
1558463203690,2019-05-21T11.26.43.690,21.569,97573.690
1558463203764,2019-05-21T11.26.43.764,21.643,97573.690
1558463203837,2019-05-21T11.26.43.837,21.716,97575.300
1558463203910,2019-05-21T11.26.43.910,21.789,97575.300
1558463203985,2019-05-21T11.26.43.985,21.864,97572.690
1558463204058,2019-05-21T11.26.44.058,21.937,97575.000
1558463204131,2019-05-21T11.26.44.131,22.010,97576.300
1558463204206,2019-05-21T11.26.44.206,22.085,97570.060
1558463204279,2019-05-21T11.26.44.279,22.158,97578.250
1558463204353,2019-05-21T11.26.44.353,22.232,97573.980
1558463204426,2019-05-21T11.26.44.426,22.305,97578.750
1558463204501,2019-05-21T11.26.44.501,22.380,97574.330
1558463204574,2019-05-21T11.26.44.574,22.453,97573.520
1558463204647,2019-05-21T11.26.44.647,22.526,97575.630
1558463204720,2019-05-21T11.26.44.720,22.599,97579.060
1558463204795,2019-05-21T11.26.44.795,22.674,97574.330
1558463204868,2019-05-21T11.26.44.868,22.747,97577.280
1558463204941,2019-05-21T11.26.44.941,22.820,97579.890
1558463205015,2019-05-21T11.26.45.015,22.894,97578.590
1558463205089,2019-05-21T11.26.45.089,22.968,97579.390
1558463205163,2019-05-21T11.26.45.163,23.042,97576.440
1558463205236,2019-05-21T11.26.45.236,23.115,97578.590
1558463205309,2019-05-21T11.26.45.309,23.188,97574.660
1558463205384,2019-05-21T11.26.45.384,23.263,97575.970
1558463205457,2019-05-21T11.26.45.457,23.336,97576.270
1558463205530,2019-05-21T11.26.45.530,23.409,97573.350
1558463205604,2019-05-21T11.26.45.604,23.483,97575.970
1558463205678,2019-05-21T11.26.45.678,23.557,97574.970
1558463205752,2019-05-21T11.26.45.752,23.631,97576.270
1558463205825,2019-05-21T11.26.45.825,23.704,97573.160
1558463205898,2019-05-21T11.26.45.898,23.777,97573.660
1558463205973,2019-05-21T11.26.45.973,23.852,97574.970
1558463206046,2019-05-21T11.26.46.046,23.925,97573.160
1558463206119,2019-05-21T11.26.46.119,23.998,97573.990
1558463206192,2019-05-21T11.26.46.192,24.071,97573.160
1558463206267,2019-05-21T11.26.46.267,24.146,97575.300
1558463206340,2019-05-21T11.26.46.340,24.219,97576.110
1558463206414,2019-05-21T11.26.46.414,24.293,97572.690
1558463206487,2019-05-21T11.26.46.487,24.366,97571.380
1558463206562,2019-05-21T11.26.46.562,24.441,97580.030
1558463206635,2019-05-21T11.26.46.635,24.514,97572.690
1558463206708,2019-05-21T11.26.46.708,24.587,97573.480
1558463206781,2019-05-21T11.26.46.781,24.660,97570.380
1558463206856,2019-05-21T11.26.46.856,24.735,97573.480
1558463206929,2019-05-21T11.26.46.929,24.808,97574.300
1558463207002,2019-05-21T11.26.47.002,24.881,97572.690
1558463207076,2019-05-21T11.26.47.076,24.955,97570.380
1558463207150,2019-05-21T11.26.47.150,25.029,97572.980
1558463207224,2019-05-21T11.26.47.224,25.103,97572.980
1558463207297,2019-05-21T11.26.47.297,25.176,97572.190
1558463207370,2019-05-21T11.26.47.370,25.249,97572.020
1558463207445,2019-05-21T11.26.47.445,25.324,97571.180
1558463207518,2019-05-21T11.26.47.518,25.397,97572.020
1558463207591,2019-05-21T11.26.47.591,25.470,97574.630
1558463207665,2019-05-21T11.26.47.665,25.544,97573.330
1558463207739,2019-05-21T11.26.47.739,25.618,97572.020
1558463207813,2019-05-21T11.26.47.813,25.692,97579.360
1558463207886,2019-05-21T11.26.47.886,25.765,97576.750
1558463207959,2019-05-21T11.26.47.959,25.838,97570.700
1558463208034,2019-05-21T11.26.48.034,25.913,97574.940
1558463208107,2019-05-21T11.26.48.107,25.986,97566.280
1558463208180,2019-05-21T11.26.48.180,26.059,97573.630
1558463208253,2019-05-21T11.26.48.253,26.132,97573.630
1558463208328,2019-05-21T11.26.48.328,26.207,97574.130
1558463208401,2019-05-21T11.26.48.401,26.280,97576.250
1558463208475,2019-05-21T11.26.48.475,26.354,97572.320
1558463208548,2019-05-21T11.26.48.548,26.427,97571.020
1558463208623,2019-05-21T11.26.48.623,26.502,97574.940
1558463208696,2019-05-21T11.26.48.696,26.575,97575.270
1558463208769,2019-05-21T11.26.48.769,26.648,97571.020
1558463208842,2019-05-21T11.26.48.842,26.721,97574.440
1558463208917,2019-05-21T11.26.48.917,26.796,97574.770
1558463208990,2019-05-21T11.26.48.990,26.869,97571.020
1558463209064,2019-05-21T11.26.49.064,26.943,97573.460
1558463209137,2019-05-21T11.26.49.137,27.016,97573.630
1558463209211,2019-05-21T11.26.49.211,27.090,97566.110
1558463209285,2019-05-21T11.26.49.285,27.164,97574.440
1558463209358,2019-05-21T11.26.49.358,27.237,97574.770
1558463209433,2019-05-21T11.26.49.433,27.312,97573.970
1558463209506,2019-05-21T11.26.49.506,27.385,97571.660
1558463209579,2019-05-21T11.26.49.579,27.458,97572.660
1558463209652,2019-05-21T11.26.49.652,27.531,97574.270
1558463209727,2019-05-21T11.26.49.727,27.606,97572.660
1558463209800,2019-05-21T11.26.49.800,27.679,97574.270
1558463209874,2019-05-21T11.26.49.874,27.753,97568.560
1558463209947,2019-05-21T11.26.49.947,27.826,97572.160
1558463210022,2019-05-21T11.26.50.022,27.901,97571.660
1558463210095,2019-05-21T11.26.50.095,27.974,97574.270
1558463210168,2019-05-21T11.26.50.168,28.047,97579.030
1558463210241,2019-05-21T11.26.50.241,28.120,97569.530
1558463210316,2019-05-21T11.26.50.316,28.195,97572.950
1558463210389,2019-05-21T11.26.50.389,28.268,97573.800
1558463210462,2019-05-21T11.26.50.462,28.341,97576.410
1558463210536,2019-05-21T11.26.50.536,28.415,97573.300
1558463210610,2019-05-21T11.26.50.610,28.489,97575.110
1558463210684,2019-05-21T11.26.50.684,28.563,97574.600
1558463210757,2019-05-21T11.26.50.757,28.636,97572.950
1558463210830,2019-05-21T11.26.50.830,28.709,97575.910
1558463210905,2019-05-21T11.26.50.905,28.784,97569.380
1558463210978,2019-05-21T11.26.50.978,28.857,97571.980
1558463211051,2019-05-21T11.26.51.051,28.930,97574.600
1558463211125,2019-05-21T11.26.51.125,29.004,97571.980
1558463211199,2019-05-21T11.26.51.199,29.078,97571.980
1558463211273,2019-05-21T11.26.51.273,29.152,97574.090
1558463211346,2019-05-21T11.26.51.346,29.225,97571.480
1558463211419,2019-05-21T11.26.51.419,29.298,97575.410
1558463211494,2019-05-21T11.26.51.494,29.373,97572.800
1558463211567,2019-05-21T11.26.51.567,29.446,97572.290
1558463211640,2019-05-21T11.26.51.640,29.519,97576.220
1558463211713,2019-05-21T11.26.51.713,29.592,97573.300
1558463211788,2019-05-21T11.26.51.788,29.667,97570.520
1558463211861,2019-05-21T11.26.51.861,29.740,97572.800
1558463211935,2019-05-21T11.26.51.935,29.814,97577.520
1558463212008,2019-05-21T11.26.52.008,29.887,97575.410
1558463212083,2019-05-21T11.26.52.083,29.962,97567.550
1558463212156,2019-05-21T11.26.52.156,30.035,97570.980
1558463212229,2019-05-21T11.26.52.229,30.108,97571.310
1558463212302,2019-05-21T11.26.52.302,30.181,97575.240
1558463212377,2019-05-21T11.26.52.377,30.256,97573.940
1558463212450,2019-05-21T11.26.52.450,30.329,97577.360
1558463212523,2019-05-21T11.26.52.523,30.402,97575.740
1558463212597,2019-05-21T11.26.52.597,30.476,97576.550
1558463212671,2019-05-21T11.26.52.671,30.550,97571.310
1558463212745,2019-05-21T11.26.52.745,30.624,97572.630
1558463212818,2019-05-21T11.26.52.818,30.697,97573.430
1558463212891,2019-05-21T11.26.52.891,30.770,97573.940
1558463212966,2019-05-21T11.26.52.966,30.845,97573.940
1558463213039,2019-05-21T11.26.53.039,30.918,97573.940
1558463213112,2019-05-21T11.26.53.112,30.991,97574.730
1558463213186,2019-05-21T11.26.53.186,31.065,97570.010
1558463213260,2019-05-21T11.26.53.260,31.139,97567.690
1558463213334,2019-05-21T11.26.53.334,31.213,97572.930
1558463213407,2019-05-21T11.26.53.407,31.286,97574.230
1558463213480,2019-05-21T11.26.53.480,31.359,97570.310
1558463213555,2019-05-21T11.26.53.555,31.434,97574.230
1558463213628,2019-05-21T11.26.53.628,31.507,97571.150
1558463213701,2019-05-21T11.26.53.701,31.580,97574.570
1558463213774,2019-05-21T11.26.53.774,31.653,97574.230
1558463213849,2019-05-21T11.26.53.849,31.728,97575.880
1558463213922,2019-05-21T11.26.53.922,31.801,97578.500
1558463213996,2019-05-21T11.26.53.996,31.875,97574.570
1558463214069,2019-05-21T11.26.54.069,31.948,97574.570
1558463214144,2019-05-21T11.26.54.144,32.023,97569.840
1558463214217,2019-05-21T11.26.54.217,32.096,97573.770
1558463214290,2019-05-21T11.26.54.290,32.169,97573.590
1558463214363,2019-05-21T11.26.54.363,32.242,97572.930
1558463214438,2019-05-21T11.26.54.438,32.317,97571.950
1558463214511,2019-05-21T11.26.54.511,32.390,97575.380
1558463214585,2019-05-21T11.26.54.585,32.464,97573.590
1558463214659,2019-05-21T11.26.54.659,32.538,97578.840
1558463214732,2019-05-21T11.26.54.732,32.611,97573.590
1558463214806,2019-05-21T11.26.54.806,32.685,97574.070
1558463214879,2019-05-21T11.26.54.879,32.758,97577.520
1558463214954,2019-05-21T11.26.54.954,32.833,97572.290
1558463215027,2019-05-21T11.26.55.027,32.906,97576.690
1558463215100,2019-05-21T11.26.55.100,32.979,97570.980
1558463215173,2019-05-21T11.26.55.173,33.052,97575.380
1558463215248,2019-05-21T11.26.55.248,33.127,97574.410
1558463215321,2019-05-21T11.26.55.321,33.200,97570.980
1558463215395,2019-05-21T11.26.55.395,33.274,97577.830
1558463215468,2019-05-21T11.26.55.468,33.347,97573.590
1558463215543,2019-05-21T11.26.55.543,33.422,97570.980
1558463215616,2019-05-21T11.26.55.616,33.495,97577.020
1558463215689,2019-05-21T11.26.55.689,33.568,97576.220
1558463215762,2019-05-21T11.26.55.762,33.641,97571.790
1558463215837,2019-05-21T11.26.55.837,33.716,97575.210
1558463215910,2019-05-21T11.26.55.910,33.789,97573.910
1558463215983,2019-05-21T11.26.55.983,33.862,97573.090
1558463216057,2019-05-21T11.26.56.057,33.936,97572.590
1558463216131,2019-05-21T11.26.56.131,34.010,97571.280
1558463216205,2019-05-21T11.26.56.205,34.084,97569.970
