epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559943566861,2019-06-07T14.39.26.861,0.000,97561.630
1559943566934,2019-06-07T14.39.26.934,0.073,97557.220
1559943567009,2019-06-07T14.39.27.009,0.148,97553.300
1559943567082,2019-06-07T14.39.27.082,0.221,97550.230
1559943567155,2019-06-07T14.39.27.155,0.294,97555.450
1559943567229,2019-06-07T14.39.27.229,0.368,97556.770
1559943567303,2019-06-07T14.39.27.303,0.442,97553.200
1559943567377,2019-06-07T14.39.27.377,0.516,97555.810
1559943567450,2019-06-07T14.39.27.450,0.589,97555.330
1559943567523,2019-06-07T14.39.27.523,0.662,97556.630
1559943567598,2019-06-07T14.39.27.598,0.737,97551.900
1559943567671,2019-06-07T14.39.27.671,0.810,97551.900
1559943567744,2019-06-07T14.39.27.744,0.883,97556.630
1559943567817,2019-06-07T14.39.27.817,0.956,97553.530
1559943567892,2019-06-07T14.39.27.892,1.031,97551.050
1559943567965,2019-06-07T14.39.27.965,1.104,97552.710
1559943568039,2019-06-07T14.39.28.039,1.178,97551.410
1559943568113,2019-06-07T14.39.28.113,1.252,97552.350
1559943568187,2019-06-07T14.39.28.187,1.326,97557.130
1559943568260,2019-06-07T14.39.28.260,1.399,97549.740
1559943568333,2019-06-07T14.39.28.333,1.472,97552.710
1559943568408,2019-06-07T14.39.28.408,1.547,97555.330
1559943568481,2019-06-07T14.39.28.481,1.620,97553.530
1559943568554,2019-06-07T14.39.28.554,1.693,97551.410
1559943568628,2019-06-07T14.39.28.628,1.767,97551.900
1559943568702,2019-06-07T14.39.28.702,1.841,97550.090
1559943568775,2019-06-07T14.39.28.775,1.914,97551.410
1559943568849,2019-06-07T14.39.28.849,1.988,97549.610
1559943568922,2019-06-07T14.39.28.922,2.061,97552.710
1559943568997,2019-06-07T14.39.28.997,2.136,97554.840
1559943569070,2019-06-07T14.39.29.070,2.209,97554.020
1559943569143,2019-06-07T14.39.29.143,2.282,97552.220
1559943569216,2019-06-07T14.39.29.216,2.355,97554.840
1559943569291,2019-06-07T14.39.29.291,2.430,97550.450
1559943569364,2019-06-07T14.39.29.364,2.503,97552.710
1559943569438,2019-06-07T14.39.29.438,2.577,97548.800
1559943569511,2019-06-07T14.39.29.511,2.650,97552.710
1559943569586,2019-06-07T14.39.29.586,2.725,97552.710
1559943569659,2019-06-07T14.39.29.659,2.798,97553.530
1559943569732,2019-06-07T14.39.29.732,2.871,97550.090
1559943569805,2019-06-07T14.39.29.805,2.944,97549.610
1559943569880,2019-06-07T14.39.29.880,3.019,97554.840
1559943569953,2019-06-07T14.39.29.953,3.092,97554.380
1559943570026,2019-06-07T14.39.30.026,3.165,97554.840
1559943570100,2019-06-07T14.39.30.100,3.239,97553.890
1559943570174,2019-06-07T14.39.30.174,3.313,97555.690
1559943570248,2019-06-07T14.39.30.248,3.387,97550.450
1559943570321,2019-06-07T14.39.30.321,3.460,97558.300
1559943570394,2019-06-07T14.39.30.394,3.533,97550.920
1559943570469,2019-06-07T14.39.30.469,3.608,97553.080
1559943570542,2019-06-07T14.39.30.542,3.681,97552.220
1559943570615,2019-06-07T14.39.30.615,3.754,97555.690
1559943570689,2019-06-07T14.39.30.689,3.828,97555.200
1559943570763,2019-06-07T14.39.30.763,3.902,97553.080
1559943570837,2019-06-07T14.39.30.837,3.976,97550.920
1559943570910,2019-06-07T14.39.30.910,4.049,97552.220
1559943570983,2019-06-07T14.39.30.983,4.122,97550.450
1559943571058,2019-06-07T14.39.31.058,4.197,97551.770
1559943571131,2019-06-07T14.39.31.131,4.270,97552.130
1559943571204,2019-06-07T14.39.31.204,4.343,97553.530
1559943571277,2019-06-07T14.39.31.277,4.416,97551.770
1559943571352,2019-06-07T14.39.31.352,4.491,97555.200
1559943571425,2019-06-07T14.39.31.425,4.564,97551.770
1559943571499,2019-06-07T14.39.31.499,4.638,97551.280
1559943571572,2019-06-07T14.39.31.572,4.711,97550.920
1559943571647,2019-06-07T14.39.31.647,4.786,97553.440
1559943571720,2019-06-07T14.39.31.720,4.859,97553.080
1559943571793,2019-06-07T14.39.31.793,4.932,97551.770
1559943571866,2019-06-07T14.39.31.866,5.005,97549.610
1559943571941,2019-06-07T14.39.31.941,5.080,97553.080
1559943572014,2019-06-07T14.39.32.014,5.153,97553.440
1559943572088,2019-06-07T14.39.32.088,5.227,97549.970
1559943572161,2019-06-07T14.39.32.161,5.300,97548.660
1559943572235,2019-06-07T14.39.32.235,5.374,97557.360
1559943572309,2019-06-07T14.39.32.309,5.448,97549.160
1559943572382,2019-06-07T14.39.32.382,5.521,97549.160
1559943572455,2019-06-07T14.39.32.455,5.594,97549.160
1559943572530,2019-06-07T14.39.32.530,5.669,97552.580
1559943572603,2019-06-07T14.39.32.603,5.742,97554.730
