epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1559943567731,2019-06-07T14.39.27.731,0.807,0.050,-0.080,1.012
1559943567752,2019-06-07T14.39.27.752,0.828,0.051,-0.079,1.011
1559943567771,2019-06-07T14.39.27.771,0.847,0.048,-0.080,1.010
1559943567791,2019-06-07T14.39.27.791,0.867,0.048,-0.081,1.012
1559943567810,2019-06-07T14.39.27.810,0.886,0.050,-0.081,1.012
1559943567831,2019-06-07T14.39.27.831,0.907,0.050,-0.081,1.011
1559943567850,2019-06-07T14.39.27.850,0.926,0.050,-0.080,1.011
1559943567869,2019-06-07T14.39.27.869,0.945,0.049,-0.080,1.012
1559943567889,2019-06-07T14.39.27.889,0.965,0.050,-0.080,1.008
1559943567908,2019-06-07T14.39.27.908,0.984,0.050,-0.081,1.012
1559943567929,2019-06-07T14.39.27.929,1.005,0.050,-0.080,1.011
1559943567948,2019-06-07T14.39.27.948,1.024,0.048,-0.081,1.010
1559943567968,2019-06-07T14.39.27.968,1.044,0.049,-0.080,1.010
1559943567987,2019-06-07T14.39.27.987,1.063,0.050,-0.080,1.010
1559943568008,2019-06-07T14.39.28.008,1.084,0.050,-0.079,1.011
1559943568027,2019-06-07T14.39.28.027,1.103,0.050,-0.079,1.013
1559943568047,2019-06-07T14.39.28.047,1.123,0.048,-0.080,1.011
1559943568067,2019-06-07T14.39.28.067,1.143,0.049,-0.081,1.013
1559943568086,2019-06-07T14.39.28.086,1.162,0.049,-0.081,1.011
1559943568106,2019-06-07T14.39.28.106,1.182,0.049,-0.080,1.010
1559943568125,2019-06-07T14.39.28.125,1.201,0.051,-0.080,1.012
1559943568146,2019-06-07T14.39.28.146,1.222,0.050,-0.079,1.011
1559943568165,2019-06-07T14.39.28.165,1.241,0.049,-0.080,1.010
1559943568185,2019-06-07T14.39.28.185,1.261,0.051,-0.079,1.013
1559943568204,2019-06-07T14.39.28.204,1.280,0.048,-0.079,1.012
1559943568225,2019-06-07T14.39.28.225,1.301,0.050,-0.080,1.011
1559943568244,2019-06-07T14.39.28.244,1.320,0.051,-0.079,1.012
1559943568264,2019-06-07T14.39.28.264,1.340,0.051,-0.078,1.010
1559943568283,2019-06-07T14.39.28.283,1.359,0.050,-0.080,1.010
1559943568302,2019-06-07T14.39.28.302,1.378,0.050,-0.079,1.010
1559943568323,2019-06-07T14.39.28.323,1.399,0.048,-0.081,1.009
1559943568342,2019-06-07T14.39.28.342,1.418,0.050,-0.081,1.016
1559943568362,2019-06-07T14.39.28.362,1.438,0.049,-0.070,1.008
1559943568381,2019-06-07T14.39.28.381,1.457,0.049,-0.084,1.015
1559943568402,2019-06-07T14.39.28.402,1.478,0.050,-0.079,1.008
1559943568421,2019-06-07T14.39.28.421,1.497,0.049,-0.075,1.015
1559943568442,2019-06-07T14.39.28.442,1.518,0.047,-0.083,1.010
1559943568461,2019-06-07T14.39.28.461,1.537,0.051,-0.078,1.010
1559943568481,2019-06-07T14.39.28.481,1.557,0.049,-0.081,1.010
1559943568500,2019-06-07T14.39.28.500,1.576,0.050,-0.079,1.010
1559943568519,2019-06-07T14.39.28.519,1.595,0.051,-0.078,1.009
1559943568540,2019-06-07T14.39.28.540,1.616,0.050,-0.081,1.013
1559943568559,2019-06-07T14.39.28.559,1.635,0.050,-0.081,1.009
1559943568579,2019-06-07T14.39.28.579,1.655,0.048,-0.081,1.008
1559943568598,2019-06-07T14.39.28.598,1.674,0.049,-0.079,1.014
1559943568619,2019-06-07T14.39.28.619,1.695,0.051,-0.077,1.010
1559943568638,2019-06-07T14.39.28.638,1.714,0.049,-0.081,1.012
1559943568658,2019-06-07T14.39.28.658,1.734,0.048,-0.077,1.011
1559943568677,2019-06-07T14.39.28.677,1.753,0.051,-0.077,1.011
1559943568698,2019-06-07T14.39.28.698,1.774,0.048,-0.080,1.009
1559943568717,2019-06-07T14.39.28.717,1.793,0.049,-0.077,1.010
1559943568736,2019-06-07T14.39.28.736,1.812,0.050,-0.078,1.011
1559943568756,2019-06-07T14.39.28.756,1.832,0.050,-0.080,1.013
1559943568775,2019-06-07T14.39.28.775,1.851,0.048,-0.077,1.009
1559943568796,2019-06-07T14.39.28.796,1.872,0.050,-0.078,1.010
1559943568815,2019-06-07T14.39.28.815,1.891,0.051,-0.080,1.011
1559943568836,2019-06-07T14.39.28.836,1.912,0.050,-0.078,1.014
1559943568855,2019-06-07T14.39.28.855,1.931,0.048,-0.079,1.013
1559943568875,2019-06-07T14.39.28.875,1.951,0.050,-0.079,1.011
1559943568894,2019-06-07T14.39.28.894,1.970,0.049,-0.079,1.013
1559943568915,2019-06-07T14.39.28.915,1.991,0.051,-0.080,1.012
1559943568934,2019-06-07T14.39.28.934,2.010,0.049,-0.079,1.012
1559943568953,2019-06-07T14.39.28.953,2.029,0.048,-0.080,1.012
1559943568973,2019-06-07T14.39.28.973,2.049,0.048,-0.077,1.010
1559943568992,2019-06-07T14.39.28.992,2.068,0.051,-0.079,1.012
1559943569013,2019-06-07T14.39.29.013,2.089,0.049,-0.079,1.012
1559943569032,2019-06-07T14.39.29.032,2.108,0.049,-0.079,1.012
1559943569052,2019-06-07T14.39.29.052,2.128,0.048,-0.079,1.012
1559943569071,2019-06-07T14.39.29.071,2.147,0.049,-0.078,1.011
1559943569092,2019-06-07T14.39.29.092,2.168,0.050,-0.080,1.012
1559943569111,2019-06-07T14.39.29.111,2.187,0.050,-0.078,1.011
1559943569131,2019-06-07T14.39.29.131,2.207,0.049,-0.081,1.012
1559943569150,2019-06-07T14.39.29.150,2.226,0.051,-0.078,1.010
1559943569170,2019-06-07T14.39.29.170,2.246,0.048,-0.079,1.012
1559943569190,2019-06-07T14.39.29.190,2.266,0.051,-0.078,1.010
1559943569209,2019-06-07T14.39.29.209,2.285,0.050,-0.078,1.012
1559943569230,2019-06-07T14.39.29.230,2.306,0.052,-0.080,1.011
1559943569249,2019-06-07T14.39.29.249,2.325,0.050,-0.077,1.013
1559943569269,2019-06-07T14.39.29.269,2.345,0.049,-0.079,1.014
1559943569288,2019-06-07T14.39.29.288,2.364,0.049,-0.079,1.010
1559943569309,2019-06-07T14.39.29.309,2.385,0.048,-0.079,1.011
1559943569328,2019-06-07T14.39.29.328,2.404,0.049,-0.079,1.010
1559943569347,2019-06-07T14.39.29.347,2.423,0.051,-0.078,1.011
1559943569367,2019-06-07T14.39.29.367,2.443,0.051,-0.080,1.014
1559943569386,2019-06-07T14.39.29.386,2.462,0.048,-0.078,1.012
1559943569407,2019-06-07T14.39.29.407,2.483,0.050,-0.079,1.010
1559943569426,2019-06-07T14.39.29.426,2.502,0.050,-0.079,1.013
1559943569446,2019-06-07T14.39.29.446,2.522,0.049,-0.079,1.010
1559943569465,2019-06-07T14.39.29.465,2.541,0.051,-0.079,1.012
1559943569486,2019-06-07T14.39.29.486,2.562,0.049,-0.079,1.013
1559943569505,2019-06-07T14.39.29.505,2.581,0.050,-0.079,1.012
1559943569525,2019-06-07T14.39.29.525,2.601,0.048,-0.078,1.013
1559943569545,2019-06-07T14.39.29.545,2.621,0.048,-0.081,1.012
1559943569564,2019-06-07T14.39.29.564,2.640,0.051,-0.077,1.010
1559943569584,2019-06-07T14.39.29.584,2.660,0.050,-0.079,1.012
1559943569603,2019-06-07T14.39.29.603,2.679,0.050,-0.079,1.013
1559943569624,2019-06-07T14.39.29.624,2.700,0.050,-0.080,1.012
1559943569643,2019-06-07T14.39.29.643,2.719,0.050,-0.078,1.014
1559943569663,2019-06-07T14.39.29.663,2.739,0.048,-0.079,1.013
1559943569682,2019-06-07T14.39.29.682,2.758,0.050,-0.079,1.012
1559943569703,2019-06-07T14.39.29.703,2.779,0.051,-0.080,1.011
1559943569722,2019-06-07T14.39.29.722,2.798,0.050,-0.078,1.012
1559943569742,2019-06-07T14.39.29.742,2.818,0.050,-0.079,1.013
1559943569761,2019-06-07T14.39.29.761,2.837,0.051,-0.080,1.012
1559943569780,2019-06-07T14.39.29.780,2.856,0.050,-0.079,1.011
1559943569801,2019-06-07T14.39.29.801,2.877,0.049,-0.078,1.011
1559943569820,2019-06-07T14.39.29.820,2.896,0.050,-0.079,1.011
1559943569840,2019-06-07T14.39.29.840,2.916,0.049,-0.078,1.011
1559943569859,2019-06-07T14.39.29.859,2.935,0.049,-0.079,1.011
1559943569880,2019-06-07T14.39.29.880,2.956,0.049,-0.077,1.013
1559943569899,2019-06-07T14.39.29.899,2.975,0.051,-0.077,1.015
1559943569920,2019-06-07T14.39.29.920,2.996,0.049,-0.079,1.011
1559943569939,2019-06-07T14.39.29.939,3.015,0.049,-0.079,1.012
1559943569959,2019-06-07T14.39.29.959,3.035,0.049,-0.080,1.011
1559943569978,2019-06-07T14.39.29.978,3.054,0.049,-0.078,1.012
1559943569997,2019-06-07T14.39.29.997,3.073,0.050,-0.079,1.014
1559943570018,2019-06-07T14.39.30.018,3.094,0.050,-0.079,1.013
1559943570037,2019-06-07T14.39.30.037,3.113,0.050,-0.078,1.011
1559943570057,2019-06-07T14.39.30.057,3.133,0.048,-0.078,1.012
1559943570076,2019-06-07T14.39.30.076,3.152,0.049,-0.078,1.014
1559943570097,2019-06-07T14.39.30.097,3.173,0.050,-0.078,1.012
1559943570116,2019-06-07T14.39.30.116,3.192,0.050,-0.078,1.010
1559943570136,2019-06-07T14.39.30.136,3.212,0.050,-0.080,1.012
1559943570155,2019-06-07T14.39.30.155,3.231,0.049,-0.079,1.011
1559943570176,2019-06-07T14.39.30.176,3.252,0.049,-0.080,1.013
1559943570195,2019-06-07T14.39.30.195,3.271,0.049,-0.078,1.010
1559943570214,2019-06-07T14.39.30.214,3.290,0.050,-0.080,1.013
1559943570234,2019-06-07T14.39.30.234,3.310,0.051,-0.080,1.011
1559943570254,2019-06-07T14.39.30.254,3.330,0.049,-0.079,1.011
1559943570274,2019-06-07T14.39.30.274,3.350,0.050,-0.079,1.011
1559943570293,2019-06-07T14.39.30.293,3.369,0.050,-0.080,1.010
1559943570314,2019-06-07T14.39.30.314,3.390,0.050,-0.079,1.012
1559943570333,2019-06-07T14.39.30.333,3.409,0.050,-0.079,1.009
1559943570353,2019-06-07T14.39.30.353,3.429,0.050,-0.079,1.011
1559943570372,2019-06-07T14.39.30.372,3.448,0.051,-0.078,1.011
1559943570393,2019-06-07T14.39.30.393,3.469,0.049,-0.078,1.012
1559943570412,2019-06-07T14.39.30.412,3.488,0.050,-0.079,1.011
1559943570431,2019-06-07T14.39.30.431,3.507,0.050,-0.080,1.012
1559943570451,2019-06-07T14.39.30.451,3.527,0.049,-0.079,1.012
1559943570470,2019-06-07T14.39.30.470,3.546,0.048,-0.078,1.012
1559943570491,2019-06-07T14.39.30.491,3.567,0.049,-0.077,1.012
1559943570510,2019-06-07T14.39.30.510,3.586,0.050,-0.078,1.013
1559943570530,2019-06-07T14.39.30.530,3.606,0.050,-0.079,1.013
1559943570549,2019-06-07T14.39.30.549,3.625,0.051,-0.080,1.012
1559943570570,2019-06-07T14.39.30.570,3.646,0.051,-0.079,1.012
1559943570589,2019-06-07T14.39.30.589,3.665,0.049,-0.080,1.012
1559943570608,2019-06-07T14.39.30.608,3.684,0.050,-0.079,1.012
1559943570629,2019-06-07T14.39.30.629,3.705,0.051,-0.078,1.010
1559943570648,2019-06-07T14.39.30.648,3.724,0.049,-0.080,1.011
1559943570668,2019-06-07T14.39.30.668,3.744,0.049,-0.078,1.012
1559943570687,2019-06-07T14.39.30.687,3.763,0.050,-0.079,1.013
1559943570708,2019-06-07T14.39.30.708,3.784,0.050,-0.079,1.013
1559943570727,2019-06-07T14.39.30.727,3.803,0.050,-0.078,1.011
1559943570747,2019-06-07T14.39.30.747,3.823,0.049,-0.079,1.012
1559943570766,2019-06-07T14.39.30.766,3.842,0.050,-0.082,1.014
1559943570787,2019-06-07T14.39.30.787,3.863,0.050,-0.080,1.010
1559943570806,2019-06-07T14.39.30.806,3.882,0.050,-0.078,1.014
1559943570825,2019-06-07T14.39.30.825,3.901,0.048,-0.078,1.011
1559943570845,2019-06-07T14.39.30.845,3.921,0.050,-0.079,1.012
1559943570864,2019-06-07T14.39.30.864,3.940,0.050,-0.079,1.011
1559943570885,2019-06-07T14.39.30.885,3.961,0.050,-0.078,1.013
1559943570904,2019-06-07T14.39.30.904,3.980,0.049,-0.080,1.013
1559943570924,2019-06-07T14.39.30.924,4.000,0.050,-0.080,1.013
1559943570943,2019-06-07T14.39.30.943,4.019,0.051,-0.078,1.011
1559943570964,2019-06-07T14.39.30.964,4.040,0.050,-0.078,1.010
1559943570983,2019-06-07T14.39.30.983,4.059,0.050,-0.077,1.013
1559943571004,2019-06-07T14.39.31.004,4.080,0.050,-0.078,1.010
1559943571023,2019-06-07T14.39.31.023,4.099,0.049,-0.079,1.014
1559943571042,2019-06-07T14.39.31.042,4.118,0.051,-0.079,1.009
1559943571062,2019-06-07T14.39.31.062,4.138,0.050,-0.079,1.014
1559943571081,2019-06-07T14.39.31.081,4.157,0.049,-0.078,1.011
1559943571102,2019-06-07T14.39.31.102,4.178,0.051,-0.080,1.012
1559943571121,2019-06-07T14.39.31.121,4.197,0.049,-0.078,1.013
1559943571141,2019-06-07T14.39.31.141,4.217,0.050,-0.080,1.014
1559943571160,2019-06-07T14.39.31.160,4.236,0.051,-0.078,1.011
1559943571181,2019-06-07T14.39.31.181,4.257,0.049,-0.080,1.012
1559943571200,2019-06-07T14.39.31.200,4.276,0.048,-0.079,1.010
1559943571220,2019-06-07T14.39.31.220,4.296,0.049,-0.079,1.009
1559943571239,2019-06-07T14.39.31.239,4.315,0.050,-0.079,1.012
1559943571258,2019-06-07T14.39.31.258,4.334,0.050,-0.079,1.013
1559943571279,2019-06-07T14.39.31.279,4.355,0.051,-0.079,1.011
1559943571298,2019-06-07T14.39.31.298,4.374,0.050,-0.078,1.012
1559943571318,2019-06-07T14.39.31.318,4.394,0.049,-0.078,1.012
1559943571338,2019-06-07T14.39.31.338,4.414,0.050,-0.078,1.012
1559943571358,2019-06-07T14.39.31.358,4.434,0.050,-0.079,1.012
1559943571377,2019-06-07T14.39.31.377,4.453,0.049,-0.079,1.012
1559943571398,2019-06-07T14.39.31.398,4.474,0.050,-0.079,1.012
1559943571417,2019-06-07T14.39.31.417,4.493,0.049,-0.078,1.012
1559943571437,2019-06-07T14.39.31.437,4.513,0.050,-0.079,1.012
1559943571456,2019-06-07T14.39.31.456,4.532,0.051,-0.079,1.011
1559943571475,2019-06-07T14.39.31.475,4.551,0.051,-0.079,1.011
1559943571496,2019-06-07T14.39.31.496,4.572,0.050,-0.078,1.013
1559943571515,2019-06-07T14.39.31.515,4.591,0.048,-0.078,1.013
1559943571535,2019-06-07T14.39.31.535,4.611,0.050,-0.079,1.011
1559943571554,2019-06-07T14.39.31.554,4.630,0.050,-0.080,1.011
1559943571575,2019-06-07T14.39.31.575,4.651,0.050,-0.080,1.012
1559943571594,2019-06-07T14.39.31.594,4.670,0.051,-0.079,1.010
1559943571614,2019-06-07T14.39.31.614,4.690,0.051,-0.078,1.011
1559943571633,2019-06-07T14.39.31.633,4.709,0.050,-0.079,1.011
1559943571654,2019-06-07T14.39.31.654,4.730,0.050,-0.080,1.013
1559943571673,2019-06-07T14.39.31.673,4.749,0.050,-0.077,1.012
1559943571692,2019-06-07T14.39.31.692,4.768,0.050,-0.079,1.013
1559943571713,2019-06-07T14.39.31.713,4.789,0.051,-0.080,1.012
1559943571732,2019-06-07T14.39.31.732,4.808,0.050,-0.079,1.012
1559943571752,2019-06-07T14.39.31.752,4.828,0.050,-0.080,1.013
1559943571771,2019-06-07T14.39.31.771,4.847,0.050,-0.081,1.012
1559943571792,2019-06-07T14.39.31.792,4.868,0.049,-0.080,1.013
1559943571811,2019-06-07T14.39.31.811,4.887,0.050,-0.080,1.011
1559943571831,2019-06-07T14.39.31.831,4.907,0.050,-0.081,1.013
1559943571850,2019-06-07T14.39.31.850,4.926,0.050,-0.080,1.011
1559943571869,2019-06-07T14.39.31.869,4.945,0.050,-0.078,1.013
1559943571890,2019-06-07T14.39.31.890,4.966,0.050,-0.078,1.014
1559943571909,2019-06-07T14.39.31.909,4.985,0.049,-0.078,1.011
1559943571929,2019-06-07T14.39.31.929,5.005,0.050,-0.078,1.012
1559943571948,2019-06-07T14.39.31.948,5.024,0.049,-0.079,1.014
1559943571969,2019-06-07T14.39.31.969,5.045,0.051,-0.079,1.011
1559943571988,2019-06-07T14.39.31.988,5.064,0.051,-0.079,1.013
1559943572008,2019-06-07T14.39.32.008,5.084,0.051,-0.080,1.013
1559943572027,2019-06-07T14.39.32.027,5.103,0.048,-0.081,1.010
1559943572048,2019-06-07T14.39.32.048,5.124,0.048,-0.079,1.012
1559943572067,2019-06-07T14.39.32.067,5.143,0.048,-0.080,1.012
1559943572086,2019-06-07T14.39.32.086,5.162,0.053,-0.081,1.012
1559943572107,2019-06-07T14.39.32.107,5.183,0.050,-0.080,1.012
1559943572126,2019-06-07T14.39.32.126,5.202,0.050,-0.078,1.011
1559943572146,2019-06-07T14.39.32.146,5.222,0.050,-0.079,1.011
1559943572165,2019-06-07T14.39.32.165,5.241,0.050,-0.079,1.013
1559943572186,2019-06-07T14.39.32.186,5.262,0.050,-0.078,1.009
1559943572205,2019-06-07T14.39.32.205,5.281,0.049,-0.080,1.011
1559943572225,2019-06-07T14.39.32.225,5.301,0.049,-0.080,1.011
1559943572244,2019-06-07T14.39.32.244,5.320,0.048,-0.081,1.011
1559943572265,2019-06-07T14.39.32.265,5.341,0.047,-0.079,1.012
1559943572284,2019-06-07T14.39.32.284,5.360,0.050,-0.079,1.011
1559943572303,2019-06-07T14.39.32.303,5.379,0.049,-0.079,1.011
1559943572323,2019-06-07T14.39.32.323,5.399,0.047,-0.081,1.014
1559943572342,2019-06-07T14.39.32.342,5.418,0.049,-0.078,1.009
1559943572363,2019-06-07T14.39.32.363,5.439,0.050,-0.079,1.012
1559943572382,2019-06-07T14.39.32.382,5.458,0.050,-0.079,1.013
1559943572402,2019-06-07T14.39.32.402,5.478,0.050,-0.079,1.012
1559943572421,2019-06-07T14.39.32.421,5.497,0.050,-0.079,1.011
1559943572442,2019-06-07T14.39.32.442,5.518,0.050,-0.079,1.010
1559943572461,2019-06-07T14.39.32.461,5.537,0.050,-0.081,1.013
1559943572482,2019-06-07T14.39.32.482,5.558,0.048,-0.080,1.012
1559943572501,2019-06-07T14.39.32.501,5.577,0.048,-0.080,1.011
1559943572520,2019-06-07T14.39.32.520,5.596,0.049,-0.080,1.013
1559943572540,2019-06-07T14.39.32.540,5.616,0.051,-0.079,1.011
1559943572559,2019-06-07T14.39.32.559,5.635,0.051,-0.079,1.009
1559943572580,2019-06-07T14.39.32.580,5.656,0.050,-0.081,1.013
1559943572599,2019-06-07T14.39.32.599,5.675,0.049,-0.079,1.011
1559943572619,2019-06-07T14.39.32.619,5.695,0.049,-0.079,1.013
1559943572638,2019-06-07T14.39.32.638,5.714,0.048,-0.079,1.012
1559943572659,2019-06-07T14.39.32.659,5.735,0.049,-0.079,1.012
1559943572678,2019-06-07T14.39.32.678,5.754,0.049,-0.079,1.013
1559943572698,2019-06-07T14.39.32.698,5.774,0.050,-0.080,1.013
1559943572717,2019-06-07T14.39.32.717,5.793,0.049,-0.079,1.012
1559943572736,2019-06-07T14.39.32.736,5.812,0.049,-0.077,1.013
1559943572757,2019-06-07T14.39.32.757,5.833,0.048,-0.079,1.012
1559943572776,2019-06-07T14.39.32.776,5.852,0.051,-0.080,1.013
1559943572796,2019-06-07T14.39.32.796,5.872,0.050,-0.080,1.013
1559943572816,2019-06-07T14.39.32.816,5.892,0.050,-0.079,1.012
1559943572836,2019-06-07T14.39.32.836,5.912,0.048,-0.077,1.010
1559943572855,2019-06-07T14.39.32.855,5.931,0.050,-0.079,1.014
1559943572876,2019-06-07T14.39.32.876,5.952,0.050,-0.080,1.013
1559943572895,2019-06-07T14.39.32.895,5.971,0.049,-0.079,1.011
1559943572915,2019-06-07T14.39.32.915,5.991,0.048,-0.081,1.013
1559943572934,2019-06-07T14.39.32.934,6.010,0.050,-0.078,1.011
1559943572953,2019-06-07T14.39.32.953,6.029,0.050,-0.079,1.014
1559943572974,2019-06-07T14.39.32.974,6.050,0.050,-0.078,1.011
1559943572993,2019-06-07T14.39.32.993,6.069,0.051,-0.077,1.011
1559943573013,2019-06-07T14.39.33.013,6.089,0.051,-0.080,1.014
1559943573032,2019-06-07T14.39.33.032,6.108,0.049,-0.080,1.011
1559943573053,2019-06-07T14.39.33.053,6.129,0.049,-0.079,1.013
1559943573072,2019-06-07T14.39.33.072,6.148,0.050,-0.078,1.012
1559943573092,2019-06-07T14.39.33.092,6.168,0.051,-0.078,1.012
1559943573111,2019-06-07T14.39.33.111,6.187,0.050,-0.080,1.012
1559943573132,2019-06-07T14.39.33.132,6.208,0.049,-0.079,1.010
1559943573151,2019-06-07T14.39.33.151,6.227,0.049,-0.081,1.009
1559943573170,2019-06-07T14.39.33.170,6.246,0.050,-0.079,1.013
1559943573191,2019-06-07T14.39.33.191,6.267,0.051,-0.078,1.010
1559943573210,2019-06-07T14.39.33.210,6.286,0.052,-0.078,1.013
1559943573230,2019-06-07T14.39.33.230,6.306,0.049,-0.078,1.012
1559943573249,2019-06-07T14.39.33.249,6.325,0.050,-0.079,1.011
1559943573270,2019-06-07T14.39.33.270,6.346,0.050,-0.078,1.010
1559943573289,2019-06-07T14.39.33.289,6.365,0.051,-0.081,1.011
1559943573309,2019-06-07T14.39.33.309,6.385,0.050,-0.079,1.011
1559943573328,2019-06-07T14.39.33.328,6.404,0.049,-0.078,1.014
1559943573347,2019-06-07T14.39.33.347,6.423,0.049,-0.079,1.011
1559943573368,2019-06-07T14.39.33.368,6.444,0.050,-0.078,1.011
1559943573387,2019-06-07T14.39.33.387,6.463,0.050,-0.079,1.013
1559943573407,2019-06-07T14.39.33.407,6.483,0.050,-0.078,1.013
1559943573426,2019-06-07T14.39.33.426,6.502,0.049,-0.079,1.010
1559943573447,2019-06-07T14.39.33.447,6.523,0.046,-0.080,1.015
1559943573466,2019-06-07T14.39.33.466,6.542,0.048,-0.078,1.013
1559943573486,2019-06-07T14.39.33.486,6.562,0.052,-0.079,1.016
1559943573505,2019-06-07T14.39.33.505,6.581,0.052,-0.078,1.012
1559943573526,2019-06-07T14.39.33.526,6.602,0.051,-0.080,1.013
1559943573545,2019-06-07T14.39.33.545,6.621,0.049,-0.080,1.011
1559943573564,2019-06-07T14.39.33.564,6.640,0.047,-0.078,1.013
1559943573585,2019-06-07T14.39.33.585,6.661,0.052,-0.078,1.009
1559943573604,2019-06-07T14.39.33.604,6.680,0.054,-0.082,1.013
1559943573624,2019-06-07T14.39.33.624,6.700,0.046,-0.073,1.010
1559943573643,2019-06-07T14.39.33.643,6.719,0.052,-0.082,1.017
1559943573664,2019-06-07T14.39.33.664,6.740,0.067,-0.063,1.031
1559943573683,2019-06-07T14.39.33.683,6.759,0.245,-0.471,0.974
1559943573703,2019-06-07T14.39.33.703,6.779,-0.107,-0.081,1.001
1559943573722,2019-06-07T14.39.33.722,6.798,0.027,-0.023,1.043
1559943573743,2019-06-07T14.39.33.743,6.819,0.120,-0.208,1.121
1559943573762,2019-06-07T14.39.33.762,6.838,0.257,-0.037,1.290
1559943573781,2019-06-07T14.39.33.781,6.857,0.268,0.235,1.419
1559943573801,2019-06-07T14.39.33.801,6.877,0.291,0.323,1.364
1559943573820,2019-06-07T14.39.33.820,6.896,0.245,0.350,1.066
1559943573841,2019-06-07T14.39.33.841,6.917,0.280,0.352,0.867
1559943573860,2019-06-07T14.39.33.860,6.936,0.364,0.489,0.755
1559943573880,2019-06-07T14.39.33.880,6.956,0.229,0.606,0.610
1559943573900,2019-06-07T14.39.33.900,6.976,-0.019,0.385,0.615
1559943573920,2019-06-07T14.39.33.920,6.996,0.132,-0.037,0.626
1559943573939,2019-06-07T14.39.33.939,7.015,0.182,-0.044,0.557
1559943573960,2019-06-07T14.39.33.960,7.036,0.158,-0.058,0.682
1559943573979,2019-06-07T14.39.33.979,7.055,0.196,-0.120,0.947
1559943573999,2019-06-07T14.39.33.999,7.075,0.252,-0.066,1.092
1559943574018,2019-06-07T14.39.34.018,7.094,0.219,-0.020,0.994
1559943574037,2019-06-07T14.39.34.037,7.113,0.181,0.105,0.893
1559943574058,2019-06-07T14.39.34.058,7.134,0.175,0.068,1.014
1559943574077,2019-06-07T14.39.34.077,7.153,0.398,0.262,1.594
1559943574097,2019-06-07T14.39.34.097,7.173,0.170,0.206,1.214
1559943574116,2019-06-07T14.39.34.116,7.192,-0.186,0.104,0.894
