epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559846233948,2019-06-06T11.37.13.948,11.335,97773.420
1559846234021,2019-06-06T11.37.14.021,11.408,97763.440
1559846234096,2019-06-06T11.37.14.096,11.483,97768.980
1559846234169,2019-06-06T11.37.14.169,11.556,97770.000
1559846234243,2019-06-06T11.37.14.243,11.630,97768.180
1559846234316,2019-06-06T11.37.14.316,11.703,97771.610
1559846234391,2019-06-06T11.37.14.391,11.778,97768.180
1559846234464,2019-06-06T11.37.14.464,11.851,97772.920
1559846234537,2019-06-06T11.37.14.537,11.924,97769.490
1559846234610,2019-06-06T11.37.14.610,11.997,97772.110
1559846234685,2019-06-06T11.37.14.685,12.072,97770.000
1559846234758,2019-06-06T11.37.14.758,12.145,97770.000
1559846234831,2019-06-06T11.37.14.831,12.218,97773.420
1559846234905,2019-06-06T11.37.14.905,12.292,97770.300
1559846234979,2019-06-06T11.37.14.979,12.366,97768.980
1559846235053,2019-06-06T11.37.15.053,12.440,97768.980
1559846235126,2019-06-06T11.37.15.126,12.513,97768.480
1559846235199,2019-06-06T11.37.15.199,12.586,97769.490
1559846235274,2019-06-06T11.37.15.274,12.661,97767.170
1559846235347,2019-06-06T11.37.15.347,12.734,97767.670
1559846235420,2019-06-06T11.37.15.420,12.807,97771.610
1559846235494,2019-06-06T11.37.15.494,12.881,97762.430
1559846235568,2019-06-06T11.37.15.568,12.955,97767.670
1559846235642,2019-06-06T11.37.15.642,13.029,97770.130
1559846235715,2019-06-06T11.37.15.715,13.102,97762.940
1559846235788,2019-06-06T11.37.15.788,13.175,97765.050
1559846235863,2019-06-06T11.37.15.863,13.250,97768.980
1559846235936,2019-06-06T11.37.15.936,13.323,97765.050
1559846236009,2019-06-06T11.37.16.009,13.396,97768.980
1559846236082,2019-06-06T11.37.16.082,13.469,97760.310
1559846236157,2019-06-06T11.37.16.157,13.544,97768.480
1559846236230,2019-06-06T11.37.16.230,13.617,97765.860
1559846236304,2019-06-06T11.37.16.304,13.691,97765.050
1559846236377,2019-06-06T11.37.16.377,13.764,97766.370
1559846236452,2019-06-06T11.37.16.452,13.839,97759.300
1559846236525,2019-06-06T11.37.16.525,13.912,97763.230
1559846236598,2019-06-06T11.37.16.598,13.985,97762.770
1559846236671,2019-06-06T11.37.16.671,14.058,97765.050
1559846236746,2019-06-06T11.37.16.746,14.133,97767.170
1559846236819,2019-06-06T11.37.16.819,14.206,97767.170
1559846236893,2019-06-06T11.37.16.893,14.280,97759.810
1559846236966,2019-06-06T11.37.16.966,14.353,97762.770
1559846237040,2019-06-06T11.37.17.040,14.427,97765.860
1559846237114,2019-06-06T11.37.17.114,14.501,97759.640
1559846237187,2019-06-06T11.37.17.187,14.574,97766.700
1559846237260,2019-06-06T11.37.17.260,14.647,97768.480
1559846237335,2019-06-06T11.37.17.335,14.722,97753.590
1559846237408,2019-06-06T11.37.17.408,14.795,97752.280
1559846237481,2019-06-06T11.37.17.481,14.868,97774.560
1559846237555,2019-06-06T11.37.17.555,14.942,97778.800
1559846237629,2019-06-06T11.37.17.629,15.016,97776.690
1559846237703,2019-06-06T11.37.17.703,15.090,97773.550
1559846237776,2019-06-06T11.37.17.776,15.163,97770.130
1559846237849,2019-06-06T11.37.17.849,15.236,97773.720
1559846237924,2019-06-06T11.37.17.924,15.311,97772.750
1559846237997,2019-06-06T11.37.17.997,15.384,97775.880
1559846238070,2019-06-06T11.37.18.070,15.457,97774.860
1559846238144,2019-06-06T11.37.18.144,15.531,97771.440
1559846238218,2019-06-06T11.37.18.218,15.605,97777.480
1559846238291,2019-06-06T11.37.18.291,15.678,97774.060
1559846238365,2019-06-06T11.37.18.365,15.752,97776.690
1559846238438,2019-06-06T11.37.18.438,15.825,97773.550
1559846238513,2019-06-06T11.37.18.513,15.900,97773.250
1559846238586,2019-06-06T11.37.18.586,15.973,97777.480
1559846238659,2019-06-06T11.37.18.659,16.046,97773.550
1559846238732,2019-06-06T11.37.18.732,16.119,97770.940
1559846238807,2019-06-06T11.37.18.807,16.194,97772.550
1559846238880,2019-06-06T11.37.18.880,16.267,97769.630
1559846238954,2019-06-06T11.37.18.954,16.341,97768.810
1559846239027,2019-06-06T11.37.19.027,16.414,97767.500
1559846239102,2019-06-06T11.37.19.102,16.489,97773.050
1559846239175,2019-06-06T11.37.19.175,16.562,97764.380
1559846239248,2019-06-06T11.37.19.248,16.635,97770.940
1559846239321,2019-06-06T11.37.19.321,16.708,97769.920
1559846239396,2019-06-06T11.37.19.396,16.783,97760.750
1559846239469,2019-06-06T11.37.19.469,16.856,97771.230
1559846239542,2019-06-06T11.37.19.542,16.929,97774.360
1559846239617,2019-06-06T11.37.19.617,17.004,97771.230
1559846239690,2019-06-06T11.37.19.690,17.077,97770.430
1559846239764,2019-06-06T11.37.19.764,17.151,97765.690
1559846239837,2019-06-06T11.37.19.837,17.224,97773.050
1559846239912,2019-06-06T11.37.19.912,17.299,97768.310
1559846239985,2019-06-06T11.37.19.985,17.372,97763.370
1559846240058,2019-06-06T11.37.20.058,17.445,97767.800
1559846240131,2019-06-06T11.37.20.131,17.518,97773.050
1559846240206,2019-06-06T11.37.20.206,17.593,97765.990
1559846240279,2019-06-06T11.37.20.279,17.666,97773.350
1559846240352,2019-06-06T11.37.20.352,17.739,97768.610
1559846240426,2019-06-06T11.37.20.426,17.813,97771.730
1559846240500,2019-06-06T11.37.20.500,17.887,97772.550
1559846240574,2019-06-06T11.37.20.574,17.961,97771.230
1559846240647,2019-06-06T11.37.20.647,18.034,97771.230
1559846240720,2019-06-06T11.37.20.720,18.107,97770.730
1559846240795,2019-06-06T11.37.20.795,18.182,97766.800
1559846240868,2019-06-06T11.37.20.868,18.255,97760.750
1559846240941,2019-06-06T11.37.20.941,18.328,97771.230
1559846241015,2019-06-06T11.37.21.015,18.402,97767.800
1559846241089,2019-06-06T11.37.21.089,18.476,97772.050
1559846241163,2019-06-06T11.37.21.163,18.550,97772.050
1559846241236,2019-06-06T11.37.21.236,18.623,97772.550
1559846241309,2019-06-06T11.37.21.309,18.696,97769.120
1559846241384,2019-06-06T11.37.21.384,18.771,97771.230
1559846241457,2019-06-06T11.37.21.457,18.844,97770.220
1559846241530,2019-06-06T11.37.21.530,18.917,97766.800
1559846241603,2019-06-06T11.37.21.603,18.990,97764.680
1559846241678,2019-06-06T11.37.21.678,19.065,97772.380
1559846241751,2019-06-06T11.37.21.751,19.138,97771.530
1559846241825,2019-06-06T11.37.21.825,19.212,97771.230
1559846241898,2019-06-06T11.37.21.898,19.285,97771.230
1559846241973,2019-06-06T11.37.21.973,19.360,97768.440
1559846242046,2019-06-06T11.37.22.046,19.433,97770.220
1559846242119,2019-06-06T11.37.22.119,19.506,97768.910
1559846242192,2019-06-06T11.37.22.192,19.579,97767.610
1559846242267,2019-06-06T11.37.22.267,19.654,97767.610
1559846242340,2019-06-06T11.37.22.340,19.727,97760.580
1559846242414,2019-06-06T11.37.22.414,19.801,97767.610
1559846242487,2019-06-06T11.37.22.487,19.874,97772.380
1559846242561,2019-06-06T11.37.22.561,19.948,97766.300
1559846242635,2019-06-06T11.37.22.635,20.022,97771.060
1559846242708,2019-06-06T11.37.22.708,20.095,97768.110
1559846242781,2019-06-06T11.37.22.781,20.168,97767.130
1559846242856,2019-06-06T11.37.22.856,20.243,97761.380
1559846242929,2019-06-06T11.37.22.929,20.316,97766.300
1559846243002,2019-06-06T11.37.23.002,20.389,97765.310
1559846243076,2019-06-06T11.37.23.076,20.463,97766.630
1559846243150,2019-06-06T11.37.23.150,20.537,97764.000
1559846243224,2019-06-06T11.37.23.224,20.611,97758.420
1559846243297,2019-06-06T11.37.23.297,20.684,97766.300
1559846243370,2019-06-06T11.37.23.370,20.757,97767.940
1559846243445,2019-06-06T11.37.23.445,20.832,97767.130
1559846243518,2019-06-06T11.37.23.518,20.905,97772.840
1559846243591,2019-06-06T11.37.23.591,20.978,97771.530
1559846243664,2019-06-06T11.37.23.664,21.051,97771.530
1559846243739,2019-06-06T11.37.23.739,21.126,97772.380
1559846243812,2019-06-06T11.37.23.812,21.199,97770.560
1559846243886,2019-06-06T11.37.23.886,21.273,97771.870
1559846243959,2019-06-06T11.37.23.959,21.346,97761.380
1559846244034,2019-06-06T11.37.24.034,21.421,97771.870
1559846244107,2019-06-06T11.37.24.107,21.494,97770.560
1559846244180,2019-06-06T11.37.24.180,21.567,97764.000
1559846244253,2019-06-06T11.37.24.253,21.640,97765.310
1559846244328,2019-06-06T11.37.24.328,21.715,97773.180
1559846244401,2019-06-06T11.37.24.401,21.788,97766.130
1559846244475,2019-06-06T11.37.24.475,21.862,97767.940
1559846244549,2019-06-06T11.37.24.549,21.936,97773.180
1559846244623,2019-06-06T11.37.24.623,22.010,97774.490
1559846244696,2019-06-06T11.37.24.696,22.083,97773.180
1559846244769,2019-06-06T11.37.24.769,22.156,97773.180
1559846244844,2019-06-06T11.37.24.844,22.231,97775.800
1559846244917,2019-06-06T11.37.24.917,22.304,97774.800
1559846244990,2019-06-06T11.37.24.990,22.377,97770.050
1559846245063,2019-06-06T11.37.25.063,22.450,97774.490
1559846245138,2019-06-06T11.37.25.138,22.525,97773.980
1559846245211,2019-06-06T11.37.25.211,22.598,97775.300
1559846245285,2019-06-06T11.37.25.285,22.672,97775.800
1559846245358,2019-06-06T11.37.25.358,22.745,97778.730
1559846245433,2019-06-06T11.37.25.433,22.820,97775.300
1559846245506,2019-06-06T11.37.25.506,22.893,97774.490
1559846245579,2019-06-06T11.37.25.579,22.966,97769.250
1559846245652,2019-06-06T11.37.25.652,23.039,97773.980
1559846245727,2019-06-06T11.37.25.727,23.114,97776.910
1559846245800,2019-06-06T11.37.25.800,23.187,97773.180
1559846245873,2019-06-06T11.37.25.873,23.260,97764.300
1559846245947,2019-06-06T11.37.25.947,23.334,97771.670
1559846246021,2019-06-06T11.37.26.021,23.408,97774.800
1559846246095,2019-06-06T11.37.26.095,23.482,97773.480
1559846246168,2019-06-06T11.37.26.168,23.555,97772.670
1559846246241,2019-06-06T11.37.26.241,23.628,97770.360
1559846246316,2019-06-06T11.37.26.316,23.703,97772.170
1559846246389,2019-06-06T11.37.26.389,23.776,97768.750
1559846246462,2019-06-06T11.37.26.462,23.849,97771.670
1559846246536,2019-06-06T11.37.26.536,23.923,97770.050
1559846246610,2019-06-06T11.37.26.610,23.997,97771.670
1559846246684,2019-06-06T11.37.26.684,24.071,97773.780
1559846246757,2019-06-06T11.37.26.757,24.144,97775.590
1559846246830,2019-06-06T11.37.26.830,24.217,97774.800
1559846246905,2019-06-06T11.37.26.905,24.292,97777.420
1559846246978,2019-06-06T11.37.26.978,24.365,97778.220
1559846247051,2019-06-06T11.37.27.051,24.438,97771.670
1559846247124,2019-06-06T11.37.27.124,24.511,97772.980
1559846247199,2019-06-06T11.37.27.199,24.586,97779.870
1559846247272,2019-06-06T11.37.27.272,24.659,97777.720
1559846247346,2019-06-06T11.37.27.346,24.733,97777.420
1559846247419,2019-06-06T11.37.27.419,24.806,97778.560
1559846247494,2019-06-06T11.37.27.494,24.881,97779.870
1559846247567,2019-06-06T11.37.27.567,24.954,97778.220
1559846247640,2019-06-06T11.37.27.640,25.027,97772.170
1559846247713,2019-06-06T11.37.27.713,25.100,97776.410
1559846247788,2019-06-06T11.37.27.788,25.175,97772.470
1559846247861,2019-06-06T11.37.27.861,25.248,97767.230
1559846247935,2019-06-06T11.37.27.935,25.322,97777.720
1559846248008,2019-06-06T11.37.28.008,25.395,97771.160
1559846248082,2019-06-06T11.37.28.082,25.469,97778.050
1559846248156,2019-06-06T11.37.28.156,25.543,97777.250
1559846248229,2019-06-06T11.37.28.229,25.616,97772.810
1559846248302,2019-06-06T11.37.28.302,25.689,97778.050
1559846248377,2019-06-06T11.37.28.377,25.764,97777.420
1559846248450,2019-06-06T11.37.28.450,25.837,97779.030
1559846248523,2019-06-06T11.37.28.523,25.910,97779.870
1559846248597,2019-06-06T11.37.28.597,25.984,97779.360
1559846248671,2019-06-06T11.37.28.671,26.058,97778.050
1559846248745,2019-06-06T11.37.28.745,26.132,97779.360
1559846248818,2019-06-06T11.37.28.818,26.205,97778.050
1559846248891,2019-06-06T11.37.28.891,26.278,97777.250
1559846248966,2019-06-06T11.37.28.966,26.353,97773.310
1559846249039,2019-06-06T11.37.29.039,26.426,97777.250
1559846249112,2019-06-06T11.37.29.112,26.499,97775.090
1559846249185,2019-06-06T11.37.29.185,26.572,97779.870
1559846249260,2019-06-06T11.37.29.260,26.647,97780.670
1559846249333,2019-06-06T11.37.29.333,26.720,97777.250
1559846249407,2019-06-06T11.37.29.407,26.794,97776.730
1559846249480,2019-06-06T11.37.29.480,26.867,97780.980
1559846249555,2019-06-06T11.37.29.555,26.942,97772.810
1559846249628,2019-06-06T11.37.29.628,27.015,97780.170
1559846249701,2019-06-06T11.37.29.701,27.088,97779.360
1559846249774,2019-06-06T11.37.29.774,27.161,97776.730
1559846249849,2019-06-06T11.37.29.849,27.236,97774.120
1559846249922,2019-06-06T11.37.29.922,27.309,97780.670
1559846249996,2019-06-06T11.37.29.996,27.383,97771.490
1559846250069,2019-06-06T11.37.30.069,27.456,97778.050
1559846250144,2019-06-06T11.37.30.144,27.531,97778.050
1559846250217,2019-06-06T11.37.30.217,27.604,97774.420
1559846250290,2019-06-06T11.37.30.290,27.677,97768.880
1559846250363,2019-06-06T11.37.30.363,27.750,97774.120
1559846250438,2019-06-06T11.37.30.438,27.825,97780.170
1559846250511,2019-06-06T11.37.30.511,27.898,97776.730
1559846250584,2019-06-06T11.37.30.584,27.971,97780.980
1559846250658,2019-06-06T11.37.30.658,28.045,97775.730
1559846250732,2019-06-06T11.37.30.732,28.119,97774.420
1559846250806,2019-06-06T11.37.30.806,28.193,97778.050
1559846250879,2019-06-06T11.37.30.879,28.266,97778.050
1559846250952,2019-06-06T11.37.30.952,28.339,97775.230
1559846251027,2019-06-06T11.37.31.027,28.414,97773.910
1559846251100,2019-06-06T11.37.31.100,28.487,97774.420
1559846251173,2019-06-06T11.37.31.173,28.560,97766.550
1559846251247,2019-06-06T11.37.31.247,28.634,97769.170
1559846251321,2019-06-06T11.37.31.321,28.708,97774.420
1559846251394,2019-06-06T11.37.31.394,28.781,97765.750
1559846251468,2019-06-06T11.37.31.468,28.855,97772.090
1559846251541,2019-06-06T11.37.31.541,28.928,97774.420
1559846251616,2019-06-06T11.37.31.616,29.003,97778.350
1559846251689,2019-06-06T11.37.31.689,29.076,97767.870
1559846251762,2019-06-06T11.37.31.762,29.149,97766.250
1559846251835,2019-06-06T11.37.31.835,29.222,97773.610
1559846251910,2019-06-06T11.37.31.910,29.297,97779.660
1559846251983,2019-06-06T11.37.31.983,29.370,97769.170
1559846252057,2019-06-06T11.37.32.057,29.444,97770.480
1559846252130,2019-06-06T11.37.32.130,29.517,97765.750
1559846252205,2019-06-06T11.37.32.205,29.592,97772.090
1559846252278,2019-06-06T11.37.32.278,29.665,97769.470
1559846252351,2019-06-06T11.37.32.351,29.738,97767.050
1559846252424,2019-06-06T11.37.32.424,29.811,97775.730
1559846252499,2019-06-06T11.37.32.499,29.886,97769.170
1559846252572,2019-06-06T11.37.32.572,29.959,97779.970
1559846252645,2019-06-06T11.37.32.645,30.032,97775.230
1559846252719,2019-06-06T11.37.32.719,30.106,97776.030
1559846252793,2019-06-06T11.37.32.793,30.180,97767.870
1559846252867,2019-06-06T11.37.32.867,30.254,97770.480
1559846252940,2019-06-06T11.37.32.940,30.327,97769.980
1559846253013,2019-06-06T11.37.33.013,30.400,97769.980
1559846253088,2019-06-06T11.37.33.088,30.475,97769.980
1559846253161,2019-06-06T11.37.33.161,30.548,97769.980
1559846253234,2019-06-06T11.37.33.234,30.621,97775.230
1559846253308,2019-06-06T11.37.33.308,30.695,97773.110
1559846253382,2019-06-06T11.37.33.382,30.769,97770.790
1559846253456,2019-06-06T11.37.33.456,30.843,97776.030
1559846253529,2019-06-06T11.37.33.529,30.916,97769.980
1559846253602,2019-06-06T11.37.33.602,30.989,97771.590
1559846253677,2019-06-06T11.37.33.677,31.064,97776.030
1559846253750,2019-06-06T11.37.33.750,31.137,97771.300
1559846253823,2019-06-06T11.37.33.823,31.210,97770.790
1559846253896,2019-06-06T11.37.33.896,31.283,97772.090
1559846253971,2019-06-06T11.37.33.971,31.358,97774.720
1559846254044,2019-06-06T11.37.34.044,31.431,97766.050
1559846254118,2019-06-06T11.37.34.118,31.505,97767.360
1559846254191,2019-06-06T11.37.34.191,31.578,97770.790
1559846254266,2019-06-06T11.37.34.266,31.653,97771.930
1559846254339,2019-06-06T11.37.34.339,31.726,97769.470
1559846254412,2019-06-06T11.37.34.412,31.799,97774.550
1559846254485,2019-06-06T11.37.34.485,31.872,97771.930
1559846254560,2019-06-06T11.37.34.560,31.947,97770.790
1559846254633,2019-06-06T11.37.34.633,32.020,97766.860
1559846254706,2019-06-06T11.37.34.706,32.093,97771.930
1559846254780,2019-06-06T11.37.34.780,32.167,97771.930
1559846254854,2019-06-06T11.37.34.854,32.241,97768.160
1559846254928,2019-06-06T11.37.34.928,32.315,97767.360
1559846255001,2019-06-06T11.37.35.001,32.388,97775.530
1559846255074,2019-06-06T11.37.35.074,32.461,97773.230
1559846255149,2019-06-06T11.37.35.149,32.536,97771.930
1559846255222,2019-06-06T11.37.35.222,32.609,97770.110
1559846255295,2019-06-06T11.37.35.295,32.682,97771.420
1559846255369,2019-06-06T11.37.35.369,32.756,97773.230
1559846255443,2019-06-06T11.37.35.443,32.830,97773.230
1559846255517,2019-06-06T11.37.35.517,32.904,97769.300
1559846255590,2019-06-06T11.37.35.590,32.977,97771.930
1559846255663,2019-06-06T11.37.35.663,33.050,97768.670
1559846255738,2019-06-06T11.37.35.738,33.125,97775.360
1559846255811,2019-06-06T11.37.35.811,33.198,97775.360
1559846255884,2019-06-06T11.37.35.884,33.271,97769.470
1559846255957,2019-06-06T11.37.35.957,33.344,97772.730
1559846256032,2019-06-06T11.37.36.032,33.419,97771.420
1559846256105,2019-06-06T11.37.36.105,33.492,97774.050
1559846256179,2019-06-06T11.37.36.179,33.566,97777.980
1559846256252,2019-06-06T11.37.36.252,33.639,97771.930
1559846256327,2019-06-06T11.37.36.327,33.714,97779.290
1559846256400,2019-06-06T11.37.36.400,33.787,97772.730
1559846256473,2019-06-06T11.37.36.473,33.860,97776.160
1559846256546,2019-06-06T11.37.36.546,33.933,97774.050
1559846256621,2019-06-06T11.37.36.621,34.008,97776.470
1559846256694,2019-06-06T11.37.36.694,34.081,97774.050
