epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1559846223261,2019-06-06T11.37.03.261,0.630,0.784,0.229,0.562
1559846223281,2019-06-06T11.37.03.281,0.650,0.840,0.225,0.593
1559846223300,2019-06-06T11.37.03.300,0.669,0.840,0.279,0.621
1559846223321,2019-06-06T11.37.03.321,0.690,0.875,0.257,0.601
1559846223340,2019-06-06T11.37.03.340,0.709,0.849,0.280,0.638
1559846223359,2019-06-06T11.37.03.359,0.728,0.803,0.280,0.616
1559846223379,2019-06-06T11.37.03.379,0.748,0.804,0.274,0.611
1559846223398,2019-06-06T11.37.03.398,0.767,0.844,0.300,0.667
1559846223419,2019-06-06T11.37.03.419,0.788,0.813,0.325,0.638
1559846223438,2019-06-06T11.37.03.438,0.807,0.833,0.329,0.630
1559846223458,2019-06-06T11.37.03.458,0.827,0.937,0.304,0.767
1559846223478,2019-06-06T11.37.03.478,0.847,0.846,0.458,0.820
1559846223498,2019-06-06T11.37.03.498,0.867,0.918,0.382,0.841
1559846223517,2019-06-06T11.37.03.517,0.886,0.814,0.250,0.792
1559846223538,2019-06-06T11.37.03.538,0.907,0.729,0.106,0.624
1559846223557,2019-06-06T11.37.03.557,0.926,0.747,0.091,0.564
1559846223576,2019-06-06T11.37.03.576,0.945,0.750,0.080,0.496
1559846223596,2019-06-06T11.37.03.596,0.965,0.792,0.036,0.383
1559846223615,2019-06-06T11.37.03.615,0.984,0.814,-0.034,0.274
1559846223636,2019-06-06T11.37.03.636,1.005,0.750,-0.096,0.238
1559846223655,2019-06-06T11.37.03.655,1.024,0.748,-0.129,0.191
1559846223675,2019-06-06T11.37.03.675,1.044,0.740,-0.010,0.185
1559846223694,2019-06-06T11.37.03.694,1.063,0.766,0.025,0.140
1559846223715,2019-06-06T11.37.03.715,1.084,0.753,0.095,0.103
1559846223734,2019-06-06T11.37.03.734,1.103,0.709,0.116,0.146
1559846223754,2019-06-06T11.37.03.754,1.123,0.662,0.099,0.263
1559846223773,2019-06-06T11.37.03.773,1.142,0.657,0.070,0.463
1559846223792,2019-06-06T11.37.03.792,1.161,0.692,0.080,0.638
1559846223813,2019-06-06T11.37.03.813,1.182,0.692,0.093,0.692
1559846223832,2019-06-06T11.37.03.832,1.201,0.665,0.140,0.649
1559846223853,2019-06-06T11.37.03.853,1.222,0.615,0.179,0.562
1559846223872,2019-06-06T11.37.03.872,1.241,0.578,0.288,0.510
1559846223892,2019-06-06T11.37.03.892,1.261,0.667,0.385,0.604
1559846223911,2019-06-06T11.37.03.911,1.280,0.786,0.457,0.738
1559846223932,2019-06-06T11.37.03.932,1.301,0.749,0.468,0.731
1559846223951,2019-06-06T11.37.03.951,1.320,0.661,0.433,0.712
1559846223971,2019-06-06T11.37.03.971,1.340,0.583,0.358,0.726
1559846223990,2019-06-06T11.37.03.990,1.359,0.584,0.248,0.840
1559846224009,2019-06-06T11.37.04.009,1.378,0.579,0.195,0.897
1559846224030,2019-06-06T11.37.04.030,1.399,0.586,0.234,0.839
1559846224049,2019-06-06T11.37.04.049,1.418,0.602,0.288,0.744
1559846224069,2019-06-06T11.37.04.069,1.438,0.540,0.218,0.731
1559846224088,2019-06-06T11.37.04.088,1.457,0.507,0.117,0.716
1559846224109,2019-06-06T11.37.04.109,1.478,0.482,0.122,0.655
1559846224128,2019-06-06T11.37.04.128,1.497,0.468,0.082,0.562
1559846224148,2019-06-06T11.37.04.148,1.517,0.766,0.024,1.063
1559846224167,2019-06-06T11.37.04.167,1.536,0.814,-0.003,0.943
1559846224188,2019-06-06T11.37.04.188,1.557,0.966,0.101,1.583
1559846224207,2019-06-06T11.37.04.207,1.576,0.603,-0.243,0.727
1559846224226,2019-06-06T11.37.04.226,1.595,0.588,0.058,0.925
1559846224247,2019-06-06T11.37.04.247,1.616,0.625,-0.119,1.020
1559846224266,2019-06-06T11.37.04.266,1.635,0.723,-0.083,0.962
1559846224286,2019-06-06T11.37.04.286,1.655,0.750,0.028,1.027
1559846224305,2019-06-06T11.37.04.305,1.674,0.713,-0.069,0.939
1559846224326,2019-06-06T11.37.04.326,1.695,0.722,0.052,0.958
1559846224345,2019-06-06T11.37.04.345,1.714,0.718,0.177,0.693
1559846224365,2019-06-06T11.37.04.365,1.734,0.599,0.150,0.580
1559846224384,2019-06-06T11.37.04.384,1.753,0.860,-0.029,0.630
1559846224403,2019-06-06T11.37.04.403,1.772,0.903,0.222,1.191
1559846224424,2019-06-06T11.37.04.424,1.793,0.868,-0.196,1.084
1559846224443,2019-06-06T11.37.04.443,1.812,0.871,-0.710,1.081
1559846224463,2019-06-06T11.37.04.463,1.832,0.866,0.231,1.008
1559846224482,2019-06-06T11.37.04.482,1.851,0.671,-0.069,0.960
1559846224503,2019-06-06T11.37.04.503,1.872,0.728,-0.015,0.978
1559846224522,2019-06-06T11.37.04.522,1.891,0.787,0.244,0.951
1559846224542,2019-06-06T11.37.04.542,1.911,0.843,0.444,0.925
1559846224561,2019-06-06T11.37.04.561,1.930,0.824,0.383,0.924
1559846224582,2019-06-06T11.37.04.582,1.951,0.701,0.190,0.995
1559846224601,2019-06-06T11.37.04.601,1.970,0.633,0.148,1.110
1559846224620,2019-06-06T11.37.04.620,1.989,0.622,0.147,0.923
1559846224641,2019-06-06T11.37.04.641,2.010,0.642,0.107,0.771
1559846224660,2019-06-06T11.37.04.660,2.029,0.644,0.213,0.917
1559846224680,2019-06-06T11.37.04.680,2.049,0.578,0.372,0.945
1559846224699,2019-06-06T11.37.04.699,2.068,0.600,0.423,0.787
1559846224720,2019-06-06T11.37.04.720,2.089,0.651,0.256,0.858
1559846224739,2019-06-06T11.37.04.739,2.108,0.604,0.340,0.905
1559846224759,2019-06-06T11.37.04.759,2.128,0.575,0.371,0.750
1559846224778,2019-06-06T11.37.04.778,2.147,0.608,0.060,0.915
1559846224799,2019-06-06T11.37.04.799,2.168,0.502,0.303,0.540
1559846224818,2019-06-06T11.37.04.818,2.187,0.482,0.321,0.605
1559846224837,2019-06-06T11.37.04.837,2.206,0.499,0.422,0.493
1559846224857,2019-06-06T11.37.04.857,2.226,0.447,0.458,0.414
1559846224876,2019-06-06T11.37.04.876,2.245,0.439,0.416,0.477
1559846224897,2019-06-06T11.37.04.897,2.266,0.467,0.474,0.451
1559846224916,2019-06-06T11.37.04.916,2.285,0.482,0.373,0.530
1559846224936,2019-06-06T11.37.04.936,2.305,0.575,0.291,0.780
1559846224956,2019-06-06T11.37.04.956,2.325,0.568,0.333,0.769
1559846224976,2019-06-06T11.37.04.976,2.345,0.447,0.218,0.518
1559846224995,2019-06-06T11.37.04.995,2.364,0.473,0.201,0.527
1559846225016,2019-06-06T11.37.05.016,2.385,0.375,0.061,0.609
1559846225035,2019-06-06T11.37.05.035,2.404,0.287,0.077,0.664
1559846225054,2019-06-06T11.37.05.054,2.423,0.475,0.073,0.767
1559846225074,2019-06-06T11.37.05.074,2.443,0.560,0.178,0.742
1559846225093,2019-06-06T11.37.05.093,2.462,0.447,0.171,0.783
1559846225114,2019-06-06T11.37.05.114,2.483,0.526,0.255,0.763
1559846225133,2019-06-06T11.37.05.133,2.502,0.499,0.359,0.609
1559846225153,2019-06-06T11.37.05.153,2.522,0.379,0.333,0.614
1559846225172,2019-06-06T11.37.05.172,2.541,0.369,0.209,0.579
1559846225193,2019-06-06T11.37.05.193,2.562,0.354,0.023,0.769
1559846225212,2019-06-06T11.37.05.212,2.581,0.328,-0.079,0.936
1559846225232,2019-06-06T11.37.05.232,2.601,0.285,-0.269,0.983
1559846225251,2019-06-06T11.37.05.251,2.620,0.333,-0.141,0.915
1559846225270,2019-06-06T11.37.05.270,2.639,0.296,-0.067,0.857
1559846225291,2019-06-06T11.37.05.291,2.660,0.277,-0.110,0.991
1559846225310,2019-06-06T11.37.05.310,2.679,0.448,-0.075,1.094
1559846225331,2019-06-06T11.37.05.331,2.700,0.589,0.002,1.132
1559846225350,2019-06-06T11.37.05.350,2.719,0.574,0.108,1.111
1559846225370,2019-06-06T11.37.05.370,2.739,0.500,0.209,1.026
1559846225389,2019-06-06T11.37.05.389,2.758,0.455,0.169,0.999
1559846225410,2019-06-06T11.37.05.410,2.779,0.456,0.223,0.970
1559846225429,2019-06-06T11.37.05.429,2.798,0.455,0.202,0.901
1559846225449,2019-06-06T11.37.05.449,2.818,0.526,0.278,0.783
1559846225468,2019-06-06T11.37.05.468,2.837,0.601,0.369,0.744
1559846225487,2019-06-06T11.37.05.487,2.856,0.630,0.425,0.761
1559846225508,2019-06-06T11.37.05.508,2.877,0.634,0.452,0.750
1559846225527,2019-06-06T11.37.05.527,2.896,0.612,0.475,0.714
1559846225547,2019-06-06T11.37.05.547,2.916,0.668,0.535,0.745
1559846225566,2019-06-06T11.37.05.566,2.935,0.701,0.531,0.847
1559846225587,2019-06-06T11.37.05.587,2.956,0.710,0.541,0.812
1559846225606,2019-06-06T11.37.05.606,2.975,0.730,0.472,0.851
1559846225626,2019-06-06T11.37.05.626,2.995,0.719,0.407,0.880
1559846225645,2019-06-06T11.37.05.645,3.014,0.626,0.325,0.830
1559846225666,2019-06-06T11.37.05.666,3.035,0.450,0.241,0.796
1559846225685,2019-06-06T11.37.05.685,3.054,0.377,0.235,0.786
1559846225704,2019-06-06T11.37.05.704,3.073,0.312,0.178,0.670
1559846225725,2019-06-06T11.37.05.725,3.094,0.243,0.059,0.626
1559846225744,2019-06-06T11.37.05.744,3.113,0.170,0.062,0.746
1559846225764,2019-06-06T11.37.05.764,3.133,0.220,0.037,0.794
1559846225783,2019-06-06T11.37.05.783,3.152,0.194,-0.039,0.741
1559846225804,2019-06-06T11.37.05.804,3.173,0.145,-0.026,0.687
1559846225823,2019-06-06T11.37.05.823,3.192,0.220,0.038,0.728
1559846225843,2019-06-06T11.37.05.843,3.212,0.317,0.122,0.955
1559846225862,2019-06-06T11.37.05.862,3.231,0.349,0.112,1.211
1559846225883,2019-06-06T11.37.05.883,3.252,0.334,0.114,1.073
1559846225902,2019-06-06T11.37.05.902,3.271,0.221,0.133,1.041
1559846225921,2019-06-06T11.37.05.921,3.290,0.184,0.091,1.078
1559846225941,2019-06-06T11.37.05.941,3.310,0.190,0.042,1.171
1559846225960,2019-06-06T11.37.05.960,3.329,0.181,0.119,1.247
1559846225981,2019-06-06T11.37.05.981,3.350,0.254,0.187,1.117
1559846226000,2019-06-06T11.37.06.000,3.369,0.288,0.195,1.039
1559846226020,2019-06-06T11.37.06.020,3.389,0.267,0.083,0.945
1559846226040,2019-06-06T11.37.06.040,3.409,0.247,0.001,0.907
1559846226060,2019-06-06T11.37.06.060,3.429,0.249,-0.060,0.918
1559846226079,2019-06-06T11.37.06.079,3.448,0.270,-0.095,0.865
1559846226100,2019-06-06T11.37.06.100,3.469,0.311,0.045,0.886
1559846226119,2019-06-06T11.37.06.119,3.488,0.334,0.186,1.016
1559846226138,2019-06-06T11.37.06.138,3.507,0.301,0.123,1.009
1559846226158,2019-06-06T11.37.06.158,3.527,0.346,0.131,0.893
1559846226177,2019-06-06T11.37.06.177,3.546,0.354,0.239,0.844
1559846226198,2019-06-06T11.37.06.198,3.567,0.344,0.339,0.826
1559846226217,2019-06-06T11.37.06.217,3.586,0.318,0.341,0.909
1559846226237,2019-06-06T11.37.06.237,3.606,0.383,0.244,1.059
1559846226256,2019-06-06T11.37.06.256,3.625,0.389,0.362,1.008
1559846226277,2019-06-06T11.37.06.277,3.646,0.316,0.407,0.902
1559846226296,2019-06-06T11.37.06.296,3.665,0.340,0.337,0.915
1559846226315,2019-06-06T11.37.06.315,3.684,0.354,0.277,0.912
1559846226335,2019-06-06T11.37.06.335,3.704,0.358,0.285,0.806
1559846226354,2019-06-06T11.37.06.354,3.723,0.352,0.262,0.849
1559846226375,2019-06-06T11.37.06.375,3.744,0.394,0.208,0.912
1559846226394,2019-06-06T11.37.06.394,3.763,0.434,0.176,0.913
1559846226415,2019-06-06T11.37.06.415,3.784,0.503,0.199,0.882
1559846226434,2019-06-06T11.37.06.434,3.803,0.522,0.392,0.783
1559846226454,2019-06-06T11.37.06.454,3.823,0.576,0.464,0.596
1559846226473,2019-06-06T11.37.06.473,3.842,0.544,0.402,0.674
1559846226494,2019-06-06T11.37.06.494,3.863,0.524,0.359,0.826
1559846226513,2019-06-06T11.37.06.513,3.882,0.566,0.263,0.909
1559846226532,2019-06-06T11.37.06.532,3.901,0.534,0.237,0.925
1559846226552,2019-06-06T11.37.06.552,3.921,0.448,0.210,0.874
1559846226571,2019-06-06T11.37.06.571,3.940,0.407,0.211,0.787
1559846226592,2019-06-06T11.37.06.592,3.961,0.354,0.182,0.829
1559846226611,2019-06-06T11.37.06.611,3.980,0.379,0.198,0.828
1559846226631,2019-06-06T11.37.06.631,4.000,0.367,0.283,0.732
1559846226650,2019-06-06T11.37.06.650,4.019,0.375,0.457,0.689
1559846226671,2019-06-06T11.37.06.671,4.040,0.438,0.522,0.785
1559846226690,2019-06-06T11.37.06.690,4.059,0.505,0.535,0.766
1559846226710,2019-06-06T11.37.06.710,4.079,0.582,0.584,0.683
1559846226729,2019-06-06T11.37.06.729,4.098,0.582,0.634,0.641
1559846226749,2019-06-06T11.37.06.749,4.118,0.634,0.615,0.612
1559846226769,2019-06-06T11.37.06.769,4.138,0.661,0.674,0.454
1559846226788,2019-06-06T11.37.06.788,4.157,0.666,0.772,0.354
1559846226809,2019-06-06T11.37.06.809,4.178,0.665,0.760,0.322
1559846226828,2019-06-06T11.37.06.828,4.197,0.604,0.751,0.345
1559846226848,2019-06-06T11.37.06.848,4.217,0.586,0.618,0.375
1559846226867,2019-06-06T11.37.06.867,4.236,0.657,0.576,0.291
1559846226888,2019-06-06T11.37.06.888,4.257,0.622,0.595,0.266
1559846226907,2019-06-06T11.37.06.907,4.276,0.558,0.621,0.247
1559846226927,2019-06-06T11.37.06.927,4.296,0.618,0.632,0.271
1559846226946,2019-06-06T11.37.06.946,4.315,0.670,0.648,0.251
1559846226965,2019-06-06T11.37.06.965,4.334,0.707,0.700,0.245
1559846226986,2019-06-06T11.37.06.986,4.355,0.750,0.750,0.250
1559846227005,2019-06-06T11.37.07.005,4.374,0.714,0.783,0.229
1559846227025,2019-06-06T11.37.07.025,4.394,0.662,0.771,0.203
1559846227044,2019-06-06T11.37.07.044,4.413,0.619,0.730,0.212
1559846227065,2019-06-06T11.37.07.065,4.434,0.554,0.700,0.211
1559846227084,2019-06-06T11.37.07.084,4.453,0.469,0.751,0.201
1559846227104,2019-06-06T11.37.07.104,4.473,0.488,0.783,0.195
1559846227124,2019-06-06T11.37.07.124,4.493,0.523,0.857,0.299
1559846227144,2019-06-06T11.37.07.144,4.513,0.569,0.947,0.355
1559846227163,2019-06-06T11.37.07.163,4.532,0.625,0.828,0.325
1559846227182,2019-06-06T11.37.07.182,4.551,0.565,0.617,0.315
1559846227203,2019-06-06T11.37.07.203,4.572,0.429,0.585,0.470
1559846227222,2019-06-06T11.37.07.222,4.591,0.417,0.513,0.607
1559846227242,2019-06-06T11.37.07.242,4.611,0.503,0.391,0.672
1559846227261,2019-06-06T11.37.07.261,4.630,0.451,0.400,0.734
1559846227282,2019-06-06T11.37.07.282,4.651,0.490,0.435,0.767
1559846227301,2019-06-06T11.37.07.301,4.670,0.523,0.496,0.685
1559846227321,2019-06-06T11.37.07.321,4.690,0.559,0.553,0.656
1559846227340,2019-06-06T11.37.07.340,4.709,0.522,0.565,0.684
1559846227359,2019-06-06T11.37.07.359,4.728,0.531,0.511,0.633
1559846227380,2019-06-06T11.37.07.380,4.749,0.503,0.551,0.568
1559846227399,2019-06-06T11.37.07.399,4.768,0.554,0.568,0.520
1559846227419,2019-06-06T11.37.07.419,4.788,0.584,0.589,0.647
1559846227438,2019-06-06T11.37.07.438,4.807,0.616,0.614,0.635
1559846227459,2019-06-06T11.37.07.459,4.828,0.628,0.630,0.534
1559846227478,2019-06-06T11.37.07.478,4.847,0.628,0.664,0.525
1559846227499,2019-06-06T11.37.07.499,4.868,0.602,0.683,0.482
1559846227518,2019-06-06T11.37.07.518,4.887,0.577,0.671,0.458
1559846227538,2019-06-06T11.37.07.538,4.907,0.580,0.620,0.429
1559846227557,2019-06-06T11.37.07.557,4.926,0.542,0.540,0.324
1559846227576,2019-06-06T11.37.07.576,4.945,0.522,0.545,0.242
1559846227597,2019-06-06T11.37.07.597,4.966,0.540,0.582,0.186
1559846227616,2019-06-06T11.37.07.616,4.985,0.521,0.638,0.094
1559846227636,2019-06-06T11.37.07.636,5.005,0.497,0.633,-0.139
1559846227655,2019-06-06T11.37.07.655,5.024,0.521,0.724,-0.104
1559846227676,2019-06-06T11.37.07.676,5.045,0.608,0.874,0.012
1559846227695,2019-06-06T11.37.07.695,5.064,0.602,0.760,-0.132
1559846227715,2019-06-06T11.37.07.715,5.084,0.563,0.830,-0.199
1559846227734,2019-06-06T11.37.07.734,5.103,0.502,0.937,-0.428
1559846227755,2019-06-06T11.37.07.755,5.124,0.498,0.974,-0.598
1559846227774,2019-06-06T11.37.07.774,5.143,0.507,0.934,-0.446
1559846227793,2019-06-06T11.37.07.793,5.162,0.442,0.893,-0.390
1559846227813,2019-06-06T11.37.07.813,5.182,0.401,0.889,-0.481
1559846227832,2019-06-06T11.37.07.832,5.201,0.449,0.938,-0.494
1559846227853,2019-06-06T11.37.07.853,5.222,0.389,0.563,-0.108
1559846227872,2019-06-06T11.37.07.872,5.241,0.314,0.781,0.201
1559846227893,2019-06-06T11.37.07.893,5.262,0.429,0.733,-0.031
1559846227912,2019-06-06T11.37.07.912,5.281,0.477,0.798,0.004
1559846227932,2019-06-06T11.37.07.932,5.301,0.482,0.817,-0.151
1559846227951,2019-06-06T11.37.07.951,5.320,0.425,0.893,-0.356
1559846227972,2019-06-06T11.37.07.972,5.341,0.426,1.032,-0.281
1559846227991,2019-06-06T11.37.07.991,5.360,0.295,0.960,0.097
1559846228010,2019-06-06T11.37.08.010,5.379,0.377,1.009,0.215
1559846228030,2019-06-06T11.37.08.030,5.399,0.288,1.020,0.143
1559846228049,2019-06-06T11.37.08.049,5.418,0.217,0.979,0.181
1559846228070,2019-06-06T11.37.08.070,5.439,0.102,0.887,0.265
1559846228089,2019-06-06T11.37.08.089,5.458,-0.016,0.828,0.340
1559846228109,2019-06-06T11.37.08.109,5.478,-0.058,0.747,0.474
1559846228128,2019-06-06T11.37.08.128,5.497,-0.002,0.808,0.473
1559846228149,2019-06-06T11.37.08.149,5.518,-0.036,0.857,0.387
1559846228168,2019-06-06T11.37.08.168,5.537,-0.052,0.883,0.301
1559846228188,2019-06-06T11.37.08.188,5.557,-0.008,0.864,0.295
1559846228207,2019-06-06T11.37.08.207,5.576,0.006,0.873,0.321
1559846228227,2019-06-06T11.37.08.227,5.596,0.044,0.927,0.343
1559846228247,2019-06-06T11.37.08.247,5.616,0.163,0.986,0.374
1559846228266,2019-06-06T11.37.08.266,5.635,0.147,0.979,0.378
1559846228287,2019-06-06T11.37.08.287,5.656,0.146,0.899,0.402
1559846228306,2019-06-06T11.37.08.306,5.675,0.125,0.820,0.330
1559846228326,2019-06-06T11.37.08.326,5.695,0.083,0.776,0.206
1559846228345,2019-06-06T11.37.08.345,5.714,0.161,0.792,0.239
1559846228366,2019-06-06T11.37.08.366,5.735,0.183,0.841,0.268
1559846228385,2019-06-06T11.37.08.385,5.754,0.211,0.858,0.238
1559846228405,2019-06-06T11.37.08.405,5.774,0.277,0.850,0.265
1559846228424,2019-06-06T11.37.08.424,5.793,0.331,0.906,0.330
1559846228443,2019-06-06T11.37.08.443,5.812,0.283,0.967,0.430
1559846228464,2019-06-06T11.37.08.464,5.833,0.215,0.992,0.456
1559846228483,2019-06-06T11.37.08.483,5.852,0.162,1.005,0.441
1559846228503,2019-06-06T11.37.08.503,5.872,0.021,1.050,0.496
1559846228522,2019-06-06T11.37.08.522,5.891,-0.086,1.146,0.517
1559846228543,2019-06-06T11.37.08.543,5.912,-0.141,1.260,0.583
1559846228562,2019-06-06T11.37.08.562,5.931,-0.168,1.230,0.665
1559846228582,2019-06-06T11.37.08.582,5.951,-0.083,1.197,0.633
1559846228602,2019-06-06T11.37.08.602,5.971,-0.004,1.080,0.705
1559846228622,2019-06-06T11.37.08.622,5.991,0.008,0.997,0.774
1559846228641,2019-06-06T11.37.08.641,6.010,0.035,1.061,0.530
1559846228660,2019-06-06T11.37.08.660,6.029,0.072,0.963,0.593
1559846228681,2019-06-06T11.37.08.681,6.050,0.109,0.804,0.688
1559846228700,2019-06-06T11.37.08.700,6.069,0.055,0.735,0.747
1559846228720,2019-06-06T11.37.08.720,6.089,0.080,0.976,0.731
1559846228739,2019-06-06T11.37.08.739,6.108,0.009,0.895,0.541
1559846228760,2019-06-06T11.37.08.760,6.129,-0.040,0.858,0.670
1559846228779,2019-06-06T11.37.08.779,6.148,-0.054,0.858,1.079
1559846228799,2019-06-06T11.37.08.799,6.168,-0.090,0.936,1.461
1559846228818,2019-06-06T11.37.08.818,6.187,-0.071,0.987,1.463
1559846228839,2019-06-06T11.37.08.839,6.208,0.087,1.107,1.318
1559846228858,2019-06-06T11.37.08.858,6.227,0.227,1.185,1.261
1559846228877,2019-06-06T11.37.08.877,6.246,0.372,1.305,1.234
1559846228897,2019-06-06T11.37.08.897,6.266,0.492,1.442,1.127
1559846228916,2019-06-06T11.37.08.916,6.285,0.472,1.429,0.924
1559846228937,2019-06-06T11.37.08.937,6.306,0.546,1.305,0.600
1559846228956,2019-06-06T11.37.08.956,6.325,0.678,1.289,0.475
1559846228977,2019-06-06T11.37.08.977,6.346,0.639,1.215,0.264
1559846228996,2019-06-06T11.37.08.996,6.365,0.442,1.026,0.031
1559846229016,2019-06-06T11.37.09.016,6.385,0.372,0.840,-0.046
1559846229035,2019-06-06T11.37.09.035,6.404,0.396,0.728,-0.029
1559846229056,2019-06-06T11.37.09.056,6.425,0.404,0.681,0.018
1559846229075,2019-06-06T11.37.09.075,6.444,0.411,0.637,0.023
1559846229094,2019-06-06T11.37.09.094,6.463,0.357,0.589,-0.094
1559846229114,2019-06-06T11.37.09.114,6.483,0.336,0.549,-0.039
1559846229133,2019-06-06T11.37.09.133,6.502,0.368,0.515,0.141
1559846229154,2019-06-06T11.37.09.154,6.523,0.409,0.451,0.242
1559846229173,2019-06-06T11.37.09.173,6.542,0.366,0.404,0.246
1559846229193,2019-06-06T11.37.09.193,6.562,0.283,0.461,0.187
1559846229212,2019-06-06T11.37.09.212,6.581,0.361,0.541,0.271
1559846229233,2019-06-06T11.37.09.233,6.602,0.437,0.570,0.397
1559846229252,2019-06-06T11.37.09.252,6.621,0.397,0.552,0.442
1559846229272,2019-06-06T11.37.09.272,6.641,0.296,0.557,0.469
1559846229291,2019-06-06T11.37.09.291,6.660,0.214,0.624,0.469
1559846229311,2019-06-06T11.37.09.311,6.680,0.218,0.623,0.568
1559846229331,2019-06-06T11.37.09.331,6.700,0.382,0.623,0.702
1559846229350,2019-06-06T11.37.09.350,6.719,0.409,0.667,1.098
1559846229371,2019-06-06T11.37.09.371,6.740,0.392,0.684,0.742
1559846229390,2019-06-06T11.37.09.390,6.759,0.378,0.716,0.597
1559846229410,2019-06-06T11.37.09.410,6.779,0.167,0.586,0.750
1559846229429,2019-06-06T11.37.09.429,6.798,0.171,0.463,0.865
1559846229450,2019-06-06T11.37.09.450,6.819,0.273,0.367,0.919
1559846229469,2019-06-06T11.37.09.469,6.838,0.397,0.313,0.890
1559846229489,2019-06-06T11.37.09.489,6.858,0.241,0.260,0.825
1559846229508,2019-06-06T11.37.09.508,6.877,0.305,0.235,0.720
1559846229527,2019-06-06T11.37.09.527,6.896,0.331,-0.035,0.508
1559846229548,2019-06-06T11.37.09.548,6.917,0.312,-0.283,1.146
1559846229567,2019-06-06T11.37.09.567,6.936,0.292,-0.117,0.863
1559846229587,2019-06-06T11.37.09.587,6.956,0.401,-0.258,1.154
1559846229606,2019-06-06T11.37.09.606,6.975,0.362,-0.467,1.101
1559846229627,2019-06-06T11.37.09.627,6.996,0.256,-0.277,1.000
1559846229646,2019-06-06T11.37.09.646,7.015,0.310,-0.278,0.920
1559846229666,2019-06-06T11.37.09.666,7.035,0.325,-0.139,1.113
1559846229686,2019-06-06T11.37.09.686,7.055,0.435,0.118,1.196
1559846229706,2019-06-06T11.37.09.706,7.075,0.493,0.125,1.277
1559846229725,2019-06-06T11.37.09.725,7.094,0.417,0.045,1.224
1559846229744,2019-06-06T11.37.09.744,7.113,0.284,0.104,1.116
1559846229765,2019-06-06T11.37.09.765,7.134,0.358,0.151,0.995
1559846229784,2019-06-06T11.37.09.784,7.153,0.479,-0.005,0.874
1559846229804,2019-06-06T11.37.09.804,7.173,0.438,0.035,0.709
1559846229823,2019-06-06T11.37.09.823,7.192,0.481,0.218,0.530
1559846229844,2019-06-06T11.37.09.844,7.213,0.515,0.389,0.598
1559846229863,2019-06-06T11.37.09.863,7.232,0.634,0.194,0.749
1559846229883,2019-06-06T11.37.09.883,7.252,0.712,0.207,0.627
1559846229902,2019-06-06T11.37.09.902,7.271,0.673,0.192,0.493
1559846229923,2019-06-06T11.37.09.923,7.292,0.851,0.205,0.420
1559846229942,2019-06-06T11.37.09.942,7.311,0.846,0.273,0.529
1559846229961,2019-06-06T11.37.09.961,7.330,0.887,0.318,0.608
