epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1559846222660,2019-06-06T11.37.02.660,0.000,-49.695,-39.024,-15.732
1559846222681,2019-06-06T11.37.02.681,0.021,-58.476,-31.890,-22.683
1559846222701,2019-06-06T11.37.02.701,0.041,-28.659,-19.817,-58.049
1559846222720,2019-06-06T11.37.02.720,0.060,38.598,-30.854,-71.037
1559846222741,2019-06-06T11.37.02.741,0.081,46.098,-28.780,-64.268
1559846222761,2019-06-06T11.37.02.761,0.101,41.707,-87.378,-67.073
1559846222782,2019-06-06T11.37.02.782,0.122,69.573,-134.390,-82.500
1559846222802,2019-06-06T11.37.02.802,0.142,80.244,-138.354,-114.878
1559846222823,2019-06-06T11.37.02.823,0.163,68.720,-123.232,-130.366
1559846222842,2019-06-06T11.37.02.842,0.182,78.537,-51.402,-113.902
1559846222862,2019-06-06T11.37.02.862,0.202,135.915,-15.732,-98.476
1559846222883,2019-06-06T11.37.02.883,0.223,137.073,-11.707,-88.902
1559846222903,2019-06-06T11.37.02.903,0.243,118.415,-0.671,-76.829
1559846222924,2019-06-06T11.37.02.924,0.264,90.854,5.610,-50.610
1559846222944,2019-06-06T11.37.02.944,0.284,83.537,13.902,-18.049
1559846222965,2019-06-06T11.37.02.965,0.305,75.366,-1.646,20.915
1559846222984,2019-06-06T11.37.02.984,0.324,55.183,-6.037,45.244
1559846223005,2019-06-06T11.37.03.005,0.345,28.293,14.085,49.207
1559846223025,2019-06-06T11.37.03.025,0.365,6.951,33.476,43.476
1559846223046,2019-06-06T11.37.03.046,0.386,3.720,44.451,43.110
1559846223066,2019-06-06T11.37.03.066,0.406,3.841,54.573,44.207
1559846223087,2019-06-06T11.37.03.087,0.427,-19.329,56.951,43.049
1559846223107,2019-06-06T11.37.03.107,0.447,-38.293,53.537,39.878
1559846223126,2019-06-06T11.37.03.126,0.466,-26.585,39.817,32.439
1559846223147,2019-06-06T11.37.03.147,0.487,-5.366,23.720,28.720
1559846223167,2019-06-06T11.37.03.167,0.507,5.854,17.439,25.610
1559846223188,2019-06-06T11.37.03.188,0.528,5.671,12.927,18.232
1559846223208,2019-06-06T11.37.03.208,0.548,-1.646,18.537,7.805
1559846223229,2019-06-06T11.37.03.229,0.569,-5.183,26.280,-8.841
1559846223248,2019-06-06T11.37.03.248,0.588,-7.256,15.305,-8.171
1559846223268,2019-06-06T11.37.03.268,0.608,4.146,7.195,-2.317
1559846223289,2019-06-06T11.37.03.289,0.629,14.207,13.841,-5.488
1559846223309,2019-06-06T11.37.03.309,0.649,26.646,31.524,-16.402
1559846223330,2019-06-06T11.37.03.330,0.670,8.354,-11.585,-10.976
1559846223350,2019-06-06T11.37.03.350,0.690,30.427,49.695,-19.695
1559846223371,2019-06-06T11.37.03.371,0.711,16.463,7.866,-18.354
1559846223390,2019-06-06T11.37.03.390,0.730,5.183,-3.354,-5.915
1559846223410,2019-06-06T11.37.03.410,0.750,-1.402,-14.512,-2.134
1559846223431,2019-06-06T11.37.03.431,0.771,-2.439,-28.476,-2.134
1559846223451,2019-06-06T11.37.03.451,0.791,3.598,-24.878,-0.671
1559846223472,2019-06-06T11.37.03.472,0.812,0.671,-41.768,-1.341
1559846223492,2019-06-06T11.37.03.492,0.832,-6.951,-42.439,1.341
1559846223513,2019-06-06T11.37.03.513,0.853,24.695,85.244,-5.366
1559846223532,2019-06-06T11.37.03.532,0.872,61.768,159.146,-44.390
1559846223552,2019-06-06T11.37.03.552,0.892,82.988,78.110,-76.829
1559846223573,2019-06-06T11.37.03.573,0.913,20.671,-40.976,-20.000
1559846223593,2019-06-06T11.37.03.593,0.933,-26.829,-61.098,-13.963
1559846223614,2019-06-06T11.37.03.614,0.954,-15.366,12.805,-28.963
1559846223634,2019-06-06T11.37.03.634,0.974,-10.488,-18.963,-23.720
1559846223653,2019-06-06T11.37.03.653,0.993,-17.927,-55.549,8.049
1559846223674,2019-06-06T11.37.03.674,1.014,-25.427,-56.341,29.573
1559846223694,2019-06-06T11.37.03.694,1.034,-49.939,-59.451,56.280
1559846223715,2019-06-06T11.37.03.715,1.055,-65.793,-44.024,53.780
1559846223736,2019-06-06T11.37.03.736,1.076,-48.780,-10.915,44.268
1559846223756,2019-06-06T11.37.03.756,1.096,-17.622,10.915,45.000
1559846223777,2019-06-06T11.37.03.777,1.117,15.244,18.780,43.354
1559846223796,2019-06-06T11.37.03.796,1.136,30.976,39.817,33.720
1559846223816,2019-06-06T11.37.03.816,1.156,33.232,55.488,24.512
1559846223837,2019-06-06T11.37.03.837,1.177,33.841,51.768,16.402
1559846223857,2019-06-06T11.37.03.857,1.197,42.439,45.061,7.439
1559846223878,2019-06-06T11.37.03.878,1.218,55.732,44.268,-1.220
1559846223898,2019-06-06T11.37.03.898,1.238,56.524,65.183,-8.780
1559846223917,2019-06-06T11.37.03.917,1.257,36.037,88.232,-15.183
1559846223938,2019-06-06T11.37.03.938,1.278,13.354,95.976,-20.488
1559846223958,2019-06-06T11.37.03.958,1.298,-16.159,80.366,0.915
1559846223979,2019-06-06T11.37.03.979,1.319,-31.341,66.402,23.476
1559846223999,2019-06-06T11.37.03.999,1.339,-29.451,62.134,21.768
1559846224020,2019-06-06T11.37.04.020,1.360,-51.341,61.341,22.927
1559846224040,2019-06-06T11.37.04.040,1.380,-66.159,73.537,11.707
1559846224059,2019-06-06T11.37.04.059,1.399,-84.329,73.598,8.049
1559846224080,2019-06-06T11.37.04.080,1.420,-85.366,48.415,14.695
1559846224100,2019-06-06T11.37.04.100,1.440,-43.354,18.659,17.561
1559846224121,2019-06-06T11.37.04.121,1.461,-2.134,3.110,7.744
1559846224141,2019-06-06T11.37.04.141,1.481,-15.915,30.488,-7.866
1559846224162,2019-06-06T11.37.04.162,1.502,-87.073,147.439,-28.110
1559846224182,2019-06-06T11.37.04.182,1.522,-121.951,107.012,-38.963
1559846224201,2019-06-06T11.37.04.201,1.541,-50.183,-281.463,20.976
1559846224222,2019-06-06T11.37.04.222,1.562,26.585,-93.963,43.293
1559846224242,2019-06-06T11.37.04.242,1.582,-153.963,-18.902,6.646
1559846224263,2019-06-06T11.37.04.263,1.603,36.707,23.780,59.573
1559846224283,2019-06-06T11.37.04.283,1.623,50.549,-1.463,54.390
1559846224304,2019-06-06T11.37.04.304,1.644,63.841,-48.293,-11.159
1559846224323,2019-06-06T11.37.04.323,1.663,83.720,-20.427,3.780
1559846224343,2019-06-06T11.37.04.343,1.683,22.866,47.805,35.427
1559846224364,2019-06-06T11.37.04.364,1.704,-18.537,88.780,34.207
1559846224384,2019-06-06T11.37.04.384,1.724,-48.476,119.634,67.988
1559846224405,2019-06-06T11.37.04.405,1.745,-47.866,100.976,40.854
1559846224425,2019-06-06T11.37.04.425,1.765,-29.756,-187.073,26.463
1559846224446,2019-06-06T11.37.04.446,1.786,-149.634,-161.463,60.915
1559846224465,2019-06-06T11.37.04.465,1.805,-131.281,-35.610,3.476
1559846224486,2019-06-06T11.37.04.486,1.826,-17.744,-33.780,2.439
1559846224506,2019-06-06T11.37.04.506,1.846,89.817,-12.866,12.012
1559846224527,2019-06-06T11.37.04.527,1.867,94.634,-23.841,-1.220
1559846224547,2019-06-06T11.37.04.547,1.887,116.281,-33.415,23.902
1559846224568,2019-06-06T11.37.04.568,1.908,99.817,-34.512,44.451
1559846224587,2019-06-06T11.37.04.587,1.927,60.671,-28.537,32.622
1559846224607,2019-06-06T11.37.04.607,1.947,30.610,-26.402,33.476
1559846224628,2019-06-06T11.37.04.628,1.968,28.537,-36.707,37.195
1559846224648,2019-06-06T11.37.04.648,1.988,23.598,-36.646,21.159
1559846224669,2019-06-06T11.37.04.669,2.009,24.024,-56.707,-2.317
1559846224689,2019-06-06T11.37.04.689,2.029,36.768,-60.244,-21.159
1559846224710,2019-06-06T11.37.04.710,2.050,55.061,40.915,10.732
1559846224729,2019-06-06T11.37.04.729,2.069,107.073,41.098,27.073
1559846224749,2019-06-06T11.37.04.749,2.089,126.342,9.085,22.378
1559846224770,2019-06-06T11.37.04.770,2.110,144.878,2.805,39.329
1559846224790,2019-06-06T11.37.04.790,2.130,115.732,-11.585,37.988
1559846224811,2019-06-06T11.37.04.811,2.151,76.829,8.171,30.244
1559846224831,2019-06-06T11.37.04.831,2.171,53.232,-71.463,1.159
1559846224852,2019-06-06T11.37.04.852,2.192,68.780,-197.622,-54.878
1559846224871,2019-06-06T11.37.04.871,2.211,44.878,-161.402,-36.768
1559846224891,2019-06-06T11.37.04.891,2.231,8.537,-92.866,-8.720
1559846224912,2019-06-06T11.37.04.912,2.252,48.049,-22.500,-1.402
1559846224932,2019-06-06T11.37.04.932,2.272,84.939,23.902,0.915
1559846224953,2019-06-06T11.37.04.953,2.293,63.963,64.207,18.171
1559846224973,2019-06-06T11.37.04.973,2.313,-27.073,106.585,27.073
1559846224992,2019-06-06T11.37.04.992,2.332,-90.549,222.073,9.634
1559846225013,2019-06-06T11.37.05.013,2.353,-140.488,201.890,16.220
1559846225033,2019-06-06T11.37.05.033,2.373,-141.037,17.622,3.841
1559846225054,2019-06-06T11.37.05.054,2.394,-123.476,-7.439,-13.110
1559846225074,2019-06-06T11.37.05.074,2.414,-92.012,-22.012,-55.244
1559846225095,2019-06-06T11.37.05.095,2.435,-71.159,-33.110,-62.683
1559846225115,2019-06-06T11.37.05.115,2.455,-54.634,-52.256,-14.329
1559846225134,2019-06-06T11.37.05.134,2.474,-22.866,-69.695,-9.512
1559846225155,2019-06-06T11.37.05.155,2.495,-19.451,-59.756,-6.280
1559846225175,2019-06-06T11.37.05.175,2.515,-68.780,-16.402,16.646
1559846225196,2019-06-06T11.37.05.196,2.536,-86.951,-18.415,10.000
1559846225216,2019-06-06T11.37.05.216,2.556,-40.854,-56.707,-8.049
1559846225237,2019-06-06T11.37.05.237,2.577,-9.817,-65.854,5.305
1559846225257,2019-06-06T11.37.05.257,2.597,-40.854,-51.951,31.524
1559846225277,2019-06-06T11.37.05.277,2.617,-51.280,-24.268,31.159
1559846225297,2019-06-06T11.37.05.297,2.637,-39.512,-33.902,14.085
1559846225318,2019-06-06T11.37.05.318,2.658,-28.963,-30.244,5.793
1559846225338,2019-06-06T11.37.05.338,2.678,-0.305,-29.817,10.122
1559846225359,2019-06-06T11.37.05.359,2.699,39.085,-40.183,8.049
1559846225379,2019-06-06T11.37.05.379,2.719,45.183,-27.744,-11.159
1559846225398,2019-06-06T11.37.05.398,2.738,60.061,5.122,-40.671
1559846225419,2019-06-06T11.37.05.419,2.759,53.720,15.793,-70.061
1559846225439,2019-06-06T11.37.05.439,2.779,25.122,-0.244,-65.671
1559846225460,2019-06-06T11.37.05.460,2.800,-7.012,-30.183,-52.012
1559846225480,2019-06-06T11.37.05.480,2.820,22.256,-47.805,-17.866
1559846225501,2019-06-06T11.37.05.501,2.841,42.500,-40.061,-0.854
1559846225521,2019-06-06T11.37.05.521,2.861,20.183,-31.159,-25.610
1559846225540,2019-06-06T11.37.05.540,2.880,-19.878,-22.134,-33.415
1559846225561,2019-06-06T11.37.05.561,2.901,-23.354,-16.585,-29.146
1559846225581,2019-06-06T11.37.05.581,2.921,-19.756,-2.073,-39.329
1559846225602,2019-06-06T11.37.05.602,2.942,-33.354,23.293,-67.744
1559846225622,2019-06-06T11.37.05.622,2.962,-92.805,25.671,-63.537
1559846225643,2019-06-06T11.37.05.643,2.983,-141.342,23.049,-25.427
1559846225663,2019-06-06T11.37.05.663,3.003,-146.281,43.659,-18.902
1559846225682,2019-06-06T11.37.05.682,3.022,-191.768,61.646,-0.366
1559846225703,2019-06-06T11.37.05.703,3.043,-230.793,55.793,44.817
1559846225723,2019-06-06T11.37.05.723,3.063,-197.988,55.122,71.829
1559846225744,2019-06-06T11.37.05.744,3.084,-162.927,53.476,67.866
1559846225764,2019-06-06T11.37.05.764,3.104,-135.976,35.244,51.402
1559846225785,2019-06-06T11.37.05.785,3.125,-110.854,4.695,43.293
1559846225804,2019-06-06T11.37.05.804,3.144,-40.305,8.780,44.939
1559846225824,2019-06-06T11.37.05.824,3.164,16.707,2.439,46.707
1559846225845,2019-06-06T11.37.05.845,3.185,60.915,-51.037,48.232
1559846225865,2019-06-06T11.37.05.865,3.205,138.049,-80.061,71.585
1559846225886,2019-06-06T11.37.05.886,3.226,154.573,-44.939,78.780
1559846225906,2019-06-06T11.37.05.906,3.246,79.512,10.610,49.329
1559846225927,2019-06-06T11.37.05.927,3.267,25.976,13.902,25.854
1559846225946,2019-06-06T11.37.05.946,3.286,7.317,-7.073,26.585
1559846225966,2019-06-06T11.37.05.966,3.306,0.183,-33.049,23.110
1559846225987,2019-06-06T11.37.05.987,3.327,-3.659,-64.207,18.841
1559846226007,2019-06-06T11.37.06.007,3.347,-3.354,-81.646,24.329
1559846226028,2019-06-06T11.37.06.028,3.368,-35.244,-85.366,25.244
1559846226049,2019-06-06T11.37.06.049,3.389,-68.110,-80.793,19.695
1559846226069,2019-06-06T11.37.06.069,3.409,-85.427,-71.463,10.610
1559846226088,2019-06-06T11.37.06.088,3.428,-82.805,-44.085,9.695
1559846226109,2019-06-06T11.37.06.109,3.449,-54.634,-19.573,2.012
1559846226129,2019-06-06T11.37.06.129,3.469,-17.195,1.646,-14.146
1559846226150,2019-06-06T11.37.06.150,3.490,21.951,19.878,-23.720
1559846226170,2019-06-06T11.37.06.170,3.510,57.988,57.012,-43.110
1559846226191,2019-06-06T11.37.06.191,3.531,74.451,76.585,-62.805
1559846226210,2019-06-06T11.37.06.210,3.550,64.634,70.183,-72.012
1559846226230,2019-06-06T11.37.06.230,3.570,28.354,59.756,-60.305
1559846226251,2019-06-06T11.37.06.251,3.591,4.634,36.463,-38.780
1559846226271,2019-06-06T11.37.06.271,3.611,14.573,17.378,-30.427
1559846226292,2019-06-06T11.37.06.292,3.632,37.378,11.585,-32.561
1559846226312,2019-06-06T11.37.06.312,3.652,18.049,5.915,-26.402
1559846226333,2019-06-06T11.37.06.333,3.673,14.695,2.012,-32.866
1559846226352,2019-06-06T11.37.06.352,3.692,54.817,-4.878,-48.049
1559846226372,2019-06-06T11.37.06.372,3.712,106.585,-2.744,-64.024
1559846226393,2019-06-06T11.37.06.393,3.733,114.207,-6.402,-77.683
1559846226413,2019-06-06T11.37.06.413,3.753,102.134,-11.829,-90.915
1559846226434,2019-06-06T11.37.06.434,3.774,86.524,-4.085,-71.280
1559846226454,2019-06-06T11.37.06.454,3.794,56.159,0.671,-25.000
1559846226475,2019-06-06T11.37.06.475,3.815,8.415,-0.915,-22.256
1559846226494,2019-06-06T11.37.06.494,3.834,-37.561,5.244,-32.317
1559846226514,2019-06-06T11.37.06.514,3.854,-94.878,-10.915,1.585
1559846226535,2019-06-06T11.37.06.535,3.875,-122.561,-15.427,59.329
1559846226555,2019-06-06T11.37.06.555,3.895,-103.354,-19.756,68.293
1559846226576,2019-06-06T11.37.06.576,3.916,-85.549,-41.341,75.000
1559846226596,2019-06-06T11.37.06.596,3.936,-66.098,-60.061,80.793
1559846226615,2019-06-06T11.37.06.615,3.955,-27.073,-54.207,70.122
1559846226636,2019-06-06T11.37.06.636,3.976,58.841,-13.171,25.793
1559846226656,2019-06-06T11.37.06.656,3.996,138.232,42.500,-25.305
1559846226677,2019-06-06T11.37.06.677,4.017,214.939,70.000,-35.244
1559846226697,2019-06-06T11.37.06.697,4.037,244.817,79.451,-49.451
1559846226718,2019-06-06T11.37.06.718,4.058,278.354,83.537,-20.915
1559846226738,2019-06-06T11.37.06.738,4.078,185.976,56.890,-13.720
1559846226757,2019-06-06T11.37.06.757,4.097,175.549,53.902,-16.585
1559846226778,2019-06-06T11.37.06.778,4.118,224.634,50.427,-0.427
1559846226799,2019-06-06T11.37.06.799,4.139,238.354,46.220,-8.537
1559846226819,2019-06-06T11.37.06.819,4.159,276.829,50.732,-2.073
