epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567334714480,2019-09-01T03:45:14.480,1.137,-0.036,-0.066,1.008
1567334714500,2019-09-01T03:45:14.500,1.157,-0.035,-0.064,1.006
1567334714521,2019-09-01T03:45:14.521,1.178,-0.035,-0.065,1.007
1567334714541,2019-09-01T03:45:14.541,1.198,-0.035,-0.066,1.007
1567334714560,2019-09-01T03:45:14.560,1.217,-0.037,-0.064,1.006
1567334714581,2019-09-01T03:45:14.581,1.238,-0.035,-0.066,1.007
1567334714601,2019-09-01T03:45:14.601,1.258,-0.035,-0.065,1.008
1567334714622,2019-09-01T03:45:14.622,1.279,-0.037,-0.065,1.008
1567334714642,2019-09-01T03:45:14.642,1.299,-0.035,-0.066,1.007
1567334714663,2019-09-01T03:45:14.663,1.320,-0.035,-0.066,1.005
1567334714683,2019-09-01T03:45:14.683,1.340,-0.035,-0.066,1.008
1567334714702,2019-09-01T03:45:14.702,1.359,-0.035,-0.065,1.008
1567334714723,2019-09-01T03:45:14.723,1.380,-0.035,-0.064,1.008
1567334714744,2019-09-01T03:45:14.744,1.401,-0.035,-0.065,1.007
1567334714764,2019-09-01T03:45:14.764,1.421,-0.036,-0.065,1.008
1567334714785,2019-09-01T03:45:14.785,1.442,-0.035,-0.065,1.008
1567334714805,2019-09-01T03:45:14.805,1.462,-0.035,-0.065,1.008
1567334714826,2019-09-01T03:45:14.826,1.483,-0.035,-0.065,1.008
1567334714845,2019-09-01T03:45:14.845,1.502,-0.035,-0.066,1.007
1567334714865,2019-09-01T03:45:14.865,1.522,-0.035,-0.065,1.007
1567334714886,2019-09-01T03:45:14.886,1.543,-0.035,-0.066,1.008
1567334714906,2019-09-01T03:45:14.906,1.563,-0.034,-0.066,1.008
1567334714927,2019-09-01T03:45:14.927,1.584,-0.035,-0.065,1.008
1567334714947,2019-09-01T03:45:14.947,1.604,-0.036,-0.066,1.007
1567334714968,2019-09-01T03:45:14.968,1.625,-0.036,-0.065,1.009
1567334714988,2019-09-01T03:45:14.988,1.645,-0.037,-0.063,1.006
1567334715007,2019-09-01T03:45:15.007,1.664,-0.036,-0.065,1.008
1567334715028,2019-09-01T03:45:15.028,1.685,-0.034,-0.066,1.009
1567334715048,2019-09-01T03:45:15.048,1.705,-0.035,-0.065,1.007
1567334715069,2019-09-01T03:45:15.069,1.726,-0.034,-0.066,1.007
1567334715089,2019-09-01T03:45:15.089,1.746,-0.035,-0.064,1.008
1567334715110,2019-09-01T03:45:15.110,1.767,-0.036,-0.064,1.006
1567334715130,2019-09-01T03:45:15.130,1.787,-0.037,-0.066,1.007
1567334715149,2019-09-01T03:45:15.149,1.806,-0.036,-0.065,1.008
1567334715170,2019-09-01T03:45:15.170,1.827,-0.036,-0.064,1.009
1567334715190,2019-09-01T03:45:15.190,1.847,-0.036,-0.064,1.008
1567334715211,2019-09-01T03:45:15.211,1.868,-0.035,-0.064,1.008
1567334715231,2019-09-01T03:45:15.231,1.888,-0.035,-0.065,1.008
1567334715252,2019-09-01T03:45:15.252,1.909,-0.036,-0.065,1.008
1567334715272,2019-09-01T03:45:15.272,1.929,-0.035,-0.066,1.008
1567334715291,2019-09-01T03:45:15.291,1.948,-0.034,-0.065,1.006
1567334715312,2019-09-01T03:45:15.312,1.969,-0.035,-0.065,1.008
1567334715332,2019-09-01T03:45:15.332,1.989,-0.034,-0.066,1.008
1567334715353,2019-09-01T03:45:15.353,2.010,-0.036,-0.065,1.008
1567334715373,2019-09-01T03:45:15.373,2.030,-0.036,-0.066,1.008
1567334715394,2019-09-01T03:45:15.394,2.051,-0.035,-0.066,1.007
1567334715414,2019-09-01T03:45:15.414,2.071,-0.036,-0.066,1.006
1567334715433,2019-09-01T03:45:15.433,2.090,-0.035,-0.065,1.007
1567334715454,2019-09-01T03:45:15.454,2.111,-0.035,-0.065,1.009
1567334715474,2019-09-01T03:45:15.474,2.131,-0.035,-0.067,1.007
1567334715495,2019-09-01T03:45:15.495,2.152,-0.037,-0.065,1.008
1567334715515,2019-09-01T03:45:15.515,2.172,-0.036,-0.065,1.007
1567334715536,2019-09-01T03:45:15.536,2.193,-0.037,-0.065,1.008
1567334715556,2019-09-01T03:45:15.556,2.213,-0.035,-0.065,1.008
1567334715577,2019-09-01T03:45:15.577,2.234,-0.035,-0.065,1.008
1567334715596,2019-09-01T03:45:15.596,2.253,-0.038,-0.065,1.009
1567334715617,2019-09-01T03:45:15.617,2.274,-0.035,-0.065,1.008
1567334715637,2019-09-01T03:45:15.637,2.294,-0.035,-0.065,1.007
1567334715658,2019-09-01T03:45:15.658,2.315,-0.036,-0.066,1.007
1567334715678,2019-09-01T03:45:15.678,2.335,-0.035,-0.065,1.008
1567334715699,2019-09-01T03:45:15.699,2.356,-0.035,-0.064,1.006
1567334715719,2019-09-01T03:45:15.719,2.376,-0.034,-0.066,1.006
1567334715738,2019-09-01T03:45:15.738,2.395,-0.035,-0.066,1.007
1567334715759,2019-09-01T03:45:15.759,2.416,-0.035,-0.064,1.008
1567334715779,2019-09-01T03:45:15.779,2.436,-0.035,-0.065,1.008
1567334715800,2019-09-01T03:45:15.800,2.457,-0.035,-0.064,1.008
1567334715820,2019-09-01T03:45:15.820,2.477,-0.035,-0.065,1.008
1567334715841,2019-09-01T03:45:15.841,2.498,-0.036,-0.065,1.008
1567334715861,2019-09-01T03:45:15.861,2.518,-0.035,-0.064,1.008
1567334715880,2019-09-01T03:45:15.880,2.537,-0.035,-0.063,1.007
1567334715901,2019-09-01T03:45:15.901,2.558,-0.037,-0.064,1.009
1567334715921,2019-09-01T03:45:15.921,2.578,-0.036,-0.063,1.009
1567334715942,2019-09-01T03:45:15.942,2.599,-0.034,-0.066,1.009
1567334715962,2019-09-01T03:45:15.962,2.619,-0.036,-0.066,1.008
1567334715983,2019-09-01T03:45:15.983,2.640,-0.036,-0.065,1.007
1567334716003,2019-09-01T03:45:16.003,2.660,-0.035,-0.065,1.009
1567334716024,2019-09-01T03:45:16.024,2.681,-0.035,-0.066,1.009
1567334716043,2019-09-01T03:45:16.043,2.700,-0.035,-0.065,1.006
1567334716063,2019-09-01T03:45:16.063,2.720,-0.034,-0.065,1.008
1567334716084,2019-09-01T03:45:16.084,2.741,-0.036,-0.065,1.008
1567334716104,2019-09-01T03:45:16.104,2.761,-0.036,-0.066,1.008
1567334716125,2019-09-01T03:45:16.125,2.782,-0.034,-0.064,1.008
1567334716145,2019-09-01T03:45:16.145,2.802,-0.036,-0.066,1.007
1567334716166,2019-09-01T03:45:16.166,2.823,-0.035,-0.066,1.007
1567334716185,2019-09-01T03:45:16.185,2.842,-0.035,-0.065,1.009
1567334716205,2019-09-01T03:45:16.205,2.862,-0.037,-0.066,1.007
1567334716226,2019-09-01T03:45:16.226,2.883,-0.034,-0.066,1.008
1567334716246,2019-09-01T03:45:16.246,2.903,-0.034,-0.066,1.009
1567334716267,2019-09-01T03:45:16.267,2.924,-0.035,-0.066,1.008
1567334716287,2019-09-01T03:45:16.287,2.944,-0.037,-0.065,1.008
1567334716308,2019-09-01T03:45:16.308,2.965,-0.033,-0.064,1.010
1567334716327,2019-09-01T03:45:16.327,2.984,-0.035,-0.067,1.010
1567334716348,2019-09-01T03:45:16.348,3.005,-0.036,-0.066,1.010
1567334716368,2019-09-01T03:45:16.368,3.025,-0.037,-0.065,1.008
1567334716389,2019-09-01T03:45:16.389,3.046,-0.036,-0.065,1.009
1567334716409,2019-09-01T03:45:16.409,3.066,-0.035,-0.065,1.009
1567334716430,2019-09-01T03:45:16.430,3.087,-0.035,-0.064,1.008
1567334716450,2019-09-01T03:45:16.450,3.107,-0.035,-0.065,1.007
1567334716469,2019-09-01T03:45:16.469,3.126,-0.035,-0.066,1.008
1567334716490,2019-09-01T03:45:16.490,3.147,-0.036,-0.065,1.007
1567334716510,2019-09-01T03:45:16.510,3.167,-0.035,-0.064,1.007
1567334716531,2019-09-01T03:45:16.531,3.188,-0.035,-0.065,1.007
1567334716551,2019-09-01T03:45:16.551,3.208,-0.037,-0.064,1.006
1567334716572,2019-09-01T03:45:16.572,3.229,-0.036,-0.065,1.008
1567334716592,2019-09-01T03:45:16.592,3.249,-0.036,-0.066,1.008
1567334716613,2019-09-01T03:45:16.613,3.270,-0.036,-0.066,1.008
1567334716632,2019-09-01T03:45:16.632,3.289,-0.036,-0.065,1.008
1567334716652,2019-09-01T03:45:16.652,3.309,-0.034,-0.065,1.008
1567334716673,2019-09-01T03:45:16.673,3.330,-0.037,-0.064,1.008
1567334716693,2019-09-01T03:45:16.693,3.350,-0.035,-0.065,1.007
1567334716714,2019-09-01T03:45:16.714,3.371,-0.035,-0.065,1.006
1567334716734,2019-09-01T03:45:16.734,3.391,-0.035,-0.066,1.009
1567334716755,2019-09-01T03:45:16.755,3.412,-0.035,-0.064,1.008
1567334716774,2019-09-01T03:45:16.774,3.431,-0.035,-0.065,1.009
1567334716794,2019-09-01T03:45:16.794,3.451,-0.035,-0.064,1.008
1567334716815,2019-09-01T03:45:16.815,3.472,-0.034,-0.065,1.007
1567334716835,2019-09-01T03:45:16.835,3.492,-0.035,-0.065,1.008
1567334716856,2019-09-01T03:45:16.856,3.513,-0.035,-0.064,1.008
1567334716876,2019-09-01T03:45:16.876,3.533,-0.035,-0.065,1.008
1567334716897,2019-09-01T03:45:16.897,3.554,-0.034,-0.066,1.009
1567334716916,2019-09-01T03:45:16.916,3.573,-0.036,-0.066,1.007
1567334716936,2019-09-01T03:45:16.936,3.593,-0.035,-0.065,1.007
1567334716957,2019-09-01T03:45:16.957,3.614,-0.036,-0.065,1.006
1567334716977,2019-09-01T03:45:16.977,3.634,-0.035,-0.065,1.007
1567334716998,2019-09-01T03:45:16.998,3.655,-0.034,-0.065,1.009
1567334717018,2019-09-01T03:45:17.018,3.675,-0.035,-0.065,1.007
1567334717039,2019-09-01T03:45:17.039,3.696,-0.036,-0.065,1.009
1567334717058,2019-09-01T03:45:17.058,3.715,-0.036,-0.066,1.009
1567334717078,2019-09-01T03:45:17.078,3.735,-0.035,-0.065,1.008
1567334717099,2019-09-01T03:45:17.099,3.756,-0.036,-0.065,1.009
1567334717119,2019-09-01T03:45:17.119,3.776,-0.034,-0.066,1.008
1567334717140,2019-09-01T03:45:17.140,3.797,-0.036,-0.065,1.006
1567334717160,2019-09-01T03:45:17.160,3.817,-0.036,-0.065,1.008
1567334717181,2019-09-01T03:45:17.181,3.838,-0.037,-0.064,1.008
1567334717202,2019-09-01T03:45:17.202,3.859,-0.035,-0.064,1.009
1567334717221,2019-09-01T03:45:17.221,3.878,-0.035,-0.065,1.009
1567334717241,2019-09-01T03:45:17.241,3.898,-0.035,-0.066,1.009
1567334717262,2019-09-01T03:45:17.262,3.919,-0.034,-0.065,1.006
1567334717282,2019-09-01T03:45:17.282,3.939,-0.036,-0.066,1.007
1567334717303,2019-09-01T03:45:17.303,3.960,-0.035,-0.065,1.005
1567334717323,2019-09-01T03:45:17.323,3.980,-0.034,-0.065,1.006
1567334717344,2019-09-01T03:45:17.344,4.001,-0.034,-0.066,1.007
1567334717363,2019-09-01T03:45:17.363,4.020,-0.034,-0.066,1.009
1567334717383,2019-09-01T03:45:17.383,4.040,-0.036,-0.066,1.008
1567334717404,2019-09-01T03:45:17.404,4.061,-0.036,-0.066,1.008
1567334717424,2019-09-01T03:45:17.424,4.081,-0.034,-0.065,1.009
1567334717445,2019-09-01T03:45:17.445,4.102,-0.034,-0.066,1.008
1567334717465,2019-09-01T03:45:17.465,4.122,-0.036,-0.065,1.007
1567334717486,2019-09-01T03:45:17.486,4.143,-0.034,-0.066,1.008
1567334717505,2019-09-01T03:45:17.505,4.162,-0.033,-0.065,1.009
1567334717525,2019-09-01T03:45:17.525,4.182,-0.035,-0.065,1.009
1567334717546,2019-09-01T03:45:17.546,4.203,-0.036,-0.065,1.008
1567334717566,2019-09-01T03:45:17.566,4.223,-0.036,-0.063,1.009
1567334717587,2019-09-01T03:45:17.587,4.244,-0.034,-0.065,1.009
1567334717607,2019-09-01T03:45:17.607,4.264,-0.034,-0.066,1.009
1567334717628,2019-09-01T03:45:17.628,4.285,-0.037,-0.067,1.008
1567334717647,2019-09-01T03:45:17.647,4.304,-0.037,-0.067,1.007
1567334717667,2019-09-01T03:45:17.667,4.324,-0.034,-0.064,1.009
1567334717688,2019-09-01T03:45:17.688,4.345,-0.035,-0.066,1.008
1567334717708,2019-09-01T03:45:17.708,4.365,-0.035,-0.065,1.009
1567334717729,2019-09-01T03:45:17.729,4.386,-0.035,-0.066,1.008
1567334717749,2019-09-01T03:45:17.749,4.406,-0.035,-0.066,1.009
1567334717770,2019-09-01T03:45:17.770,4.427,-0.036,-0.066,1.009
1567334717789,2019-09-01T03:45:17.789,4.446,-0.035,-0.065,1.008
1567334717809,2019-09-01T03:45:17.809,4.466,-0.035,-0.066,1.008
1567334717830,2019-09-01T03:45:17.830,4.487,-0.036,-0.066,1.008
1567334717850,2019-09-01T03:45:17.850,4.507,-0.035,-0.064,1.007
1567334717871,2019-09-01T03:45:17.871,4.528,-0.036,-0.065,1.009
1567334717891,2019-09-01T03:45:17.891,4.548,-0.035,-0.065,1.009
1567334717912,2019-09-01T03:45:17.912,4.569,-0.034,-0.065,1.009
1567334717932,2019-09-01T03:45:17.932,4.589,-0.035,-0.065,1.011
1567334717952,2019-09-01T03:45:17.952,4.609,-0.036,-0.065,1.009
1567334717972,2019-09-01T03:45:17.972,4.629,-0.036,-0.064,1.008
1567334717993,2019-09-01T03:45:17.993,4.650,-0.036,-0.065,1.009
1567334718013,2019-09-01T03:45:18.013,4.670,-0.035,-0.064,1.007
1567334718034,2019-09-01T03:45:18.034,4.691,-0.035,-0.064,1.006
1567334718054,2019-09-01T03:45:18.054,4.711,-0.035,-0.066,1.007
1567334718075,2019-09-01T03:45:18.075,4.732,-0.036,-0.066,1.007
1567334718094,2019-09-01T03:45:18.094,4.751,-0.035,-0.066,1.010
1567334718114,2019-09-01T03:45:18.114,4.771,-0.035,-0.066,1.009
1567334718135,2019-09-01T03:45:18.135,4.792,-0.036,-0.065,1.008
1567334718155,2019-09-01T03:45:18.155,4.812,-0.036,-0.065,1.008
1567334718176,2019-09-01T03:45:18.176,4.833,-0.036,-0.065,1.007
1567334718196,2019-09-01T03:45:18.196,4.853,-0.036,-0.064,1.007
1567334718217,2019-09-01T03:45:18.217,4.874,-0.035,-0.064,1.008
1567334718236,2019-09-01T03:45:18.236,4.893,-0.035,-0.066,1.006
1567334718256,2019-09-01T03:45:18.256,4.913,-0.035,-0.066,1.007
1567334718277,2019-09-01T03:45:18.277,4.934,-0.035,-0.066,1.008
1567334718297,2019-09-01T03:45:18.297,4.954,-0.036,-0.064,1.008
1567334718318,2019-09-01T03:45:18.318,4.975,-0.036,-0.066,1.007
1567334718338,2019-09-01T03:45:18.338,4.995,-0.035,-0.065,1.007
1567334718359,2019-09-01T03:45:18.359,5.016,-0.036,-0.063,1.007
1567334718378,2019-09-01T03:45:18.378,5.035,-0.035,-0.065,1.009
1567334718398,2019-09-01T03:45:18.398,5.055,-0.036,-0.066,1.008
1567334718419,2019-09-01T03:45:18.419,5.076,-0.035,-0.066,1.008
1567334718439,2019-09-01T03:45:18.439,5.096,-0.035,-0.065,1.010
1567334718460,2019-09-01T03:45:18.460,5.117,-0.035,-0.065,1.008
1567334718480,2019-09-01T03:45:18.480,5.137,-0.035,-0.065,1.008
1567334718501,2019-09-01T03:45:18.501,5.158,-0.036,-0.066,1.009
1567334718520,2019-09-01T03:45:18.520,5.177,-0.035,-0.064,1.008
1567334718540,2019-09-01T03:45:18.540,5.197,-0.035,-0.066,1.009
1567334718561,2019-09-01T03:45:18.561,5.218,-0.035,-0.066,1.010
1567334718581,2019-09-01T03:45:18.581,5.238,-0.037,-0.065,1.006
1567334718602,2019-09-01T03:45:18.602,5.259,-0.035,-0.066,1.005
1567334718622,2019-09-01T03:45:18.622,5.279,-0.035,-0.065,1.008
1567334718643,2019-09-01T03:45:18.643,5.300,-0.036,-0.065,1.008
1567334718663,2019-09-01T03:45:18.663,5.320,-0.034,-0.065,1.007
1567334718682,2019-09-01T03:45:18.682,5.339,-0.035,-0.066,1.007
1567334718703,2019-09-01T03:45:18.703,5.360,-0.037,-0.065,1.009
1567334718723,2019-09-01T03:45:18.723,5.380,-0.036,-0.067,1.009
1567334718744,2019-09-01T03:45:18.744,5.401,-0.035,-0.066,1.007
1567334718764,2019-09-01T03:45:18.764,5.421,-0.037,-0.064,1.006
1567334718785,2019-09-01T03:45:18.785,5.442,-0.035,-0.065,1.008
1567334718806,2019-09-01T03:45:18.806,5.463,-0.035,-0.066,1.008
1567334718825,2019-09-01T03:45:18.825,5.482,-0.034,-0.066,1.008
1567334718845,2019-09-01T03:45:18.845,5.502,-0.036,-0.065,1.008
1567334718866,2019-09-01T03:45:18.866,5.523,-0.038,-0.065,1.008
1567334718886,2019-09-01T03:45:18.886,5.543,-0.037,-0.064,1.008
1567334718907,2019-09-01T03:45:18.907,5.564,-0.035,-0.066,1.007
1567334718927,2019-09-01T03:45:18.927,5.584,-0.034,-0.066,1.008
1567334718948,2019-09-01T03:45:18.948,5.605,-0.036,-0.066,1.010
1567334718967,2019-09-01T03:45:18.967,5.624,-0.038,-0.066,1.008
1567334718987,2019-09-01T03:45:18.987,5.644,-0.035,-0.065,1.007
1567334719008,2019-09-01T03:45:19.008,5.665,-0.035,-0.066,1.007
1567334719028,2019-09-01T03:45:19.028,5.685,-0.035,-0.066,1.007
1567334719049,2019-09-01T03:45:19.049,5.706,-0.035,-0.065,1.008
1567334719069,2019-09-01T03:45:19.069,5.726,-0.034,-0.066,1.008
1567334719090,2019-09-01T03:45:19.090,5.747,-0.035,-0.066,1.008
1567334719109,2019-09-01T03:45:19.109,5.766,-0.036,-0.064,1.007
1567334719129,2019-09-01T03:45:19.129,5.786,-0.036,-0.065,1.008
1567334719150,2019-09-01T03:45:19.150,5.807,-0.035,-0.064,1.009
1567334719170,2019-09-01T03:45:19.170,5.827,-0.035,-0.066,1.009
1567334719191,2019-09-01T03:45:19.191,5.848,-0.035,-0.067,1.007
1567334719211,2019-09-01T03:45:19.211,5.868,-0.035,-0.065,1.008
1567334719232,2019-09-01T03:45:19.232,5.889,-0.037,-0.065,1.007
1567334719251,2019-09-01T03:45:19.251,5.908,-0.034,-0.065,1.007
1567334719271,2019-09-01T03:45:19.271,5.928,-0.035,-0.064,1.006
1567334719292,2019-09-01T03:45:19.292,5.949,-0.036,-0.065,1.006
1567334719312,2019-09-01T03:45:19.312,5.969,-0.034,-0.065,1.009
1567334719333,2019-09-01T03:45:19.333,5.990,-0.036,-0.064,1.009
1567334719353,2019-09-01T03:45:19.353,6.010,-0.034,-0.064,1.008
1567334719374,2019-09-01T03:45:19.374,6.031,-0.035,-0.065,1.008
1567334719393,2019-09-01T03:45:19.393,6.050,-0.035,-0.064,1.008
1567334719413,2019-09-01T03:45:19.413,6.070,-0.036,-0.065,1.008
1567334719434,2019-09-01T03:45:19.434,6.091,-0.036,-0.065,1.008
1567334719454,2019-09-01T03:45:19.454,6.111,-0.036,-0.065,1.007
1567334719475,2019-09-01T03:45:19.475,6.132,-0.036,-0.066,1.007
1567334719495,2019-09-01T03:45:19.495,6.152,-0.036,-0.064,1.008
1567334719516,2019-09-01T03:45:19.516,6.173,-0.036,-0.066,1.008
1567334719535,2019-09-01T03:45:19.535,6.192,-0.035,-0.064,1.008
1567334719556,2019-09-01T03:45:19.556,6.213,-0.036,-0.064,1.008
1567334719576,2019-09-01T03:45:19.576,6.233,-0.036,-0.066,1.008
1567334719597,2019-09-01T03:45:19.597,6.254,-0.038,-0.067,1.008
1567334719617,2019-09-01T03:45:19.617,6.274,-0.037,-0.067,1.009
1567334719638,2019-09-01T03:45:19.638,6.295,-0.036,-0.066,1.010
1567334719658,2019-09-01T03:45:19.658,6.315,-0.036,-0.065,1.008
1567334719679,2019-09-01T03:45:19.679,6.336,-0.036,-0.066,1.007
1567334719698,2019-09-01T03:45:19.698,6.355,-0.036,-0.064,1.009
1567334719718,2019-09-01T03:45:19.718,6.375,-0.036,-0.064,1.008
1567334719739,2019-09-01T03:45:19.739,6.396,-0.035,-0.066,1.008
1567334719759,2019-09-01T03:45:19.759,6.416,-0.035,-0.065,1.007
1567334719780,2019-09-01T03:45:19.780,6.437,-0.035,-0.063,1.007
1567334719800,2019-09-01T03:45:19.800,6.457,-0.035,-0.064,1.007
1567334719821,2019-09-01T03:45:19.821,6.478,-0.036,-0.067,1.009
1567334719840,2019-09-01T03:45:19.840,6.497,-0.035,-0.067,1.008
1567334719860,2019-09-01T03:45:19.860,6.517,-0.035,-0.065,1.007
1567334719881,2019-09-01T03:45:19.881,6.538,-0.035,-0.064,1.009
1567334719901,2019-09-01T03:45:19.901,6.558,-0.036,-0.065,1.008
1567334719922,2019-09-01T03:45:19.922,6.579,-0.035,-0.066,1.008
1567334719942,2019-09-01T03:45:19.942,6.599,-0.035,-0.065,1.008
1567334719963,2019-09-01T03:45:19.963,6.620,-0.036,-0.065,1.008
1567334719982,2019-09-01T03:45:19.982,6.639,-0.036,-0.066,1.009
1567334720002,2019-09-01T03:45:20.002,6.659,-0.035,-0.064,1.009
1567334720023,2019-09-01T03:45:20.023,6.680,-0.033,-0.066,1.009
1567334720043,2019-09-01T03:45:20.043,6.700,-0.036,-0.066,1.009
1567334720064,2019-09-01T03:45:20.064,6.721,-0.035,-0.065,1.007
1567334720084,2019-09-01T03:45:20.084,6.741,-0.035,-0.065,1.008
1567334720105,2019-09-01T03:45:20.105,6.762,-0.036,-0.065,1.008
1567334720124,2019-09-01T03:45:20.124,6.781,-0.035,-0.065,1.009
1567334720144,2019-09-01T03:45:20.144,6.801,-0.034,-0.067,1.008
1567334720165,2019-09-01T03:45:20.165,6.822,-0.036,-0.067,1.007
1567334720185,2019-09-01T03:45:20.185,6.842,-0.036,-0.065,1.007
1567334720206,2019-09-01T03:45:20.206,6.863,-0.035,-0.066,1.008
1567334720226,2019-09-01T03:45:20.226,6.883,-0.036,-0.066,1.007
1567334720247,2019-09-01T03:45:20.247,6.904,-0.035,-0.066,1.007
1567334720266,2019-09-01T03:45:20.266,6.923,-0.035,-0.067,1.007
1567334720286,2019-09-01T03:45:20.286,6.943,-0.037,-0.066,1.008
1567334720307,2019-09-01T03:45:20.307,6.964,-0.037,-0.066,1.009
1567334720327,2019-09-01T03:45:20.327,6.984,-0.035,-0.066,1.008
1567334720348,2019-09-01T03:45:20.348,7.005,-0.035,-0.065,1.007
1567334720369,2019-09-01T03:45:20.369,7.026,-0.035,-0.065,1.008
1567334720389,2019-09-01T03:45:20.389,7.046,-0.035,-0.066,1.008
1567334720408,2019-09-01T03:45:20.408,7.065,-0.036,-0.066,1.008
1567334720429,2019-09-01T03:45:20.429,7.086,-0.035,-0.065,1.009
1567334720449,2019-09-01T03:45:20.449,7.106,-0.037,-0.065,1.008
1567334720470,2019-09-01T03:45:20.470,7.127,-0.036,-0.066,1.009
1567334720490,2019-09-01T03:45:20.490,7.147,-0.035,-0.066,1.007
1567334720511,2019-09-01T03:45:20.511,7.168,-0.036,-0.065,1.009
1567334720531,2019-09-01T03:45:20.531,7.188,-0.035,-0.065,1.009
1567334720550,2019-09-01T03:45:20.550,7.207,-0.036,-0.065,1.008
