epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567334706983,2019-09-01T03:45:06.983,0.851,-0.043,-0.083,1.038
1567334707003,2019-09-01T03:45:07.003,0.871,-0.041,-0.081,1.038
1567334707024,2019-09-01T03:45:07.024,0.892,-0.041,-0.081,1.039
1567334707044,2019-09-01T03:45:07.044,0.912,-0.042,-0.082,1.039
1567334707065,2019-09-01T03:45:07.065,0.933,-0.041,-0.081,1.039
1567334707085,2019-09-01T03:45:07.085,0.953,-0.042,-0.081,1.039
1567334707104,2019-09-01T03:45:07.104,0.972,-0.043,-0.080,1.040
1567334707125,2019-09-01T03:45:07.125,0.993,-0.042,-0.082,1.039
1567334707145,2019-09-01T03:45:07.145,1.013,-0.042,-0.083,1.039
1567334707166,2019-09-01T03:45:07.166,1.034,-0.042,-0.081,1.040
1567334707186,2019-09-01T03:45:07.186,1.054,-0.043,-0.080,1.039
1567334707207,2019-09-01T03:45:07.207,1.075,-0.041,-0.083,1.040
1567334707227,2019-09-01T03:45:07.227,1.095,-0.042,-0.081,1.039
1567334707247,2019-09-01T03:45:07.247,1.115,-0.042,-0.080,1.039
1567334707267,2019-09-01T03:45:07.267,1.135,-0.042,-0.081,1.037
1567334707288,2019-09-01T03:45:07.288,1.156,-0.042,-0.082,1.037
1567334707308,2019-09-01T03:45:07.308,1.176,-0.042,-0.082,1.037
1567334707329,2019-09-01T03:45:07.329,1.197,-0.042,-0.082,1.038
1567334707349,2019-09-01T03:45:07.349,1.217,-0.041,-0.082,1.038
1567334707368,2019-09-01T03:45:07.368,1.236,-0.041,-0.082,1.039
1567334707389,2019-09-01T03:45:07.389,1.257,-0.042,-0.082,1.038
1567334707409,2019-09-01T03:45:07.409,1.277,-0.042,-0.081,1.040
1567334707430,2019-09-01T03:45:07.430,1.298,-0.042,-0.081,1.039
1567334707450,2019-09-01T03:45:07.450,1.318,-0.042,-0.082,1.036
1567334707471,2019-09-01T03:45:07.471,1.339,-0.042,-0.081,1.039
1567334707491,2019-09-01T03:45:07.491,1.359,-0.041,-0.082,1.037
1567334707510,2019-09-01T03:45:07.510,1.378,-0.042,-0.082,1.036
1567334707531,2019-09-01T03:45:07.531,1.399,-0.042,-0.082,1.038
1567334707551,2019-09-01T03:45:07.551,1.419,-0.041,-0.081,1.038
1567334707572,2019-09-01T03:45:07.572,1.440,-0.042,-0.081,1.037
1567334707592,2019-09-01T03:45:07.592,1.460,-0.042,-0.081,1.039
1567334707613,2019-09-01T03:45:07.613,1.481,-0.043,-0.082,1.039
1567334707632,2019-09-01T03:45:07.632,1.500,-0.041,-0.082,1.037
1567334707652,2019-09-01T03:45:07.652,1.520,-0.043,-0.081,1.041
1567334707673,2019-09-01T03:45:07.673,1.541,-0.042,-0.080,1.039
1567334707693,2019-09-01T03:45:07.693,1.561,-0.041,-0.081,1.040
1567334707714,2019-09-01T03:45:07.714,1.582,-0.043,-0.081,1.039
1567334707734,2019-09-01T03:45:07.734,1.602,-0.041,-0.081,1.040
1567334707755,2019-09-01T03:45:07.755,1.623,-0.041,-0.080,1.039
1567334707774,2019-09-01T03:45:07.774,1.642,-0.043,-0.081,1.040
1567334707794,2019-09-01T03:45:07.794,1.662,-0.043,-0.082,1.037
1567334707815,2019-09-01T03:45:07.815,1.683,-0.042,-0.083,1.039
1567334707835,2019-09-01T03:45:07.835,1.703,-0.041,-0.082,1.039
1567334707856,2019-09-01T03:45:07.856,1.724,-0.042,-0.082,1.038
1567334707876,2019-09-01T03:45:07.876,1.744,-0.042,-0.082,1.040
1567334707897,2019-09-01T03:45:07.897,1.765,-0.040,-0.081,1.038
1567334707916,2019-09-01T03:45:07.916,1.784,-0.041,-0.080,1.040
1567334707936,2019-09-01T03:45:07.936,1.804,-0.041,-0.079,1.040
1567334707957,2019-09-01T03:45:07.957,1.825,-0.042,-0.082,1.039
1567334707977,2019-09-01T03:45:07.977,1.845,-0.043,-0.083,1.039
1567334707998,2019-09-01T03:45:07.998,1.866,-0.043,-0.081,1.038
1567334708018,2019-09-01T03:45:08.018,1.886,-0.042,-0.082,1.039
1567334708038,2019-09-01T03:45:08.038,1.906,-0.042,-0.082,1.039
1567334708058,2019-09-01T03:45:08.058,1.926,-0.042,-0.081,1.037
1567334708079,2019-09-01T03:45:08.079,1.947,-0.042,-0.081,1.039
1567334708099,2019-09-01T03:45:08.099,1.967,-0.042,-0.082,1.039
1567334708120,2019-09-01T03:45:08.120,1.988,-0.041,-0.081,1.039
1567334708140,2019-09-01T03:45:08.140,2.008,-0.042,-0.082,1.040
1567334708161,2019-09-01T03:45:08.161,2.029,-0.041,-0.082,1.037
1567334708180,2019-09-01T03:45:08.180,2.048,-0.042,-0.081,1.038
1567334708200,2019-09-01T03:45:08.200,2.068,-0.042,-0.081,1.039
1567334708221,2019-09-01T03:45:08.221,2.089,-0.043,-0.081,1.040
1567334708241,2019-09-01T03:45:08.241,2.109,-0.043,-0.082,1.040
1567334708262,2019-09-01T03:45:08.262,2.130,-0.042,-0.081,1.038
1567334708282,2019-09-01T03:45:08.282,2.150,-0.041,-0.081,1.040
1567334708301,2019-09-01T03:45:08.301,2.169,-0.042,-0.082,1.041
1567334708322,2019-09-01T03:45:08.322,2.190,-0.040,-0.082,1.040
1567334708342,2019-09-01T03:45:08.342,2.210,-0.043,-0.081,1.037
1567334708363,2019-09-01T03:45:08.363,2.231,-0.043,-0.080,1.038
1567334708383,2019-09-01T03:45:08.383,2.251,-0.041,-0.081,1.038
1567334708404,2019-09-01T03:45:08.404,2.272,-0.042,-0.081,1.038
1567334708424,2019-09-01T03:45:08.424,2.292,-0.041,-0.082,1.041
1567334708443,2019-09-01T03:45:08.443,2.311,-0.042,-0.080,1.037
1567334708464,2019-09-01T03:45:08.464,2.332,-0.042,-0.082,1.036
1567334708484,2019-09-01T03:45:08.484,2.352,-0.042,-0.081,1.038
1567334708505,2019-09-01T03:45:08.505,2.373,-0.041,-0.080,1.039
1567334708525,2019-09-01T03:45:08.525,2.393,-0.042,-0.081,1.040
1567334708546,2019-09-01T03:45:08.546,2.414,-0.042,-0.081,1.040
1567334708565,2019-09-01T03:45:08.565,2.433,-0.042,-0.080,1.040
1567334708585,2019-09-01T03:45:08.585,2.453,-0.042,-0.082,1.040
1567334708606,2019-09-01T03:45:08.606,2.474,-0.042,-0.082,1.040
1567334708626,2019-09-01T03:45:08.626,2.494,-0.041,-0.081,1.040
1567334708647,2019-09-01T03:45:08.647,2.515,-0.041,-0.080,1.037
1567334708667,2019-09-01T03:45:08.667,2.535,-0.040,-0.082,1.039
1567334708688,2019-09-01T03:45:08.688,2.556,-0.042,-0.081,1.037
1567334708707,2019-09-01T03:45:08.707,2.575,-0.041,-0.081,1.039
1567334708727,2019-09-01T03:45:08.727,2.595,-0.041,-0.082,1.040
1567334708748,2019-09-01T03:45:08.748,2.616,-0.043,-0.081,1.039
1567334708768,2019-09-01T03:45:08.768,2.636,-0.042,-0.080,1.038
1567334708789,2019-09-01T03:45:08.789,2.657,-0.042,-0.081,1.039
1567334708809,2019-09-01T03:45:08.809,2.677,-0.041,-0.083,1.040
1567334708829,2019-09-01T03:45:08.829,2.697,-0.042,-0.082,1.041
1567334708849,2019-09-01T03:45:08.849,2.717,-0.043,-0.081,1.040
1567334708870,2019-09-01T03:45:08.870,2.738,-0.042,-0.082,1.039
1567334708890,2019-09-01T03:45:08.890,2.758,-0.042,-0.081,1.039
1567334708911,2019-09-01T03:45:08.911,2.779,-0.042,-0.079,1.037
1567334708931,2019-09-01T03:45:08.931,2.799,-0.041,-0.081,1.038
1567334708952,2019-09-01T03:45:08.952,2.820,-0.041,-0.080,1.038
1567334708971,2019-09-01T03:45:08.971,2.839,-0.042,-0.081,1.039
1567334708991,2019-09-01T03:45:08.991,2.859,-0.042,-0.081,1.040
1567334709012,2019-09-01T03:45:09.012,2.880,-0.042,-0.082,1.039
1567334709032,2019-09-01T03:45:09.032,2.900,-0.042,-0.082,1.038
1567334709053,2019-09-01T03:45:09.053,2.921,-0.042,-0.081,1.040
1567334709073,2019-09-01T03:45:09.073,2.941,-0.043,-0.082,1.037
1567334709094,2019-09-01T03:45:09.094,2.962,-0.043,-0.082,1.038
1567334709113,2019-09-01T03:45:09.113,2.981,-0.042,-0.081,1.040
1567334709133,2019-09-01T03:45:09.133,3.001,-0.042,-0.081,1.039
1567334709154,2019-09-01T03:45:09.154,3.022,-0.042,-0.080,1.039
1567334709174,2019-09-01T03:45:09.174,3.042,-0.041,-0.081,1.038
1567334709195,2019-09-01T03:45:09.195,3.063,-0.041,-0.081,1.039
1567334709215,2019-09-01T03:45:09.215,3.083,-0.042,-0.082,1.040
1567334709234,2019-09-01T03:45:09.234,3.102,-0.041,-0.082,1.041
1567334709255,2019-09-01T03:45:09.255,3.123,-0.041,-0.081,1.040
1567334709275,2019-09-01T03:45:09.275,3.143,-0.041,-0.080,1.041
1567334709296,2019-09-01T03:45:09.296,3.164,-0.042,-0.081,1.040
1567334709316,2019-09-01T03:45:09.316,3.184,-0.042,-0.081,1.039
1567334709337,2019-09-01T03:45:09.337,3.205,-0.042,-0.082,1.040
1567334709357,2019-09-01T03:45:09.357,3.225,-0.042,-0.081,1.038
1567334709376,2019-09-01T03:45:09.376,3.244,-0.041,-0.082,1.039
1567334709397,2019-09-01T03:45:09.397,3.265,-0.042,-0.081,1.040
1567334709417,2019-09-01T03:45:09.417,3.285,-0.042,-0.081,1.038
1567334709438,2019-09-01T03:45:09.438,3.306,-0.042,-0.081,1.038
1567334709458,2019-09-01T03:45:09.458,3.326,-0.042,-0.082,1.041
1567334709479,2019-09-01T03:45:09.479,3.347,-0.041,-0.082,1.039
1567334709498,2019-09-01T03:45:09.498,3.366,-0.041,-0.082,1.039
1567334709518,2019-09-01T03:45:09.518,3.386,-0.041,-0.081,1.040
1567334709539,2019-09-01T03:45:09.539,3.407,-0.042,-0.080,1.038
1567334709559,2019-09-01T03:45:09.559,3.427,-0.042,-0.082,1.038
1567334709580,2019-09-01T03:45:09.580,3.448,-0.042,-0.082,1.039
1567334709601,2019-09-01T03:45:09.601,3.469,-0.041,-0.082,1.038
1567334709621,2019-09-01T03:45:09.621,3.489,-0.040,-0.080,1.038
1567334709640,2019-09-01T03:45:09.640,3.508,-0.041,-0.081,1.040
1567334709661,2019-09-01T03:45:09.661,3.529,-0.042,-0.082,1.040
1567334709681,2019-09-01T03:45:09.681,3.549,-0.040,-0.081,1.039
1567334709702,2019-09-01T03:45:09.702,3.570,-0.042,-0.082,1.039
1567334709722,2019-09-01T03:45:09.722,3.590,-0.042,-0.081,1.037
1567334709743,2019-09-01T03:45:09.743,3.611,-0.042,-0.081,1.039
1567334709763,2019-09-01T03:45:09.763,3.631,-0.042,-0.081,1.040
1567334709782,2019-09-01T03:45:09.782,3.650,-0.041,-0.081,1.039
1567334709803,2019-09-01T03:45:09.803,3.671,-0.041,-0.081,1.037
1567334709823,2019-09-01T03:45:09.823,3.691,-0.041,-0.080,1.041
1567334709844,2019-09-01T03:45:09.844,3.712,-0.042,-0.082,1.040
1567334709864,2019-09-01T03:45:09.864,3.732,-0.040,-0.082,1.036
1567334709885,2019-09-01T03:45:09.885,3.753,-0.041,-0.082,1.038
1567334709904,2019-09-01T03:45:09.904,3.772,-0.043,-0.082,1.040
1567334709924,2019-09-01T03:45:09.924,3.792,-0.042,-0.080,1.040
1567334709945,2019-09-01T03:45:09.945,3.813,-0.041,-0.079,1.039
1567334709965,2019-09-01T03:45:09.965,3.833,-0.041,-0.081,1.040
1567334709986,2019-09-01T03:45:09.986,3.854,-0.041,-0.081,1.041
1567334710006,2019-09-01T03:45:10.006,3.874,-0.040,-0.081,1.041
1567334710027,2019-09-01T03:45:10.027,3.895,-0.042,-0.081,1.038
1567334710046,2019-09-01T03:45:10.046,3.914,-0.042,-0.081,1.038
1567334710066,2019-09-01T03:45:10.066,3.934,-0.042,-0.081,1.038
1567334710087,2019-09-01T03:45:10.087,3.955,-0.041,-0.081,1.039
1567334710107,2019-09-01T03:45:10.107,3.975,-0.042,-0.081,1.038
1567334710128,2019-09-01T03:45:10.128,3.996,-0.043,-0.081,1.039
1567334710148,2019-09-01T03:45:10.148,4.016,-0.041,-0.081,1.040
1567334710167,2019-09-01T03:45:10.167,4.035,-0.041,-0.081,1.041
1567334710188,2019-09-01T03:45:10.188,4.056,-0.043,-0.082,1.039
1567334710208,2019-09-01T03:45:10.208,4.076,-0.042,-0.082,1.040
1567334710229,2019-09-01T03:45:10.229,4.097,-0.044,-0.081,1.040
1567334710249,2019-09-01T03:45:10.249,4.117,-0.042,-0.081,1.039
1567334710270,2019-09-01T03:45:10.270,4.138,-0.040,-0.082,1.037
1567334710290,2019-09-01T03:45:10.290,4.158,-0.042,-0.081,1.037
1567334710309,2019-09-01T03:45:10.309,4.177,-0.041,-0.082,1.039
1567334710330,2019-09-01T03:45:10.330,4.198,-0.042,-0.080,1.039
1567334710351,2019-09-01T03:45:10.351,4.219,-0.043,-0.080,1.040
1567334710371,2019-09-01T03:45:10.371,4.239,-0.041,-0.081,1.038
1567334710392,2019-09-01T03:45:10.392,4.260,-0.040,-0.081,1.038
1567334710412,2019-09-01T03:45:10.412,4.280,-0.042,-0.081,1.038
1567334710431,2019-09-01T03:45:10.431,4.299,-0.042,-0.080,1.039
1567334710452,2019-09-01T03:45:10.452,4.320,-0.043,-0.081,1.038
1567334710472,2019-09-01T03:45:10.472,4.340,-0.042,-0.080,1.042
1567334710493,2019-09-01T03:45:10.493,4.361,-0.042,-0.080,1.040
1567334710513,2019-09-01T03:45:10.513,4.381,-0.042,-0.079,1.042
1567334710534,2019-09-01T03:45:10.534,4.402,-0.042,-0.080,1.041
1567334710554,2019-09-01T03:45:10.554,4.422,-0.042,-0.081,1.038
1567334710573,2019-09-01T03:45:10.573,4.441,-0.042,-0.082,1.038
1567334710594,2019-09-01T03:45:10.594,4.462,-0.042,-0.081,1.039
1567334710614,2019-09-01T03:45:10.614,4.482,-0.041,-0.082,1.039
1567334710635,2019-09-01T03:45:10.635,4.503,-0.042,-0.082,1.039
1567334710655,2019-09-01T03:45:10.655,4.523,-0.042,-0.081,1.041
1567334710676,2019-09-01T03:45:10.676,4.544,-0.042,-0.081,1.039
1567334710695,2019-09-01T03:45:10.695,4.563,-0.042,-0.081,1.039
1567334710715,2019-09-01T03:45:10.715,4.583,-0.042,-0.081,1.040
1567334710736,2019-09-01T03:45:10.736,4.604,-0.041,-0.081,1.039
1567334710756,2019-09-01T03:45:10.756,4.624,-0.042,-0.082,1.040
1567334710777,2019-09-01T03:45:10.777,4.645,-0.041,-0.081,1.039
1567334710797,2019-09-01T03:45:10.797,4.665,-0.042,-0.081,1.038
1567334710818,2019-09-01T03:45:10.818,4.686,-0.042,-0.081,1.037
1567334710837,2019-09-01T03:45:10.837,4.705,-0.041,-0.080,1.039
1567334710857,2019-09-01T03:45:10.857,4.725,-0.042,-0.081,1.040
1567334710878,2019-09-01T03:45:10.878,4.746,-0.041,-0.081,1.040
1567334710898,2019-09-01T03:45:10.898,4.766,-0.043,-0.081,1.037
1567334710919,2019-09-01T03:45:10.919,4.787,-0.042,-0.082,1.039
1567334710939,2019-09-01T03:45:10.939,4.807,-0.042,-0.081,1.039
1567334710960,2019-09-01T03:45:10.960,4.828,-0.042,-0.080,1.038
1567334710979,2019-09-01T03:45:10.979,4.847,-0.042,-0.082,1.037
1567334710999,2019-09-01T03:45:10.999,4.867,-0.042,-0.081,1.040
1567334711020,2019-09-01T03:45:11.020,4.888,-0.042,-0.081,1.041
1567334711040,2019-09-01T03:45:11.040,4.908,-0.042,-0.080,1.038
1567334711061,2019-09-01T03:45:11.061,4.929,-0.042,-0.081,1.039
1567334711081,2019-09-01T03:45:11.081,4.949,-0.041,-0.081,1.039
1567334711101,2019-09-01T03:45:11.101,4.969,-0.042,-0.081,1.039
1567334711121,2019-09-01T03:45:11.121,4.989,-0.042,-0.080,1.039
1567334711142,2019-09-01T03:45:11.142,5.010,-0.041,-0.081,1.038
1567334711162,2019-09-01T03:45:11.162,5.030,-0.041,-0.082,1.039
1567334711183,2019-09-01T03:45:11.183,5.051,-0.041,-0.081,1.038
1567334711203,2019-09-01T03:45:11.203,5.071,-0.042,-0.081,1.038
1567334711224,2019-09-01T03:45:11.224,5.092,-0.042,-0.080,1.039
1567334711243,2019-09-01T03:45:11.243,5.111,-0.041,-0.081,1.037
1567334711263,2019-09-01T03:45:11.263,5.131,-0.042,-0.081,1.040
1567334711284,2019-09-01T03:45:11.284,5.152,-0.042,-0.081,1.039
1567334711304,2019-09-01T03:45:11.304,5.172,-0.041,-0.081,1.038
1567334711325,2019-09-01T03:45:11.325,5.193,-0.042,-0.080,1.041
1567334711345,2019-09-01T03:45:11.345,5.213,-0.042,-0.081,1.040
1567334711364,2019-09-01T03:45:11.364,5.232,-0.042,-0.082,1.038
1567334711385,2019-09-01T03:45:11.385,5.253,-0.042,-0.081,1.037
1567334711405,2019-09-01T03:45:11.405,5.273,-0.043,-0.080,1.039
1567334711426,2019-09-01T03:45:11.426,5.294,-0.042,-0.081,1.039
1567334711446,2019-09-01T03:45:11.446,5.314,-0.042,-0.081,1.037
1567334711467,2019-09-01T03:45:11.467,5.335,-0.041,-0.080,1.040
1567334711487,2019-09-01T03:45:11.487,5.355,-0.041,-0.082,1.041
1567334711506,2019-09-01T03:45:11.506,5.374,-0.041,-0.082,1.038
1567334711527,2019-09-01T03:45:11.527,5.395,-0.041,-0.082,1.040
1567334711547,2019-09-01T03:45:11.547,5.415,-0.042,-0.082,1.040
1567334711568,2019-09-01T03:45:11.568,5.436,-0.043,-0.081,1.038
1567334711588,2019-09-01T03:45:11.588,5.456,-0.042,-0.080,1.039
1567334711609,2019-09-01T03:45:11.609,5.477,-0.041,-0.081,1.040
1567334711628,2019-09-01T03:45:11.628,5.496,-0.041,-0.082,1.041
1567334711648,2019-09-01T03:45:11.648,5.516,-0.041,-0.081,1.040
1567334711669,2019-09-01T03:45:11.669,5.537,-0.041,-0.081,1.040
1567334711689,2019-09-01T03:45:11.689,5.557,-0.042,-0.082,1.039
1567334711710,2019-09-01T03:45:11.710,5.578,-0.041,-0.081,1.039
1567334711730,2019-09-01T03:45:11.730,5.598,-0.041,-0.081,1.040
1567334711751,2019-09-01T03:45:11.751,5.619,-0.041,-0.082,1.041
1567334711770,2019-09-01T03:45:11.770,5.638,-0.042,-0.081,1.039
1567334711790,2019-09-01T03:45:11.790,5.658,-0.042,-0.083,1.039
1567334711811,2019-09-01T03:45:11.811,5.679,-0.042,-0.081,1.039
1567334711831,2019-09-01T03:45:11.831,5.699,-0.041,-0.083,1.039
1567334711852,2019-09-01T03:45:11.852,5.720,-0.041,-0.082,1.039
1567334711872,2019-09-01T03:45:11.872,5.740,-0.042,-0.081,1.041
1567334711893,2019-09-01T03:45:11.893,5.761,-0.042,-0.081,1.039
1567334711912,2019-09-01T03:45:11.912,5.780,-0.041,-0.081,1.040
1567334711933,2019-09-01T03:45:11.933,5.801,-0.041,-0.082,1.036
1567334711953,2019-09-01T03:45:11.953,5.821,-0.040,-0.082,1.036
1567334711974,2019-09-01T03:45:11.974,5.842,-0.042,-0.080,1.039
1567334711994,2019-09-01T03:45:11.994,5.862,-0.041,-0.083,1.040
1567334712015,2019-09-01T03:45:12.015,5.883,-0.042,-0.083,1.040
1567334712034,2019-09-01T03:45:12.034,5.902,-0.042,-0.081,1.038
1567334712054,2019-09-01T03:45:12.054,5.922,-0.042,-0.082,1.039
1567334712075,2019-09-01T03:45:12.075,5.943,-0.042,-0.081,1.040
1567334712095,2019-09-01T03:45:12.095,5.963,-0.042,-0.082,1.041
1567334712116,2019-09-01T03:45:12.116,5.984,-0.042,-0.081,1.038
1567334712136,2019-09-01T03:45:12.136,6.004,-0.041,-0.082,1.038
1567334712157,2019-09-01T03:45:12.157,6.025,-0.040,-0.081,1.038
1567334712176,2019-09-01T03:45:12.176,6.044,-0.042,-0.081,1.041
1567334712196,2019-09-01T03:45:12.196,6.064,-0.042,-0.081,1.041
1567334712217,2019-09-01T03:45:12.217,6.085,-0.041,-0.081,1.039
1567334712237,2019-09-01T03:45:12.237,6.105,-0.041,-0.081,1.038
1567334712258,2019-09-01T03:45:12.258,6.126,-0.042,-0.080,1.039
1567334712278,2019-09-01T03:45:12.278,6.146,-0.042,-0.080,1.039
1567334712297,2019-09-01T03:45:12.297,6.165,-0.041,-0.082,1.040
1567334712318,2019-09-01T03:45:12.318,6.186,-0.042,-0.082,1.040
1567334712338,2019-09-01T03:45:12.338,6.206,-0.041,-0.082,1.039
1567334712359,2019-09-01T03:45:12.359,6.227,-0.042,-0.080,1.040
1567334712379,2019-09-01T03:45:12.379,6.247,-0.041,-0.080,1.039
1567334712400,2019-09-01T03:45:12.400,6.268,-0.041,-0.082,1.038
1567334712420,2019-09-01T03:45:12.420,6.288,-0.042,-0.081,1.040
1567334712439,2019-09-01T03:45:12.439,6.307,-0.041,-0.080,1.041
1567334712460,2019-09-01T03:45:12.460,6.328,-0.043,-0.080,1.039
1567334712480,2019-09-01T03:45:12.480,6.348,-0.042,-0.080,1.039
1567334712501,2019-09-01T03:45:12.501,6.369,-0.042,-0.081,1.040
1567334712521,2019-09-01T03:45:12.521,6.389,-0.041,-0.082,1.038
1567334712542,2019-09-01T03:45:12.542,6.410,-0.041,-0.081,1.039
1567334712561,2019-09-01T03:45:12.561,6.429,-0.042,-0.081,1.039
1567334712581,2019-09-01T03:45:12.581,6.449,-0.042,-0.081,1.037
1567334712602,2019-09-01T03:45:12.602,6.470,-0.042,-0.082,1.038
1567334712622,2019-09-01T03:45:12.622,6.490,-0.042,-0.082,1.040
1567334712643,2019-09-01T03:45:12.643,6.511,-0.042,-0.081,1.040
1567334712663,2019-09-01T03:45:12.663,6.531,-0.042,-0.082,1.040
1567334712684,2019-09-01T03:45:12.684,6.552,-0.043,-0.081,1.038
1567334712703,2019-09-01T03:45:12.703,6.571,-0.041,-0.081,1.039
1567334712724,2019-09-01T03:45:12.724,6.592,-0.041,-0.080,1.040
1567334712744,2019-09-01T03:45:12.744,6.612,-0.041,-0.083,1.039
1567334712765,2019-09-01T03:45:12.765,6.633,-0.042,-0.081,1.038
1567334712785,2019-09-01T03:45:12.785,6.653,-0.043,-0.082,1.041
1567334712806,2019-09-01T03:45:12.806,6.674,-0.042,-0.082,1.040
1567334712825,2019-09-01T03:45:12.825,6.693,-0.043,-0.082,1.040
1567334712845,2019-09-01T03:45:12.845,6.713,-0.042,-0.082,1.038
1567334712866,2019-09-01T03:45:12.866,6.734,-0.041,-0.081,1.039
1567334712886,2019-09-01T03:45:12.886,6.754,-0.042,-0.082,1.039
1567334712907,2019-09-01T03:45:12.907,6.775,-0.041,-0.081,1.040
1567334712927,2019-09-01T03:45:12.927,6.795,-0.041,-0.080,1.039
1567334712948,2019-09-01T03:45:12.948,6.816,-0.042,-0.081,1.038
1567334712967,2019-09-01T03:45:12.967,6.835,-0.041,-0.082,1.039
1567334712987,2019-09-01T03:45:12.987,6.855,-0.041,-0.082,1.040
1567334713008,2019-09-01T03:45:13.008,6.876,-0.041,-0.081,1.040
1567334713028,2019-09-01T03:45:13.028,6.896,-0.042,-0.080,1.039
1567334713049,2019-09-01T03:45:13.049,6.917,-0.042,-0.081,1.039
1567334713069,2019-09-01T03:45:13.069,6.937,-0.043,-0.080,1.037
1567334713088,2019-09-01T03:45:13.088,6.956,-0.041,-0.081,1.037
1567334713109,2019-09-01T03:45:13.109,6.977,-0.043,-0.081,1.038
1567334713129,2019-09-01T03:45:13.129,6.997,-0.043,-0.082,1.040
1567334713150,2019-09-01T03:45:13.150,7.018,-0.041,-0.081,1.040
1567334713170,2019-09-01T03:45:13.170,7.038,-0.043,-0.080,1.038
1567334713191,2019-09-01T03:45:13.191,7.059,-0.042,-0.082,1.041
1567334713211,2019-09-01T03:45:13.211,7.079,-0.041,-0.081,1.040
1567334713230,2019-09-01T03:45:13.230,7.098,-0.042,-0.082,1.041
1567334713251,2019-09-01T03:45:13.251,7.119,-0.040,-0.082,1.039
1567334713271,2019-09-01T03:45:13.271,7.139,-0.042,-0.081,1.041
1567334713292,2019-09-01T03:45:13.292,7.160,-0.042,-0.081,1.039
1567334713312,2019-09-01T03:45:13.312,7.180,-0.041,-0.081,1.038
1567334713333,2019-09-01T03:45:13.333,7.201,-0.042,-0.080,1.036
