epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567334713362,2019-09-01T03:45:13.362,0.000,-0.671,-0.122,-0.366
1567334713383,2019-09-01T03:45:13.383,0.021,-0.366,-0.366,-0.488
1567334713403,2019-09-01T03:45:13.403,0.041,-0.366,-0.122,-0.305
1567334713424,2019-09-01T03:45:13.424,0.062,-0.488,-0.183,-0.366
1567334713444,2019-09-01T03:45:13.444,0.082,-0.488,-0.183,-0.366
1567334713465,2019-09-01T03:45:13.465,0.103,-0.427,-0.122,-0.305
1567334713485,2019-09-01T03:45:13.485,0.123,-0.427,-0.122,-0.366
1567334713506,2019-09-01T03:45:13.506,0.144,-0.427,-0.122,-0.427
1567334713525,2019-09-01T03:45:13.525,0.163,-0.366,-0.122,-0.366
1567334713545,2019-09-01T03:45:13.545,0.183,-0.427,-0.122,-0.427
1567334713566,2019-09-01T03:45:13.566,0.204,-0.488,-0.122,-0.427
1567334713586,2019-09-01T03:45:13.586,0.224,-0.427,-0.122,-0.366
1567334713607,2019-09-01T03:45:13.607,0.245,-0.366,-0.122,-0.305
1567334713627,2019-09-01T03:45:13.627,0.265,-0.427,-0.183,-0.366
1567334713648,2019-09-01T03:45:13.648,0.286,-0.427,-0.183,-0.366
1567334713667,2019-09-01T03:45:13.667,0.305,-0.366,-0.183,-0.366
1567334713687,2019-09-01T03:45:13.687,0.325,-0.366,-0.122,-0.427
1567334713708,2019-09-01T03:45:13.708,0.346,-0.427,-0.122,-0.305
1567334713728,2019-09-01T03:45:13.728,0.366,-0.366,-0.183,-0.366
1567334713749,2019-09-01T03:45:13.749,0.387,-0.427,-0.122,-0.366
1567334713769,2019-09-01T03:45:13.769,0.407,-0.488,-0.061,-0.366
1567334713790,2019-09-01T03:45:13.790,0.428,-0.427,-0.122,-0.427
1567334713809,2019-09-01T03:45:13.809,0.447,-0.427,-0.183,-0.427
1567334713829,2019-09-01T03:45:13.829,0.467,-0.427,-0.122,-0.366
1567334713850,2019-09-01T03:45:13.850,0.488,-0.427,-0.122,-0.366
1567334713870,2019-09-01T03:45:13.870,0.508,-0.427,-0.061,-0.427
1567334713891,2019-09-01T03:45:13.891,0.529,-0.427,-0.061,-0.366
1567334713911,2019-09-01T03:45:13.911,0.549,-0.427,-0.122,-0.366
1567334713932,2019-09-01T03:45:13.932,0.570,-0.366,-0.122,-0.427
1567334713952,2019-09-01T03:45:13.952,0.590,-0.427,-0.122,-0.366
1567334713972,2019-09-01T03:45:13.972,0.610,-0.427,-0.183,-0.366
1567334713992,2019-09-01T03:45:13.992,0.630,-0.427,-0.122,-0.366
1567334714013,2019-09-01T03:45:14.013,0.651,-0.427,-0.061,-0.366
1567334714033,2019-09-01T03:45:14.033,0.671,-0.427,-0.122,-0.366
1567334714054,2019-09-01T03:45:14.054,0.692,-0.427,-0.122,-0.366
1567334714074,2019-09-01T03:45:14.074,0.712,-0.366,-0.122,-0.305
1567334714095,2019-09-01T03:45:14.095,0.733,-0.366,-0.122,-0.366
1567334714114,2019-09-01T03:45:14.114,0.752,-0.366,-0.122,-0.366
1567334714134,2019-09-01T03:45:14.134,0.772,-0.488,-0.122,-0.366
1567334714155,2019-09-01T03:45:14.155,0.793,-0.427,-0.122,-0.366
1567334714175,2019-09-01T03:45:14.175,0.813,-0.488,-0.122,-0.427
1567334714196,2019-09-01T03:45:14.196,0.834,-0.427,-0.122,-0.366
1567334714216,2019-09-01T03:45:14.216,0.854,-0.366,-0.122,-0.305
