time,class,class_prop,class_rel,class_prop_rel
561.9,8,0.940298507462687,8,0.945273631840796
562.9,8,1,8,1
563.9,8,1,8,1
564.9,8,1,8,1
565.9,8,1,8,1
566.9,8,1,8,1
567.9,8,1,8,1
568.9,8,1,8,1
569.9,8,1,8,1
570.9,8,1,8,1
571.9,8,1,8,1
572.9,8,1,8,1
573.9,8,1,8,1
574.9,8,1,8,1
575.9,8,1,8,1
576.9,8,1,8,1
577.9,8,1,8,1
578.9,8,1,8,1
579.9,8,1,8,1
580.9,8,1,8,1
581.9,8,1,8,1
582.9,8,1,8,1
583.9,8,1,8,1
584.9,8,1,8,1
585.9,8,1,8,1
586.9,8,1,8,1
587.9,8,1,8,1
588.9,8,0.975124378109453,8,0.940298507462687
589.9,8,0.72636815920398,8,0.691542288557214
590.9,1,0.522388059701492,1,0.557213930348259
591.9,1,0.771144278606965,1,0.805970149253731
592.9,1,1,1,1
593.9,1,1,1,1
594.9,1,1,1,1
595.9,1,1,1,1
596.9,1,1,1,1
597.9,1,1,1,1
598.9,1,0.786069651741294,1,0.786069651741294
599.9,1,0.537313432835821,1,0.537313432835821
600.9,2,0.711442786069652,2,0.711442786069652
601.9,2,0.960199004975124,2,0.960199004975124
602.9,2,1,2,1
603.9,2,1,2,1
604.9,2,0.835820895522388,2,0.825870646766169
605.9,2,0.587064676616915,2,0.577114427860697
606.9,1,0.661691542288557,1,0.671641791044776
607.9,1,0.91044776119403,1,0.920398009950249
608.9,1,1,1,1
609.9,1,1,1,1
610.9,1,1,1,1
611.9,1,1,1,1
612.9,1,1,1,1
613.9,1,1,1,1
614.9,1,0.756218905472637,1,0.766169154228856
615.9,1,0.507462686567164,1,0.517412935323383
616.9,2,0.741293532338308,2,0.73134328358209
617.9,2,0.990049751243781,2,0.980099502487562
618.9,2,1,2,1
619.9,2,1,2,1
620.9,2,1,2,1
621.9,2,1,2,1
622.9,2,1,2,0.980099502487562
623.9,2,0.751243781094527,2,0.73134328358209
624.9,2,0.502487562189055,1,0.517412935323383
625.9,1,0.746268656716418,1,0.766169154228856
626.9,1,0.930348258706468,1,0.915422885572139
627.9,1,0.686567164179104,1,0.666666666666667
628.9,6,0.562189054726368,6,0.582089552238806
629.9,6,0.810945273631841,6,0.830845771144279
630.9,6,1,6,1
631.9,6,1,6,1
632.9,6,1,6,1
633.9,6,1,6,1
634.9,6,1,6,1
635.9,6,1,6,1
636.9,6,1,6,1
637.9,6,1,6,1
638.9,6,1,6,1
639.9,6,1,6,1
640.9,6,1,6,1
641.9,6,1,6,1
642.9,6,1,6,1
643.9,6,1,6,1
644.9,6,1,6,1
645.9,6,1,6,1
646.9,6,1,6,1
647.9,6,1,6,1
648.9,6,1,6,1
649.9,6,1,6,1
650.9,6,1,6,1
651.9,6,1,6,1
652.9,6,1,6,1
653.9,6,1,6,1
654.9,6,1,6,1
655.9,6,1,6,1
656.9,6,1,6,1
657.9,6,1,6,1
658.9,6,1,6,1
659.9,6,1,6,1
660.9,6,1,6,1
661.9,6,1,6,1
662.9,6,1,6,1
663.9,6,1,6,1
664.9,6,1,6,1
665.9,6,1,6,1
666.9,6,1,6,1
667.9,6,1,6,1
668.9,6,1,6,1
669.9,6,1,6,1
670.9,6,1,6,1
671.9,6,1,6,1
672.9,6,1,6,1
673.9,6,1,6,1
674.9,6,1,6,1
675.9,6,1,6,1
676.9,6,1,6,1
677.9,6,1,6,1
678.9,6,1,6,1
679.9,6,1,6,1
680.9,6,1,6,1
681.9,6,1,6,1
682.9,6,1,6,1
683.9,6,1,6,1
684.9,6,1,6,1
685.9,6,1,6,1
686.9,6,1,6,1
687.9,6,1,6,1
688.9,6,1,6,1
689.9,6,1,6,1
690.9,6,1,6,1
691.9,6,1,6,1
692.9,6,1,6,1
693.9,6,1,6,1
694.9,6,1,6,1
695.9,6,1,6,1
696.9,6,1,6,1
697.9,6,1,6,1
698.9,6,1,6,1
699.9,6,1,6,1
700.9,6,1,6,1
701.9,6,1,6,1
702.9,6,0.965174129353234,6,0.990049751243781
703.9,6,0.716417910447761,6,0.741293532338308
704.9,5,0.532338308457711,5,0.507462686567164
705.9,5,0.781094527363184,5,0.756218905472637
706.9,5,1,5,1
707.9,5,1,5,1
708.9,5,1,5,1
709.9,5,1,5,1
710.9,5,1,5,1
711.9,5,1,5,1
712.9,5,1,5,1
713.9,5,1,5,1
714.9,5,1,5,1
715.9,5,1,5,1
716.9,5,1,5,1
717.9,5,1,5,1
718.9,5,1,5,1
719.9,5,1,5,1
720.9,5,1,5,1
721.9,5,1,5,1
722.9,5,1,5,1
723.9,5,1,5,1
724.9,5,1,5,1
725.9,5,1,5,1
726.9,5,1,5,1
727.9,5,1,5,1
728.9,5,1,5,1
729.9,5,1,5,1
730.9,5,1,5,1
731.9,5,1,5,1
732.9,5,1,5,1
733.9,5,1,5,1
734.9,5,1,5,1
735.9,5,1,5,1
736.9,5,1,5,1
737.9,5,1,5,1
738.9,5,1,5,1
739.9,5,1,5,1
740.9,5,1,5,1
741.9,5,1,5,1
742.9,5,1,5,1
743.9,5,1,5,1
744.9,5,1,5,1
745.9,5,1,5,1
746.9,5,1,5,1
747.9,5,1,5,1
748.9,5,1,5,1
749.9,5,1,5,1
750.9,5,1,5,1
751.9,5,1,5,1
752.9,5,1,5,1
753.9,5,1,5,1
754.9,5,1,5,1
755.9,5,1,5,1
756.9,5,1,5,1
757.9,5,1,5,1
758.9,5,1,5,1
759.9,5,1,5,1
760.9,5,1,5,1
761.9,5,1,5,1
762.9,5,1,5,1
763.9,5,1,5,1
764.9,5,1,5,1
765.9,5,1,5,1
766.9,5,1,5,1
767.9,5,1,5,1
768.9,5,1,5,1
769.9,5,1,5,1
770.9,5,1,5,1
771.9,5,1,5,1
772.9,5,1,5,1
773.9,5,1,5,1
774.9,5,1,5,1
775.9,5,1,5,1
776.9,5,1,5,1
777.9,5,1,5,1
778.9,5,1,5,1
779.9,5,1,5,1
780.9,5,1,5,1
781.9,5,1,5,1
782.9,5,1,5,1
783.9,5,1,5,1
784.9,5,1,5,1
785.9,5,1,5,1
786.9,5,1,5,1
787.9,5,1,5,1
788.9,5,1,5,1
789.9,5,1,5,1
790.9,5,1,5,1
791.9,5,1,5,1
792.9,5,1,5,1
793.9,5,1,5,1
794.9,5,1,5,1
795.9,5,1,5,1
796.9,5,1,5,1
797.9,5,1,5,1
798.9,5,1,5,1
799.9,5,1,5,1
800.9,5,1,5,1
801.9,5,1,5,1
802.9,5,1,5,1
803.9,5,1,5,1
804.9,5,1,5,1
805.9,5,1,5,1
806.9,5,1,5,1
807.9,5,1,5,1
808.9,5,1,5,1
809.9,5,1,5,1
810.9,5,1,5,1
811.9,5,1,5,1
812.9,5,1,5,1
813.9,5,1,5,1
814.9,5,0.975124378109453,5,0.940298507462687
815.9,5,0.72636815920398,5,0.691542288557214
816.9,6,0.522388059701492,6,0.557213930348259
817.9,6,0.771144278606965,6,0.805970149253731
818.9,6,1,6,1
819.9,6,1,6,1
820.9,6,1,6,1
821.9,6,1,6,1
822.9,6,1,6,1
823.9,6,1,6,1
824.9,6,1,6,1
825.9,6,1,6,1
826.9,6,1,6,1
827.9,6,1,6,1
828.9,6,1,6,1
829.9,6,1,6,1
830.9,6,1,6,1
831.9,6,1,6,1
832.9,6,1,6,1
833.9,6,1,6,1
834.9,6,1,6,0.990049751243781
835.9,6,1,6,0.741293532338308
836.9,6,0.890547263681592,9,0.507462686567164
837.9,6,0.641791044776119,9,0.756218905472637
838.9,9,0.606965174129353,9,1
839.9,9,0.855721393034826,9,1
840.9,9,1,9,1
841.9,9,1,9,1
842.9,9,1,9,1
843.9,9,1,9,1
844.9,9,1,9,1
845.9,9,1,9,1
846.9,9,1,9,1
847.9,9,1,9,1
848.9,9,1,9,1
849.9,9,1,9,1
850.9,9,1,9,1
851.9,9,1,9,1
852.9,9,1,9,1
853.9,9,1,9,1
854.9,9,1,9,1
855.9,9,1,9,1
856.9,9,1,9,1
857.9,9,1,9,1
858.9,9,1,9,1
859.9,9,1,9,1
860.9,9,1,9,1
861.9,9,1,9,1
862.9,9,1,9,1
863.9,9,1,9,1
864.9,9,1,9,1
865.9,9,1,9,1
866.9,9,1,9,1
867.9,9,1,9,1
868.9,9,1,9,1
869.9,9,1,9,1
870.9,9,1,9,1
871.9,9,1,9,1
872.9,9,1,9,1
873.9,9,1,9,1
874.9,9,1,9,1
875.9,9,1,9,1
876.9,9,1,9,1
877.9,9,1,9,1
878.9,9,1,9,1
879.9,9,1,9,1
880.9,9,1,9,1
881.9,9,1,9,1
882.9,9,1,9,1
883.9,9,1,9,1
884.9,9,1,9,1
885.9,9,1,9,1
886.9,9,1,9,1
887.9,9,1,9,1
888.9,9,1,9,1
889.9,9,1,9,1
890.9,9,1,9,1
891.9,9,1,9,1
892.9,9,1,9,1
893.9,9,1,9,1
894.9,9,1,9,1
895.9,9,1,9,1
896.9,9,1,9,1
897.9,9,1,9,1
898.9,9,1,9,1
899.9,9,1,9,1
900.9,9,1,9,1
901.9,9,1,9,1
902.9,9,1,9,1
903.9,9,1,9,1
904.9,9,1,9,1
905.9,9,1,9,1
906.9,9,1,9,1
907.9,9,1,9,1
908.9,9,1,9,1
909.9,9,1,9,1
910.9,9,1,9,1
911.9,9,1,9,1
912.9,9,1,9,1
913.9,9,1,9,1
914.9,9,1,9,1
915.9,9,1,9,1
916.9,9,1,9,1
917.9,9,1,9,1
918.9,9,1,9,1
919.9,9,1,9,1
920.9,9,1,9,1
921.9,9,1,9,1
922.9,9,1,9,1
923.9,9,1,9,1
924.9,9,1,9,1
925.9,9,1,9,1
926.9,9,1,9,1
927.9,9,1,9,1
928.9,9,1,9,1
929.9,9,1,9,1
930.9,9,1,9,1
931.9,9,1,9,1
932.9,9,1,9,1
933.9,9,1,9,1
934.9,9,1,9,1
935.9,9,1,9,1
936.9,9,1,9,1
937.9,9,1,9,1
938.9,9,1,9,1
939.9,9,1,9,1
940.9,9,1,9,1
941.9,9,1,9,1
942.9,9,1,9,1
943.9,9,1,9,1
944.9,9,1,9,1
945.9,9,1,9,1
946.9,9,1,9,1
947.9,9,1,9,1
948.9,9,1,9,1
949.9,9,1,9,1
950.9,9,1,9,1
951.9,9,1,9,1
952.9,9,1,9,1
953.9,9,1,9,1
954.9,9,1,9,1
955.9,9,1,9,1
956.9,9,1,9,1
957.9,9,1,9,1
958.9,9,1,9,1
959.9,9,1,9,1
960.9,9,1,9,1
961.9,9,1,9,1
962.9,9,1,9,1
963.9,9,1,9,1
964.9,9,1,9,1
965.9,9,1,9,1
966.9,9,1,9,1
967.9,9,1,9,1
968.9,9,1,9,1
969.9,9,1,9,1
970.9,9,1,9,1
971.9,9,1,9,1
972.9,9,1,9,1
973.9,9,1,9,1
974.9,9,1,9,1
975.9,9,1,9,1
976.9,9,1,9,1
977.9,9,1,9,1
978.9,9,1,9,1
979.9,9,1,9,1
980.9,9,1,9,1
981.9,9,1,9,1
982.9,9,1,9,1
983.9,9,1,9,1
984.9,9,1,9,1
985.9,9,1,9,1
986.9,9,1,9,1
987.9,9,1,9,1
988.9,9,1,9,1
989.9,9,1,9,1
990.9,9,1,9,1
991.9,9,1,9,1
992.9,9,1,9,1
993.9,9,1,9,1
994.9,9,1,9,1
995.9,9,1,9,1
996.9,9,1,9,1
997.9,9,1,9,1
998.9,9,1,9,1
999.9,9,1,9,1
1000.9,9,1,9,1
1001.9,9,1,9,1
1002.9,9,1,9,1
1003.9,9,1,9,1
1004.9,9,1,9,1
1005.9,9,1,9,1
1006.9,9,1,9,1
1007.9,9,1,9,1
1008.9,9,1,9,1
1009.9,9,1,9,1
1010.9,9,1,9,1
1011.9,9,1,9,1
1012.9,9,1,9,1
1013.9,9,1,9,1
1014.9,9,1,9,1
1015.9,9,1,9,1
1016.9,9,1,9,1
1017.9,9,1,9,1
1018.9,9,1,9,1
