time,class,class_prop,class_rel,class_prop_rel
177.56,1,1,1,0.960199004975124
178.56,1,1,1,1
179.56,1,1,1,1
180.56,1,1,1,1
181.56,1,1,1,1
182.56,1,1,1,1
183.56,1,1,1,1
184.56,1,1,1,1
185.56,1,1,1,1
186.56,1,1,1,1
187.56,1,1,1,1
188.56,1,1,1,1
189.56,1,1,1,1
190.56,1,1,1,1
191.56,1,1,1,1
192.56,1,1,1,1
193.56,1,0.82089552238806,1,1
194.56,1,0.751243781094527,1,1
195.56,1,0.751243781094527,1,1
196.56,1,0.751243781094527,1,1
197.56,1,0.925373134328358,1,1
198.56,1,1,1,1
199.56,1,1,1,1
200.56,1,1,1,1
201.56,1,1,1,1
202.56,1,1,1,1
203.56,1,1,1,1
204.56,1,1,1,1
205.56,1,1,1,1
206.56,1,1,1,1
207.56,1,1,1,1
208.56,1,1,1,1
209.56,1,1,1,1
210.56,1,1,1,1
211.56,1,1,1,1
212.56,1,1,1,1
213.56,1,1,1,1
214.56,1,1,1,1
215.56,1,1,1,1
216.56,1,1,1,1
217.56,1,0.940298507462687,1,0.930348258706468
218.56,1,0.691542288557214,1,0.681592039800995
219.56,2,0.557213930348259,2,0.567164179104478
220.56,2,0.805970149253731,2,0.81592039800995
221.56,2,1,2,1
222.56,2,1,2,1
223.56,2,1,2,1
224.56,2,0.791044776119403,2,0.791044776119403
225.56,2,0.54228855721393,2,0.54228855721393
226.56,1,0.706467661691542,1,0.706467661691542
227.56,1,0.955223880597015,1,0.955223880597015
228.56,1,1,1,1
229.56,1,1,1,1
230.56,1,1,1,1
231.56,1,1,1,1
232.56,1,1,1,1
233.56,1,1,1,1
234.56,1,1,1,1
235.56,1,0.90547263681592,1,0.920398009950249
236.56,1,0.656716417910448,1,0.671641791044776
237.56,2,0.54726368159204,2,0.532338308457711
238.56,2,0.54726368159204,2,0.532338308457711
239.56,1,0.54228855721393,1,0.54228855721393
240.56,1,0.791044776119403,1,0.791044776119403
241.56,1,1,1,1
242.56,1,1,1,1
243.56,1,1,1,1
244.56,1,1,1,1
245.56,1,1,1,1
246.56,1,0.805970149253731,1,0.805970149253731
247.56,1,0.616915422885572,1,0.611940298507463
248.56,1,0.616915422885572,1,0.611940298507463
249.56,1,0.616915422885572,1,0.611940298507463
250.56,1,0.805970149253731,1,0.800995024875622
251.56,1,1,1,1
252.56,1,1,1,1
253.56,1,1,1,1
254.56,1,0.830845771144279,1,0.835820895522388
255.56,1,0.582089552238806,1,0.587064676616915
256.56,2,0.666666666666667,2,0.661691542288557
257.56,2,0.691542288557214,2,0.696517412935323
258.56,2,0.527363184079602,2,0.537313432835821
259.56,1,0.721393034825871,1,0.711442786069652
260.56,1,0.970149253731343,1,0.960199004975124
261.56,1,0.880597014925373,1,0.985074626865672
262.56,1,0.631840796019901,1,0.736318407960199
263.56,1,0.517412935323383,1,0.63681592039801
264.56,1,0.517412935323383,1,0.63681592039801
265.56,1,0.631840796019901,1,0.646766169154229
266.56,1,0.880597014925373,1,0.895522388059702
267.56,1,0.955223880597015,1,0.960199004975124
268.56,1,0.706467661691542,1,0.711442786069652
269.56,2,0.54228855721393,2,0.537313432835821
270.56,2,0.791044776119403,2,0.786069651741294
271.56,2,1,2,1
272.56,2,1,2,1
273.56,2,0.771144278606965,2,0.796019900497512
274.56,2,0.522388059701492,2,0.54726368159204
275.56,1,0.72636815920398,1,0.701492537313433
276.56,1,0.975124378109453,1,0.950248756218905
277.56,1,1,1,0.950248756218905
278.56,1,1,1,0.701492537313433
279.56,1,1,1,0.601990049751244
280.56,1,1,1,0.601990049751244
281.56,1,1,1,0.646766169154229
282.56,1,1,1,0.895522388059702
283.56,1,1,1,1
284.56,1,1,1,1
285.56,1,1,1,1
286.56,1,1,1,0.980099502487562
287.56,1,1,1,0.73134328358209
288.56,1,1,2,0.517412935323383
289.56,1,1,2,0.766169154228856
290.56,1,1,2,1
291.56,1,1,2,1
292.56,1,1,2,1
293.56,1,1,2,1
294.56,1,1,2,1
295.56,1,1,2,1
296.56,1,1,2,1
297.56,1,1,2,1
298.56,1,1,2,1
299.56,1,1,2,1
300.56,1,1,2,1
301.56,1,1,2,1
302.56,1,1,2,1
303.56,1,1,2,1
304.56,1,1,2,1
305.56,1,1,2,1
306.56,1,1,2,1
307.56,1,1,2,1
308.56,1,1,2,1
309.56,1,1,2,1
310.56,1,1,2,1
311.56,1,1,2,1
312.56,1,1,2,1
313.56,1,1,2,1
314.56,1,1,2,1
315.56,1,1,2,1
316.56,1,1,2,1
317.56,1,1,2,1
318.56,1,1,2,1
319.56,1,1,2,1
320.56,1,1,2,1
321.56,1,1,2,1
322.56,1,1,2,1
323.56,1,1,2,1
324.56,1,0.900497512437811,2,1
325.56,1,0.651741293532338,2,1
326.56,2,0.597014925373134,2,1
327.56,2,0.845771144278607,2,0.975124378109453
328.56,2,1,2,0.72636815920398
329.56,2,1,2,0.582089552238806
330.56,2,1,2,0.582089552238806
331.56,2,1,2,0.601990049751244
332.56,2,0.845771144278607,2,0.850746268656716
333.56,2,0.597014925373134,2,0.850746268656716
334.56,1,0.651741293532338,2,0.601990049751244
335.56,1,0.900497512437811,1,0.646766169154229
336.56,1,1,1,0.895522388059702
337.56,1,1,1,1
338.56,1,1,1,1
339.56,1,1,1,1
340.56,1,1,1,1
341.56,1,1,1,1
342.56,1,1,1,1
343.56,1,1,1,1
344.56,1,1,1,1
345.56,1,1,1,1
346.56,1,1,1,0.855721393034826
347.56,1,1,1,0.791044776119403
348.56,1,1,1,0.791044776119403
349.56,1,1,1,0.791044776119403
350.56,1,1,1,0.930348258706468
351.56,1,1,1,1
352.56,1,1,1,1
353.56,1,1,1,1
354.56,1,1,1,1
355.56,1,1,1,1
356.56,1,0.980099502487562,1,0.975124378109453
357.56,1,0.915422885572139,1,0.915422885572139
358.56,1,0.915422885572139,1,0.915422885572139
359.56,1,0.915422885572139,1,0.915422885572139
360.56,1,0.930348258706468,1,0.935323383084577
361.56,1,1,1,1
362.56,1,1,1,1
363.56,1,1,1,1
364.56,1,1,1,1
365.56,1,1,1,1
366.56,1,1,1,1
367.56,1,1,1,1
368.56,1,1,1,1
369.56,1,1,1,1
370.56,1,1,1,1
371.56,1,1,1,1
372.56,1,1,1,1
373.56,1,1,1,0.865671641791045
374.56,1,0.840796019900497,1,0.616915422885572
375.56,1,0.592039800995025,2,0.631840796019901
376.56,1,0.54726368159204,2,0.880597014925373
377.56,1,0.54726368159204,2,0.840796019900497
378.56,1,0.701492537313433,2,0.592039800995025
379.56,1,0.950248756218905,1,0.656716417910448
380.56,1,1,1,0.90547263681592
381.56,1,1,1,1
382.56,1,1,1,0.850746268656716
383.56,1,0.885572139303483,1,0.601990049751244
384.56,1,0.63681592039801,2,0.646766169154229
385.56,2,0.611940298507463,2,0.895522388059702
386.56,2,0.860696517412935,2,1
387.56,2,1,2,1
388.56,2,1,2,1
389.56,2,1,2,1
390.56,2,1,2,1
391.56,2,1,2,1
392.56,2,1,2,1
393.56,2,1,2,1
394.56,2,1,2,1
395.56,2,1,2,1
396.56,2,1,2,1
397.56,2,1,2,1
398.56,2,1,2,1
399.56,2,1,2,1
400.56,2,1,2,1
401.56,2,1,2,1
402.56,2,1,2,1
403.56,2,1,2,1
404.56,2,1,2,1
405.56,2,1,2,1
406.56,2,1,2,1
407.56,2,1,2,1
408.56,2,1,2,1
409.56,2,1,2,0.840796019900497
410.56,2,1,2,0.592039800995025
411.56,2,1,1,0.656716417910448
412.56,2,1,1,0.90547263681592
413.56,2,1,1,1
414.56,2,1,1,1
415.56,2,1,1,1
416.56,2,1,1,1
417.56,2,1,1,1
418.56,2,1,1,1
419.56,2,1,1,1
420.56,2,1,1,1
421.56,2,1,1,1
