time,class,class_prop,class_rel,class_prop_rel
252.2,3,1,3,1
253.2,3,1,3,1
254.2,3,1,3,1
255.2,3,1,3,1
256.2,3,1,3,1
257.2,3,1,3,1
258.2,3,1,3,1
259.2,3,1,3,1
260.2,3,1,3,1
261.2,3,1,3,1
262.2,3,1,3,1
263.2,3,1,3,1
264.2,3,1,3,1
265.2,3,1,3,1
266.2,3,1,3,1
267.2,3,1,3,1
268.2,3,1,3,1
269.2,3,1,3,1
270.2,3,1,3,1
271.2,3,1,3,1
272.2,3,1,3,1
273.2,3,1,3,1
274.2,3,1,3,1
275.2,3,1,3,1
276.2,3,1,3,1
277.2,3,1,3,1
278.2,3,1,3,1
279.2,3,1,3,1
280.2,3,1,3,1
281.2,3,1,3,1
282.2,3,1,3,1
283.2,3,1,3,1
284.2,3,1,3,1
285.2,3,1,3,1
286.2,3,1,3,1
287.2,3,1,3,1
288.2,3,1,3,1
289.2,3,1,3,1
290.2,3,1,3,1
291.2,3,1,3,1
292.2,3,1,3,1
293.2,3,1,3,1
294.2,3,1,3,1
295.2,3,1,3,1
296.2,3,1,3,1
297.2,3,1,3,1
298.2,3,1,3,1
299.2,3,1,3,1
300.2,3,1,3,1
301.2,3,1,3,1
302.2,3,1,3,1
303.2,3,1,3,1
304.2,3,1,3,1
305.2,3,1,3,1
306.2,3,1,3,1
307.2,3,1,3,1
308.2,3,1,3,1
309.2,3,1,3,1
310.2,3,1,3,1
311.2,3,1,3,1
312.2,3,1,3,1
313.2,3,1,3,1
314.2,3,1,3,1
315.2,3,1,3,1
316.2,3,1,3,1
317.2,3,1,3,1
318.2,3,1,3,1
319.2,3,1,3,1
320.2,3,1,3,1
321.2,3,1,3,1
322.2,3,1,3,1
323.2,3,1,3,1
324.2,3,1,3,1
325.2,3,1,3,1
326.2,3,1,3,1
327.2,3,1,3,1
328.2,3,0.975124378109453,3,0.985074626865672
329.2,3,0.72636815920398,3,0.736318407960199
330.2,7,0.522388059701492,7,0.512437810945274
331.2,7,0.771144278606965,7,0.761194029850746
332.2,7,1,7,1
333.2,7,1,7,1
334.2,7,1,7,1
335.2,7,1,7,1
336.2,7,1,7,1
337.2,7,1,7,1
338.2,7,1,7,1
339.2,7,0.810945273631841,7,0.791044776119403
340.2,7,0.562189054726368,7,0.54228855721393
341.2,4,0.666666666666667,4,0.686567164179104
342.2,4,0.666666666666667,4,0.686567164179104
343.2,7,0.517412935323383,7,0.517412935323383
344.2,7,0.766169154228856,7,0.766169154228856
345.2,7,1,7,1
346.2,7,1,7,1
347.2,7,1,7,1
348.2,7,1,7,1
349.2,7,1,7,1
350.2,7,1,7,1
351.2,7,1,7,1
352.2,7,0.855721393034826,7,0.81592039800995
353.2,7,0.606965174129353,7,0.567164179104478
354.2,4,0.641791044776119,7,0.54228855721393
355.2,4,0.810945273631841,7,0.54228855721393
356.2,4,0.671641791044776,7,0.721393034825871
357.2,7,0.577114427860697,7,0.970149253731343
358.2,7,0.825870646766169,7,1
359.2,7,1,7,1
360.2,7,1,7,1
361.2,7,1,7,1
362.2,7,1,7,1
363.2,7,1,7,1
364.2,7,1,7,1
365.2,7,1,7,1
366.2,7,1,7,1
367.2,7,1,7,1
368.2,7,1,7,1
369.2,7,1,7,1
370.2,7,1,7,1
371.2,7,1,7,1
372.2,7,1,7,1
373.2,7,1,7,1
374.2,7,1,7,1
375.2,7,1,7,1
376.2,7,1,7,1
377.2,7,1,7,1
378.2,7,1,7,1
379.2,7,1,7,1
380.2,7,1,7,1
381.2,7,1,7,1
382.2,7,1,7,1
383.2,7,1,7,1
384.2,7,1,7,1
385.2,7,1,7,1
386.2,7,1,7,1
387.2,7,1,7,1
388.2,7,1,7,1
389.2,7,1,7,1
390.2,7,1,7,1
391.2,7,1,7,1
392.2,7,1,7,1
393.2,7,1,7,1
394.2,7,1,7,1
395.2,7,1,7,1
396.2,7,1,7,1
397.2,7,1,7,1
398.2,7,1,7,1
399.2,7,1,7,1
400.2,7,1,7,1
401.2,7,1,7,1
402.2,7,1,7,1
403.2,7,1,7,1
404.2,7,1,7,1
405.2,7,1,7,1
406.2,7,1,7,1
407.2,7,1,7,1
408.2,7,1,7,1
409.2,7,1,7,1
410.2,7,1,7,1
411.2,7,1,7,1
412.2,7,1,7,1
413.2,7,1,7,1
414.2,7,0.825870646766169,7,0.825870646766169
415.2,7,0.577114427860697,7,0.577114427860697
416.2,3,0.671641791044776,3,0.671641791044776
417.2,3,0.920398009950249,3,0.920398009950249
418.2,3,1,3,1
419.2,3,1,3,1
420.2,3,1,3,1
421.2,3,1,3,1
422.2,3,1,3,1
423.2,3,1,3,1
424.2,3,1,3,1
425.2,3,1,3,1
426.2,3,1,3,1
427.2,3,1,3,1
428.2,3,1,3,1
429.2,3,1,3,1
430.2,3,1,3,1
431.2,3,1,3,1
432.2,3,1,3,0.900497512437811
433.2,3,1,3,0.651741293532338
434.2,3,1,7,0.597014925373134
435.2,3,1,7,0.845771144278607
436.2,3,1,7,1
437.2,3,1,7,1
438.2,3,1,7,1
439.2,3,1,7,1
440.2,3,1,7,1
441.2,3,1,7,1
442.2,3,1,7,1
443.2,3,1,7,1
444.2,3,1,7,1
445.2,3,1,7,1
446.2,3,1,7,1
447.2,3,1,7,1
448.2,3,1,7,1
449.2,3,1,7,1
450.2,3,1,7,1
451.2,3,1,7,1
452.2,3,1,7,1
453.2,3,1,7,1
454.2,3,1,7,1
455.2,3,1,7,1
456.2,3,1,7,1
457.2,3,1,7,1
458.2,3,1,7,1
459.2,3,1,7,1
460.2,3,1,7,1
461.2,3,1,7,1
462.2,3,1,7,1
463.2,3,1,7,1
464.2,3,1,7,1
465.2,3,1,7,1
466.2,3,1,7,1
467.2,3,0.761194029850746,7,1
468.2,3,0.512437810945274,7,1
469.2,7,0.736318407960199,7,1
470.2,7,0.985074626865672,7,1
471.2,7,1,7,1
472.2,7,0.870646766169154,7,0.870646766169154
473.2,7,0.621890547263682,7,0.621890547263682
474.2,6,0.626865671641791,6,0.626865671641791
475.2,6,0.875621890547264,6,0.875621890547264
476.2,6,1,6,1
477.2,6,1,6,1
478.2,6,1,6,1
479.2,6,1,6,1
480.2,6,1,6,1
481.2,6,1,6,1
482.2,6,1,6,1
483.2,6,1,6,1
484.2,6,1,6,1
485.2,6,1,6,1
486.2,6,1,6,1
487.2,6,1,6,1
488.2,6,1,6,1
489.2,6,1,6,1
490.2,6,1,6,1
491.2,6,1,6,1
492.2,6,1,6,1
493.2,6,1,6,1
494.2,6,1,6,1
495.2,6,1,6,1
496.2,6,1,6,1
497.2,6,1,6,1
498.2,6,1,6,1
499.2,6,1,6,1
500.2,6,1,6,1
501.2,6,1,6,1
502.2,6,1,6,1
503.2,6,1,6,1
504.2,6,1,6,1
505.2,6,1,6,1
506.2,6,1,6,1
507.2,6,1,6,1
508.2,6,1,6,1
509.2,6,1,6,1
510.2,6,1,6,1
511.2,6,1,6,1
512.2,6,1,6,1
513.2,6,1,6,1
514.2,6,1,6,1
515.2,6,1,6,1
516.2,6,1,6,1
517.2,6,1,6,1
518.2,6,1,6,1
519.2,6,1,6,1
520.2,6,1,6,1
521.2,6,1,6,1
522.2,6,1,6,1
523.2,6,1,6,1
524.2,6,1,6,1
525.2,6,1,6,1
526.2,6,1,6,1
527.2,6,1,6,1
528.2,6,1,6,1
529.2,6,1,6,1
530.2,6,1,6,1
531.2,6,1,6,1
532.2,6,1,6,1
533.2,6,1,6,1
534.2,6,1,6,1
535.2,6,1,6,1
536.2,6,1,6,1
537.2,6,1,6,1
538.2,6,1,6,1
539.2,6,1,6,1
540.2,6,1,6,1
541.2,6,1,6,1
542.2,6,1,6,1
543.2,6,1,6,1
544.2,6,1,6,1
545.2,6,1,6,1
546.2,6,1,6,1
547.2,6,0.776119402985075,6,0.761194029850746
548.2,6,0.527363184079602,6,0.512437810945274
549.2,5,0.721393034825871,5,0.736318407960199
550.2,5,0.970149253731343,5,0.985074626865672
551.2,5,1,5,1
552.2,5,1,5,1
553.2,5,1,5,1
554.2,5,1,5,1
555.2,5,1,5,1
556.2,5,1,5,1
557.2,5,1,5,1
558.2,5,1,5,1
559.2,5,1,5,1
560.2,5,1,5,1
561.2,5,1,5,1
562.2,5,1,5,1
563.2,5,1,5,1
564.2,5,1,5,1
565.2,5,1,5,1
566.2,5,1,5,1
567.2,5,1,5,1
568.2,5,1,5,1
569.2,5,1,5,1
570.2,5,1,5,1
571.2,5,1,5,1
572.2,5,1,5,1
573.2,5,1,5,1
574.2,5,1,5,1
575.2,5,1,5,1
576.2,5,1,5,1
577.2,5,1,5,1
578.2,5,1,5,1
579.2,5,1,5,1
580.2,5,1,5,1
581.2,5,1,5,1
582.2,5,1,5,1
583.2,5,1,5,1
584.2,5,1,5,1
585.2,5,1,5,1
586.2,5,1,5,1
587.2,5,1,5,1
588.2,5,1,5,1
589.2,5,1,5,1
590.2,5,1,5,1
591.2,5,1,5,1
592.2,5,1,5,1
593.2,5,1,5,1
594.2,5,1,5,1
595.2,5,1,5,1
596.2,5,1,5,1
597.2,5,1,5,1
598.2,5,1,5,1
599.2,5,1,5,1
600.2,5,1,5,1
601.2,5,1,5,1
602.2,5,1,5,1
603.2,5,1,5,1
604.2,5,1,5,1
605.2,5,1,5,1
606.2,5,1,5,1
607.2,5,1,5,1
608.2,5,1,5,1
609.2,5,1,5,1
610.2,5,1,5,1
611.2,5,1,5,1
612.2,5,1,5,1
613.2,5,1,5,1
614.2,5,1,5,1
615.2,5,1,5,1
616.2,5,1,5,1
617.2,5,1,5,1
618.2,5,1,5,1
619.2,5,1,5,1
620.2,5,1,5,1
621.2,5,1,5,1
622.2,5,1,5,1
623.2,5,1,5,1
624.2,5,1,5,1
625.2,5,1,5,1
626.2,5,1,5,1
627.2,5,1,5,1
628.2,5,1,5,1
629.2,5,1,5,1
630.2,5,1,5,1
631.2,5,1,5,1
632.2,5,1,5,1
633.2,5,1,5,1
634.2,5,1,5,1
635.2,5,1,5,1
636.2,5,1,5,1
637.2,5,1,5,1
638.2,5,1,5,1
639.2,5,1,5,1
640.2,5,1,5,1
641.2,5,1,5,1
642.2,5,1,5,1
643.2,5,1,5,1
644.2,5,1,5,1
645.2,5,1,5,1
646.2,5,1,5,1
647.2,5,1,5,1
648.2,5,1,5,1
649.2,5,1,5,1
650.2,5,1,5,1
651.2,5,1,5,1
652.2,5,1,5,1
653.2,5,1,5,1
654.2,5,1,5,1
655.2,5,1,5,1
656.2,5,1,5,1
657.2,5,1,5,1
658.2,5,1,5,1
659.2,5,1,5,1
660.2,5,1,5,1
661.2,5,1,5,1
662.2,5,1,5,1
663.2,5,1,5,1
664.2,5,1,5,1
665.2,5,1,5,1
666.2,5,1,5,1
667.2,5,1,5,1
668.2,5,0.930348258706468,5,0.925373134328358
669.2,5,0.681592039800995,5,0.676616915422886
670.2,6,0.567164179104478,6,0.572139303482587
671.2,6,0.81592039800995,6,0.82089552238806
672.2,6,1,6,1
673.2,6,1,6,1
674.2,6,1,6,1
675.2,6,1,6,1
676.2,6,1,6,1
677.2,6,1,6,1
678.2,6,1,6,1
679.2,6,1,6,1
680.2,6,1,6,1
681.2,6,1,6,1
682.2,6,1,6,1
683.2,6,0.940298507462687,6,0.945273631840796
684.2,6,0.691542288557214,6,0.696517412935323
685.2,9,0.557213930348259,9,0.552238805970149
686.2,9,0.805970149253731,9,0.800995024875622
687.2,9,1,9,1
688.2,9,1,9,1
689.2,9,1,9,1
690.2,9,1,9,1
691.2,9,1,9,1
692.2,9,1,9,1
693.2,9,1,9,1
694.2,9,1,9,1
695.2,9,1,9,1
696.2,9,1,9,1
697.2,9,1,9,1
698.2,9,1,9,1
699.2,9,1,9,1
700.2,9,1,9,1
701.2,9,1,9,1
702.2,9,1,9,1
703.2,9,1,9,1
704.2,9,1,9,1
705.2,9,1,9,1
706.2,9,1,9,1
707.2,9,1,9,1
708.2,9,1,9,1
709.2,9,1,9,1
710.2,9,1,9,1
711.2,9,1,9,1
712.2,9,1,9,1
713.2,9,1,9,1
714.2,9,1,9,1
715.2,9,1,9,1
716.2,9,1,9,1
717.2,9,1,9,1
718.2,9,1,9,1
719.2,9,1,9,1
720.2,9,1,9,1
721.2,9,1,9,1
722.2,9,1,9,1
723.2,9,1,9,1
724.2,9,1,9,1
725.2,9,1,9,1
726.2,9,1,9,1
727.2,9,1,9,1
728.2,9,1,9,1
729.2,9,1,9,1
730.2,9,1,9,1
731.2,9,1,9,1
732.2,9,1,9,1
733.2,9,1,9,1
734.2,9,0.786069651741294,9,0.771144278606965
735.2,9,0.537313432835821,9,0.522388059701492
