67252,71604,u
73746,91698,u
218076,218212,p
220048,220048,p
307053,307224,p
316165,325822,ss
326502,327080,c
329188,338742,ss
339694,340408,c
342958,357272,ss
401574,401880,p
454308,457912,ss
459748,533630,hs
534378,655962,hw
655996,657288,hs
671024,718301,sr
721412,724166,hs
739330,739330,99
