67283,71604,u
74188,92478,u
217663,218586,p
306952,313480,p
316200,326230,ss
326434,327114,c
329188,339116,ss
339524,340000,c
341360,358292,ss
401574,402220,p
419873,458524,ss
459748,533834,hs
534310,655962,hw
655962,657526,hs
671058,718454,sr
721344,724336,hs
739330,739330,99
