epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1565447776353,2019-08-10T07:36:16.353,0.000,98103.125
1565447776426,2019-08-10T07:36:16.426,0.073,98104.242
1565447776499,2019-08-10T07:36:16.499,0.146,98104.242
1565447776573,2019-08-10T07:36:16.573,0.220,98102.461
1565447776647,2019-08-10T07:36:16.647,0.294,98102.461
1565447776721,2019-08-10T07:36:16.721,0.368,98107.047
1565447776794,2019-08-10T07:36:16.794,0.441,98106.703
1565447776867,2019-08-10T07:36:16.867,0.514,98101.453
1565447776942,2019-08-10T07:36:16.942,0.589,98100.656
1565447777015,2019-08-10T07:36:17.015,0.662,98104.078
1565447777088,2019-08-10T07:36:17.088,0.735,98102.766
1565447777163,2019-08-10T07:36:17.163,0.810,98099.344
1565447777236,2019-08-10T07:36:17.236,0.883,98100.953
1565447777310,2019-08-10T07:36:17.310,0.957,98105.734
1565447777383,2019-08-10T07:36:17.383,1.030,98101.953
1565447777457,2019-08-10T07:36:17.457,1.104,98105.391
1565447777531,2019-08-10T07:36:17.531,1.178,98099.180
1565447777604,2019-08-10T07:36:17.604,1.251,98105.734
1565447777677,2019-08-10T07:36:17.677,1.324,98102.266
1565447777752,2019-08-10T07:36:17.752,1.399,98100.148
1565447777825,2019-08-10T07:36:17.825,1.472,98105.734
1565447777898,2019-08-10T07:36:17.898,1.545,98100.492
1565447777972,2019-08-10T07:36:17.972,1.619,98103.109
1565447778046,2019-08-10T07:36:18.046,1.693,98101.797
1565447778120,2019-08-10T07:36:18.120,1.767,98100.148
1565447778193,2019-08-10T07:36:18.193,1.840,98104.078
1565447778266,2019-08-10T07:36:18.266,1.913,98103.109
1565447778341,2019-08-10T07:36:18.341,1.988,98100.953
1565447778414,2019-08-10T07:36:18.414,2.061,98102.766
1565447778487,2019-08-10T07:36:18.487,2.134,98100.492
1565447778560,2019-08-10T07:36:18.560,2.207,98101.797
1565447778635,2019-08-10T07:36:18.635,2.282,98103.109
1565447778708,2019-08-10T07:36:18.708,2.355,98098.344
1565447778782,2019-08-10T07:36:18.782,2.429,98101.797
1565447778855,2019-08-10T07:36:18.855,2.502,98105.734
1565447778930,2019-08-10T07:36:18.930,2.577,98103.109
1565447779003,2019-08-10T07:36:19.003,2.650,98104.078
1565447779076,2019-08-10T07:36:19.076,2.723,98103.578
1565447779149,2019-08-10T07:36:19.149,2.796,98103.109
1565447779224,2019-08-10T07:36:19.224,2.871,98100.953
1565447779297,2019-08-10T07:36:19.297,2.944,98102.766
1565447779371,2019-08-10T07:36:19.371,3.018,98101.453
1565447779444,2019-08-10T07:36:19.444,3.091,98102.609
1565447779518,2019-08-10T07:36:19.518,3.165,98100.492
1565447779592,2019-08-10T07:36:19.592,3.239,98100.492
1565447779665,2019-08-10T07:36:19.665,3.312,98103.109
1565447779738,2019-08-10T07:36:19.738,3.385,98103.109
1565447779813,2019-08-10T07:36:19.813,3.460,98104.422
1565447779886,2019-08-10T07:36:19.886,3.533,98104.422
1565447779959,2019-08-10T07:36:19.959,3.606,98100.492
1565447780033,2019-08-10T07:36:20.033,3.680,98101.797
1565447780107,2019-08-10T07:36:20.107,3.754,98103.109
1565447780181,2019-08-10T07:36:20.181,3.828,98103.109
1565447780254,2019-08-10T07:36:20.254,3.901,98100.492
1565447780327,2019-08-10T07:36:20.327,3.974,98100.492
1565447780402,2019-08-10T07:36:20.402,4.049,98104.734
1565447780475,2019-08-10T07:36:20.475,4.122,98097.875
1565447780548,2019-08-10T07:36:20.548,4.195,98101.797
1565447780622,2019-08-10T07:36:20.622,4.269,98100.953
1565447780696,2019-08-10T07:36:20.696,4.343,98104.422
1565447780769,2019-08-10T07:36:20.769,4.416,98103.922
1565447780843,2019-08-10T07:36:20.843,4.490,98103.922
1565447780916,2019-08-10T07:36:20.916,4.563,98098.344
1565447780991,2019-08-10T07:36:20.991,4.638,98102.609
