epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559852908751,2019-06-06T13.28.28.751,6.258,97705.280
1559852908826,2019-06-06T13.28.28.826,6.333,97702.660
1559852908899,2019-06-06T13.28.28.899,6.406,97702.660
1559852908972,2019-06-06T13.28.28.972,6.479,97699.230
1559852909046,2019-06-06T13.28.29.046,6.553,97699.520
1559852909120,2019-06-06T13.28.29.120,6.627,97704.780
1559852909194,2019-06-06T13.28.29.194,6.701,97704.300
1559852909267,2019-06-06T13.28.29.267,6.774,97704.780
1559852909340,2019-06-06T13.28.29.340,6.847,97700.030
1559852909415,2019-06-06T13.28.29.415,6.922,97703.970
1559852909488,2019-06-06T13.28.29.488,6.995,97700.540
1559852909561,2019-06-06T13.28.29.561,7.068,97704.300
1559852909635,2019-06-06T13.28.29.635,7.142,97710.360
1559852909709,2019-06-06T13.28.29.709,7.216,97704.300
1559852909783,2019-06-06T13.28.29.783,7.290,97707.730
1559852909856,2019-06-06T13.28.29.856,7.363,97704.780
1559852909929,2019-06-06T13.28.29.929,7.436,97705.610
1559852910004,2019-06-06T13.28.30.004,7.511,97706.920
1559852910077,2019-06-06T13.28.30.077,7.584,97704.780
1559852910150,2019-06-06T13.28.30.150,7.657,97701.670
1559852910225,2019-06-06T13.28.30.225,7.732,97707.410
1559852910298,2019-06-06T13.28.30.298,7.805,97709.050
1559852910371,2019-06-06T13.28.30.371,7.878,97709.050
1559852910445,2019-06-06T13.28.30.445,7.952,97705.910
1559852910519,2019-06-06T13.28.30.519,8.026,97707.230
1559852910593,2019-06-06T13.28.30.593,8.100,97708.540
1559852910666,2019-06-06T13.28.30.666,8.173,97706.420
1559852910739,2019-06-06T13.28.30.739,8.246,97701.160
1559852910814,2019-06-06T13.28.30.814,8.321,97704.300
1559852910887,2019-06-06T13.28.30.887,8.394,97702.480
1559852910960,2019-06-06T13.28.30.960,8.467,97705.910
1559852911034,2019-06-06T13.28.31.034,8.541,97703.790
1559852911108,2019-06-06T13.28.31.108,8.615,97701.970
1559852911181,2019-06-06T13.28.31.181,8.688,97708.030
1559852911255,2019-06-06T13.28.31.255,8.762,97701.670
1559852911328,2019-06-06T13.28.31.328,8.835,97706.420
1559852911403,2019-06-06T13.28.31.403,8.910,97707.230
1559852911476,2019-06-06T13.28.31.476,8.983,97703.790
1559852911549,2019-06-06T13.28.31.549,9.056,97709.840
1559852911622,2019-06-06T13.28.31.622,9.129,97703.280
1559852911697,2019-06-06T13.28.31.697,9.204,97701.460
1559852911770,2019-06-06T13.28.31.770,9.277,97705.910
1559852911844,2019-06-06T13.28.31.844,9.351,97703.280
1559852911917,2019-06-06T13.28.31.917,9.424,97705.410
1559852911992,2019-06-06T13.28.31.992,9.499,97709.340
1559852912065,2019-06-06T13.28.32.065,9.572,97708.030
1559852912138,2019-06-06T13.28.32.138,9.645,97707.520
1559852912211,2019-06-06T13.28.32.211,9.718,97704.090
1559852912286,2019-06-06T13.28.32.286,9.793,97702.770
1559852912359,2019-06-06T13.28.32.359,9.866,97701.760
1559852912432,2019-06-06T13.28.32.432,9.939,97702.770
1559852912506,2019-06-06T13.28.32.506,10.013,97708.330
1559852912580,2019-06-06T13.28.32.580,10.087,97705.410
1559852912654,2019-06-06T13.28.32.654,10.161,97704.390
1559852912727,2019-06-06T13.28.32.727,10.234,97708.330
1559852912800,2019-06-06T13.28.32.800,10.307,97706.200
1559852912875,2019-06-06T13.28.32.875,10.382,97702.270
1559852912948,2019-06-06T13.28.32.948,10.455,97707.340
1559852913021,2019-06-06T13.28.33.021,10.528,97702.590
1559852913095,2019-06-06T13.28.33.095,10.602,97704.390
1559852913169,2019-06-06T13.28.33.169,10.676,97711.790
1559852913243,2019-06-06T13.28.33.243,10.750,97708.330
1559852913316,2019-06-06T13.28.33.316,10.823,97709.160
1559852913389,2019-06-06T13.28.33.389,10.896,97704.390
1559852913464,2019-06-06T13.28.33.464,10.971,97704.720
1559852913537,2019-06-06T13.28.33.537,11.044,97709.970
1559852913610,2019-06-06T13.28.33.610,11.117,97705.220
1559852913683,2019-06-06T13.28.33.683,11.190,97705.220
1559852913758,2019-06-06T13.28.33.758,11.265,97705.700
1559852913831,2019-06-06T13.28.33.831,11.338,97703.080
1559852913905,2019-06-06T13.28.33.905,11.412,97706.030
1559852913978,2019-06-06T13.28.33.978,11.485,97703.400
1559852914053,2019-06-06T13.28.34.053,11.560,97706.030
1559852914126,2019-06-06T13.28.34.126,11.633,97706.830
1559852914199,2019-06-06T13.28.34.199,11.706,97713.410
1559852914272,2019-06-06T13.28.34.272,11.779,97706.030
1559852914347,2019-06-06T13.28.34.347,11.854,97703.400
1559852914420,2019-06-06T13.28.34.420,11.927,97704.720
1559852914493,2019-06-06T13.28.34.493,12.000,97707.340
1559852914567,2019-06-06T13.28.34.567,12.074,97706.320
1559852914641,2019-06-06T13.28.34.641,12.148,97703.400
1559852914715,2019-06-06T13.28.34.715,12.222,97708.660
1559852914788,2019-06-06T13.28.34.788,12.295,97708.140
1559852914861,2019-06-06T13.28.34.861,12.368,97711.880
1559852914936,2019-06-06T13.28.34.936,12.443,97709.450
1559852915009,2019-06-06T13.28.35.009,12.516,97705.520
1559852915082,2019-06-06T13.28.35.082,12.589,97706.320
1559852915156,2019-06-06T13.28.35.156,12.663,97707.640
1559852915230,2019-06-06T13.28.35.230,12.737,97707.940
1559852915304,2019-06-06T13.28.35.304,12.811,97709.250
1559852915377,2019-06-06T13.28.35.377,12.884,97707.940
1559852915450,2019-06-06T13.28.35.450,12.957,97707.130
1559852915525,2019-06-06T13.28.35.525,13.032,97707.640
1559852915598,2019-06-06T13.28.35.598,13.105,97705.300
1559852915671,2019-06-06T13.28.35.671,13.178,97703.190
1559852915744,2019-06-06T13.28.35.744,13.251,97705.020
1559852915819,2019-06-06T13.28.35.819,13.326,97709.250
1559852915892,2019-06-06T13.28.35.892,13.399,97711.070
1559852915966,2019-06-06T13.28.35.966,13.473,97716.330
1559852916039,2019-06-06T13.28.36.039,13.546,97715.520
1559852916114,2019-06-06T13.28.36.114,13.621,97716.330
1559852916187,2019-06-06T13.28.36.187,13.694,97717.130
1559852916260,2019-06-06T13.28.36.260,13.767,97717.130
1559852916333,2019-06-06T13.28.36.333,13.840,97711.880
1559852916408,2019-06-06T13.28.36.408,13.915,97710.560
1559852916481,2019-06-06T13.28.36.481,13.988,97715.310
1559852916555,2019-06-06T13.28.36.555,14.062,97712.680
1559852916628,2019-06-06T13.28.36.628,14.135,97713.990
1559852916702,2019-06-06T13.28.36.702,14.209,97713.190
1559852916776,2019-06-06T13.28.36.776,14.283,97716.140
1559852916849,2019-06-06T13.28.36.849,14.356,97715.310
1559852916922,2019-06-06T13.28.36.922,14.429,97712.680
1559852916997,2019-06-06T13.28.36.997,14.504,97714.830
1559852917070,2019-06-06T13.28.37.070,14.577,97710.890
1559852917143,2019-06-06T13.28.37.143,14.650,97715.130
1559852917217,2019-06-06T13.28.37.217,14.724,97713.020
1559852917291,2019-06-06T13.28.37.291,14.798,97718.270
1559852917365,2019-06-06T13.28.37.365,14.872,97716.140
1559852917438,2019-06-06T13.28.37.438,14.945,97715.130
1559852917511,2019-06-06T13.28.37.511,15.018,97712.500
1559852917586,2019-06-06T13.28.37.586,15.093,97713.520
1559852917659,2019-06-06T13.28.37.659,15.166,97714.620
1559852917732,2019-06-06T13.28.37.732,15.239,97713.810
1559852917805,2019-06-06T13.28.37.805,15.312,97716.440
1559852917880,2019-06-06T13.28.37.880,15.387,97714.320
1559852917953,2019-06-06T13.28.37.953,15.460,97712.800
1559852918027,2019-06-06T13.28.38.027,15.534,97712.800
1559852918100,2019-06-06T13.28.38.100,15.607,97711.190
1559852918175,2019-06-06T13.28.38.175,15.682,97711.480
1559852918248,2019-06-06T13.28.38.248,15.755,97713.300
1559852918321,2019-06-06T13.28.38.321,15.828,97717.550
1559852918394,2019-06-06T13.28.38.394,15.901,97716.730
1559852918469,2019-06-06T13.28.38.469,15.976,97714.920
1559852918542,2019-06-06T13.28.38.542,16.049,97716.730
1559852918616,2019-06-06T13.28.38.616,16.123,97715.750
1559852918689,2019-06-06T13.28.38.689,16.196,97716.230
1559852918764,2019-06-06T13.28.38.764,16.271,97716.230
1559852918837,2019-06-06T13.28.38.837,16.344,97717.360
1559852918910,2019-06-06T13.28.38.910,16.417,97716.230
1559852918983,2019-06-06T13.28.38.983,16.490,97713.130
1559852919058,2019-06-06T13.28.39.058,16.565,97715.750
1559852919131,2019-06-06T13.28.39.131,16.638,97715.550
1559852919204,2019-06-06T13.28.39.204,16.711,97717.880
1559852919278,2019-06-06T13.28.39.278,16.785,97713.420
1559852919352,2019-06-06T13.28.39.352,16.859,97718.670
1559852919426,2019-06-06T13.28.39.426,16.933,97713.930
1559852919499,2019-06-06T13.28.39.499,17.006,97713.130
1559852919572,2019-06-06T13.28.39.572,17.079,97716.050
1559852919647,2019-06-06T13.28.39.647,17.154,97712.910
1559852919720,2019-06-06T13.28.39.720,17.227,97708.170
1559852919793,2019-06-06T13.28.39.793,17.300,97713.420
1559852919867,2019-06-06T13.28.39.867,17.374,97709.480
1559852919941,2019-06-06T13.28.39.941,17.448,97710.800
1559852920014,2019-06-06T13.28.40.014,17.521,97712.110
1559852920088,2019-06-06T13.28.40.088,17.595,97711.590
1559852920161,2019-06-06T13.28.40.161,17.668,97714.520
1559852920236,2019-06-06T13.28.40.236,17.743,97711.090
1559852920309,2019-06-06T13.28.40.309,17.816,97714.020
1559852920382,2019-06-06T13.28.40.382,17.889,97714.020
1559852920455,2019-06-06T13.28.40.455,17.962,97711.390
1559852920530,2019-06-06T13.28.40.530,18.037,97711.900
1559852920603,2019-06-06T13.28.40.603,18.110,97710.910
1559852920677,2019-06-06T13.28.40.677,18.184,97711.390
1559852920750,2019-06-06T13.28.40.750,18.257,97714.020
1559852920825,2019-06-06T13.28.40.825,18.332,97712.410
1559852920898,2019-06-06T13.28.40.898,18.405,97712.700
1559852920971,2019-06-06T13.28.40.971,18.478,97714.340
1559852921044,2019-06-06T13.28.41.044,18.551,97714.020
1559852921119,2019-06-06T13.28.41.119,18.626,97713.540
1559852921192,2019-06-06T13.28.41.192,18.699,97719.590
1559852921265,2019-06-06T13.28.41.265,18.772,97713.030
1559852921339,2019-06-06T13.28.41.339,18.846,97713.030
1559852921413,2019-06-06T13.28.41.413,18.920,97717.270
1559852921487,2019-06-06T13.28.41.487,18.994,97715.150
1559852921560,2019-06-06T13.28.41.560,19.067,97715.660
1559852921633,2019-06-06T13.28.41.633,19.140,97712.020
1559852921708,2019-06-06T13.28.41.708,19.215,97720.190
1559852921781,2019-06-06T13.28.41.781,19.288,97717.770
1559852921854,2019-06-06T13.28.41.854,19.361,97712.810
1559852921928,2019-06-06T13.28.41.928,19.435,97712.020
1559852922002,2019-06-06T13.28.42.002,19.509,97715.770
1559852922076,2019-06-06T13.28.42.076,19.583,97716.250
1559852922149,2019-06-06T13.28.42.149,19.656,97716.250
1559852922222,2019-06-06T13.28.42.222,19.729,97714.940
1559852922297,2019-06-06T13.28.42.297,19.804,97718.880
1559852922370,2019-06-06T13.28.42.370,19.877,97714.940
1559852922443,2019-06-06T13.28.42.443,19.950,97714.940
1559852922516,2019-06-06T13.28.42.516,20.023,97716.250
1559852922591,2019-06-06T13.28.42.591,20.098,97715.270
1559852922664,2019-06-06T13.28.42.664,20.171,97718.400
1559852922738,2019-06-06T13.28.42.738,20.245,97719.500
1559852922811,2019-06-06T13.28.42.811,20.318,97713.150
1559852922886,2019-06-06T13.28.42.886,20.393,97717.890
1559852922959,2019-06-06T13.28.42.959,20.466,97722.640
1559852923032,2019-06-06T13.28.43.032,20.539,97716.070
1559852923105,2019-06-06T13.28.43.105,20.612,97716.880
1559852923180,2019-06-06T13.28.43.180,20.687,97716.360
1559852923253,2019-06-06T13.28.43.253,20.760,97716.880
1559852923326,2019-06-06T13.28.43.326,20.833,97721.630
1559852923400,2019-06-06T13.28.43.400,20.907,97718.480
1559852923474,2019-06-06T13.28.43.474,20.981,97717.170
1559852923548,2019-06-06T13.28.43.548,21.055,97716.360
1559852923621,2019-06-06T13.28.43.621,21.128,97715.050
1559852923694,2019-06-06T13.28.43.694,21.201,97715.050
1559852923769,2019-06-06T13.28.43.769,21.276,97715.340
1559852923842,2019-06-06T13.28.43.842,21.349,97717.980
1559852923915,2019-06-06T13.28.43.915,21.422,97708.780
1559852923989,2019-06-06T13.28.43.989,21.496,97720.130
1559852924063,2019-06-06T13.28.44.063,21.570,97715.340
1559852924137,2019-06-06T13.28.44.137,21.644,97715.340
1559852924210,2019-06-06T13.28.44.210,21.717,97715.860
1559852924283,2019-06-06T13.28.44.283,21.790,97715.170
1559852924358,2019-06-06T13.28.44.358,21.865,97717.290
1559852924431,2019-06-06T13.28.44.431,21.938,97719.910
1559852924504,2019-06-06T13.28.44.504,22.011,97713.850
1559852924577,2019-06-06T13.28.44.577,22.084,97719.910
1559852924652,2019-06-06T13.28.44.652,22.159,97719.410
1559852924725,2019-06-06T13.28.44.725,22.232,97713.340
1559852924799,2019-06-06T13.28.44.799,22.306,97719.910
1559852924872,2019-06-06T13.28.44.872,22.379,97720.720
1559852924947,2019-06-06T13.28.44.947,22.454,97717.800
1559852925020,2019-06-06T13.28.45.020,22.527,97714.160
1559852925093,2019-06-06T13.28.45.093,22.600,97719.410
1559852925166,2019-06-06T13.28.45.166,22.673,97721.520
1559852925241,2019-06-06T13.28.45.241,22.748,97718.420
1559852925314,2019-06-06T13.28.45.314,22.821,97720.530
1559852925388,2019-06-06T13.28.45.388,22.895,97718.420
1559852925461,2019-06-06T13.28.45.461,22.968,97718.420
1559852925535,2019-06-06T13.28.45.535,23.042,97722.660
1559852925609,2019-06-06T13.28.45.609,23.116,97720.530
1559852925682,2019-06-06T13.28.45.682,23.189,97718.720
1559852925755,2019-06-06T13.28.45.755,23.262,97723.160
1559852925830,2019-06-06T13.28.45.830,23.337,97722.660
1559852925903,2019-06-06T13.28.45.903,23.410,97718.720
1559852925976,2019-06-06T13.28.45.976,23.483,97719.220
1559852926050,2019-06-06T13.28.46.050,23.557,97721.340
1559852926124,2019-06-06T13.28.46.124,23.631,97720.840
1559852926198,2019-06-06T13.28.46.198,23.705,97718.200
1559852926271,2019-06-06T13.28.46.271,23.778,97724.770
1559852926344,2019-06-06T13.28.46.344,23.851,97721.130
1559852926419,2019-06-06T13.28.46.419,23.926,97717.700
1559852926492,2019-06-06T13.28.46.492,23.999,97724.270
1559852926565,2019-06-06T13.28.46.565,24.072,97722.450
1559852926639,2019-06-06T13.28.46.639,24.146,97715.880
1559852926713,2019-06-06T13.28.46.713,24.220,97717.990
1559852926786,2019-06-06T13.28.46.786,24.293,97722.450
1559852926860,2019-06-06T13.28.46.860,24.367,97717.700
1559852926933,2019-06-06T13.28.46.933,24.440,97716.680
1559852927008,2019-06-06T13.28.47.008,24.515,97718.830
1559852927081,2019-06-06T13.28.47.081,24.588,97723.250
1559852927154,2019-06-06T13.28.47.154,24.661,97714.560
1559852927227,2019-06-06T13.28.47.227,24.734,97719.630
1559852927302,2019-06-06T13.28.47.302,24.809,97716.680
1559852927375,2019-06-06T13.28.47.375,24.882,97721.460
1559852927449,2019-06-06T13.28.47.449,24.956,97723.580
1559852927522,2019-06-06T13.28.47.522,25.029,97717.520
1559852927597,2019-06-06T13.28.47.597,25.104,97723.060
1559852927670,2019-06-06T13.28.47.670,25.177,97722.270
1559852927743,2019-06-06T13.28.47.743,25.250,97723.060
1559852927816,2019-06-06T13.28.47.816,25.323,97725.700
1559852927891,2019-06-06T13.28.47.891,25.398,97723.880
1559852927964,2019-06-06T13.28.47.964,25.471,97726.500
1559852928037,2019-06-06T13.28.48.037,25.544,97721.750
1559852928111,2019-06-06T13.28.48.111,25.618,97725.700
1559852928185,2019-06-06T13.28.48.185,25.692,97723.880
1559852928259,2019-06-06T13.28.48.259,25.766,97723.360
1559852928332,2019-06-06T13.28.48.332,25.839,97726.500
1559852928405,2019-06-06T13.28.48.405,25.912,97728.910
1559852928480,2019-06-06T13.28.48.480,25.987,97722.560
1559852928553,2019-06-06T13.28.48.553,26.060,97728.630
1559852928626,2019-06-06T13.28.48.626,26.133,97725.480
1559852928700,2019-06-06T13.28.48.700,26.207,97725.480
1559852928774,2019-06-06T13.28.48.774,26.281,97728.440
1559852928847,2019-06-06T13.28.48.847,26.354,97724.170
1559852928921,2019-06-06T13.28.48.921,26.428,97729.420
1559852928994,2019-06-06T13.28.48.994,26.501,97727.610
1559852929069,2019-06-06T13.28.49.069,26.576,97725.810
1559852929142,2019-06-06T13.28.49.142,26.649,97721.870
1559852929215,2019-06-06T13.28.49.215,26.722,97721.540
1559852929288,2019-06-06T13.28.49.288,26.795,97727.130
1559852929363,2019-06-06T13.28.49.363,26.870,97728.440
1559852929436,2019-06-06T13.28.49.436,26.943,97728.440
1559852929510,2019-06-06T13.28.49.510,27.017,97726.110
1559852929583,2019-06-06T13.28.49.583,27.090,97724.500
1559852929658,2019-06-06T13.28.49.658,27.165,97725.810
1559852929731,2019-06-06T13.28.49.731,27.238,97724.280
1559852929804,2019-06-06T13.28.49.804,27.311,97724.280
1559852929877,2019-06-06T13.28.49.877,27.384,97726.110
1559852929952,2019-06-06T13.28.49.952,27.459,97722.460
1559852930025,2019-06-06T13.28.50.025,27.532,97727.720
1559852930098,2019-06-06T13.28.50.098,27.605,97729.030
1559852930172,2019-06-06T13.28.50.172,27.679,97722.460
1559852930246,2019-06-06T13.28.50.246,27.753,97727.720
1559852930320,2019-06-06T13.28.50.320,27.827,97725.890
1559852930393,2019-06-06T13.28.50.393,27.900,97724.580
1559852930468,2019-06-06T13.28.50.468,27.975,97728.050
1559852930541,2019-06-06T13.28.50.541,28.048,97729.030
1559852930614,2019-06-06T13.28.50.614,28.121,97724.110
1559852930687,2019-06-06T13.28.50.687,28.194,97729.360
1559852930762,2019-06-06T13.28.50.762,28.269,97728.050
1559852930835,2019-06-06T13.28.50.835,28.342,97730.160
1559852930909,2019-06-06T13.28.50.909,28.416,97728.050
1559852930982,2019-06-06T13.28.50.982,28.489,97728.050
1559852931056,2019-06-06T13.28.51.056,28.563,97728.840
1559852931130,2019-06-06T13.28.51.130,28.637,97726.220
1559852931203,2019-06-06T13.28.51.203,28.710,97727.530
1559852931276,2019-06-06T13.28.51.276,28.783,97726.220
1559852931351,2019-06-06T13.28.51.351,28.858,97726.520
1559852931424,2019-06-06T13.28.51.424,28.931,97731.480
1559852931497,2019-06-06T13.28.51.497,29.004,97722.280
1559852931571,2019-06-06T13.28.51.571,29.078,97726.520
1559852931645,2019-06-06T13.28.51.645,29.152,97725.720
1559852931719,2019-06-06T13.28.51.719,29.226,97729.950
1559852931792,2019-06-06T13.28.51.792,29.299,97723.890
1559852931865,2019-06-06T13.28.51.865,29.372,97723.380
1559852931940,2019-06-06T13.28.51.940,29.447,97721.770
1559852932013,2019-06-06T13.28.52.013,29.520,97726.520
1559852932086,2019-06-06T13.28.52.086,29.593,97721.770
1559852932160,2019-06-06T13.28.52.160,29.667,97724.190
1559852932234,2019-06-06T13.28.52.234,29.741,97726.010
1559852932307,2019-06-06T13.28.52.307,29.814,97724.690
1559852932381,2019-06-06T13.28.52.381,29.888,97726.010
1559852932454,2019-06-06T13.28.52.454,29.961,97723.670
1559852932529,2019-06-06T13.28.52.529,30.036,97723.670
1559852932602,2019-06-06T13.28.52.602,30.109,97726.810
1559852932675,2019-06-06T13.28.52.675,30.182,97725.310
1559852932750,2019-06-06T13.28.52.750,30.257,97727.630
1559852932823,2019-06-06T13.28.52.823,30.330,97726.300
1559852932896,2019-06-06T13.28.52.896,30.403,97726.300
1559852932970,2019-06-06T13.28.52.970,30.477,97721.880
1559852933044,2019-06-06T13.28.53.044,30.551,97718.930
1559852933118,2019-06-06T13.28.53.118,30.625,97722.360
1559852933191,2019-06-06T13.28.53.191,30.698,97729.550
1559852933264,2019-06-06T13.28.53.264,30.771,97726.130
1559852933339,2019-06-06T13.28.53.339,30.846,97725.830
1559852933412,2019-06-06T13.28.53.412,30.919,97721.880
1559852933485,2019-06-06T13.28.53.485,30.992,97724.520
1559852933558,2019-06-06T13.28.53.558,31.065,97725.610
1559852933633,2019-06-06T13.28.53.633,31.140,97717.440
1559852933706,2019-06-06T13.28.53.706,31.213,97723.500
1559852933780,2019-06-06T13.28.53.780,31.287,97724.300
1559852933853,2019-06-06T13.28.53.853,31.360,97720.360
1559852933928,2019-06-06T13.28.53.928,31.435,97721.670
1559852934001,2019-06-06T13.28.54.001,31.508,97721.670
1559852934074,2019-06-06T13.28.54.074,31.581,97726.750
1559852934147,2019-06-06T13.28.54.147,31.654,97720.360
1559852934222,2019-06-06T13.28.54.222,31.729,97723.790
1559852934295,2019-06-06T13.28.54.295,31.802,97724.590
1559852934368,2019-06-06T13.28.54.368,31.875,97722.980
1559852934442,2019-06-06T13.28.54.442,31.949,97726.420
1559852934516,2019-06-06T13.28.54.516,32.023,97727.230
1559852934590,2019-06-06T13.28.54.590,32.097,97721.670
1559852934663,2019-06-06T13.28.54.663,32.170,97721.480
1559852934736,2019-06-06T13.28.54.736,32.243,97721.970
1559852934811,2019-06-06T13.28.54.811,32.318,97724.920
1559852934884,2019-06-06T13.28.54.884,32.391,97725.430
1559852934957,2019-06-06T13.28.54.957,32.464,97723.280
1559852935031,2019-06-06T13.28.55.031,32.538,97720.980
1559852935105,2019-06-06T13.28.55.105,32.612,97726.750
1559852935179,2019-06-06T13.28.55.179,32.686,97722.800
1559852935252,2019-06-06T13.28.55.252,32.759,97722.300
1559852935325,2019-06-06T13.28.55.325,32.832,97724.410
1559852935400,2019-06-06T13.28.55.400,32.907,97723.100
1559852935473,2019-06-06T13.28.55.473,32.980,97720.660
1559852935546,2019-06-06T13.28.55.546,33.053,97720.170
1559852935619,2019-06-06T13.28.55.619,33.126,97721.270
1559852935694,2019-06-06T13.28.55.694,33.201,97719.660
1559852935767,2019-06-06T13.28.55.767,33.274,97725.220
1559852935841,2019-06-06T13.28.55.841,33.348,97722.300
1559852935914,2019-06-06T13.28.55.914,33.421,97719.660
1559852935989,2019-06-06T13.28.55.989,33.496,97715.220
1559852936062,2019-06-06T13.28.56.062,33.569,97715.220
1559852936135,2019-06-06T13.28.56.135,33.642,97719.660
1559852936208,2019-06-06T13.28.56.208,33.715,97719.960
1559852936283,2019-06-06T13.28.56.283,33.790,97718.640
1559852936356,2019-06-06T13.28.56.356,33.863,97718.350
1559852936430,2019-06-06T13.28.56.430,33.937,97723.390
1559852936503,2019-06-06T13.28.56.503,34.010,97723.910
1559852936577,2019-06-06T13.28.56.577,34.084,97719.960
