54706,81498,sc
83504,108120,ss
108664,151878,ss
153220,174352,u
175338,543558,ss
545054,546414,ss
548896,552908,ss
557192,573342,l
574226,575994,p
576878,599284,ss
600440,659091,l
659940,663646,p
669800,702474,ss
711688,733584,u
733788,737460,w
737460,748578,u
748782,750890,w
750924,764752,u
834428,860948,u
862348,993140,hs
993888,1003748,hw
1003748,1006132,hs
1006366,1028534,hw
1028534,1030234,hs
1030642,1106326,hw
1106394,1114010,hs
1131038,1249126,sr
1279386,1279386,99
