time,class,class_prop,class_rel,class_prop_rel
76.58,8,1,8,0.671641791044776
77.58,8,1,8,0.920398009950249
78.58,8,1,8,1
79.58,8,1,8,1
80.58,8,1,8,1
81.58,8,1,8,1
82.58,8,1,8,1
83.58,8,1,8,1
84.58,8,1,8,1
85.58,8,1,8,1
86.58,8,1,8,1
87.58,8,1,8,1
88.58,8,1,8,1
89.58,8,1,8,1
90.58,8,1,8,1
91.58,8,1,8,1
92.58,8,1,8,1
93.58,8,1,8,1
94.58,8,1,8,1
95.58,8,1,8,1
96.58,8,1,8,1
97.58,8,1,8,1
98.58,8,1,8,1
99.58,8,1,8,1
100.58,8,1,8,1
101.58,8,1,8,1
102.58,8,1,8,1
103.58,8,0.791044776119403,8,0.776119402985075
104.58,8,0.54228855721393,8,0.527363184079602
105.58,7,0.706467661691542,7,0.721393034825871
106.58,7,0.955223880597015,7,0.970149253731343
107.58,7,1,7,1
108.58,7,1,7,1
109.58,7,1,7,1
110.58,7,1,7,1
111.58,7,1,7,1
112.58,7,1,7,1
113.58,7,1,7,1
114.58,7,1,7,1
115.58,7,1,7,1
116.58,7,1,7,1
117.58,7,1,7,1
118.58,7,1,7,1
119.58,7,1,7,1
120.58,7,1,7,1
121.58,7,1,7,1
122.58,7,1,7,1
123.58,7,1,7,1
124.58,7,1,7,1
125.58,7,1,7,1
126.58,7,1,7,1
127.58,7,1,7,1
128.58,7,1,7,1
129.58,7,1,7,1
130.58,7,1,7,1
131.58,7,1,7,1
132.58,7,1,7,1
133.58,7,1,7,1
134.58,7,1,7,1
135.58,7,1,7,1
136.58,7,1,7,1
137.58,7,1,7,1
138.58,7,1,7,1
139.58,7,1,7,1
140.58,7,1,7,1
141.58,7,1,7,1
142.58,7,1,7,1
143.58,7,1,7,1
144.58,7,1,7,1
145.58,7,1,7,1
146.58,7,1,7,1
147.58,7,1,7,1
148.58,7,1,7,1
149.58,7,1,7,1
150.58,7,1,7,1
151.58,7,1,7,1
152.58,7,1,7,1
153.58,7,1,7,1
154.58,7,1,7,1
155.58,7,1,7,1
156.58,7,1,7,1
157.58,7,1,7,1
158.58,7,1,7,1
