epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1565464205369,2019-08-10T12:10:05.369,3.834,-0.065,-0.025,1.043
1565464205389,2019-08-10T12:10:05.389,3.854,-0.065,-0.023,1.043
1565464205410,2019-08-10T12:10:05.410,3.875,-0.065,-0.024,1.043
1565464205429,2019-08-10T12:10:05.429,3.894,-0.065,-0.025,1.044
1565464205449,2019-08-10T12:10:05.449,3.914,-0.064,-0.025,1.044
1565464205470,2019-08-10T12:10:05.470,3.935,-0.068,-0.024,1.045
1565464205490,2019-08-10T12:10:05.490,3.955,-0.069,-0.026,1.043
1565464205511,2019-08-10T12:10:05.511,3.976,-0.066,-0.026,1.043
1565464205531,2019-08-10T12:10:05.531,3.996,-0.067,-0.025,1.044
1565464205550,2019-08-10T12:10:05.550,4.015,-0.066,-0.024,1.044
1565464205571,2019-08-10T12:10:05.571,4.036,-0.066,-0.023,1.044
1565464205591,2019-08-10T12:10:05.591,4.056,-0.068,-0.024,1.042
1565464205612,2019-08-10T12:10:05.612,4.077,-0.067,-0.023,1.045
1565464205632,2019-08-10T12:10:05.632,4.097,-0.065,-0.025,1.044
1565464205653,2019-08-10T12:10:05.653,4.118,-0.065,-0.024,1.043
1565464205673,2019-08-10T12:10:05.673,4.138,-0.066,-0.024,1.043
1565464205692,2019-08-10T12:10:05.692,4.157,-0.066,-0.023,1.044
1565464205713,2019-08-10T12:10:05.713,4.178,-0.067,-0.024,1.043
1565464205733,2019-08-10T12:10:05.733,4.198,-0.068,-0.024,1.044
1565464205754,2019-08-10T12:10:05.754,4.219,-0.067,-0.023,1.044
1565464205774,2019-08-10T12:10:05.774,4.239,-0.066,-0.023,1.043
1565464205795,2019-08-10T12:10:05.795,4.260,-0.067,-0.023,1.043
1565464205815,2019-08-10T12:10:05.815,4.280,-0.066,-0.024,1.042
1565464205835,2019-08-10T12:10:05.835,4.300,-0.067,-0.025,1.047
1565464205855,2019-08-10T12:10:05.855,4.320,-0.065,-0.024,1.045
1565464205876,2019-08-10T12:10:05.876,4.341,-0.065,-0.025,1.044
1565464205896,2019-08-10T12:10:05.896,4.361,-0.065,-0.025,1.044
1565464205917,2019-08-10T12:10:05.917,4.382,-0.065,-0.025,1.043
1565464205937,2019-08-10T12:10:05.937,4.402,-0.068,-0.025,1.041
1565464205956,2019-08-10T12:10:05.956,4.421,-0.067,-0.025,1.042
1565464205977,2019-08-10T12:10:05.977,4.442,-0.066,-0.025,1.044
1565464205997,2019-08-10T12:10:05.997,4.462,-0.067,-0.025,1.043
1565464206018,2019-08-10T12:10:06.018,4.483,-0.065,-0.025,1.042
1565464206038,2019-08-10T12:10:06.038,4.503,-0.067,-0.027,1.045
1565464206059,2019-08-10T12:10:06.059,4.524,-0.066,-0.025,1.046
1565464206079,2019-08-10T12:10:06.079,4.544,-0.066,-0.023,1.044
1565464206098,2019-08-10T12:10:06.098,4.563,-0.067,-0.024,1.043
1565464206119,2019-08-10T12:10:06.119,4.584,-0.066,-0.024,1.045
1565464206139,2019-08-10T12:10:06.139,4.604,-0.065,-0.025,1.045
1565464206160,2019-08-10T12:10:06.160,4.625,-0.065,-0.024,1.043
1565464206180,2019-08-10T12:10:06.180,4.645,-0.066,-0.024,1.043
1565464206201,2019-08-10T12:10:06.201,4.666,-0.065,-0.025,1.044
1565464206220,2019-08-10T12:10:06.220,4.685,-0.067,-0.025,1.045
1565464206240,2019-08-10T12:10:06.240,4.705,-0.068,-0.025,1.044
1565464206261,2019-08-10T12:10:06.261,4.726,-0.069,-0.024,1.042
1565464206281,2019-08-10T12:10:06.281,4.746,-0.066,-0.025,1.046
1565464206302,2019-08-10T12:10:06.302,4.767,-0.064,-0.025,1.044
1565464206322,2019-08-10T12:10:06.322,4.787,-0.066,-0.024,1.044
1565464206343,2019-08-10T12:10:06.343,4.808,-0.067,-0.023,1.046
1565464206362,2019-08-10T12:10:06.362,4.827,-0.067,-0.024,1.046
1565464206382,2019-08-10T12:10:06.382,4.847,-0.065,-0.026,1.043
1565464206403,2019-08-10T12:10:06.403,4.868,-0.065,-0.025,1.045
1565464206423,2019-08-10T12:10:06.423,4.888,-0.066,-0.024,1.046
1565464206444,2019-08-10T12:10:06.444,4.909,-0.066,-0.024,1.043
1565464206464,2019-08-10T12:10:06.464,4.929,-0.064,-0.024,1.043
1565464206483,2019-08-10T12:10:06.483,4.948,-0.067,-0.024,1.045
1565464206504,2019-08-10T12:10:06.504,4.969,-0.067,-0.025,1.045
1565464206524,2019-08-10T12:10:06.524,4.989,-0.066,-0.025,1.042
1565464206545,2019-08-10T12:10:06.545,5.010,-0.067,-0.025,1.044
1565464206565,2019-08-10T12:10:06.565,5.030,-0.067,-0.025,1.045
1565464206586,2019-08-10T12:10:06.586,5.051,-0.067,-0.024,1.045
1565464206607,2019-08-10T12:10:06.607,5.072,-0.068,-0.024,1.043
1565464206626,2019-08-10T12:10:06.626,5.091,-0.066,-0.023,1.045
1565464206646,2019-08-10T12:10:06.646,5.111,-0.068,-0.024,1.043
1565464206667,2019-08-10T12:10:06.667,5.132,-0.066,-0.026,1.043
1565464206687,2019-08-10T12:10:06.687,5.152,-0.066,-0.024,1.042
1565464206708,2019-08-10T12:10:06.708,5.173,-0.065,-0.024,1.043
1565464206728,2019-08-10T12:10:06.728,5.193,-0.067,-0.024,1.044
1565464206749,2019-08-10T12:10:06.749,5.214,-0.065,-0.025,1.043
1565464206768,2019-08-10T12:10:06.768,5.233,-0.066,-0.024,1.045
1565464206788,2019-08-10T12:10:06.788,5.253,-0.068,-0.024,1.045
1565464206809,2019-08-10T12:10:06.809,5.274,-0.068,-0.025,1.044
1565464206829,2019-08-10T12:10:06.829,5.294,-0.066,-0.024,1.042
1565464206850,2019-08-10T12:10:06.850,5.315,-0.066,-0.024,1.044
1565464206870,2019-08-10T12:10:06.870,5.335,-0.067,-0.024,1.046
1565464206889,2019-08-10T12:10:06.889,5.354,-0.067,-0.024,1.044
1565464206910,2019-08-10T12:10:06.910,5.375,-0.065,-0.023,1.044
1565464206930,2019-08-10T12:10:06.930,5.395,-0.066,-0.023,1.045
1565464206951,2019-08-10T12:10:06.951,5.416,-0.065,-0.023,1.044
1565464206971,2019-08-10T12:10:06.971,5.436,-0.066,-0.024,1.044
1565464206992,2019-08-10T12:10:06.992,5.457,-0.067,-0.024,1.044
1565464207012,2019-08-10T12:10:07.012,5.477,-0.067,-0.022,1.045
1565464207031,2019-08-10T12:10:07.031,5.496,-0.065,-0.025,1.045
1565464207052,2019-08-10T12:10:07.052,5.517,-0.067,-0.024,1.045
1565464207072,2019-08-10T12:10:07.072,5.537,-0.066,-0.024,1.044
1565464207093,2019-08-10T12:10:07.093,5.558,-0.065,-0.025,1.046
1565464207113,2019-08-10T12:10:07.113,5.578,-0.066,-0.024,1.042
1565464207134,2019-08-10T12:10:07.134,5.599,-0.067,-0.023,1.044
1565464207153,2019-08-10T12:10:07.153,5.618,-0.069,-0.023,1.045
1565464207173,2019-08-10T12:10:07.173,5.638,-0.067,-0.023,1.045
1565464207194,2019-08-10T12:10:07.194,5.659,-0.066,-0.024,1.044
1565464207214,2019-08-10T12:10:07.214,5.679,-0.065,-0.025,1.044
1565464207235,2019-08-10T12:10:07.235,5.700,-0.066,-0.024,1.044
1565464207255,2019-08-10T12:10:07.255,5.720,-0.068,-0.025,1.045
1565464207276,2019-08-10T12:10:07.276,5.741,-0.067,-0.025,1.045
1565464207295,2019-08-10T12:10:07.295,5.760,-0.066,-0.024,1.044
1565464207315,2019-08-10T12:10:07.315,5.780,-0.064,-0.025,1.043
1565464207336,2019-08-10T12:10:07.336,5.801,-0.067,-0.026,1.044
1565464207357,2019-08-10T12:10:07.357,5.822,-0.066,-0.025,1.045
1565464207377,2019-08-10T12:10:07.377,5.842,-0.064,-0.025,1.044
1565464207398,2019-08-10T12:10:07.398,5.863,-0.064,-0.025,1.045
1565464207417,2019-08-10T12:10:07.417,5.882,-0.067,-0.025,1.044
1565464207437,2019-08-10T12:10:07.437,5.902,-0.067,-0.023,1.045
1565464207458,2019-08-10T12:10:07.458,5.923,-0.065,-0.024,1.044
1565464207478,2019-08-10T12:10:07.478,5.943,-0.066,-0.024,1.045
1565464207499,2019-08-10T12:10:07.499,5.964,-0.067,-0.024,1.044
1565464207519,2019-08-10T12:10:07.519,5.984,-0.066,-0.025,1.045
1565464207540,2019-08-10T12:10:07.540,6.005,-0.066,-0.024,1.043
1565464207559,2019-08-10T12:10:07.559,6.024,-0.066,-0.024,1.046
1565464207579,2019-08-10T12:10:07.579,6.044,-0.067,-0.024,1.044
1565464207600,2019-08-10T12:10:07.600,6.065,-0.066,-0.024,1.045
1565464207620,2019-08-10T12:10:07.620,6.085,-0.065,-0.024,1.044
1565464207641,2019-08-10T12:10:07.641,6.106,-0.065,-0.024,1.044
1565464207661,2019-08-10T12:10:07.661,6.126,-0.066,-0.025,1.044
1565464207682,2019-08-10T12:10:07.682,6.147,-0.065,-0.025,1.043
1565464207701,2019-08-10T12:10:07.701,6.166,-0.065,-0.025,1.044
1565464207721,2019-08-10T12:10:07.721,6.186,-0.065,-0.023,1.043
1565464207742,2019-08-10T12:10:07.742,6.207,-0.068,-0.024,1.044
1565464207762,2019-08-10T12:10:07.762,6.227,-0.065,-0.025,1.047
1565464207783,2019-08-10T12:10:07.783,6.248,-0.065,-0.025,1.045
1565464207803,2019-08-10T12:10:07.803,6.268,-0.066,-0.025,1.043
1565464207822,2019-08-10T12:10:07.822,6.287,-0.066,-0.025,1.044
1565464207843,2019-08-10T12:10:07.843,6.308,-0.067,-0.024,1.044
1565464207863,2019-08-10T12:10:07.863,6.328,-0.068,-0.023,1.046
1565464207884,2019-08-10T12:10:07.884,6.349,-0.067,-0.023,1.044
1565464207904,2019-08-10T12:10:07.904,6.369,-0.066,-0.024,1.042
1565464207925,2019-08-10T12:10:07.925,6.390,-0.066,-0.026,1.045
1565464207945,2019-08-10T12:10:07.945,6.410,-0.065,-0.024,1.045
1565464207964,2019-08-10T12:10:07.964,6.429,-0.065,-0.024,1.044
1565464207985,2019-08-10T12:10:07.985,6.450,-0.064,-0.026,1.043
1565464208005,2019-08-10T12:10:08.005,6.470,-0.066,-0.025,1.044
1565464208026,2019-08-10T12:10:08.026,6.491,-0.070,-0.024,1.044
1565464208046,2019-08-10T12:10:08.046,6.511,-0.066,-0.025,1.044
1565464208067,2019-08-10T12:10:08.067,6.532,-0.066,-0.024,1.042
1565464208086,2019-08-10T12:10:08.086,6.551,-0.068,-0.025,1.044
1565464208107,2019-08-10T12:10:08.107,6.572,-0.067,-0.024,1.044
1565464208127,2019-08-10T12:10:08.127,6.592,-0.065,-0.026,1.044
1565464208148,2019-08-10T12:10:08.148,6.613,-0.066,-0.023,1.044
1565464208168,2019-08-10T12:10:08.168,6.633,-0.067,-0.025,1.044
1565464208189,2019-08-10T12:10:08.189,6.654,-0.067,-0.024,1.044
1565464208209,2019-08-10T12:10:08.209,6.674,-0.069,-0.025,1.043
1565464208228,2019-08-10T12:10:08.228,6.693,-0.067,-0.024,1.044
1565464208249,2019-08-10T12:10:08.249,6.714,-0.064,-0.025,1.043
1565464208269,2019-08-10T12:10:08.269,6.734,-0.066,-0.025,1.045
1565464208290,2019-08-10T12:10:08.290,6.755,-0.066,-0.024,1.043
1565464208310,2019-08-10T12:10:08.310,6.775,-0.066,-0.024,1.043
1565464208331,2019-08-10T12:10:08.331,6.796,-0.065,-0.026,1.044
1565464208350,2019-08-10T12:10:08.350,6.815,-0.065,-0.025,1.044
1565464208370,2019-08-10T12:10:08.370,6.835,-0.066,-0.024,1.044
1565464208391,2019-08-10T12:10:08.391,6.856,-0.066,-0.025,1.046
1565464208411,2019-08-10T12:10:08.411,6.876,-0.066,-0.023,1.044
1565464208432,2019-08-10T12:10:08.432,6.897,-0.065,-0.023,1.044
1565464208452,2019-08-10T12:10:08.452,6.917,-0.066,-0.024,1.045
1565464208473,2019-08-10T12:10:08.473,6.938,-0.065,-0.025,1.044
1565464208492,2019-08-10T12:10:08.492,6.957,-0.066,-0.026,1.043
1565464208512,2019-08-10T12:10:08.512,6.977,-0.066,-0.024,1.044
1565464208533,2019-08-10T12:10:08.533,6.998,-0.065,-0.024,1.046
1565464208553,2019-08-10T12:10:08.553,7.018,-0.065,-0.026,1.046
1565464208574,2019-08-10T12:10:08.574,7.039,-0.064,-0.023,1.045
1565464208594,2019-08-10T12:10:08.594,7.059,-0.067,-0.025,1.045
1565464208615,2019-08-10T12:10:08.615,7.080,-0.069,-0.024,1.042
1565464208634,2019-08-10T12:10:08.634,7.099,-0.067,-0.024,1.044
1565464208654,2019-08-10T12:10:08.654,7.119,-0.065,-0.025,1.045
1565464208675,2019-08-10T12:10:08.675,7.140,-0.068,-0.024,1.042
1565464208695,2019-08-10T12:10:08.695,7.160,-0.066,-0.024,1.043
1565464208716,2019-08-10T12:10:08.716,7.181,-0.067,-0.024,1.044
1565464208736,2019-08-10T12:10:08.736,7.201,-0.067,-0.024,1.045
