61336,63954,u
65586,89658,hs
90610,91902,hw
92174,93500,hs
94384,96866,hw
107644,109990,hs
110840,125766,hw
128452,129030,u
130084,134062,w
136136,249934,hw
250750,315690,hs
318342,340170,u
340884,386954,sc
419798,419798,99
