65901,162044,hs
162554,172414,hw
173657,238714,hw
238986,239598,hs
239938,268033,hw
271626,273496,hs
273938,275434,hs
281867,365806,ss
367437,369750,p
370362,384438,ss
385560,386580,c
388960,535568,ss
537155,538526,l
540682,568718,ss
570996,573410,p
574260,580142,ss
582284,587078,p
595272,722738,ss
724540,759050,ss
762182,766190,hw
789990,878375,sr
894492,894492,99
