epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567339454192,2019-09-01T05:04:14.192,0.772,-0.029,-0.021,1.014
1567339454211,2019-09-01T05:04:14.211,0.791,-0.030,-0.022,1.013
1567339454232,2019-09-01T05:04:14.232,0.812,-0.029,-0.021,1.011
1567339454252,2019-09-01T05:04:14.252,0.832,-0.029,-0.020,1.015
1567339454273,2019-09-01T05:04:14.273,0.853,-0.029,-0.021,1.015
1567339454293,2019-09-01T05:04:14.293,0.873,-0.029,-0.022,1.013
1567339454314,2019-09-01T05:04:14.314,0.894,-0.030,-0.022,1.014
1567339454334,2019-09-01T05:04:14.334,0.914,-0.031,-0.020,1.013
1567339454355,2019-09-01T05:04:14.355,0.935,-0.030,-0.021,1.013
1567339454374,2019-09-01T05:04:14.374,0.954,-0.029,-0.022,1.015
1567339454395,2019-09-01T05:04:14.395,0.975,-0.028,-0.021,1.014
1567339454415,2019-09-01T05:04:14.415,0.995,-0.029,-0.021,1.014
1567339454436,2019-09-01T05:04:14.436,1.016,-0.029,-0.021,1.014
1567339454456,2019-09-01T05:04:14.456,1.036,-0.029,-0.021,1.013
1567339454477,2019-09-01T05:04:14.477,1.057,-0.030,-0.021,1.014
1567339454497,2019-09-01T05:04:14.497,1.077,-0.029,-0.021,1.014
1567339454516,2019-09-01T05:04:14.516,1.096,-0.028,-0.022,1.013
1567339454537,2019-09-01T05:04:14.537,1.117,-0.030,-0.021,1.015
1567339454557,2019-09-01T05:04:14.557,1.137,-0.028,-0.022,1.013
1567339454578,2019-09-01T05:04:14.578,1.158,-0.028,-0.022,1.012
1567339454598,2019-09-01T05:04:14.598,1.178,-0.030,-0.021,1.013
1567339454619,2019-09-01T05:04:14.619,1.199,-0.029,-0.024,1.014
1567339454639,2019-09-01T05:04:14.639,1.219,-0.031,-0.021,1.014
1567339454658,2019-09-01T05:04:14.658,1.238,-0.029,-0.021,1.015
1567339454679,2019-09-01T05:04:14.679,1.259,-0.029,-0.023,1.017
1567339454699,2019-09-01T05:04:14.699,1.279,-0.029,-0.021,1.014
1567339454720,2019-09-01T05:04:14.720,1.300,-0.028,-0.021,1.014
1567339454740,2019-09-01T05:04:14.740,1.320,-0.028,-0.021,1.016
1567339454761,2019-09-01T05:04:14.761,1.341,-0.029,-0.021,1.015
1567339454781,2019-09-01T05:04:14.781,1.361,-0.029,-0.022,1.015
1567339454800,2019-09-01T05:04:14.800,1.380,-0.030,-0.021,1.015
1567339454821,2019-09-01T05:04:14.821,1.401,-0.028,-0.021,1.014
1567339454841,2019-09-01T05:04:14.841,1.421,-0.027,-0.022,1.014
1567339454862,2019-09-01T05:04:14.862,1.442,-0.029,-0.020,1.015
1567339454882,2019-09-01T05:04:14.882,1.462,-0.029,-0.020,1.015
1567339454903,2019-09-01T05:04:14.903,1.483,-0.030,-0.022,1.015
1567339454923,2019-09-01T05:04:14.923,1.503,-0.031,-0.023,1.012
1567339454942,2019-09-01T05:04:14.942,1.522,-0.029,-0.022,1.013
1567339454963,2019-09-01T05:04:14.963,1.543,-0.030,-0.021,1.015
1567339454983,2019-09-01T05:04:14.983,1.563,-0.030,-0.023,1.015
1567339455004,2019-09-01T05:04:15.004,1.584,-0.029,-0.022,1.014
1567339455024,2019-09-01T05:04:15.024,1.604,-0.030,-0.021,1.017
1567339455045,2019-09-01T05:04:15.045,1.625,-0.028,-0.021,1.013
1567339455065,2019-09-01T05:04:15.065,1.645,-0.029,-0.022,1.013
1567339455086,2019-09-01T05:04:15.086,1.666,-0.029,-0.022,1.014
1567339455105,2019-09-01T05:04:15.105,1.685,-0.030,-0.022,1.013
1567339455126,2019-09-01T05:04:15.126,1.706,-0.029,-0.021,1.016
1567339455146,2019-09-01T05:04:15.146,1.726,-0.028,-0.021,1.015
1567339455167,2019-09-01T05:04:15.167,1.747,-0.027,-0.022,1.014
1567339455187,2019-09-01T05:04:15.187,1.767,-0.029,-0.021,1.013
1567339455208,2019-09-01T05:04:15.208,1.788,-0.029,-0.021,1.012
1567339455228,2019-09-01T05:04:15.228,1.808,-0.030,-0.021,1.014
1567339455247,2019-09-01T05:04:15.247,1.827,-0.030,-0.021,1.015
1567339455268,2019-09-01T05:04:15.268,1.848,-0.030,-0.021,1.015
1567339455288,2019-09-01T05:04:15.288,1.868,-0.029,-0.021,1.015
1567339455309,2019-09-01T05:04:15.309,1.889,-0.028,-0.022,1.014
1567339455329,2019-09-01T05:04:15.329,1.909,-0.028,-0.021,1.014
1567339455350,2019-09-01T05:04:15.350,1.930,-0.030,-0.021,1.014
1567339455370,2019-09-01T05:04:15.370,1.950,-0.029,-0.022,1.014
1567339455389,2019-09-01T05:04:15.389,1.969,-0.032,-0.021,1.013
1567339455410,2019-09-01T05:04:15.410,1.990,-0.029,-0.021,1.014
1567339455430,2019-09-01T05:04:15.430,2.010,-0.029,-0.021,1.013
1567339455451,2019-09-01T05:04:15.451,2.031,-0.029,-0.021,1.014
1567339455471,2019-09-01T05:04:15.471,2.051,-0.028,-0.020,1.016
1567339455492,2019-09-01T05:04:15.492,2.072,-0.029,-0.021,1.015
1567339455512,2019-09-01T05:04:15.512,2.092,-0.030,-0.021,1.014
1567339455531,2019-09-01T05:04:15.531,2.111,-0.030,-0.021,1.014
1567339455552,2019-09-01T05:04:15.552,2.132,-0.029,-0.022,1.016
1567339455572,2019-09-01T05:04:15.572,2.152,-0.029,-0.021,1.015
1567339455593,2019-09-01T05:04:15.593,2.173,-0.029,-0.021,1.012
1567339455613,2019-09-01T05:04:15.613,2.193,-0.030,-0.021,1.014
1567339455634,2019-09-01T05:04:15.634,2.214,-0.029,-0.021,1.013
1567339455654,2019-09-01T05:04:15.654,2.234,-0.030,-0.021,1.014
1567339455673,2019-09-01T05:04:15.673,2.253,-0.029,-0.021,1.014
1567339455694,2019-09-01T05:04:15.694,2.274,-0.028,-0.023,1.014
1567339455714,2019-09-01T05:04:15.714,2.294,-0.031,-0.022,1.013
1567339455735,2019-09-01T05:04:15.735,2.315,-0.030,-0.021,1.013
1567339455755,2019-09-01T05:04:15.755,2.335,-0.029,-0.021,1.014
1567339455776,2019-09-01T05:04:15.776,2.356,-0.029,-0.020,1.015
1567339455796,2019-09-01T05:04:15.796,2.376,-0.030,-0.022,1.014
1567339455815,2019-09-01T05:04:15.815,2.395,-0.030,-0.021,1.014
1567339455836,2019-09-01T05:04:15.836,2.416,-0.030,-0.021,1.014
1567339455856,2019-09-01T05:04:15.856,2.436,-0.030,-0.021,1.015
1567339455877,2019-09-01T05:04:15.877,2.457,-0.030,-0.021,1.014
1567339455897,2019-09-01T05:04:15.897,2.477,-0.030,-0.022,1.015
1567339455918,2019-09-01T05:04:15.918,2.498,-0.029,-0.021,1.015
1567339455938,2019-09-01T05:04:15.938,2.518,-0.030,-0.021,1.016
1567339455959,2019-09-01T05:04:15.959,2.539,-0.028,-0.021,1.014
1567339455978,2019-09-01T05:04:15.978,2.558,-0.030,-0.021,1.013
1567339455999,2019-09-01T05:04:15.999,2.579,-0.029,-0.021,1.014
1567339456019,2019-09-01T05:04:16.019,2.599,-0.030,-0.021,1.016
1567339456040,2019-09-01T05:04:16.040,2.620,-0.029,-0.021,1.016
1567339456060,2019-09-01T05:04:16.060,2.640,-0.030,-0.021,1.013
1567339456081,2019-09-01T05:04:16.081,2.661,-0.029,-0.021,1.014
1567339456101,2019-09-01T05:04:16.101,2.681,-0.027,-0.021,1.015
1567339456120,2019-09-01T05:04:16.120,2.700,-0.027,-0.022,1.012
1567339456141,2019-09-01T05:04:16.141,2.721,-0.029,-0.021,1.013
1567339456161,2019-09-01T05:04:16.161,2.741,-0.030,-0.021,1.013
1567339456182,2019-09-01T05:04:16.182,2.762,-0.030,-0.021,1.014
1567339456202,2019-09-01T05:04:16.202,2.782,-0.029,-0.020,1.013
1567339456223,2019-09-01T05:04:16.223,2.803,-0.030,-0.022,1.014
1567339456243,2019-09-01T05:04:16.243,2.823,-0.029,-0.021,1.014
1567339456262,2019-09-01T05:04:16.262,2.842,-0.028,-0.022,1.014
1567339456283,2019-09-01T05:04:16.283,2.863,-0.030,-0.021,1.016
1567339456303,2019-09-01T05:04:16.303,2.883,-0.029,-0.021,1.016
1567339456324,2019-09-01T05:04:16.324,2.904,-0.028,-0.021,1.013
1567339456344,2019-09-01T05:04:16.344,2.924,-0.030,-0.021,1.014
1567339456365,2019-09-01T05:04:16.365,2.945,-0.028,-0.021,1.014
1567339456385,2019-09-01T05:04:16.385,2.965,-0.028,-0.021,1.015
1567339456404,2019-09-01T05:04:16.404,2.984,-0.030,-0.021,1.014
1567339456425,2019-09-01T05:04:16.425,3.005,-0.029,-0.022,1.013
1567339456445,2019-09-01T05:04:16.445,3.025,-0.029,-0.021,1.015
1567339456466,2019-09-01T05:04:16.466,3.046,-0.029,-0.021,1.013
1567339456486,2019-09-01T05:04:16.486,3.066,-0.029,-0.021,1.013
1567339456507,2019-09-01T05:04:16.507,3.087,-0.029,-0.021,1.014
1567339456527,2019-09-01T05:04:16.527,3.107,-0.030,-0.020,1.014
1567339456548,2019-09-01T05:04:16.548,3.128,-0.030,-0.020,1.016
1567339456567,2019-09-01T05:04:16.567,3.147,-0.029,-0.021,1.016
1567339456587,2019-09-01T05:04:16.587,3.167,-0.027,-0.021,1.013
1567339456608,2019-09-01T05:04:16.608,3.188,-0.029,-0.020,1.015
1567339456628,2019-09-01T05:04:16.628,3.208,-0.029,-0.022,1.015
1567339456649,2019-09-01T05:04:16.649,3.229,-0.028,-0.023,1.015
1567339456669,2019-09-01T05:04:16.669,3.249,-0.030,-0.020,1.015
1567339456690,2019-09-01T05:04:16.690,3.270,-0.029,-0.022,1.015
1567339456709,2019-09-01T05:04:16.709,3.289,-0.028,-0.021,1.016
1567339456730,2019-09-01T05:04:16.730,3.310,-0.029,-0.021,1.012
1567339456750,2019-09-01T05:04:16.750,3.330,-0.030,-0.022,1.013
1567339456771,2019-09-01T05:04:16.771,3.351,-0.029,-0.021,1.015
1567339456791,2019-09-01T05:04:16.791,3.371,-0.028,-0.021,1.014
1567339456812,2019-09-01T05:04:16.812,3.392,-0.028,-0.022,1.015
1567339456832,2019-09-01T05:04:16.832,3.412,-0.028,-0.023,1.014
1567339456851,2019-09-01T05:04:16.851,3.431,-0.029,-0.022,1.012
1567339456872,2019-09-01T05:04:16.872,3.452,-0.028,-0.022,1.016
1567339456892,2019-09-01T05:04:16.892,3.472,-0.027,-0.021,1.015
1567339456913,2019-09-01T05:04:16.913,3.493,-0.031,-0.021,1.017
1567339456933,2019-09-01T05:04:16.933,3.513,-0.029,-0.021,1.015
1567339456954,2019-09-01T05:04:16.954,3.534,-0.029,-0.021,1.015
1567339456974,2019-09-01T05:04:16.974,3.554,-0.029,-0.022,1.013
1567339456993,2019-09-01T05:04:16.993,3.573,-0.029,-0.021,1.014
1567339457014,2019-09-01T05:04:17.014,3.594,-0.029,-0.021,1.014
1567339457034,2019-09-01T05:04:17.034,3.614,-0.028,-0.020,1.014
1567339457055,2019-09-01T05:04:17.055,3.635,-0.028,-0.021,1.015
1567339457075,2019-09-01T05:04:17.075,3.655,-0.029,-0.021,1.014
1567339457096,2019-09-01T05:04:17.096,3.676,-0.030,-0.021,1.014
1567339457116,2019-09-01T05:04:17.116,3.696,-0.029,-0.021,1.012
1567339457137,2019-09-01T05:04:17.137,3.717,-0.030,-0.021,1.014
1567339457156,2019-09-01T05:04:17.156,3.736,-0.029,-0.021,1.014
1567339457176,2019-09-01T05:04:17.176,3.756,-0.028,-0.021,1.014
1567339457197,2019-09-01T05:04:17.197,3.777,-0.029,-0.021,1.015
1567339457217,2019-09-01T05:04:17.217,3.797,-0.030,-0.020,1.015
1567339457238,2019-09-01T05:04:17.238,3.818,-0.027,-0.020,1.014
1567339457258,2019-09-01T05:04:17.258,3.838,-0.028,-0.021,1.013
1567339457279,2019-09-01T05:04:17.279,3.859,-0.031,-0.021,1.016
1567339457298,2019-09-01T05:04:17.298,3.878,-0.029,-0.022,1.016
1567339457318,2019-09-01T05:04:17.318,3.898,-0.031,-0.022,1.013
1567339457339,2019-09-01T05:04:17.339,3.919,-0.030,-0.020,1.015
1567339457359,2019-09-01T05:04:17.359,3.939,-0.030,-0.022,1.015
1567339457380,2019-09-01T05:04:17.380,3.960,-0.028,-0.021,1.014
1567339457400,2019-09-01T05:04:17.400,3.980,-0.028,-0.021,1.015
1567339457421,2019-09-01T05:04:17.421,4.001,-0.029,-0.021,1.014
1567339457440,2019-09-01T05:04:17.440,4.020,-0.029,-0.021,1.014
1567339457460,2019-09-01T05:04:17.460,4.040,-0.029,-0.021,1.013
1567339457481,2019-09-01T05:04:17.481,4.061,-0.030,-0.022,1.015
1567339457501,2019-09-01T05:04:17.501,4.081,-0.029,-0.022,1.014
1567339457522,2019-09-01T05:04:17.522,4.102,-0.029,-0.020,1.005
1567339457543,2019-09-01T05:04:17.543,4.123,-0.029,-0.021,1.019
1567339457563,2019-09-01T05:04:17.563,4.143,-0.032,-0.024,1.018
1567339457582,2019-09-01T05:04:17.582,4.162,-0.031,-0.020,1.013
1567339457603,2019-09-01T05:04:17.603,4.183,-0.031,-0.018,1.013
1567339457623,2019-09-01T05:04:17.623,4.203,-0.029,-0.022,1.014
1567339457644,2019-09-01T05:04:17.644,4.224,-0.024,-0.024,1.021
1567339457664,2019-09-01T05:04:17.664,4.244,-0.025,-0.021,1.010
1567339457685,2019-09-01T05:04:17.685,4.265,-0.033,-0.018,1.013
1567339457705,2019-09-01T05:04:17.705,4.285,-0.035,-0.023,1.013
1567339457724,2019-09-01T05:04:17.724,4.304,-0.027,-0.025,1.015
1567339457745,2019-09-01T05:04:17.745,4.325,-0.021,-0.019,1.007
1567339457765,2019-09-01T05:04:17.765,4.345,-0.023,-0.010,1.009
1567339457786,2019-09-01T05:04:17.786,4.366,-0.038,-0.021,1.024
1567339457806,2019-09-01T05:04:17.806,4.386,-0.043,-0.044,1.027
1567339457827,2019-09-01T05:04:17.827,4.407,-0.036,-0.035,1.022
1567339457847,2019-09-01T05:04:17.847,4.427,-0.017,-0.006,1.007
1567339457868,2019-09-01T05:04:17.868,4.448,-0.005,-0.003,1.001
1567339457887,2019-09-01T05:04:17.887,4.467,-0.019,-0.026,1.019
1567339457907,2019-09-01T05:04:17.907,4.487,-0.042,-0.040,1.021
1567339457928,2019-09-01T05:04:17.928,4.508,-0.048,-0.025,1.020
1567339457948,2019-09-01T05:04:17.948,4.528,-0.037,-0.009,1.010
1567339457969,2019-09-01T05:04:17.969,4.549,-0.017,-0.017,1.016
1567339457989,2019-09-01T05:04:17.989,4.569,-0.007,-0.032,1.021
1567339458010,2019-09-01T05:04:18.010,4.590,-0.024,-0.030,1.021
1567339458029,2019-09-01T05:04:18.029,4.609,-0.059,-0.018,1.016
1567339458049,2019-09-01T05:04:18.049,4.629,-0.071,-0.026,0.995
1567339458070,2019-09-01T05:04:18.070,4.650,-0.026,-0.020,1.018
1567339458090,2019-09-01T05:04:18.090,4.670,0.006,-0.011,1.008
1567339458111,2019-09-01T05:04:18.111,4.691,0.019,-0.015,1.016
1567339458131,2019-09-01T05:04:18.131,4.711,-0.021,-0.024,1.015
1567339458152,2019-09-01T05:04:18.152,4.732,-0.075,-0.025,1.011
1567339458171,2019-09-01T05:04:18.171,4.751,-0.064,-0.024,1.013
1567339458191,2019-09-01T05:04:18.191,4.771,-0.028,-0.022,1.014
1567339458212,2019-09-01T05:04:18.212,4.792,0.007,-0.017,1.015
1567339458232,2019-09-01T05:04:18.232,4.812,0.012,-0.020,1.015
1567339458253,2019-09-01T05:04:18.253,4.833,-0.036,-0.022,1.016
1567339458273,2019-09-01T05:04:18.273,4.853,-0.070,-0.022,1.009
1567339458294,2019-09-01T05:04:18.294,4.874,-0.057,-0.026,1.019
1567339458313,2019-09-01T05:04:18.313,4.893,-0.024,-0.025,1.017
1567339458334,2019-09-01T05:04:18.334,4.914,0.009,-0.016,1.013
1567339458354,2019-09-01T05:04:18.354,4.934,0.002,-0.019,1.016
1567339458375,2019-09-01T05:04:18.375,4.955,-0.044,-0.020,1.014
1567339458395,2019-09-01T05:04:18.395,4.975,-0.067,-0.024,1.013
1567339458416,2019-09-01T05:04:18.416,4.996,-0.054,-0.028,1.016
1567339458436,2019-09-01T05:04:18.436,5.016,-0.018,-0.019,1.013
1567339458457,2019-09-01T05:04:18.457,5.037,0.010,-0.017,1.014
1567339458476,2019-09-01T05:04:18.476,5.056,-0.006,-0.021,1.016
1567339458496,2019-09-01T05:04:18.496,5.076,-0.045,-0.023,1.011
1567339458517,2019-09-01T05:04:18.517,5.097,-0.061,-0.024,1.013
1567339458537,2019-09-01T05:04:18.537,5.117,-0.048,-0.022,1.015
1567339458558,2019-09-01T05:04:18.558,5.138,-0.013,-0.019,1.012
1567339458578,2019-09-01T05:04:18.578,5.158,0.004,-0.020,1.017
1567339458599,2019-09-01T05:04:18.599,5.179,-0.015,-0.020,1.015
1567339458618,2019-09-01T05:04:18.618,5.198,-0.046,-0.021,1.013
1567339458638,2019-09-01T05:04:18.638,5.218,-0.058,-0.026,1.016
1567339458659,2019-09-01T05:04:18.659,5.239,-0.041,-0.022,1.014
1567339458679,2019-09-01T05:04:18.679,5.259,-0.008,-0.021,1.015
1567339458700,2019-09-01T05:04:18.700,5.280,-0.001,-0.020,1.016
1567339458720,2019-09-01T05:04:18.720,5.300,-0.022,-0.018,1.013
1567339458741,2019-09-01T05:04:18.741,5.321,-0.051,-0.022,1.015
1567339458760,2019-09-01T05:04:18.760,5.340,-0.058,-0.026,1.013
1567339458780,2019-09-01T05:04:18.780,5.360,-0.034,-0.020,1.012
1567339458801,2019-09-01T05:04:18.801,5.381,-0.006,-0.020,1.015
1567339458821,2019-09-01T05:04:18.821,5.401,-0.002,-0.019,1.013
1567339458842,2019-09-01T05:04:18.842,5.422,-0.029,-0.019,1.014
1567339458862,2019-09-01T05:04:18.862,5.442,-0.052,-0.023,1.017
1567339458883,2019-09-01T05:04:18.883,5.463,-0.052,-0.021,1.011
1567339458902,2019-09-01T05:04:18.902,5.482,-0.028,-0.021,1.012
1567339458922,2019-09-01T05:04:18.922,5.502,-0.005,-0.022,1.015
1567339458943,2019-09-01T05:04:18.943,5.523,-0.009,-0.019,1.012
1567339458963,2019-09-01T05:04:18.963,5.543,-0.034,-0.021,1.016
1567339458984,2019-09-01T05:04:18.984,5.564,-0.053,-0.022,1.014
1567339459004,2019-09-01T05:04:19.004,5.584,-0.046,-0.022,1.011
1567339459025,2019-09-01T05:04:19.025,5.605,-0.022,-0.022,1.016
1567339459044,2019-09-01T05:04:19.044,5.624,-0.004,-0.019,1.014
1567339459064,2019-09-01T05:04:19.064,5.644,-0.015,-0.018,1.014
1567339459085,2019-09-01T05:04:19.085,5.665,-0.040,-0.023,1.016
1567339459105,2019-09-01T05:04:19.105,5.685,-0.052,-0.021,1.012
1567339459126,2019-09-01T05:04:19.126,5.706,-0.042,-0.020,1.014
1567339459147,2019-09-01T05:04:19.147,5.727,-0.017,-0.021,1.015
1567339459167,2019-09-01T05:04:19.167,5.747,-0.006,-0.017,1.012
1567339459188,2019-09-01T05:04:19.188,5.768,-0.020,-0.021,1.015
1567339459207,2019-09-01T05:04:19.207,5.787,-0.043,-0.021,1.013
1567339459227,2019-09-01T05:04:19.227,5.807,-0.050,-0.021,1.013
1567339459248,2019-09-01T05:04:19.248,5.828,-0.037,-0.022,1.016
1567339459268,2019-09-01T05:04:19.268,5.848,-0.014,-0.020,1.014
1567339459289,2019-09-01T05:04:19.289,5.869,-0.009,-0.019,1.015
1567339459309,2019-09-01T05:04:19.309,5.889,-0.024,-0.022,1.016
1567339459330,2019-09-01T05:04:19.330,5.910,-0.044,-0.020,1.011
1567339459349,2019-09-01T05:04:19.349,5.929,-0.048,-0.020,1.013
1567339459369,2019-09-01T05:04:19.369,5.949,-0.031,-0.021,1.015
1567339459390,2019-09-01T05:04:19.390,5.970,-0.013,-0.019,1.014
1567339459410,2019-09-01T05:04:19.410,5.990,-0.014,-0.021,1.018
1567339459431,2019-09-01T05:04:19.431,6.011,-0.032,-0.021,1.013
1567339459451,2019-09-01T05:04:19.451,6.031,-0.047,-0.021,1.011
1567339459472,2019-09-01T05:04:19.472,6.052,-0.043,-0.023,1.015
1567339459491,2019-09-01T05:04:19.491,6.071,-0.024,-0.021,1.014
1567339459511,2019-09-01T05:04:19.511,6.091,-0.012,-0.020,1.013
1567339459532,2019-09-01T05:04:19.532,6.112,-0.015,-0.021,1.016
1567339459552,2019-09-01T05:04:19.552,6.132,-0.035,-0.020,1.012
1567339459573,2019-09-01T05:04:19.573,6.153,-0.048,-0.022,1.014
1567339459593,2019-09-01T05:04:19.593,6.173,-0.040,-0.022,1.014
1567339459614,2019-09-01T05:04:19.614,6.194,-0.022,-0.019,1.013
1567339459633,2019-09-01T05:04:19.633,6.213,-0.011,-0.021,1.014
1567339459653,2019-09-01T05:04:19.653,6.233,-0.019,-0.021,1.014
1567339459674,2019-09-01T05:04:19.674,6.254,-0.039,-0.021,1.012
1567339459694,2019-09-01T05:04:19.694,6.274,-0.045,-0.023,1.014
1567339459715,2019-09-01T05:04:19.715,6.295,-0.035,-0.022,1.012
1567339459735,2019-09-01T05:04:19.735,6.315,-0.020,-0.021,1.014
1567339459756,2019-09-01T05:04:19.756,6.336,-0.013,-0.022,1.017
1567339459775,2019-09-01T05:04:19.775,6.355,-0.024,-0.021,1.013
1567339459795,2019-09-01T05:04:19.795,6.375,-0.041,-0.021,1.013
1567339459816,2019-09-01T05:04:19.816,6.396,-0.042,-0.022,1.013
1567339459836,2019-09-01T05:04:19.836,6.416,-0.030,-0.019,1.013
1567339459857,2019-09-01T05:04:19.857,6.437,-0.018,-0.021,1.017
1567339459877,2019-09-01T05:04:19.877,6.457,-0.017,-0.021,1.014
1567339459898,2019-09-01T05:04:19.898,6.478,-0.030,-0.019,1.011
1567339459918,2019-09-01T05:04:19.918,6.498,-0.042,-0.022,1.016
1567339459938,2019-09-01T05:04:19.938,6.518,-0.041,-0.021,1.013
1567339459958,2019-09-01T05:04:19.958,6.538,-0.027,-0.021,1.015
1567339459979,2019-09-01T05:04:19.979,6.559,-0.014,-0.021,1.017
1567339459999,2019-09-01T05:04:19.999,6.579,-0.020,-0.020,1.013
1567339460020,2019-09-01T05:04:20.020,6.600,-0.034,-0.022,1.014
1567339460040,2019-09-01T05:04:20.040,6.620,-0.043,-0.021,1.015
1567339460061,2019-09-01T05:04:20.061,6.641,-0.039,-0.021,1.014
1567339460080,2019-09-01T05:04:20.080,6.660,-0.023,-0.021,1.016
1567339460100,2019-09-01T05:04:20.100,6.680,-0.016,-0.021,1.014
1567339460121,2019-09-01T05:04:20.121,6.701,-0.023,-0.021,1.013
1567339460141,2019-09-01T05:04:20.141,6.721,-0.035,-0.021,1.014
1567339460162,2019-09-01T05:04:20.162,6.742,-0.041,-0.022,1.011
1567339460182,2019-09-01T05:04:20.182,6.762,-0.033,-0.023,1.015
1567339460203,2019-09-01T05:04:20.203,6.783,-0.021,-0.021,1.016
1567339460222,2019-09-01T05:04:20.222,6.802,-0.018,-0.019,1.012
1567339460242,2019-09-01T05:04:20.242,6.822,-0.027,-0.021,1.014
1567339460263,2019-09-01T05:04:20.263,6.843,-0.037,-0.021,1.015
1567339460283,2019-09-01T05:04:20.283,6.863,-0.040,-0.023,1.013
1567339460304,2019-09-01T05:04:20.304,6.884,-0.029,-0.023,1.014
1567339460324,2019-09-01T05:04:20.324,6.904,-0.019,-0.020,1.014
1567339460345,2019-09-01T05:04:20.345,6.925,-0.019,-0.020,1.015
1567339460364,2019-09-01T05:04:20.364,6.944,-0.027,-0.021,1.016
1567339460384,2019-09-01T05:04:20.384,6.964,-0.041,-0.020,1.011
1567339460405,2019-09-01T05:04:20.405,6.985,-0.039,-0.023,1.014
1567339460425,2019-09-01T05:04:20.425,7.005,-0.027,-0.022,1.015
1567339460446,2019-09-01T05:04:20.446,7.026,-0.019,-0.021,1.014
1567339460466,2019-09-01T05:04:20.466,7.046,-0.022,-0.021,1.017
1567339460487,2019-09-01T05:04:20.487,7.067,-0.034,-0.021,1.013
1567339460507,2019-09-01T05:04:20.507,7.087,-0.041,-0.021,1.011
1567339460526,2019-09-01T05:04:20.526,7.106,-0.036,-0.023,1.014
1567339460547,2019-09-01T05:04:20.547,7.127,-0.024,-0.021,1.014
1567339460567,2019-09-01T05:04:20.567,7.147,-0.019,-0.020,1.014
1567339460588,2019-09-01T05:04:20.588,7.168,-0.024,-0.021,1.016
1567339460608,2019-09-01T05:04:20.608,7.188,-0.035,-0.022,1.013
1567339460629,2019-09-01T05:04:20.629,7.209,-0.041,-0.023,1.015
