88910,91562,u
92922,186082,ss
186796,189686,p
190230,191794,ss
194446,198866,ss
201968,207162,p
207400,214166,c
241638,263024,ss
269224,288014,p
288626,361828,ss
366350,370090,p
378590,385254,ss
386648,388382,p
402288,406776,p
408204,412114,ss
416806,423946,c
425528,432446,ss
433704,436696,c
446046,452293,p
452812,493238,ss
495074,536181,l
536962,556036,p
557624,565148,ss
569432,571064,ss
572186,632026,hs
632468,689758,hw
699516,699516,99
