time,class,class_prop,class_rel,class_prop_rel
115.04,1,1,1,0.975124378109453
116.04,1,0.825870646766169,1,0.776119402985075
117.04,1,0.577114427860697,1,0.527363184079602
118.04,7,0.671641791044776,7,0.721393034825871
119.04,7,0.920398009950249,7,0.970149253731343
120.04,7,1,7,1
121.04,7,1,7,1
122.04,7,1,7,1
123.04,7,1,7,1
124.04,7,1,7,1
125.04,7,1,7,1
126.04,7,1,7,1
127.04,7,1,7,1
128.04,7,1,7,1
129.04,7,1,7,1
130.04,7,1,7,1
131.04,7,1,7,1
132.04,7,1,7,1
133.04,7,1,7,1
134.04,7,1,7,1
135.04,7,1,7,1
136.04,7,1,7,1
137.04,7,1,7,1
138.04,7,1,7,1
139.04,7,1,7,1
140.04,7,1,7,1
141.04,7,1,7,1
142.04,7,1,7,1
143.04,7,1,7,1
144.04,7,1,7,1
145.04,7,1,7,1
146.04,7,1,7,1
147.04,7,1,7,1
148.04,7,1,7,1
149.04,7,1,7,1
150.04,7,1,7,1
151.04,7,1,7,1
152.04,7,1,7,1
153.04,7,1,7,1
154.04,7,1,7,1
155.04,7,1,7,1
156.04,7,1,7,1
157.04,7,1,7,1
158.04,7,1,7,1
159.04,7,1,7,1
160.04,7,1,7,1
161.04,7,1,7,1
162.04,7,1,7,1
163.04,7,1,7,1
164.04,7,1,7,1
165.04,7,1,7,1
166.04,7,1,7,1
167.04,7,1,7,1
168.04,7,1,7,1
169.04,7,1,7,1
170.04,7,1,7,1
171.04,7,1,7,1
172.04,7,1,7,1
173.04,7,1,7,1
174.04,7,1,7,1
175.04,7,1,7,1
176.04,7,1,7,1
177.04,7,1,7,1
178.04,7,1,7,1
179.04,7,1,7,1
180.04,7,1,7,1
181.04,7,1,7,1
182.04,7,1,7,1
183.04,7,1,7,1
184.04,7,1,7,1
185.04,7,1,7,1
186.04,7,1,7,1
187.04,7,1,7,1
188.04,7,1,7,1
189.04,7,1,7,1
190.04,7,1,7,1
191.04,7,1,7,1
192.04,7,1,7,1
193.04,7,1,7,1
194.04,7,1,7,1
195.04,7,1,7,1
196.04,7,1,7,1
197.04,7,1,7,1
198.04,7,1,7,1
199.04,7,1,7,1
200.04,7,1,7,1
201.04,7,1,7,1
202.04,7,1,7,1
203.04,7,1,7,1
204.04,7,1,7,1
205.04,7,1,7,1
206.04,7,1,7,1
207.04,7,1,7,1
208.04,7,1,7,1
209.04,7,1,7,0.990049751243781
210.04,7,0.82089552238806,7,0.741293532338308
211.04,7,0.572139303482587,3,0.507462686567164
212.04,3,0.676616915422886,3,0.756218905472637
213.04,3,0.925373134328358,3,0.850746268656716
214.04,3,1,3,0.601990049751244
215.04,3,1,7,0.646766169154229
216.04,3,1,7,0.895522388059702
217.04,3,1,7,1
218.04,3,1,7,1
219.04,3,0.756218905472637,7,1
220.04,3,0.507462686567164,7,1
221.04,7,0.741293532338308,7,1
222.04,7,0.990049751243781,7,1
223.04,7,1,7,1
224.04,7,1,7,1
225.04,7,1,7,0.786069651741294
226.04,7,1,7,0.537313432835821
227.04,7,1,3,0.711442786069652
228.04,7,1,3,0.960199004975124
229.04,7,1,3,1
230.04,7,0.895522388059702,3,0.895522388059702
231.04,7,0.646766169154229,3,0.646766169154229
232.04,4,0.601990049751244,4,0.601990049751244
233.04,4,0.850746268656716,4,0.850746268656716
234.04,4,1,4,1
235.04,4,1,4,1
236.04,4,1,4,1
237.04,4,0.835820895522388,4,1
238.04,4,0.587064676616915,4,1
239.04,3,0.661691542288557,4,1
240.04,3,0.91044776119403,4,1
241.04,3,1,4,1
242.04,3,1,4,1
243.04,3,1,4,1
244.04,3,1,4,1
245.04,3,1,4,1
246.04,3,1,4,1
247.04,3,1,4,1
248.04,3,1,4,1
249.04,3,1,4,1
250.04,3,1,4,1
251.04,3,1,4,1
252.04,3,1,4,1
253.04,3,1,4,1
254.04,3,1,4,1
255.04,3,1,4,1
256.04,3,1,4,1
257.04,3,1,4,1
258.04,3,1,4,1
259.04,3,1,4,1
260.04,3,1,4,1
261.04,3,1,4,1
262.04,3,1,4,1
263.04,3,1,4,1
264.04,3,1,4,0.950248756218905
265.04,3,1,4,0.701492537313433
266.04,3,1,7,0.54726368159204
267.04,3,1,7,0.796019900497512
268.04,3,1,7,1
269.04,3,1,7,1
270.04,3,1,7,1
271.04,3,1,7,1
272.04,3,1,7,1
273.04,3,1,7,1
274.04,3,1,7,1
275.04,3,1,7,1
276.04,3,1,7,1
277.04,3,1,7,1
278.04,3,1,7,1
279.04,3,1,7,1
280.04,3,1,7,1
281.04,3,1,7,1
282.04,3,1,7,1
283.04,3,1,7,1
284.04,3,1,7,1
285.04,3,1,7,1
286.04,3,1,7,1
287.04,3,1,7,1
288.04,3,1,7,1
289.04,3,1,7,1
290.04,3,1,7,1
291.04,3,1,7,1
292.04,3,1,7,0.850746268656716
293.04,3,1,7,0.601990049751244
294.04,3,1,3,0.646766169154229
295.04,3,1,3,0.895522388059702
296.04,3,1,3,1
297.04,3,1,3,1
298.04,3,1,3,1
299.04,3,1,3,1
300.04,3,1,3,1
301.04,3,1,3,1
302.04,3,1,3,1
303.04,3,1,3,1
304.04,3,1,3,1
305.04,3,1,3,1
306.04,3,1,3,1
307.04,3,1,3,1
308.04,3,1,3,1
309.04,3,1,3,1
310.04,3,1,3,1
311.04,3,0.950248756218905,3,0.950248756218905
312.04,3,0.701492537313433,3,0.701492537313433
313.04,7,0.54726368159204,7,0.54726368159204
314.04,7,0.796019900497512,7,0.796019900497512
315.04,7,1,7,1
316.04,7,1,7,1
317.04,7,1,7,1
318.04,7,1,7,1
319.04,7,1,7,1
320.04,7,1,7,1
321.04,7,1,7,1
322.04,7,1,7,1
323.04,7,1,7,1
324.04,7,1,7,1
325.04,7,1,7,1
326.04,7,1,7,1
327.04,7,1,7,1
328.04,7,1,7,1
329.04,7,1,7,1
330.04,7,1,7,1
331.04,7,1,7,1
332.04,7,1,7,1
333.04,7,1,7,1
334.04,7,1,7,1
335.04,7,1,7,1
336.04,7,1,7,1
337.04,7,1,7,1
338.04,7,1,7,1
339.04,7,1,7,1
340.04,7,1,7,1
341.04,7,1,7,1
342.04,7,1,7,1
343.04,7,1,7,1
344.04,7,1,7,1
345.04,7,1,7,1
346.04,7,1,7,1
347.04,7,1,7,1
348.04,7,1,7,1
349.04,7,1,7,1
350.04,7,1,7,1
351.04,7,1,7,1
352.04,7,1,7,1
353.04,7,1,7,1
354.04,7,1,7,1
355.04,7,1,7,1
356.04,7,1,7,1
357.04,7,1,7,1
358.04,7,1,7,1
359.04,7,1,7,1
360.04,7,1,7,1
361.04,7,1,7,1
362.04,7,1,7,1
363.04,7,1,7,1
364.04,7,1,7,1
365.04,7,1,7,1
366.04,7,1,7,1
367.04,7,1,7,1
368.04,7,1,7,1
369.04,7,1,7,1
370.04,7,1,7,1
371.04,7,1,7,1
372.04,7,1,7,1
373.04,7,1,7,1
374.04,7,1,7,1
375.04,7,1,7,1
376.04,7,1,7,1
377.04,7,1,7,1
378.04,7,1,7,1
379.04,7,1,7,1
380.04,7,1,7,1
381.04,7,1,7,1
382.04,7,1,7,1
383.04,7,1,7,1
384.04,7,1,7,1
385.04,7,1,7,1
386.04,7,1,7,1
387.04,7,1,7,1
388.04,7,1,7,1
389.04,7,0.855721393034826,7,0.880597014925373
390.04,7,0.606965174129353,7,0.631840796019901
391.04,3,0.641791044776119,3,0.616915422885572
392.04,3,0.890547263681592,3,0.865671641791045
393.04,3,1,3,1
394.04,3,1,3,1
395.04,3,1,3,1
396.04,3,1,3,1
397.04,3,1,3,1
398.04,3,1,3,1
399.04,3,1,3,1
400.04,3,1,3,1
401.04,3,1,3,0.940298507462687
402.04,3,1,3,0.691542288557214
403.04,3,1,7,0.557213930348259
404.04,3,1,7,0.805970149253731
405.04,3,1,7,1
406.04,3,0.786069651741294,7,1
407.04,3,0.537313432835821,7,1
408.04,7,0.711442786069652,7,1
409.04,7,0.90547263681592,7,0.955223880597015
410.04,7,0.696517412935323,7,0.706467661691542
411.04,3,0.552238805970149,3,0.54228855721393
412.04,3,0.800995024875622,3,0.791044776119403
413.04,3,1,3,1
414.04,3,1,3,1
415.04,3,1,3,1
416.04,3,1,3,1
417.04,3,1,3,1
418.04,3,1,3,1
419.04,3,1,3,1
420.04,3,1,3,1
421.04,3,1,3,1
422.04,3,1,3,1
423.04,3,1,3,1
424.04,3,1,3,1
425.04,3,1,3,1
426.04,3,1,3,1
427.04,3,1,3,1
428.04,3,1,3,1
429.04,3,1,3,1
430.04,3,1,3,1
431.04,3,0.845771144278607,3,0.845771144278607
432.04,3,0.597014925373134,3,0.597014925373134
433.04,7,0.651741293532338,7,0.651741293532338
434.04,7,0.900497512437811,7,0.900497512437811
435.04,7,1,7,1
436.04,7,1,7,1
437.04,7,1,7,1
438.04,7,1,7,1
439.04,7,1,7,0.995024875621891
440.04,7,1,7,0.746268656716418
441.04,7,1,4,0.502487562189055
442.04,7,0.865671641791045,4,0.751243781094527
443.04,7,0.616915422885572,4,1
444.04,4,0.631840796019901,4,1
445.04,4,0.880597014925373,4,1
446.04,4,1,4,1
447.04,4,1,4,1
448.04,4,0.885572139303483,4,0.925373134328358
449.04,4,0.63681592039801,4,0.676616915422886
450.04,7,0.611940298507463,7,0.572139303482587
451.04,7,0.860696517412935,7,0.82089552238806
452.04,7,1,7,1
453.04,7,1,7,1
454.04,7,1,7,1
455.04,7,1,7,1
456.04,7,1,7,0.970149253731343
457.04,7,1,7,0.721393034825871
458.04,7,0.81592039800995,4,0.527363184079602
459.04,7,0.567164179104478,4,0.776119402985075
460.04,4,0.477611940298507,4,1
461.04,4,0.477611940298507,4,1
462.04,3,0.701492537313433,4,1
463.04,3,0.950248756218905,4,1
464.04,3,1,4,1
465.04,3,1,4,1
466.04,3,1,4,1
467.04,3,1,4,1
468.04,3,1,4,1
469.04,3,1,4,0.805970149253731
470.04,3,1,4,0.557213930348259
471.04,3,1,3,0.691542288557214
472.04,3,1,3,0.940298507462687
473.04,3,1,3,1
474.04,3,1,3,1
475.04,3,1,3,0.995024875621891
476.04,3,0.781094527363184,3,0.746268656716418
477.04,3,0.532338308457711,7,0.502487562189055
478.04,7,0.716417910447761,7,0.751243781094527
479.04,7,0.965174129353234,7,1
480.04,7,1,7,1
481.04,7,1,7,1
482.04,7,1,7,1
483.04,7,1,7,1
484.04,7,1,7,1
485.04,7,1,7,1
486.04,7,1,7,1
487.04,7,1,7,1
488.04,7,1,7,1
489.04,7,1,7,1
490.04,7,1,7,1
491.04,7,1,7,1
492.04,7,1,7,1
493.04,7,1,7,1
494.04,7,1,7,1
495.04,7,1,7,1
496.04,7,1,7,1
497.04,7,1,7,1
498.04,7,1,7,1
499.04,7,1,7,1
500.04,7,1,7,1
501.04,7,1,7,1
502.04,7,1,7,1
503.04,7,1,7,1
504.04,7,1,7,1
505.04,7,1,7,1
506.04,7,1,7,1
507.04,7,1,7,1
508.04,7,1,7,1
509.04,7,1,7,1
510.04,7,1,7,1
511.04,7,1,7,1
512.04,7,1,7,1
513.04,7,1,7,1
514.04,7,1,7,1
515.04,7,1,7,1
516.04,7,1,7,1
517.04,7,1,7,1
518.04,7,0.82089552238806,7,0.810945273631841
519.04,7,0.572139303482587,7,0.562189054726368
520.04,10,0.676616915422886,10,0.686567164179104
521.04,10,0.925373134328358,10,0.935323383084577
522.04,10,1,10,1
523.04,10,1,10,1
524.04,10,1,10,1
525.04,10,1,10,1
526.04,10,1,10,1
527.04,10,1,10,1
528.04,10,1,10,1
529.04,10,1,10,1
530.04,10,1,10,1
531.04,10,1,10,1
532.04,10,1,10,1
533.04,10,1,10,1
534.04,10,1,10,1
535.04,10,1,10,1
