epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1565453757639,2019-08-10T09:15:57.639,0.000,-0.112,-0.079,1.033
1565453757660,2019-08-10T09:15:57.660,0.021,-0.114,-0.079,1.041
1565453757681,2019-08-10T09:15:57.681,0.042,-0.112,-0.077,1.041
1565453757701,2019-08-10T09:15:57.701,0.062,-0.112,-0.077,1.040
1565453757722,2019-08-10T09:15:57.722,0.083,-0.112,-0.080,1.040
1565453757742,2019-08-10T09:15:57.742,0.103,-0.112,-0.080,1.039
1565453757763,2019-08-10T09:15:57.763,0.124,-0.113,-0.079,1.039
1565453757782,2019-08-10T09:15:57.782,0.143,-0.113,-0.079,1.041
1565453757802,2019-08-10T09:15:57.802,0.163,-0.111,-0.079,1.041
1565453757823,2019-08-10T09:15:57.823,0.184,-0.112,-0.080,1.039
1565453757843,2019-08-10T09:15:57.843,0.204,-0.113,-0.081,1.040
1565453757864,2019-08-10T09:15:57.864,0.225,-0.113,-0.079,1.039
1565453757884,2019-08-10T09:15:57.884,0.245,-0.113,-0.079,1.039
1565453757903,2019-08-10T09:15:57.903,0.264,-0.113,-0.078,1.041
1565453757924,2019-08-10T09:15:57.924,0.285,-0.114,-0.078,1.041
1565453757944,2019-08-10T09:15:57.944,0.305,-0.113,-0.079,1.038
1565453757965,2019-08-10T09:15:57.965,0.326,-0.112,-0.079,1.038
1565453757985,2019-08-10T09:15:57.985,0.346,-0.113,-0.079,1.040
1565453758006,2019-08-10T09:15:58.006,0.367,-0.113,-0.080,1.040
1565453758026,2019-08-10T09:15:58.026,0.387,-0.111,-0.079,1.039
1565453758045,2019-08-10T09:15:58.045,0.406,-0.112,-0.077,1.040
1565453758066,2019-08-10T09:15:58.066,0.427,-0.112,-0.079,1.040
1565453758086,2019-08-10T09:15:58.086,0.447,-0.112,-0.079,1.041
1565453758107,2019-08-10T09:15:58.107,0.468,-0.113,-0.079,1.040
1565453758127,2019-08-10T09:15:58.127,0.488,-0.113,-0.079,1.041
1565453758148,2019-08-10T09:15:58.148,0.509,-0.114,-0.079,1.040
1565453758168,2019-08-10T09:15:58.168,0.529,-0.113,-0.079,1.040
