time,class,class_prop,class_rel,class_prop_rel
125.64,1,1,1,0.915422885572139
126.64,1,1,1,1
127.64,1,1,1,1
128.64,1,1,1,1
129.64,1,1,1,1
130.64,1,1,1,1
131.64,1,1,1,1
132.64,1,1,1,1
133.64,1,1,1,1
134.64,1,1,1,1
135.64,1,1,1,1
136.64,1,1,1,1
137.64,1,1,1,1
138.64,1,1,1,1
139.64,1,1,1,1
140.64,1,1,1,1
141.64,1,1,1,1
142.64,1,1,1,1
143.64,1,1,1,1
144.64,1,1,1,1
145.64,1,1,1,1
146.64,1,1,1,1
147.64,1,1,1,1
148.64,1,1,1,1
149.64,1,1,1,1
150.64,1,1,1,1
151.64,1,1,1,1
152.64,1,1,1,1
153.64,1,1,1,1
154.64,1,1,1,1
155.64,1,1,1,1
156.64,1,1,1,1
157.64,1,1,1,1
158.64,1,1,1,1
159.64,1,1,1,1
160.64,1,1,1,1
161.64,1,1,1,1
162.64,1,1,1,1
163.64,1,1,1,1
164.64,1,1,1,1
165.64,1,1,1,1
166.64,1,1,1,1
167.64,1,1,1,1
168.64,1,1,1,1
169.64,1,1,1,1
170.64,1,1,1,1
171.64,1,1,1,1
172.64,1,1,1,1
173.64,1,0.960199004975124,1,1
174.64,1,0.711442786069652,1,1
175.64,2,0.537313432835821,1,1
176.64,2,0.786069651741294,1,1
177.64,2,1,1,1
178.64,2,1,1,1
179.64,2,1,1,0.835820895522388
180.64,2,1,1,0.587064676616915
181.64,2,1,2,0.661691542288557
182.64,2,0.865671641791045,2,0.761194029850746
183.64,2,0.616915422885572,2,0.601990049751244
184.64,1,0.557213930348259,1,0.592039800995025
185.64,1,0.557213930348259,1,0.592039800995025
186.64,2,0.517412935323383,1,0.517412935323383
187.64,2,0.517412935323383,1,0.517412935323383
188.64,1,0.552238805970149,1,0.567164179104478
189.64,1,0.800995024875622,1,0.81592039800995
190.64,1,1,1,1
191.64,1,1,1,1
192.64,1,1,1,1
193.64,1,1,1,1
194.64,1,1,1,1
195.64,1,1,1,1
196.64,1,1,1,1
197.64,1,1,1,1
198.64,1,1,1,1
199.64,1,1,1,1
200.64,1,1,1,1
201.64,1,1,1,1
202.64,1,1,1,1
203.64,1,1,1,1
204.64,1,1,1,1
205.64,1,1,1,1
206.64,1,1,1,1
207.64,1,1,1,1
208.64,1,1,1,1
209.64,1,1,1,1
210.64,1,1,1,1
211.64,1,1,1,1
212.64,1,1,1,1
213.64,1,1,1,1
214.64,1,1,1,1
215.64,1,1,1,1
216.64,1,1,1,1
217.64,1,1,1,1
218.64,1,1,1,1
219.64,1,1,1,1
220.64,1,1,1,1
221.64,1,1,1,1
222.64,1,1,1,1
223.64,1,1,1,1
224.64,1,1,1,1
225.64,1,1,1,1
226.64,1,1,1,1
227.64,1,1,1,1
228.64,1,1,1,1
229.64,1,1,1,1
230.64,1,1,1,1
231.64,1,1,1,1
232.64,1,1,1,1
233.64,1,1,1,1
234.64,1,1,1,1
235.64,1,1,1,1
236.64,1,1,1,1
237.64,1,1,1,1
238.64,1,1,1,1
239.64,1,1,1,1
240.64,1,1,1,1
241.64,1,1,1,1
242.64,1,1,1,1
243.64,1,1,1,1
244.64,1,1,1,1
245.64,1,1,1,1
246.64,1,1,1,1
247.64,1,1,1,1
248.64,1,1,1,1
249.64,1,1,1,1
250.64,1,1,1,1
251.64,1,1,1,1
252.64,1,1,1,1
253.64,1,1,1,1
254.64,1,1,1,1
255.64,1,1,1,1
256.64,1,1,1,1
257.64,1,1,1,1
258.64,1,1,1,1
259.64,1,1,1,1
260.64,1,1,1,1
261.64,1,1,1,1
262.64,1,1,1,1
263.64,1,1,1,1
264.64,1,1,1,1
265.64,1,1,1,1
266.64,1,1,1,1
267.64,1,1,1,1
268.64,1,1,1,1
269.64,1,1,1,1
