epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1565453770436,2019-08-10T09:16:10.436,0.000,97989.938
1565453770509,2019-08-10T09:16:10.509,0.073,97985.070
1565453770584,2019-08-10T09:16:10.584,0.148,97988.508
1565453770657,2019-08-10T09:16:10.657,0.221,97983.281
1565453770730,2019-08-10T09:16:10.730,0.294,97988.055
1565453770804,2019-08-10T09:16:10.804,0.368,97989.813
1565453770878,2019-08-10T09:16:10.878,0.442,97982.828
1565453770952,2019-08-10T09:16:10.952,0.516,97982.344
1565453771025,2019-08-10T09:16:11.025,0.589,97984.953
1565453771098,2019-08-10T09:16:11.098,0.662,97983.641
1565453771173,2019-08-10T09:16:11.173,0.737,97988.055
1565453771246,2019-08-10T09:16:11.246,0.810,97985.438
1565453771319,2019-08-10T09:16:11.319,0.883,97987.563
1565453771393,2019-08-10T09:16:11.393,0.957,97987.563
1565453771467,2019-08-10T09:16:11.467,1.031,97985.313
1565453771540,2019-08-10T09:16:11.540,1.104,97989.359
1565453771614,2019-08-10T09:16:11.614,1.178,97988.422
1565453771687,2019-08-10T09:16:11.687,1.251,97981.516
1565453771762,2019-08-10T09:16:11.762,1.326,97987.563
1565453771835,2019-08-10T09:16:11.835,1.399,97992.344
1565453771908,2019-08-10T09:16:11.908,1.472,97983.641
1565453771981,2019-08-10T09:16:11.981,1.545,97984.953
1565453772056,2019-08-10T09:16:12.056,1.620,97983.281
1565453772129,2019-08-10T09:16:12.129,1.693,97984.500
1565453772203,2019-08-10T09:16:12.203,1.767,97989.234
1565453772276,2019-08-10T09:16:12.276,1.840,97986.750
1565453772351,2019-08-10T09:16:12.351,1.915,97988.055
1565453772424,2019-08-10T09:16:12.424,1.988,97986.266
1565453772497,2019-08-10T09:16:12.497,2.061,97981.516
1565453772572,2019-08-10T09:16:12.572,2.136,97982.344
1565453772645,2019-08-10T09:16:12.645,2.209,97988.422
1565453772718,2019-08-10T09:16:12.718,2.282,97986.266
1565453772791,2019-08-10T09:16:12.791,2.355,97988.055
1565453772866,2019-08-10T09:16:12.866,2.430,97986.750
1565453772939,2019-08-10T09:16:12.939,2.503,97992.797
1565453773013,2019-08-10T09:16:13.013,2.577,97987.563
1565453773086,2019-08-10T09:16:13.086,2.650,97985.805
1565453773161,2019-08-10T09:16:13.161,2.725,97986.266
1565453773234,2019-08-10T09:16:13.234,2.798,97989.727
1565453773307,2019-08-10T09:16:13.307,2.871,97987.563
1565453773380,2019-08-10T09:16:13.380,2.944,97988.055
1565453773455,2019-08-10T09:16:13.455,3.019,97990.180
1565453773528,2019-08-10T09:16:13.528,3.092,97986.266
1565453773602,2019-08-10T09:16:13.602,3.166,97988.875
1565453773675,2019-08-10T09:16:13.675,3.239,97989.234
1565453773749,2019-08-10T09:16:13.749,3.313,97984.953
1565453773823,2019-08-10T09:16:13.823,3.387,97990.180
1565453773896,2019-08-10T09:16:13.896,3.460,97984.953
1565453773969,2019-08-10T09:16:13.969,3.533,97983.188
1565453774044,2019-08-10T09:16:14.044,3.608,97984.500
1565453774117,2019-08-10T09:16:14.117,3.681,97985.805
1565453774190,2019-08-10T09:16:14.190,3.754,97985.438
1565453774264,2019-08-10T09:16:14.264,3.828,97986.750
1565453774338,2019-08-10T09:16:14.338,3.902,97982.828
1565453774412,2019-08-10T09:16:14.412,3.976,97984.953
1565453774485,2019-08-10T09:16:14.485,4.049,97989.359
1565453774558,2019-08-10T09:16:14.558,4.122,97986.266
1565453774633,2019-08-10T09:16:14.633,4.197,97983.641
1565453774706,2019-08-10T09:16:14.706,4.270,97985.805
1565453774779,2019-08-10T09:16:14.779,4.343,97988.875
1565453774853,2019-08-10T09:16:14.853,4.417,97985.805
1565453774927,2019-08-10T09:16:14.927,4.491,97983.641
1565453775000,2019-08-10T09:16:15.000,4.564,97988.875
1565453775074,2019-08-10T09:16:15.074,4.638,97983.641
1565453775147,2019-08-10T09:16:15.147,4.711,97985.438
1565453775222,2019-08-10T09:16:15.222,4.786,97984.500
1565453775295,2019-08-10T09:16:15.295,4.859,97986.266
1565453775368,2019-08-10T09:16:15.368,4.932,97987.563
1565453775441,2019-08-10T09:16:15.441,5.005,97987.203
1565453775516,2019-08-10T09:16:15.516,5.080,97984.953
1565453775589,2019-08-10T09:16:15.589,5.153,97989.727
1565453775663,2019-08-10T09:16:15.663,5.227,97982.344
1565453775736,2019-08-10T09:16:15.736,5.300,97984.133
1565453775811,2019-08-10T09:16:15.811,5.375,97987.109
1565453775884,2019-08-10T09:16:15.884,5.448,97982.344
1565453775957,2019-08-10T09:16:15.957,5.521,97985.438
1565453776030,2019-08-10T09:16:16.030,5.594,97985.313
1565453776105,2019-08-10T09:16:16.105,5.669,97990.180
1565453776178,2019-08-10T09:16:16.178,5.742,97984.133
1565453776251,2019-08-10T09:16:16.251,5.815,97986.266
1565453776325,2019-08-10T09:16:16.325,5.889,97988.875
1565453776399,2019-08-10T09:16:16.399,5.963,97985.891
1565453776473,2019-08-10T09:16:16.473,6.037,97988.422
1565453776546,2019-08-10T09:16:16.546,6.110,97984.953
1565453776619,2019-08-10T09:16:16.619,6.183,97984.133
1565453776694,2019-08-10T09:16:16.694,6.258,97985.438
1565453776767,2019-08-10T09:16:16.767,6.331,97982.344
1565453776840,2019-08-10T09:16:16.840,6.404,97984.500
1565453776914,2019-08-10T09:16:16.914,6.478,97984.953
1565453776988,2019-08-10T09:16:16.988,6.552,97985.438
1565453777061,2019-08-10T09:16:17.061,6.625,97983.641
1565453777135,2019-08-10T09:16:17.135,6.699,97989.359
1565453777208,2019-08-10T09:16:17.208,6.772,97986.266
1565453777283,2019-08-10T09:16:17.283,6.847,97988.875
1565453777356,2019-08-10T09:16:17.356,6.920,97986.266
1565453777429,2019-08-10T09:16:17.429,6.993,97986.750
1565453777502,2019-08-10T09:16:17.502,7.066,97985.438
1565453777577,2019-08-10T09:16:17.577,7.141,97987.563
1565453777650,2019-08-10T09:16:17.650,7.214,97986.266
1565453777724,2019-08-10T09:16:17.724,7.288,97986.750
1565453777797,2019-08-10T09:16:17.797,7.361,97982.828
1565453777872,2019-08-10T09:16:17.872,7.436,97984.133
1565453777945,2019-08-10T09:16:17.945,7.509,97986.266
1565453778018,2019-08-10T09:16:18.018,7.582,97985.438
1565453778091,2019-08-10T09:16:18.091,7.655,97985.805
