epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1565453757600,2019-08-10T09:15:57.600,0.000,97953.656
1565453757673,2019-08-10T09:15:57.673,0.073,97953.492
1565453757746,2019-08-10T09:15:57.746,0.146,97950.875
1565453757821,2019-08-10T09:15:57.821,0.221,97951.688
1565453757894,2019-08-10T09:15:57.894,0.294,97949.875
1565453757968,2019-08-10T09:15:57.968,0.368,97949.375
1565453758042,2019-08-10T09:15:58.042,0.442,97948.906
1565453758116,2019-08-10T09:15:58.116,0.516,97952.836
1565453758189,2019-08-10T09:15:58.189,0.589,97948.906
1565453758262,2019-08-10T09:15:58.262,0.662,97952.328
1565453758337,2019-08-10T09:15:58.337,0.737,97952.672
1565453758410,2019-08-10T09:15:58.410,0.810,97950.219
1565453758483,2019-08-10T09:15:58.483,0.883,97955.766
1565453758558,2019-08-10T09:15:58.558,0.958,97955.766
1565453758631,2019-08-10T09:15:58.631,1.031,97951.531
1565453758704,2019-08-10T09:15:58.704,1.104,97947.094
1565453758778,2019-08-10T09:15:58.778,1.178,97951.828
1565453758852,2019-08-10T09:15:58.852,1.252,97950.219
1565453758926,2019-08-10T09:15:58.926,1.326,97951.828
1565453758999,2019-08-10T09:15:58.999,1.399,97951.828
1565453759072,2019-08-10T09:15:59.072,1.472,97952.328
1565453759147,2019-08-10T09:15:59.147,1.547,97947.094
1565453759220,2019-08-10T09:15:59.220,1.620,97951.031
1565453759293,2019-08-10T09:15:59.293,1.693,97952.836
1565453759367,2019-08-10T09:15:59.367,1.767,97953.141
1565453759441,2019-08-10T09:15:59.441,1.841,97950.055
1565453759514,2019-08-10T09:15:59.514,1.914,97950.219
1565453759588,2019-08-10T09:15:59.588,1.988,97948.063
1565453759661,2019-08-10T09:15:59.661,2.061,97949.219
1565453759736,2019-08-10T09:15:59.736,2.136,97950.531
1565453759809,2019-08-10T09:15:59.809,2.209,97950.531
1565453759882,2019-08-10T09:15:59.882,2.282,97951.031
1565453759957,2019-08-10T09:15:59.957,2.357,97942.672
1565453760030,2019-08-10T09:16:00.030,2.430,97949.219
1565453760103,2019-08-10T09:16:00.103,2.503,97953.141
1565453760177,2019-08-10T09:16:00.177,2.577,97950.531
1565453760251,2019-08-10T09:16:00.251,2.651,97952.328
1565453760325,2019-08-10T09:16:00.325,2.725,97950.055
1565453760398,2019-08-10T09:16:00.398,2.798,97950.531
1565453760471,2019-08-10T09:16:00.471,2.871,97952.328
1565453760546,2019-08-10T09:16:00.546,2.946,97950.531
1565453760619,2019-08-10T09:16:00.619,3.019,97953.141
1565453760692,2019-08-10T09:16:00.692,3.092,97952.203
1565453760765,2019-08-10T09:16:00.765,3.165,97951.828
1565453760840,2019-08-10T09:16:00.840,3.240,97956.133
1565453760913,2019-08-10T09:16:00.913,3.313,97953.516
1565453760987,2019-08-10T09:16:00.987,3.387,97954.453
1565453761060,2019-08-10T09:16:01.060,3.460,97954.453
1565453761135,2019-08-10T09:16:01.135,3.535,97951.828
1565453761208,2019-08-10T09:16:01.208,3.608,97954.953
1565453761281,2019-08-10T09:16:01.281,3.681,97948.281
1565453761354,2019-08-10T09:16:01.354,3.754,97951.359
1565453761429,2019-08-10T09:16:01.429,3.829,97950.531
1565453761502,2019-08-10T09:16:01.502,3.902,97950.531
1565453761576,2019-08-10T09:16:01.576,3.976,97951.828
1565453761649,2019-08-10T09:16:01.649,4.049,97954.828
1565453761723,2019-08-10T09:16:01.723,4.123,97951.828
1565453761797,2019-08-10T09:16:01.797,4.197,97950.531
1565453761870,2019-08-10T09:16:01.870,4.270,97950.531
1565453761943,2019-08-10T09:16:01.943,4.343,97951.828
1565453762018,2019-08-10T09:16:02.018,4.418,97950.055
1565453762091,2019-08-10T09:16:02.091,4.491,97951.828
1565453762164,2019-08-10T09:16:02.164,4.564,97953.141
1565453762238,2019-08-10T09:16:02.238,4.638,97948.906
1565453762312,2019-08-10T09:16:02.312,4.712,97950.055
1565453762386,2019-08-10T09:16:02.386,4.786,97951.359
1565453762459,2019-08-10T09:16:02.459,4.859,97953.516
1565453762532,2019-08-10T09:16:02.532,4.932,97953.141
1565453762607,2019-08-10T09:16:02.607,5.007,97948.750
1565453762680,2019-08-10T09:16:02.680,5.080,97952.203
1565453762753,2019-08-10T09:16:02.753,5.153,97951.828
1565453762827,2019-08-10T09:16:02.827,5.227,97950.531
1565453762901,2019-08-10T09:16:02.901,5.301,97956.602
1565453762974,2019-08-10T09:16:02.974,5.374,97950.531
1565453763048,2019-08-10T09:16:03.048,5.448,97953.141
1565453763121,2019-08-10T09:16:03.121,5.521,97952.672
1565453763196,2019-08-10T09:16:03.196,5.596,97950.531
1565453763269,2019-08-10T09:16:03.269,5.669,97949.219
1565453763342,2019-08-10T09:16:03.342,5.742,97948.750
1565453763415,2019-08-10T09:16:03.415,5.815,97950.531
1565453763490,2019-08-10T09:16:03.490,5.890,97953.984
1565453763563,2019-08-10T09:16:03.563,5.963,97946.125
1565453763637,2019-08-10T09:16:03.637,6.037,97949.219
1565453763710,2019-08-10T09:16:03.710,6.110,97958.750
1565453763785,2019-08-10T09:16:03.785,6.185,97953.641
1565453763858,2019-08-10T09:16:03.858,6.258,97950.055
1565453763931,2019-08-10T09:16:03.931,6.331,97947.906
1565453764004,2019-08-10T09:16:04.004,6.404,97952.203
1565453764079,2019-08-10T09:16:04.079,6.479,97953.516
