time,class,class_prop,a_sum,t_sum,h_sum,corr_13,corr_12,corr_23,diff_p13,diff_p12,diff_p23,mean_x1,mean_y1,mean_z1,mean_x2,mean_y2,mean_z2,mean_x3,mean_y3,mean_z3,mean_x1d,mean_y1d,mean_z1d,mean_x2d,mean_y2d,mean_z2d,mean_x3d,mean_y3d,mean_z3d,mean_p1,mean_p2,mean_p3,std_x1,std_y1,std_z1,std_x2,std_y2,std_z2,std_x3,std_y3,std_z3,std_x1d,std_y1d,std_z1d,std_x2d,std_y2d,std_z2d,std_x3d,std_y3d,std_z3d,std_p1,std_p2,std_p3,skewness_x1,skewness_y1,skewness_z1,skewness_x2,skewness_y2,skewness_z2,skewness_x3,skewness_y3,skewness_z3,skewness_x1d,skewness_y1d,skewness_z1d,skewness_x2d,skewness_y2d,skewness_z2d,skewness_x3d,skewness_y3d,skewness_z3d,skewness_p1,skewness_p2,skewness_p3,kurtosis_x1,kurtosis_y1,kurtosis_z1,kurtosis_x2,kurtosis_y2,kurtosis_z2,kurtosis_x3,kurtosis_y3,kurtosis_z3,kurtosis_x1d,kurtosis_y1d,kurtosis_z1d,kurtosis_x2d,kurtosis_y2d,kurtosis_z2d,kurtosis_x3d,kurtosis_y3d,kurtosis_z3d,kurtosis_p1,kurtosis_p2,kurtosis_p3,Fun_abs_fft_x1,Fun_abs_fft_y1,Fun_abs_fft_z1,Fun_abs_fft_x2,Fun_abs_fft_y2,Fun_abs_fft_z2,Fun_abs_fft_x3,Fun_abs_fft_y3,Fun_abs_fft_z3,Fun_abs_fft_x1d,Fun_abs_fft_y1d,Fun_abs_fft_z1d,Fun_abs_fft_x2d,Fun_abs_fft_y2d,Fun_abs_fft_z2d,Fun_abs_fft_x3d,Fun_abs_fft_y3d,Fun_abs_fft_z3d,Fun_abs_fft_p1,Fun_abs_fft_p2,Fun_abs_fft_p3,max_abs_fft_x1,max_abs_fft_y1,max_abs_fft_z1,max_abs_fft_x2,max_abs_fft_y2,max_abs_fft_z2,max_abs_fft_x3,max_abs_fft_y3,max_abs_fft_z3,max_abs_fft_x1d,max_abs_fft_y1d,max_abs_fft_z1d,max_abs_fft_x2d,max_abs_fft_y2d,max_abs_fft_z2d,max_abs_fft_x3d,max_abs_fft_y3d,max_abs_fft_z3d,max_abs_fft_p1,max_abs_fft_p2,max_abs_fft_p3
124.64,1,1,85.621980200501,125.412972055138,147.391007769424,-0.454406932425781,0.613741330511422,-0.630758025946179,25.7571707638396,91.7588912514218,-66.0017204875823,-0.130574939824811,0.950395234373061,0.0279220836745321,0.211213420928561,0.909258608154048,0.121240565522718,0.657561259584606,0.681901114171569,0.119854534851982,-0.683782389141244,1.51568431474727,1.00883226010556,-7.24446095064409,-3.78592520161813,10.9754745700885,5.70917337030704,-1.19180164768363,-7.95566454502587,97963.4646869427,98055.223578194,97989.2218577066,0.0479663234990328,0.0163325286860311,0.0462843968915099,0.186430588588197,0.0807978899776109,0.118145564273251,0.113293034100835,0.120349559094575,0.142480896596876,15.4968444742456,6.31505043965999,11.6988560278314,13.0056067578979,15.0060913653077,20.6689693773987,35.4594030235651,12.5916812317605,22.3202980610852,2.29192624998908,1.78757057038201,2.71660789608933,0.141939189725102,-0.274650442237519,0.203037866112199,0.440286093317815,-0.80042719783598,0.716290947371807,-0.476585171655345,0.428457516124804,-1.32245482662068,-0.495548800491592,0.368511759402301,-0.688550033160762,0.243929834541162,-0.519710499596007,0.172010790813675,1.43237664801721,-0.552049617995905,-0.991795108414146,-1.44006636833936,-0.608730318513469,0.186847220800143,2.71994895509573,2.80860239517602,2.50341286619677,1.78167379489768,2.35834278953492,1.99443575905818,2.38981757387689,2.11807461577489,3.39570941292233,3.62179369432372,2.47694837051137,3.88625704517212,2.2951843683434,5.90742171016371,2.17936467737218,5.00207360167543,4.65490925637109,3.71173885355064,6.65088804575417,2.89392185816625,2.67704840357371,1,1,1,1,1,1,1,1,1,5,5,2,1,4,2,3,2,3,1,1,1,13.1880689223059,95.9899186716792,2.82013045112774,21.3325555137846,91.8351194235588,12.2452971177946,66.4136872180452,68.8720125313285,12.1053080200502,748.662053806381,290.803452510521,443.815590672649,731.690556015053,527.981194415584,1120.05011655615,1647.07522573576,470.47452450818,1206.18330434307,9894309.93338121,9903577.5813976,9896911.40762836
125.14,1,1,85.5847907268168,136.938095864662,142.856630701755,-0.32005042471102,0.393790583592044,-0.560173632442301,24.8859446326086,91.1440179237845,-66.2580732911759,-0.149464981761335,0.945538687064195,0.0513004603091882,0.303835214273308,0.867076650785379,0.184910866274598,0.603410006451775,0.725780634755206,0.0852314449490064,-2.24717311595823,1.01584607062211,-1.31389396511086,-11.6697279163256,-2.71843407404668,17.0813605908334,2.33295047271656,-1.03777941388128,0.158205314027654,97964.616227752,98055.7602456758,97989.5021723846,0.0592164285643473,0.0176966437983282,0.0525527118035288,0.198859797885111,0.0921732357420187,0.122459501358599,0.0948786061722024,0.0996855529785547,0.139046581447708,15.2504788085735,5.90923962024703,13.629126312574,15.78434161689,15.7033766384967,21.3551661078755,36.5603496996137,14.6970139612768,26.4216656777176,3.24618745863059,1.80232599162851,2.35523769586816,0.366819567314917,0.0474035787156056,-0.184525066807752,-0.371046347331179,-0.358553991659557,-0.0602785307170654,-0.197426406008081,0.090218352937761,-0.767122333878137,-0.39780967534051,0.517062955925073,-0.645105667739968,0.304674566814479,-0.565249935344493,-0.27177077353398,1.53248431311646,-0.134842518858129,-0.940387702465975,-0.175020428785916,-0.633298009667183,0.521112293951511,2.092615124533,2.35744391301854,2.5367948920613,1.79383685738456,2.15381836081646,1.60220061422878,1.94056234811982,2.2899145402435,2.62287204110818,3.40973084148659,2.9679973638874,3.17244888280382,2.39391695692849,5.14562104899601,2.05617136717918,4.98709695060661,3.1486210462175,3.46535739384837,4.6229139940029,3.26290310980552,2.68760563966024,1,1,1,1,1,1,1,1,1,4,5,2,1,4,1,4,3,2,1,1,1,15.0959631578949,95.4994073934837,5.18134649122801,30.6873566416041,87.5747417293233,18.6759974937344,60.9444106516292,73.3038441102758,8.60837593984965,654.648097526492,265.375084917878,634.188806074039,1178.64251954889,593.488122752051,1725.21741967418,1595.11626431343,611.962934909684,1311.48401774213,9894426.23900296,9903631.78481325,9896939.71941085
125.64,1,1,83.0830686716791,152.676630075188,142.541051378446,-0.44383694519183,-0.116984155680177,0.04221345103817,25.2356387265946,91.3646602864843,-66.1290215598898,-0.16571433534331,0.944059229757562,0.0442597458994014,0.467265904861163,0.764583972307004,0.279799925556466,0.63259665996675,0.707904325169359,0.0707965532643492,1.44782641008457,0.295298858532477,0.054821700290304,-15.9368527159484,-2.78300028536677,19.3741951624109,-1.80191513561116,-3.76111169507925,6.59249774187938,97964.3401632553,98055.7048235418,97989.5758019819,0.0711090243441115,0.0171812358281178,0.0567030428782541,0.162698655579714,0.139885289835942,0.118479241330561,0.130503790782037,0.11975120656212,0.128871221898907,16.5817292254574,6.33570346562804,13.4709931924389,15.7774689031566,14.8999342209361,18.6767651152217,37.677504548381,14.5178860871293,28.8164626242251,3.4838849185576,1.88727178938086,2.19159135585356,0.39131004964194,0.337548003131123,0.121237701305321,-0.167314058443624,-0.588395962140008,-0.42040382244113,0.282281307888562,-0.113398233570768,-0.795643017853829,-0.687439516525591,0.549468074765266,-0.917638080263789,0.806602913624563,-0.58898849260754,-0.661432568962255,1.68862918001502,0.37700573139078,-1.14386666055627,0.0189466072804462,-0.544353388454406,0.589988815342037,1.78616957275936,2.35191532230107,2.01871153061792,2.22803059273648,2.23066843177586,2.19668160941921,2.02315149635674,2.01319330374938,2.93315928527686,3.13938920450837,2.70610871570219,3.62528500490134,2.9972623359152,6.13493023174942,2.93584887033236,5.12008439424757,3.3930194703308,3.49868375248129,3.59811999124929,2.98135288928384,2.91294360448471,1,1,1,1,1,1,1,1,1,2,5,2,1,4,1,3,3,2,1,1,1,16.7371478696743,95.3499822055138,4.47023433583954,47.1938563909775,77.2229812030074,28.259792481203,63.8922626566417,71.4983368421053,7.15045187969927,558.210848095268,287.041331948738,710.773450895311,1609.62212431079,607.822710897706,1956.79371140351,1550.37161986054,693.040222902602,1624.56022581579,9894398.35648879,9903626.18717772,9896947.15600017
126.14,1,1,80.2344165413532,160.476442481203,143.391385338346,-0.555854788872325,-0.626781196704771,0.826326098359267,24.6709284936418,90.3908447502782,-65.7199162566364,-0.183278128489541,0.941515824214001,0.0361624680513155,0.585890852130326,0.649384012010223,0.353600803990173,0.681778792277725,0.654431545447778,0.0835063487927751,2.2847939080374,-0.640526746321257,-1.91707513710013,-11.6359337080325,-2.54082507010095,11.3205610759573,-13.9004707833939,-0.513185164644213,14.8312989714386,97965.5567582201,98055.9476029703,97990.2276867137,0.0687473174124191,0.0136563987582204,0.0543999149924306,0.130168527429169,0.157648076475064,0.0964219259322755,0.159514446265379,0.14846736553728,0.127765146774659,11.5793108474927,4.50896556885369,11.7741087446901,16.2930113007308,9.07546539297985,17.0995914352395,17.1478990595241,12.4616695604097,16.4246447100635,3.11211557866151,2.10834486495192,2.51829978315553,1.03351067475766,0.409292347214007,0.390263416533365,-0.164497953287503,-0.0782048369675638,-0.200608784266346,-0.160538828730833,-0.0767463748793168,-1.01273322304109,0.0327478084289353,0.822596925839272,-1.36217665853356,0.156407243955013,-0.167516552133866,-0.088114040991242,0.742469141197671,0.655120661548655,-0.785119719080993,0.00636862477016235,-0.503778478400361,0.517721649425762,2.66397635347812,2.96802751251792,2.27024521364154,1.47698258216786,1.42384088610828,1.70211031831479,1.4237262928134,1.58369719729839,3.2766297438881,1.90251086205708,4.21667200727949,4.25918045409158,2.22641790994937,2.50364763610676,2.59646396241452,6.05027288768745,2.81452695884191,5.04606577105026,2.78265160004897,2.88122174429518,2.7333681829213,1,1,1,1,1,1,1,1,1,3,5,2,1,3,1,1,3,1,1,1,1,18.5110909774437,95.0930982456141,3.65240927318287,59.174976065163,65.5877852130325,35.7136812030075,68.8596580200502,66.0975860902255,8.43414122807029,538.81820362167,139.879103257999,529.072517072154,1175.22930451128,398.595083469999,1143.37666867169,1403.94754912278,658.030542997498,1497.9611961153,9894521.23258023,9903650.70790001,9897012.99635809
126.64,1,1,74.2104275689223,163.382752255639,150.462336591479,-0.587627793230715,-0.525355598120184,0.86910823932243,25.1388529344863,91.1408845842974,-66.0020316498111,-0.221966159209906,0.935930212908509,0.0207926549045874,0.647999357304152,0.567231118638179,0.402420536489739,0.760895394426661,0.572693689669718,0.156137020769746,3.88997935556717,-0.884858487803646,-3.17684869351587,-11.2972373235068,-2.3975908198715,10.5231911573489,-8.22963379736451,-0.574143993647482,11.5545418236184,97965.6294960821,98056.7703806664,97990.7683490166,0.023478875585991,0.0095082758156073,0.0632729258003197,0.123055170408479,0.150948159839016,0.0862856757199024,0.12658127228883,0.116803096102321,0.075127997796339,11.7675019423725,3.63805745971701,9.34633258751918,14.8242275106806,7.39721692437906,15.2767617778673,12.876179936426,9.43064927570082,15.6105051445661,3.46152519679443,2.08121530810674,2.18090198989382,1.08891295828096,0.112092566960443,0.25788941084784,-1.12149654304423,0.940089178418736,-1.05502106848786,-1.13067180901756,0.68210030151847,-0.710137261351306,0.0967541490602791,-0.0564787569476615,-1.48643321094088,-0.347586910616883,0.32027204571555,0.714843403651382,-0.0410940274169866,0.990968077545599,0.588703749411349,-0.435295973942345,-0.575295751393855,0.103099540337241,4.80539770618403,2.66127667210332,2.51357480120788,2.84510325681108,2.38490666212881,3.16176618040791,2.72344384697739,2.00115701145774,2.4559310796974,2.12058872573496,2.68083498817135,6.10812414654261,2.15635658299676,2.50865437755303,2.4164798809384,2.07256349189438,4.69787115361646,2.19545196208262,2.81445675992422,3.01252405613164,3.27021404290251,1,1,2,1,1,1,1,1,1,3,4,2,1,4,1,1,3,1,1,1,1,22.4185820802005,94.5289515037594,3.31457122577514,65.4479350877193,57.2903429824561,40.6444741854636,76.8504348370928,57.8420626566415,15.7698390977444,517.289857385361,168.331980902757,462.630280056796,1141.02096967419,341.064925388028,1062.84230689224,831.193013533816,406.597065203975,1167.00872418546,9894528.57910429,9903733.80844731,9897067.60325068
127.14,1,1,66.5162408521303,165.366661779449,154.789896741855,0.126768423905263,0.646056181681655,0.174336454191968,26.5254877755588,92.3346154433963,-65.8091276678375,-0.233470841708231,0.931929302215936,-0.0398818184074056,0.722631235266384,0.479148671182908,0.435513774535348,0.821786660959329,0.522173622174246,0.188612951934292,7.60866645574334,-0.280697939154774,0.57745069356562,-8.54172616442085,-4.57515026427458,4.50631474230134,-5.97431578326988,-2.15562205141562,4.98482805776808,97964.5715595736,98056.9061750169,97991.0970473492,0.0230821756222443,0.0105606100039829,0.0777465321594028,0.0466003586592442,0.0628463849446474,0.0372128059389032,0.0357355095622839,0.0592415519625262,0.0381604185214065,8.78570449387384,3.61099418287156,6.28154583251342,11.0157747274193,5.63621302554486,10.0478358466434,11.983083779421,4.65698970743081,14.3744312175671,3.07008462295443,2.16911848776357,2.16764337434703,-0.108762802197572,-0.243462772818577,-0.273214523934395,-0.828194126493013,1.44104327178336,0.356742411012568,-0.135094290012677,1.0408045222236,-0.268297028941317,0.286589276661298,-0.148678809706205,0.307083436003571,-1.01462735265175,-0.0947705297980272,0.941982462809626,-0.370535365053694,-0.48270992240284,1.40410982787712,-0.492866823262064,-0.608715481220878,-0.00786602865272653,2.74207714625031,2.39562128258282,2.3815910620428,4.12536493415677,4.65350385730753,1.9524297356504,2.48394669411806,4.25378680581558,2.42872326514674,2.48944314985515,2.83587134665877,1.84599242581134,3.14560624920494,2.37482908056234,3.06744963806652,2.49447704074639,3.08192218522795,3.9409395943142,2.42765396895359,2.7839811951454,3.25574881258539,1,1,1,1,1,1,1,1,1,1,4,3,1,1,2,2,1,2,1,1,1,23.5805550125313,94.1248595238095,4.02806365914797,72.9857547619048,48.3940157894737,43.9868912280701,83.0004527568922,52.7395358395989,19.0499081453634,768.475312030078,137.218080973937,279.393516327664,862.714342606505,462.090176691733,459.455792016697,614.430579081668,217.717827192978,748.545979083086,9894421.72751693,9903747.52367671,9897100.80178226
127.64,1,1,59.2155224310777,164.618871303258,155.246552005012,-0.0219203160418205,0.460495127537284,-0.0203376120309965,25.7351755661699,92.4489190897164,-66.7137435235465,-0.241663728628502,0.924914768356535,-0.0969587384302347,0.738881437504653,0.46602009603216,0.424988281346931,0.809429448621554,0.529494203330107,0.198170922355393,4.92928032457369,1.70915476190474,-1.32602324499364,2.25143055410811,-1.26271073847987,-3.03006213181465,2.89967642125132,1.78947169408674,-6.32141911834049,97965.2680766009,98057.7169956906,97991.0032521671,0.032054320178705,0.0147306484925294,0.0813620445585164,0.0286406325776869,0.0437361450909018,0.0501335647379127,0.0419640723138465,0.0635815334429553,0.0310328705099957,8.66309639740202,3.87206240430737,7.38948565236717,10.5340565024188,7.50382184518352,8.08479503514159,13.5704531512088,5.28370877130102,10.2063933535314,2.84334549993993,2.11088032089159,2.30495924594317,-0.39807611894695,-0.298804130332994,-0.0918016845057913,0.415984233525704,0.978506881049547,-0.41609194966004,-0.653882967548829,0.665508376070288,-0.421963443676104,0.348017204350001,0.642548119947158,0.217584438807004,0.6937431413305,-0.00398899993275759,-0.0455560290049779,-0.303211460184981,0.26579604537575,-1.26440789912338,-0.739282501534596,-0.868693885574341,-0.0676158167073134,2.22721785730177,2.09989436609596,1.56602428099288,2.4472931992034,3.95348420462675,2.88391863632357,3.31665568554355,2.9032080071666,3.39988079767318,3.06030145842975,2.65431249343618,2.11593022593002,2.22812239885791,2.88356711833277,2.49810767683223,4.05932468683591,2.15342233552878,4.20752225781111,3.09231756311405,3.73385869822846,2.98116652528774,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,2,1,1,1,1,24.4080365914787,93.41639160401,9.7928325814537,74.6270251879699,47.0680296992482,42.92381641604,81.7523743107769,53.4789145363409,20.0152631578947,497.857312781942,172.624630952379,416.701147491199,461.337628455267,312.949660148609,316.940304345451,523.671323596359,292.998762859717,638.463330952389,9894492.07573669,9903829.41656475,9897091.32846887
128.14,1,1,54.9936142857143,163.577752756892,152.707521052631,-0.0422696638698816,-0.0489244955632737,0.552312952208614,25.6609695786288,93.4657440672875,-67.8047744886587,-0.25064629767488,0.919701026080052,-0.124563497853545,0.697831709223554,0.529980033003301,0.391769968237424,0.729017912355145,0.615391677212834,0.167546064418471,1.35857860244657,2.28485502121637,1.28926485272582,9.03723353929381,0.525905281768742,-12.1002880443684,9.79968725278533,3.97802714707568,-13.6792943274026,97964.4603368672,98057.9260809345,97990.1213064459,0.0373548816008897,0.0151220033637434,0.0688233954622812,0.0861612089244934,0.115151580939338,0.0664577091055127,0.12733896069723,0.127745324058778,0.0551352039715323,12.8662163389287,4.67521432851303,11.2256679143735,13.2363388832919,8.48082259561114,14.5485050286687,11.0305279190481,7.16533441900753,13.0397491854789,2.70162981121556,1.98573002029455,2.16541236940467,0.101110475072625,-0.0127503133807451,0.418182915933561,-1.23342350427789,0.988761040384642,-0.432472546911817,-1.1301814583593,0.838526232370531,-0.614133837343644,-0.703424696689439,0.467742285960747,0.834302226484843,0.00696284106110574,0.15519307855514,-0.785119714568617,0.859606731696114,0.183242579444282,-1.02642470973359,-0.376379921328441,-0.494271592670348,-0.084944493993225,2.36083671948471,2.51410312391938,2.28896839390659,3.50138539241372,2.73464350910105,2.40043340582968,2.7162197265994,2.34823896605307,2.20754888386756,3.84266401259073,3.1567807629651,2.80115314244381,1.39929258006951,3.07534734922226,2.66157349540527,2.94909633159092,1.79163102791441,2.66895343316397,2.88926892638976,3.10118099754686,2.41173157343527,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,2,1,1,1,1,25.3152760651629,92.8898036340852,12.5809132832081,70.481002631579,53.5279833333334,39.5687667919798,73.6308091478696,62.1545593984962,16.9221525062656,641.024516995097,230.770357142853,652.855915872952,912.760587468675,446.593730926281,1222.12909248121,989.768412531319,428.142892097718,1381.60872706766,9894410.49402359,9903850.53417439,9897002.25195103
128.64,1,1,56.2007289473685,154.937840225564,148.678844360902,-0.606237755214702,-0.816783877469482,0.517247374829952,24.5466842036487,93.8204222863548,-69.2737380827061,-0.23215666393707,0.921712341497309,-0.133112816695204,0.576656621752401,0.644828461003995,0.312552939278889,0.644736510831534,0.696040256582049,0.131290998535944,-2.85806474354204,2.40462292364574,4.04196526092462,14.0212447045832,2.91504922578728,-22.2068881337007,8.89863821558849,5.73179943298844,-7.89455324077524,97964.1918710385,98058.0122933249,97988.7385552422,0.0579484148704719,0.0187574861048076,0.0562107159663168,0.219444850110102,0.190783191628669,0.112943013667753,0.147899378425857,0.129073213672368,0.0542223803139132,11.2583626677746,5.38239649501717,10.7900552163684,12.2831053341187,7.10165944967386,17.9498205789015,11.5544248393966,7.12185191420709,20.1040134693569,2.41618295721708,2.14756089373918,2.77880684046841,0.368673148233304,0.454947883932897,0.0472434363275053,-0.992564382209635,0.397322409810189,-0.757812942528879,-0.15678806088444,-0.0265400305179745,0.110479024710296,-0.710194622411203,0.20673503807011,0.269397368541425,-0.725892569869218,0.214878386829997,-0.121642114911413,0.865116807438632,-0.0397466949515568,0.141202427738889,-0.0540089023925132,-0.384176905658017,-0.254770664255485,1.89192568140313,2.56165977083334,2.28446600255132,2.71890343132097,1.7546897323443,2.33373422933759,1.33516847561714,1.35791127826632,1.47933598374075,3.53112197088561,2.37569036800861,2.61721660713594,2.21044787108314,3.53076471331247,1.96600056521096,2.83936034340953,1.90205625771412,2.35660104333913,2.45685664168195,2.69815773359591,3.43616192528331,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,23.447823057644,93.0929464912281,13.4443944862157,58.2423187969925,65.1276745614035,31.5678468671678,65.118387593985,70.300065914787,13.2603908521303,500.446793876903,242.86691528822,479.439576845969,1416.14571516291,294.419971804516,2242.89570150377,898.762459774437,578.911742731832,1210.37023292584,9894383.37897489,9903859.24162581,9896862.59407946
129.14,1,1,64.3491058897243,140.382611027569,145.857550501253,-0.574884844261589,-0.900155907157303,0.441161190323041,23.8924784884201,94.410935926626,-70.5184574382059,-0.189337504652721,0.930512779473437,-0.104055414526416,0.388932787414079,0.772428075138341,0.228565979304695,0.60051620015385,0.738953517457009,0.104664445767885,-6.21974242537044,1.31320574331869,4.26994321323101,15.9393232276235,6.14795183627385,-27.2797666046305,8.55609846025958,5.86797811856376,-1.49861493585453,97963.9838115962,98058.3947475228,97987.8762900847,0.0849966854642764,0.023637574916765,0.0695242350731206,0.298982538966794,0.188847327492856,0.134347731578436,0.117544657498814,0.0946915319910563,0.0503109165827794,9.72719115891942,5.86395637658755,11.8837859165501,9.28767454325099,5.17248313033007,13.3161921724914,11.8791805915771,7.19211532263507,23.9788298894758,2.7371406945911,2.36244988396079,2.38565727348607,0.0529175455633398,-0.0761846100914535,-0.366142637692317,-0.239637247502638,-0.409316802390423,0.0627624660937703,0.21360065958989,-0.309998261822216,1.10352000737783,-0.586371609178707,0.457028261981065,0.359444570418513,-0.374784362801868,0.659721275085912,-0.419178580787763,0.800190686336969,-0.185976416521997,-0.270829943863193,-0.076481331811929,-0.491481869224699,-0.388242303136546,1.7415762034403,1.73849926022758,1.99039431893126,1.58459948028897,1.70288398834514,1.55649610711677,1.85975451195367,2.02045495241507,3.01063973486686,4.14851764566168,2.1501257517965,2.14148442996033,1.79138911603551,4.42467635185871,2.31021628948093,2.74677916849574,2.05927386712027,1.61512795061316,2.04865894403174,2.49453677900646,3.66986184818638,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,19.1230879699248,93.9817907268171,10.509596867168,39.282211528822,78.0152355889725,23.0851639097742,60.6521362155389,74.6343052631579,10.5711090225564,628.193984962414,225.377282526239,581.06379750012,1609.87164598997,620.943135463659,2755.25642706768,864.165944486218,592.66578997494,1632.65189591657,9894362.36497122,9903897.86949981,9896775.50529855
