epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1565459083896,2019-08-10T10:44:43.896,0.769,0.732,0.488,1.280
1565459083915,2019-08-10T10:44:43.915,0.788,0.427,0.427,1.220
1565459083934,2019-08-10T10:44:43.934,0.807,0.427,0.427,1.280
1565459083955,2019-08-10T10:44:43.955,0.828,0.549,0.488,1.280
1565459083974,2019-08-10T10:44:43.974,0.847,0.610,0.488,1.341
1565459083994,2019-08-10T10:44:43.994,0.867,0.732,0.427,1.280
1565459084013,2019-08-10T10:44:44.013,0.886,0.732,0.427,1.280
1565459084034,2019-08-10T10:44:44.034,0.907,-0.244,0.366,1.341
1565459084053,2019-08-10T10:44:44.053,0.926,1.890,0.671,1.220
1565459084073,2019-08-10T10:44:44.073,0.946,-0.122,0.488,1.280
1565459084093,2019-08-10T10:44:44.093,0.966,0.488,0.488,1.341
1565459084113,2019-08-10T10:44:44.113,0.986,1.585,0.671,1.280
1565459084132,2019-08-10T10:44:44.132,1.005,-0.366,0.488,1.341
1565459084151,2019-08-10T10:44:44.151,1.024,2.378,0.793,1.280
1565459084172,2019-08-10T10:44:44.172,1.045,0.366,0.305,1.280
1565459084191,2019-08-10T10:44:44.191,1.064,-1.280,0.244,1.341
1565459084211,2019-08-10T10:44:44.211,1.084,4.512,1.098,1.220
1565459084230,2019-08-10T10:44:44.230,1.103,-2.683,0.122,1.341
1565459084251,2019-08-10T10:44:44.251,1.124,-1.098,0.244,1.402
1565459084270,2019-08-10T10:44:44.270,1.143,3.841,0.854,1.220
1565459084290,2019-08-10T10:44:44.290,1.163,-1.341,0.244,1.341
1565459084309,2019-08-10T10:44:44.309,1.182,4.451,0.976,1.159
1565459084330,2019-08-10T10:44:44.330,1.203,-3.537,-0.122,1.341
1565459084349,2019-08-10T10:44:44.349,1.222,-1.098,0.366,1.341
1565459084368,2019-08-10T10:44:44.368,1.241,6.646,1.341,1.159
1565459084388,2019-08-10T10:44:44.388,1.261,-3.476,-0.061,1.402
1565459084407,2019-08-10T10:44:44.407,1.280,1.098,0.427,1.280
1565459084428,2019-08-10T10:44:44.428,1.301,0.427,0.488,1.341
1565459084447,2019-08-10T10:44:44.447,1.320,0.732,0.610,1.341
1565459084468,2019-08-10T10:44:44.468,1.341,2.073,0.671,1.280
1565459084487,2019-08-10T10:44:44.487,1.360,-3.110,-0.122,1.402
1565459084507,2019-08-10T10:44:44.507,1.380,1.951,0.671,1.280
1565459084526,2019-08-10T10:44:44.526,1.399,3.049,0.915,1.220
1565459084547,2019-08-10T10:44:44.547,1.420,-0.976,0.244,1.341
1565459084566,2019-08-10T10:44:44.566,1.439,-1.463,0.122,1.402
1565459084585,2019-08-10T10:44:44.585,1.458,1.585,0.610,1.280
1565459084605,2019-08-10T10:44:44.605,1.478,0.915,0.549,1.341
1565459084624,2019-08-10T10:44:44.624,1.497,1.524,0.488,1.341
1565459084645,2019-08-10T10:44:44.645,1.518,-0.671,0.183,1.280
1565459084664,2019-08-10T10:44:44.664,1.537,-0.793,0.305,1.402
1565459084684,2019-08-10T10:44:44.684,1.557,3.232,0.915,1.220
1565459084703,2019-08-10T10:44:44.703,1.576,-1.220,0.305,1.341
1565459084724,2019-08-10T10:44:44.724,1.597,-0.427,0.244,1.341
1565459084743,2019-08-10T10:44:44.743,1.616,1.890,0.610,1.280
1565459084763,2019-08-10T10:44:44.763,1.636,0.793,0.610,1.341
1565459084782,2019-08-10T10:44:44.782,1.655,0.427,0.488,1.280
1565459084801,2019-08-10T10:44:44.801,1.674,-0.976,0.183,1.280
1565459084822,2019-08-10T10:44:44.822,1.695,0.732,0.488,1.280
1565459084841,2019-08-10T10:44:44.841,1.714,1.951,0.732,1.220
1565459084862,2019-08-10T10:44:44.862,1.735,0.732,0.488,1.341
1565459084881,2019-08-10T10:44:44.881,1.754,-1.280,0.244,1.341
1565459084901,2019-08-10T10:44:44.901,1.774,0.793,0.549,1.280
1565459084920,2019-08-10T10:44:44.920,1.793,1.646,0.610,1.280
1565459084941,2019-08-10T10:44:44.941,1.814,-0.854,0.183,1.341
1565459084960,2019-08-10T10:44:44.960,1.833,0.976,0.488,1.280
1565459084980,2019-08-10T10:44:44.980,1.853,0.671,0.488,1.341
1565459084999,2019-08-10T10:44:44.999,1.872,0.793,0.549,1.220
1565459085018,2019-08-10T10:44:45.018,1.891,0.915,0.488,1.220
1565459085039,2019-08-10T10:44:45.039,1.912,-1.646,0.122,1.341
1565459085058,2019-08-10T10:44:45.058,1.931,1.341,0.549,1.220
1565459085078,2019-08-10T10:44:45.078,1.951,2.256,0.732,1.220
1565459085097,2019-08-10T10:44:45.097,1.970,-0.854,0.305,1.341
1565459085118,2019-08-10T10:44:45.118,1.991,0.305,0.427,1.341
1565459085137,2019-08-10T10:44:45.137,2.010,0.610,0.488,1.280
1565459085157,2019-08-10T10:44:45.157,2.030,0.366,0.427,1.280
1565459085176,2019-08-10T10:44:45.176,2.049,1.220,0.549,1.280
1565459085196,2019-08-10T10:44:45.196,2.069,-0.549,0.366,1.341
1565459085216,2019-08-10T10:44:45.216,2.089,0.793,0.549,1.280
1565459085235,2019-08-10T10:44:45.235,2.108,1.951,0.671,1.280
1565459085256,2019-08-10T10:44:45.256,2.129,-2.866,-0.061,1.402
1565459085275,2019-08-10T10:44:45.275,2.148,1.890,0.610,1.280
1565459085295,2019-08-10T10:44:45.295,2.168,1.402,0.732,1.280
1565459085314,2019-08-10T10:44:45.314,2.187,0.244,0.488,1.280
1565459085335,2019-08-10T10:44:45.335,2.208,0.305,0.427,1.341
1565459085354,2019-08-10T10:44:45.354,2.227,-0.671,0.366,1.341
1565459085374,2019-08-10T10:44:45.374,2.247,2.500,0.732,1.220
1565459085393,2019-08-10T10:44:45.393,2.266,-0.793,0.305,1.402
1565459085412,2019-08-10T10:44:45.412,2.285,0.488,0.366,1.280
1565459085433,2019-08-10T10:44:45.433,2.306,0.488,0.427,1.280
1565459085452,2019-08-10T10:44:45.452,2.325,1.646,0.610,1.220
1565459085472,2019-08-10T10:44:45.472,2.345,0.732,0.488,1.280
1565459085491,2019-08-10T10:44:45.491,2.364,-1.951,0.122,1.402
1565459085512,2019-08-10T10:44:45.512,2.385,2.073,0.610,1.220
1565459085531,2019-08-10T10:44:45.531,2.404,0.671,0.488,1.220
1565459085551,2019-08-10T10:44:45.551,2.424,0.610,0.488,1.280
1565459085571,2019-08-10T10:44:45.571,2.444,0.244,0.366,1.341
1565459085591,2019-08-10T10:44:45.591,2.464,-0.549,0.305,1.402
1565459085610,2019-08-10T10:44:45.610,2.483,2.073,0.671,1.341
1565459085629,2019-08-10T10:44:45.629,2.502,-0.122,0.366,1.341
1565459085650,2019-08-10T10:44:45.650,2.523,-0.366,0.305,1.341
1565459085669,2019-08-10T10:44:45.669,2.542,1.707,0.610,1.280
1565459085689,2019-08-10T10:44:45.689,2.562,0.488,0.488,1.341
1565459085708,2019-08-10T10:44:45.708,2.581,0.244,0.427,1.280
1565459085729,2019-08-10T10:44:45.729,2.602,-0.122,0.366,1.280
1565459085748,2019-08-10T10:44:45.748,2.621,0.305,0.366,1.280
1565459085768,2019-08-10T10:44:45.768,2.641,1.768,0.610,1.220
1565459085787,2019-08-10T10:44:45.787,2.660,0.305,0.488,1.280
1565459085808,2019-08-10T10:44:45.808,2.681,-0.427,0.305,1.280
1565459085827,2019-08-10T10:44:45.827,2.700,0.854,0.549,1.220
1565459085846,2019-08-10T10:44:45.846,2.719,0.732,0.549,1.280
1565459085866,2019-08-10T10:44:45.866,2.739,0.183,0.427,1.341
1565459085885,2019-08-10T10:44:45.885,2.758,0.305,0.427,1.280
1565459085906,2019-08-10T10:44:45.906,2.779,0.854,0.549,1.220
1565459085925,2019-08-10T10:44:45.925,2.798,0.671,0.549,1.220
1565459085946,2019-08-10T10:44:45.946,2.819,0.305,0.427,1.220
1565459085965,2019-08-10T10:44:45.965,2.838,-0.122,0.366,1.341
1565459085985,2019-08-10T10:44:45.985,2.858,0.732,0.488,1.280
1565459086004,2019-08-10T10:44:46.004,2.877,1.646,0.549,1.280
1565459086025,2019-08-10T10:44:46.025,2.898,-0.183,0.305,1.280
1565459086044,2019-08-10T10:44:46.044,2.917,0.061,0.427,1.341
1565459086063,2019-08-10T10:44:46.063,2.936,0.915,0.549,1.280
1565459086083,2019-08-10T10:44:46.083,2.956,0.305,0.427,1.341
1565459086102,2019-08-10T10:44:46.102,2.975,0.915,0.427,1.280
1565459086123,2019-08-10T10:44:46.123,2.996,0.244,0.366,1.341
1565459086142,2019-08-10T10:44:46.142,3.015,0.549,0.488,1.280
1565459086162,2019-08-10T10:44:46.162,3.035,1.159,0.549,1.220
1565459086181,2019-08-10T10:44:46.181,3.054,-0.427,0.305,1.341
1565459086202,2019-08-10T10:44:46.202,3.075,0.305,0.427,1.341
1565459086221,2019-08-10T10:44:46.221,3.094,1.280,0.610,1.280
1565459086241,2019-08-10T10:44:46.241,3.114,0.610,0.549,1.280
1565459086260,2019-08-10T10:44:46.260,3.133,0.366,0.488,1.341
1565459086280,2019-08-10T10:44:46.280,3.153,0.061,0.427,1.341
1565459086300,2019-08-10T10:44:46.300,3.173,0.427,0.427,1.341
1565459086319,2019-08-10T10:44:46.319,3.192,1.037,0.549,1.280
1565459086340,2019-08-10T10:44:46.340,3.213,0.427,0.427,1.280
1565459086359,2019-08-10T10:44:46.359,3.232,0.244,0.427,1.341
1565459086379,2019-08-10T10:44:46.379,3.252,0.854,0.549,1.280
1565459086398,2019-08-10T10:44:46.398,3.271,0.366,0.488,1.280
1565459086419,2019-08-10T10:44:46.419,3.292,0.000,0.366,1.280
1565459086438,2019-08-10T10:44:46.438,3.311,0.732,0.427,1.280
1565459086458,2019-08-10T10:44:46.458,3.331,0.671,0.488,1.220
1565459086477,2019-08-10T10:44:46.477,3.350,0.671,0.488,1.280
1565459086496,2019-08-10T10:44:46.496,3.369,0.488,0.427,1.280
1565459086517,2019-08-10T10:44:46.517,3.390,-0.244,0.305,1.341
1565459086536,2019-08-10T10:44:46.536,3.409,0.793,0.488,1.220
1565459086556,2019-08-10T10:44:46.556,3.429,0.854,0.549,1.280
1565459086575,2019-08-10T10:44:46.575,3.448,0.000,0.427,1.341
1565459086596,2019-08-10T10:44:46.596,3.469,0.732,0.488,1.280
1565459086615,2019-08-10T10:44:46.615,3.488,0.427,0.549,1.220
1565459086635,2019-08-10T10:44:46.635,3.508,0.244,0.488,1.341
1565459086655,2019-08-10T10:44:46.655,3.528,0.671,0.488,1.280
1565459086675,2019-08-10T10:44:46.675,3.548,0.244,0.366,1.280
1565459086694,2019-08-10T10:44:46.694,3.567,0.854,0.488,1.280
1565459086713,2019-08-10T10:44:46.713,3.586,0.793,0.549,1.280
1565459086734,2019-08-10T10:44:46.734,3.607,-0.122,0.305,1.341
1565459086753,2019-08-10T10:44:46.753,3.626,0.427,0.427,1.341
1565459086773,2019-08-10T10:44:46.773,3.646,0.793,0.488,1.280
1565459086792,2019-08-10T10:44:46.792,3.665,0.488,0.427,1.341
1565459086813,2019-08-10T10:44:46.813,3.686,0.671,0.488,1.280
1565459086832,2019-08-10T10:44:46.832,3.705,0.366,0.488,1.341
1565459086852,2019-08-10T10:44:46.852,3.725,0.366,0.427,1.341
1565459086871,2019-08-10T10:44:46.871,3.744,0.732,0.488,1.280
1565459086892,2019-08-10T10:44:46.892,3.765,0.305,0.488,1.280
1565459086911,2019-08-10T10:44:46.911,3.784,0.488,0.427,1.280
1565459086930,2019-08-10T10:44:46.930,3.803,0.976,0.549,1.280
1565459086950,2019-08-10T10:44:46.950,3.823,0.183,0.427,1.280
1565459086969,2019-08-10T10:44:46.969,3.842,0.183,0.427,1.280
1565459086990,2019-08-10T10:44:46.990,3.863,0.610,0.488,1.280
1565459087009,2019-08-10T10:44:47.009,3.882,0.427,0.488,1.280
1565459087030,2019-08-10T10:44:47.030,3.903,0.793,0.549,1.280
1565459087049,2019-08-10T10:44:47.049,3.922,0.366,0.427,1.280
1565459087069,2019-08-10T10:44:47.069,3.942,0.061,0.427,1.280
1565459087088,2019-08-10T10:44:47.088,3.961,0.793,0.488,1.280
1565459087107,2019-08-10T10:44:47.107,3.980,0.427,0.427,1.280
1565459087128,2019-08-10T10:44:47.128,4.001,0.305,0.488,1.280
1565459087147,2019-08-10T10:44:47.147,4.020,0.854,0.549,1.220
1565459087167,2019-08-10T10:44:47.167,4.040,0.305,0.488,1.280
1565459087186,2019-08-10T10:44:47.186,4.059,0.366,0.488,1.341
1565459087207,2019-08-10T10:44:47.207,4.080,0.488,0.488,1.280
1565459087226,2019-08-10T10:44:47.226,4.099,0.305,0.488,1.341
1565459087246,2019-08-10T10:44:47.246,4.119,0.976,0.549,1.341
1565459087265,2019-08-10T10:44:47.265,4.138,0.671,0.488,1.280
1565459087286,2019-08-10T10:44:47.286,4.159,0.122,0.427,1.280
1565459087305,2019-08-10T10:44:47.305,4.178,0.671,0.488,1.280
1565459087324,2019-08-10T10:44:47.324,4.197,0.549,0.488,1.280
1565459087344,2019-08-10T10:44:47.344,4.217,0.305,0.427,1.341
1565459087363,2019-08-10T10:44:47.363,4.236,0.732,0.488,1.280
1565459087384,2019-08-10T10:44:47.384,4.257,0.427,0.488,1.280
1565459087403,2019-08-10T10:44:47.403,4.276,0.488,0.427,1.280
1565459087424,2019-08-10T10:44:47.424,4.297,0.549,0.427,1.280
1565459087443,2019-08-10T10:44:47.443,4.316,0.183,0.366,1.280
1565459087463,2019-08-10T10:44:47.463,4.336,0.671,0.488,1.341
1565459087482,2019-08-10T10:44:47.482,4.355,0.915,0.488,1.280
1565459087503,2019-08-10T10:44:47.503,4.376,0.366,0.427,1.341
1565459087522,2019-08-10T10:44:47.522,4.395,0.549,0.488,1.341
1565459087541,2019-08-10T10:44:47.541,4.414,0.488,0.488,1.280
1565459087561,2019-08-10T10:44:47.561,4.434,0.366,0.427,1.280
1565459087580,2019-08-10T10:44:47.580,4.453,0.854,0.549,1.280
1565459087601,2019-08-10T10:44:47.601,4.474,0.427,0.488,1.280
1565459087620,2019-08-10T10:44:47.620,4.493,0.366,0.427,1.280
1565459087640,2019-08-10T10:44:47.640,4.513,0.671,0.427,1.341
1565459087659,2019-08-10T10:44:47.659,4.532,0.183,0.427,1.341
1565459087680,2019-08-10T10:44:47.680,4.553,0.488,0.427,1.280
1565459087699,2019-08-10T10:44:47.699,4.572,0.793,0.488,1.280
1565459087719,2019-08-10T10:44:47.719,4.592,0.427,0.366,1.341
1565459087738,2019-08-10T10:44:47.738,4.611,0.549,0.488,1.280
1565459087758,2019-08-10T10:44:47.758,4.631,0.427,0.488,1.280
1565459087778,2019-08-10T10:44:47.778,4.651,0.244,0.427,1.280
1565459087797,2019-08-10T10:44:47.797,4.670,0.732,0.549,1.341
1565459087818,2019-08-10T10:44:47.818,4.691,0.549,0.427,1.341
1565459087837,2019-08-10T10:44:47.837,4.710,0.427,0.427,1.220
1565459087857,2019-08-10T10:44:47.857,4.730,0.671,0.488,1.341
1565459087876,2019-08-10T10:44:47.876,4.749,0.366,0.427,1.341
1565459087897,2019-08-10T10:44:47.897,4.770,0.366,0.427,1.280
1565459087916,2019-08-10T10:44:47.916,4.789,0.671,0.427,1.280
1565459087936,2019-08-10T10:44:47.936,4.809,0.366,0.427,1.280
1565459087955,2019-08-10T10:44:47.955,4.828,0.671,0.488,1.280
1565459087974,2019-08-10T10:44:47.974,4.847,0.610,0.488,1.341
1565459087995,2019-08-10T10:44:47.995,4.868,0.244,0.366,1.341
1565459088014,2019-08-10T10:44:48.014,4.887,0.610,0.427,1.220
1565459088034,2019-08-10T10:44:48.034,4.907,0.610,0.427,1.220
1565459088053,2019-08-10T10:44:48.053,4.926,0.366,0.427,1.280
1565459088074,2019-08-10T10:44:48.074,4.947,0.671,0.488,1.341
1565459088093,2019-08-10T10:44:48.093,4.966,0.366,0.488,1.341
1565459088113,2019-08-10T10:44:48.113,4.986,0.366,0.427,1.280
1565459088133,2019-08-10T10:44:48.133,5.006,0.610,0.488,1.280
1565459088153,2019-08-10T10:44:48.153,5.026,0.305,0.427,1.280
1565459088172,2019-08-10T10:44:48.172,5.045,0.549,0.427,1.341
1565459088191,2019-08-10T10:44:48.191,5.064,0.671,0.427,1.341
1565459088212,2019-08-10T10:44:48.212,5.085,0.183,0.427,1.220
1565459088231,2019-08-10T10:44:48.231,5.104,0.488,0.488,1.280
1565459088251,2019-08-10T10:44:48.251,5.124,0.610,0.488,1.280
1565459088270,2019-08-10T10:44:48.270,5.143,0.427,0.427,1.341
1565459088291,2019-08-10T10:44:48.291,5.164,0.671,0.427,1.341
1565459088310,2019-08-10T10:44:48.310,5.183,0.427,0.488,1.280
1565459088330,2019-08-10T10:44:48.330,5.203,0.366,0.488,1.280
1565459088349,2019-08-10T10:44:48.349,5.222,0.610,0.427,1.280
1565459088370,2019-08-10T10:44:48.370,5.243,0.366,0.427,1.220
1565459088389,2019-08-10T10:44:48.389,5.262,0.488,0.488,1.220
1565459088408,2019-08-10T10:44:48.408,5.281,0.671,0.488,1.280
1565459088428,2019-08-10T10:44:48.428,5.301,0.366,0.488,1.280
1565459088447,2019-08-10T10:44:48.447,5.320,0.427,0.488,1.341
1565459088468,2019-08-10T10:44:48.468,5.341,0.488,0.488,1.280
1565459088487,2019-08-10T10:44:48.487,5.360,0.427,0.427,1.280
1565459088508,2019-08-10T10:44:48.508,5.381,0.732,0.488,1.341
1565459088527,2019-08-10T10:44:48.527,5.400,0.488,0.549,1.341
1565459088547,2019-08-10T10:44:48.547,5.420,0.366,0.488,1.341
1565459088566,2019-08-10T10:44:48.566,5.439,0.671,0.427,1.280
1565459088587,2019-08-10T10:44:48.587,5.460,0.366,0.427,1.280
1565459088606,2019-08-10T10:44:48.606,5.479,0.366,0.488,1.220
1565459088625,2019-08-10T10:44:48.625,5.498,0.671,0.427,1.280
1565459088645,2019-08-10T10:44:48.645,5.518,0.366,0.427,1.280
1565459088664,2019-08-10T10:44:48.664,5.537,0.488,0.427,1.341
1565459088685,2019-08-10T10:44:48.685,5.558,0.488,0.427,1.280
1565459088704,2019-08-10T10:44:48.704,5.577,0.305,0.427,1.341
1565459088724,2019-08-10T10:44:48.724,5.597,0.732,0.488,1.280
1565459088743,2019-08-10T10:44:48.743,5.616,0.610,0.488,1.341
1565459088764,2019-08-10T10:44:48.764,5.637,0.305,0.427,1.280
1565459088783,2019-08-10T10:44:48.783,5.656,0.610,0.427,1.280
1565459088803,2019-08-10T10:44:48.803,5.676,0.427,0.488,1.280
1565459088822,2019-08-10T10:44:48.822,5.695,0.366,0.488,1.341
1565459088842,2019-08-10T10:44:48.842,5.715,0.549,0.427,1.341
1565459088862,2019-08-10T10:44:48.862,5.735,0.366,0.427,1.341
1565459088881,2019-08-10T10:44:48.881,5.754,0.488,0.488,1.341
1565459088902,2019-08-10T10:44:48.902,5.775,0.549,0.488,1.280
1565459088921,2019-08-10T10:44:48.921,5.794,0.305,0.427,1.280
1565459088941,2019-08-10T10:44:48.941,5.814,0.610,0.427,1.341
1565459088960,2019-08-10T10:44:48.960,5.833,0.732,0.549,1.280
1565459088981,2019-08-10T10:44:48.981,5.854,0.427,0.488,1.280
1565459089000,2019-08-10T10:44:49.000,5.873,0.488,0.427,1.280
1565459089020,2019-08-10T10:44:49.020,5.893,0.427,0.366,1.280
1565459089039,2019-08-10T10:44:49.039,5.912,0.488,0.427,1.220
1565459089058,2019-08-10T10:44:49.058,5.931,0.671,0.488,1.280
1565459089079,2019-08-10T10:44:49.079,5.952,0.366,0.427,1.341
1565459089098,2019-08-10T10:44:49.098,5.971,0.488,0.488,1.341
1565459089118,2019-08-10T10:44:49.118,5.991,0.610,0.488,1.280
1565459089137,2019-08-10T10:44:49.137,6.010,0.305,0.488,1.341
1565459089158,2019-08-10T10:44:49.158,6.031,0.549,0.488,1.280
1565459089177,2019-08-10T10:44:49.177,6.050,0.610,0.488,1.220
1565459089197,2019-08-10T10:44:49.197,6.070,0.427,0.488,1.280
1565459089217,2019-08-10T10:44:49.217,6.090,0.549,0.488,1.280
1565459089237,2019-08-10T10:44:49.237,6.110,0.488,0.488,1.220
1565459089256,2019-08-10T10:44:49.256,6.129,0.366,0.427,1.280
1565459089275,2019-08-10T10:44:49.275,6.148,0.671,0.488,1.280
1565459089296,2019-08-10T10:44:49.296,6.169,0.549,0.427,1.341
1565459089315,2019-08-10T10:44:49.315,6.188,0.427,0.427,1.341
1565459089335,2019-08-10T10:44:49.335,6.208,0.549,0.427,1.280
1565459089354,2019-08-10T10:44:49.354,6.227,0.366,0.427,1.280
1565459089375,2019-08-10T10:44:49.375,6.248,0.549,0.488,1.280
1565459089394,2019-08-10T10:44:49.394,6.267,0.549,0.488,1.280
1565459089414,2019-08-10T10:44:49.414,6.287,0.366,0.427,1.280
1565459089433,2019-08-10T10:44:49.433,6.306,0.610,0.427,1.280
1565459089454,2019-08-10T10:44:49.454,6.327,0.549,0.427,1.280
1565459089473,2019-08-10T10:44:49.473,6.346,0.305,0.427,1.280
1565459089492,2019-08-10T10:44:49.492,6.365,0.488,0.488,1.280
1565459089512,2019-08-10T10:44:49.512,6.385,0.488,0.549,1.341
1565459089531,2019-08-10T10:44:49.531,6.404,0.427,0.427,1.280
1565459089552,2019-08-10T10:44:49.552,6.425,0.549,0.427,1.280
1565459089571,2019-08-10T10:44:49.571,6.444,0.366,0.427,1.280
1565459089592,2019-08-10T10:44:49.592,6.465,0.427,0.427,1.341
1565459089611,2019-08-10T10:44:49.611,6.484,0.549,0.427,1.341
1565459089631,2019-08-10T10:44:49.631,6.504,0.427,0.427,1.280
1565459089650,2019-08-10T10:44:49.650,6.523,0.549,0.427,1.280
1565459089671,2019-08-10T10:44:49.671,6.544,0.610,0.427,1.280
1565459089690,2019-08-10T10:44:49.690,6.563,0.305,0.427,1.280
1565459089709,2019-08-10T10:44:49.709,6.582,0.427,0.427,1.280
1565459089729,2019-08-10T10:44:49.729,6.602,0.488,0.427,1.280
1565459089748,2019-08-10T10:44:49.748,6.621,0.427,0.488,1.220
1565459089769,2019-08-10T10:44:49.769,6.642,0.610,0.488,1.220
1565459089788,2019-08-10T10:44:49.788,6.661,0.366,0.427,1.280
1565459089808,2019-08-10T10:44:49.808,6.681,0.305,0.366,1.280
1565459089827,2019-08-10T10:44:49.827,6.700,0.610,0.488,1.280
1565459089848,2019-08-10T10:44:49.848,6.721,0.427,0.488,1.280
1565459089867,2019-08-10T10:44:49.867,6.740,0.488,0.427,1.341
1565459089887,2019-08-10T10:44:49.887,6.760,0.610,0.488,1.280
1565459089906,2019-08-10T10:44:49.906,6.779,0.427,0.488,1.280
1565459089926,2019-08-10T10:44:49.926,6.799,0.488,0.488,1.341
1565459089946,2019-08-10T10:44:49.946,6.819,0.427,0.488,1.341
1565459089965,2019-08-10T10:44:49.965,6.838,0.488,0.488,1.280
1565459089986,2019-08-10T10:44:49.986,6.859,0.671,0.488,1.280
1565459090005,2019-08-10T10:44:50.005,6.878,0.549,0.488,1.280
1565459090025,2019-08-10T10:44:50.025,6.898,0.427,0.427,1.280
1565459090044,2019-08-10T10:44:50.044,6.917,0.610,0.488,1.280
1565459090065,2019-08-10T10:44:50.065,6.938,0.427,0.488,1.341
1565459090084,2019-08-10T10:44:50.084,6.957,0.549,0.488,1.402
1565459090104,2019-08-10T10:44:50.104,6.977,0.610,0.427,1.280
1565459090123,2019-08-10T10:44:50.123,6.996,0.366,0.488,1.280
1565459090142,2019-08-10T10:44:50.142,7.015,0.610,0.549,1.280
1565459090163,2019-08-10T10:44:50.163,7.036,0.488,0.488,1.280
1565459090182,2019-08-10T10:44:50.182,7.055,0.366,0.427,1.280
1565459090202,2019-08-10T10:44:50.202,7.075,0.610,0.549,1.280
1565459090221,2019-08-10T10:44:50.221,7.094,0.549,0.488,1.280
1565459090242,2019-08-10T10:44:50.242,7.115,0.427,0.488,1.341
1565459090261,2019-08-10T10:44:50.261,7.134,0.549,0.427,1.341
1565459090281,2019-08-10T10:44:50.281,7.154,0.427,0.427,1.280
1565459090301,2019-08-10T10:44:50.301,7.174,0.488,0.488,1.280
1565459090321,2019-08-10T10:44:50.321,7.194,0.610,0.488,1.341
1565459090340,2019-08-10T10:44:50.340,7.213,0.366,0.488,1.341
1565459090359,2019-08-10T10:44:50.359,7.232,0.549,0.488,1.280
1565459090380,2019-08-10T10:44:50.380,7.253,0.610,0.488,1.220
1565459090399,2019-08-10T10:44:50.399,7.272,0.366,0.427,1.280
1565459090419,2019-08-10T10:44:50.419,7.292,0.610,0.488,1.280
1565459090438,2019-08-10T10:44:50.438,7.311,0.610,0.427,1.280
1565459090459,2019-08-10T10:44:50.459,7.332,0.488,0.427,1.280
1565459090478,2019-08-10T10:44:50.478,7.351,0.610,0.427,1.280
