epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1565459073013,2019-08-10T10:44:33.013,1.704,-0.055,-0.092,1.046
1565459073033,2019-08-10T10:44:33.033,1.724,-0.050,-0.085,1.044
1565459073054,2019-08-10T10:44:33.054,1.745,-0.051,-0.080,1.047
1565459073074,2019-08-10T10:44:33.074,1.765,-0.051,-0.084,1.044
1565459073094,2019-08-10T10:44:33.094,1.785,-0.053,-0.093,1.048
1565459073114,2019-08-10T10:44:33.114,1.805,-0.058,-0.091,1.046
1565459073135,2019-08-10T10:44:33.135,1.826,-0.056,-0.082,1.041
1565459073155,2019-08-10T10:44:33.155,1.846,-0.047,-0.084,1.045
1565459073176,2019-08-10T10:44:33.176,1.867,-0.048,-0.085,1.048
1565459073196,2019-08-10T10:44:33.196,1.887,-0.052,-0.083,1.042
1565459073217,2019-08-10T10:44:33.217,1.908,-0.059,-0.087,1.045
1565459073236,2019-08-10T10:44:33.236,1.927,-0.055,-0.090,1.043
1565459073256,2019-08-10T10:44:33.256,1.947,-0.050,-0.088,1.045
1565459073277,2019-08-10T10:44:33.277,1.968,-0.049,-0.083,1.046
1565459073297,2019-08-10T10:44:33.297,1.988,-0.053,-0.082,1.045
1565459073318,2019-08-10T10:44:33.318,2.009,-0.056,-0.092,1.048
1565459073338,2019-08-10T10:44:33.338,2.029,-0.058,-0.091,1.046
1565459073357,2019-08-10T10:44:33.357,2.048,-0.056,-0.086,1.042
1565459073378,2019-08-10T10:44:33.378,2.069,-0.049,-0.083,1.047
1565459073398,2019-08-10T10:44:33.398,2.089,-0.048,-0.085,1.048
1565459073419,2019-08-10T10:44:33.419,2.110,-0.053,-0.087,1.045
1565459073439,2019-08-10T10:44:33.439,2.130,-0.056,-0.088,1.044
1565459073460,2019-08-10T10:44:33.460,2.151,-0.059,-0.088,1.043
1565459073480,2019-08-10T10:44:33.480,2.171,-0.053,-0.089,1.047
1565459073499,2019-08-10T10:44:33.499,2.190,-0.049,-0.084,1.049
1565459073520,2019-08-10T10:44:33.520,2.211,-0.052,-0.081,1.044
1565459073540,2019-08-10T10:44:33.540,2.231,-0.054,-0.086,1.045
1565459073561,2019-08-10T10:44:33.561,2.252,-0.058,-0.089,1.046
1565459073581,2019-08-10T10:44:33.581,2.272,-0.056,-0.088,1.045
1565459073602,2019-08-10T10:44:33.602,2.293,-0.052,-0.083,1.045
1565459073621,2019-08-10T10:44:33.621,2.312,-0.050,-0.083,1.044
1565459073641,2019-08-10T10:44:33.641,2.332,-0.051,-0.087,1.048
1565459073662,2019-08-10T10:44:33.662,2.353,-0.055,-0.089,1.043
1565459073682,2019-08-10T10:44:33.682,2.373,-0.059,-0.086,1.042
1565459073703,2019-08-10T10:44:33.703,2.394,-0.053,-0.088,1.046
1565459073723,2019-08-10T10:44:33.723,2.414,-0.049,-0.087,1.047
1565459073744,2019-08-10T10:44:33.744,2.435,-0.049,-0.082,1.044
1565459073763,2019-08-10T10:44:33.763,2.454,-0.054,-0.085,1.044
1565459073783,2019-08-10T10:44:33.783,2.474,-0.057,-0.089,1.045
1565459073804,2019-08-10T10:44:33.804,2.495,-0.055,-0.089,1.045
1565459073824,2019-08-10T10:44:33.824,2.515,-0.053,-0.085,1.047
1565459073845,2019-08-10T10:44:33.845,2.536,-0.051,-0.081,1.043
1565459073866,2019-08-10T10:44:33.866,2.557,-0.051,-0.088,1.048
1565459073886,2019-08-10T10:44:33.886,2.577,-0.053,-0.090,1.046
1565459073905,2019-08-10T10:44:33.905,2.596,-0.058,-0.087,1.044
1565459073926,2019-08-10T10:44:33.926,2.617,-0.055,-0.087,1.044
1565459073946,2019-08-10T10:44:33.946,2.637,-0.050,-0.086,1.045
1565459073967,2019-08-10T10:44:33.967,2.658,-0.050,-0.085,1.046
1565459073987,2019-08-10T10:44:33.987,2.678,-0.052,-0.085,1.046
1565459074008,2019-08-10T10:44:34.008,2.699,-0.056,-0.086,1.042
1565459074027,2019-08-10T10:44:34.027,2.718,-0.056,-0.091,1.042
1565459074047,2019-08-10T10:44:34.047,2.738,-0.052,-0.086,1.045
1565459074068,2019-08-10T10:44:34.068,2.759,-0.050,-0.083,1.042
1565459074088,2019-08-10T10:44:34.088,2.779,-0.050,-0.084,1.047
1565459074109,2019-08-10T10:44:34.109,2.800,-0.053,-0.089,1.046
1565459074129,2019-08-10T10:44:34.129,2.820,-0.056,-0.090,1.043
1565459074150,2019-08-10T10:44:34.150,2.841,-0.056,-0.088,1.045
1565459074169,2019-08-10T10:44:34.169,2.860,-0.051,-0.085,1.042
1565459074189,2019-08-10T10:44:34.189,2.880,-0.049,-0.086,1.046
1565459074210,2019-08-10T10:44:34.210,2.901,-0.052,-0.085,1.046
1565459074230,2019-08-10T10:44:34.230,2.921,-0.056,-0.085,1.044
1565459074251,2019-08-10T10:44:34.251,2.942,-0.055,-0.089,1.046
1565459074271,2019-08-10T10:44:34.271,2.962,-0.054,-0.087,1.043
1565459074292,2019-08-10T10:44:34.292,2.983,-0.053,-0.085,1.043
1565459074311,2019-08-10T10:44:34.311,3.002,-0.050,-0.085,1.044
1565459074331,2019-08-10T10:44:34.331,3.022,-0.054,-0.085,1.044
1565459074352,2019-08-10T10:44:34.352,3.043,-0.056,-0.089,1.047
1565459074372,2019-08-10T10:44:34.372,3.063,-0.056,-0.087,1.044
1565459074393,2019-08-10T10:44:34.393,3.084,-0.054,-0.084,1.044
1565459074413,2019-08-10T10:44:34.413,3.104,-0.051,-0.086,1.047
1565459074432,2019-08-10T10:44:34.432,3.123,-0.051,-0.085,1.044
1565459074453,2019-08-10T10:44:34.453,3.144,-0.055,-0.087,1.045
1565459074473,2019-08-10T10:44:34.473,3.164,-0.056,-0.088,1.047
1565459074494,2019-08-10T10:44:34.494,3.185,-0.054,-0.086,1.046
1565459074514,2019-08-10T10:44:34.514,3.205,-0.053,-0.086,1.046
1565459074535,2019-08-10T10:44:34.535,3.226,-0.051,-0.084,1.046
1565459074555,2019-08-10T10:44:34.555,3.246,-0.052,-0.083,1.043
1565459074574,2019-08-10T10:44:34.574,3.265,-0.054,-0.088,1.047
1565459074595,2019-08-10T10:44:34.595,3.286,-0.058,-0.088,1.046
1565459074616,2019-08-10T10:44:34.616,3.307,-0.055,-0.086,1.043
1565459074636,2019-08-10T10:44:34.636,3.327,-0.050,-0.085,1.045
1565459074657,2019-08-10T10:44:34.657,3.348,-0.052,-0.085,1.043
1565459074677,2019-08-10T10:44:34.677,3.368,-0.054,-0.085,1.042
1565459074696,2019-08-10T10:44:34.696,3.387,-0.054,-0.089,1.047
1565459074717,2019-08-10T10:44:34.717,3.408,-0.054,-0.092,1.048
1565459074737,2019-08-10T10:44:34.737,3.428,-0.052,-0.087,1.044
1565459074758,2019-08-10T10:44:34.758,3.449,-0.052,-0.080,1.042
1565459074778,2019-08-10T10:44:34.778,3.469,-0.053,-0.083,1.044
1565459074799,2019-08-10T10:44:34.799,3.490,-0.052,-0.095,1.047
1565459074819,2019-08-10T10:44:34.819,3.510,-0.054,-0.090,1.043
1565459074838,2019-08-10T10:44:34.838,3.529,-0.055,-0.082,1.043
1565459074859,2019-08-10T10:44:34.859,3.550,-0.052,-0.085,1.049
1565459074879,2019-08-10T10:44:34.879,3.570,-0.050,-0.091,1.049
1565459074900,2019-08-10T10:44:34.900,3.591,-0.054,-0.084,1.045
1565459074920,2019-08-10T10:44:34.920,3.611,-0.057,-0.082,1.045
1565459074941,2019-08-10T10:44:34.941,3.632,-0.054,-0.091,1.043
1565459074961,2019-08-10T10:44:34.961,3.652,-0.050,-0.093,1.046
1565459074980,2019-08-10T10:44:34.980,3.671,-0.052,-0.084,1.047
1565459075001,2019-08-10T10:44:35.001,3.692,-0.054,-0.082,1.043
1565459075021,2019-08-10T10:44:35.021,3.712,-0.052,-0.090,1.045
1565459075042,2019-08-10T10:44:35.042,3.733,-0.053,-0.090,1.046
1565459075062,2019-08-10T10:44:35.062,3.753,-0.054,-0.085,1.045
1565459075083,2019-08-10T10:44:35.083,3.774,-0.052,-0.085,1.047
1565459075102,2019-08-10T10:44:35.102,3.793,-0.052,-0.088,1.047
1565459075122,2019-08-10T10:44:35.122,3.813,-0.053,-0.088,1.044
1565459075143,2019-08-10T10:44:35.143,3.834,-0.053,-0.085,1.047
1565459075163,2019-08-10T10:44:35.163,3.854,-0.053,-0.087,1.043
1565459075184,2019-08-10T10:44:35.184,3.875,-0.051,-0.089,1.046
1565459075204,2019-08-10T10:44:35.204,3.895,-0.053,-0.087,1.045
1565459075225,2019-08-10T10:44:35.225,3.916,-0.054,-0.088,1.045
1565459075244,2019-08-10T10:44:35.244,3.935,-0.054,-0.087,1.047
1565459075264,2019-08-10T10:44:35.264,3.955,-0.052,-0.088,1.044
1565459075285,2019-08-10T10:44:35.285,3.976,-0.053,-0.089,1.044
1565459075305,2019-08-10T10:44:35.305,3.996,-0.055,-0.087,1.046
1565459075326,2019-08-10T10:44:35.326,4.017,-0.051,-0.086,1.044
1565459075346,2019-08-10T10:44:35.346,4.037,-0.051,-0.088,1.045
1565459075367,2019-08-10T10:44:35.367,4.058,-0.053,-0.086,1.045
1565459075386,2019-08-10T10:44:35.386,4.077,-0.054,-0.087,1.045
1565459075407,2019-08-10T10:44:35.407,4.098,-0.056,-0.089,1.043
1565459075427,2019-08-10T10:44:35.427,4.118,-0.056,-0.089,1.045
1565459075448,2019-08-10T10:44:35.448,4.139,-0.054,-0.087,1.044
1565459075468,2019-08-10T10:44:35.468,4.159,-0.050,-0.085,1.043
1565459075489,2019-08-10T10:44:35.489,4.180,-0.050,-0.085,1.045
1565459075508,2019-08-10T10:44:35.508,4.199,-0.052,-0.086,1.047
1565459075528,2019-08-10T10:44:35.528,4.219,-0.055,-0.089,1.044
1565459075549,2019-08-10T10:44:35.549,4.240,-0.054,-0.090,1.043
1565459075569,2019-08-10T10:44:35.569,4.260,-0.055,-0.088,1.046
1565459075590,2019-08-10T10:44:35.590,4.281,-0.051,-0.087,1.046
1565459075610,2019-08-10T10:44:35.610,4.301,-0.052,-0.086,1.046
1565459075631,2019-08-10T10:44:35.631,4.322,-0.055,-0.088,1.044
1565459075650,2019-08-10T10:44:35.650,4.341,-0.060,-0.088,1.045
1565459075670,2019-08-10T10:44:35.670,4.361,-0.053,-0.089,1.044
1565459075691,2019-08-10T10:44:35.691,4.382,-0.048,-0.085,1.043
1565459075711,2019-08-10T10:44:35.711,4.402,-0.050,-0.083,1.045
1565459075732,2019-08-10T10:44:35.732,4.423,-0.052,-0.086,1.045
1565459075752,2019-08-10T10:44:35.752,4.443,-0.057,-0.090,1.044
1565459075771,2019-08-10T10:44:35.771,4.462,-0.058,-0.090,1.044
1565459075792,2019-08-10T10:44:35.792,4.483,-0.052,-0.087,1.046
1565459075812,2019-08-10T10:44:35.812,4.503,-0.050,-0.085,1.045
1565459075833,2019-08-10T10:44:35.833,4.524,-0.050,-0.086,1.047
1565459075853,2019-08-10T10:44:35.853,4.544,-0.054,-0.088,1.047
1565459075874,2019-08-10T10:44:35.874,4.565,-0.058,-0.088,1.044
1565459075894,2019-08-10T10:44:35.894,4.585,-0.055,-0.089,1.045
1565459075913,2019-08-10T10:44:35.913,4.604,-0.051,-0.085,1.047
1565459075934,2019-08-10T10:44:35.934,4.625,-0.051,-0.086,1.044
1565459075954,2019-08-10T10:44:35.954,4.645,-0.054,-0.088,1.046
1565459075975,2019-08-10T10:44:35.975,4.666,-0.057,-0.087,1.045
1565459075995,2019-08-10T10:44:35.995,4.686,-0.055,-0.089,1.044
1565459076016,2019-08-10T10:44:36.016,4.707,-0.051,-0.087,1.047
1565459076036,2019-08-10T10:44:36.036,4.727,-0.047,-0.084,1.045
1565459076055,2019-08-10T10:44:36.055,4.746,-0.050,-0.087,1.044
1565459076076,2019-08-10T10:44:36.076,4.767,-0.057,-0.090,1.045
1565459076096,2019-08-10T10:44:36.096,4.787,-0.058,-0.091,1.046
1565459076117,2019-08-10T10:44:36.117,4.808,-0.056,-0.090,1.046
1565459076137,2019-08-10T10:44:36.137,4.828,-0.049,-0.083,1.045
1565459076158,2019-08-10T10:44:36.158,4.849,-0.046,-0.083,1.046
1565459076177,2019-08-10T10:44:36.177,4.868,-0.052,-0.085,1.045
1565459076198,2019-08-10T10:44:36.198,4.889,-0.059,-0.090,1.043
1565459076218,2019-08-10T10:44:36.218,4.909,-0.057,-0.089,1.044
1565459076239,2019-08-10T10:44:36.239,4.930,-0.053,-0.085,1.042
1565459076259,2019-08-10T10:44:36.259,4.950,-0.048,-0.086,1.044
1565459076280,2019-08-10T10:44:36.280,4.971,-0.050,-0.087,1.046
1565459076300,2019-08-10T10:44:36.300,4.991,-0.057,-0.088,1.044
1565459076319,2019-08-10T10:44:36.319,5.010,-0.058,-0.091,1.046
1565459076340,2019-08-10T10:44:36.340,5.031,-0.054,-0.089,1.044
1565459076360,2019-08-10T10:44:36.360,5.051,-0.050,-0.087,1.046
1565459076381,2019-08-10T10:44:36.381,5.072,-0.051,-0.084,1.047
1565459076401,2019-08-10T10:44:36.401,5.092,-0.053,-0.086,1.045
1565459076422,2019-08-10T10:44:36.422,5.113,-0.056,-0.089,1.047
1565459076441,2019-08-10T10:44:36.441,5.132,-0.057,-0.090,1.045
1565459076461,2019-08-10T10:44:36.461,5.152,-0.055,-0.088,1.043
1565459076482,2019-08-10T10:44:36.482,5.173,-0.051,-0.086,1.047
1565459076502,2019-08-10T10:44:36.502,5.193,-0.051,-0.085,1.047
1565459076523,2019-08-10T10:44:36.523,5.214,-0.055,-0.087,1.045
1565459076543,2019-08-10T10:44:36.543,5.234,-0.054,-0.088,1.044
1565459076564,2019-08-10T10:44:36.564,5.255,-0.054,-0.087,1.045
1565459076583,2019-08-10T10:44:36.583,5.274,-0.052,-0.088,1.046
1565459076603,2019-08-10T10:44:36.603,5.294,-0.052,-0.086,1.046
1565459076624,2019-08-10T10:44:36.624,5.315,-0.052,-0.086,1.046
1565459076644,2019-08-10T10:44:36.644,5.335,-0.052,-0.088,1.046
1565459076665,2019-08-10T10:44:36.665,5.356,-0.055,-0.090,1.045
1565459076685,2019-08-10T10:44:36.685,5.376,-0.054,-0.087,1.046
1565459076706,2019-08-10T10:44:36.706,5.397,-0.052,-0.086,1.046
1565459076725,2019-08-10T10:44:36.725,5.416,-0.051,-0.085,1.045
1565459076745,2019-08-10T10:44:36.745,5.436,-0.052,-0.086,1.044
1565459076766,2019-08-10T10:44:36.766,5.457,-0.054,-0.086,1.046
1565459076786,2019-08-10T10:44:36.786,5.477,-0.054,-0.087,1.045
1565459076807,2019-08-10T10:44:36.807,5.498,-0.054,-0.089,1.045
1565459076827,2019-08-10T10:44:36.827,5.518,-0.053,-0.086,1.044
1565459076846,2019-08-10T10:44:36.846,5.537,-0.051,-0.086,1.043
1565459076867,2019-08-10T10:44:36.867,5.558,-0.053,-0.086,1.043
1565459076887,2019-08-10T10:44:36.887,5.578,-0.053,-0.086,1.045
1565459076908,2019-08-10T10:44:36.908,5.599,-0.053,-0.088,1.045
1565459076929,2019-08-10T10:44:36.929,5.620,-0.053,-0.087,1.044
1565459076949,2019-08-10T10:44:36.949,5.640,-0.053,-0.087,1.044
1565459076970,2019-08-10T10:44:36.970,5.661,-0.053,-0.085,1.046
1565459076989,2019-08-10T10:44:36.989,5.680,-0.053,-0.086,1.044
1565459077009,2019-08-10T10:44:37.009,5.700,-0.052,-0.088,1.044
1565459077030,2019-08-10T10:44:37.030,5.721,-0.052,-0.088,1.044
1565459077050,2019-08-10T10:44:37.050,5.741,-0.053,-0.088,1.045
1565459077071,2019-08-10T10:44:37.071,5.762,-0.053,-0.088,1.048
1565459077091,2019-08-10T10:44:37.091,5.782,-0.053,-0.087,1.045
1565459077112,2019-08-10T10:44:37.112,5.803,-0.053,-0.089,1.046
1565459077131,2019-08-10T10:44:37.131,5.822,-0.054,-0.089,1.044
1565459077151,2019-08-10T10:44:37.151,5.842,-0.053,-0.088,1.046
1565459077172,2019-08-10T10:44:37.172,5.863,-0.052,-0.086,1.047
1565459077192,2019-08-10T10:44:37.192,5.883,-0.053,-0.087,1.046
1565459077213,2019-08-10T10:44:37.213,5.904,-0.055,-0.086,1.045
1565459077233,2019-08-10T10:44:37.233,5.924,-0.055,-0.088,1.044
1565459077252,2019-08-10T10:44:37.252,5.943,-0.053,-0.088,1.045
1565459077273,2019-08-10T10:44:37.273,5.964,-0.055,-0.087,1.043
1565459077293,2019-08-10T10:44:37.293,5.984,-0.053,-0.087,1.045
1565459077314,2019-08-10T10:44:37.314,6.005,-0.053,-0.088,1.046
1565459077334,2019-08-10T10:44:37.334,6.025,-0.053,-0.087,1.044
1565459077355,2019-08-10T10:44:37.355,6.046,-0.053,-0.087,1.046
1565459077375,2019-08-10T10:44:37.375,6.066,-0.053,-0.088,1.046
1565459077394,2019-08-10T10:44:37.394,6.085,-0.053,-0.087,1.046
1565459077415,2019-08-10T10:44:37.415,6.106,-0.054,-0.087,1.047
1565459077435,2019-08-10T10:44:37.435,6.126,-0.053,-0.087,1.046
1565459077456,2019-08-10T10:44:37.456,6.147,-0.054,-0.087,1.047
1565459077476,2019-08-10T10:44:37.476,6.167,-0.054,-0.087,1.047
1565459077497,2019-08-10T10:44:37.497,6.188,-0.052,-0.088,1.046
1565459077516,2019-08-10T10:44:37.516,6.207,-0.053,-0.088,1.046
1565459077536,2019-08-10T10:44:37.536,6.227,-0.053,-0.085,1.046
1565459077557,2019-08-10T10:44:37.557,6.248,-0.053,-0.086,1.045
1565459077577,2019-08-10T10:44:37.577,6.268,-0.052,-0.087,1.045
1565459077598,2019-08-10T10:44:37.598,6.289,-0.054,-0.088,1.044
1565459077618,2019-08-10T10:44:37.618,6.309,-0.053,-0.088,1.044
1565459077639,2019-08-10T10:44:37.639,6.330,-0.051,-0.087,1.046
1565459077658,2019-08-10T10:44:37.658,6.349,-0.053,-0.088,1.044
1565459077679,2019-08-10T10:44:37.679,6.370,-0.054,-0.087,1.044
1565459077699,2019-08-10T10:44:37.699,6.390,-0.052,-0.087,1.045
1565459077720,2019-08-10T10:44:37.720,6.411,-0.053,-0.089,1.046
1565459077740,2019-08-10T10:44:37.740,6.431,-0.053,-0.088,1.044
1565459077761,2019-08-10T10:44:37.761,6.452,-0.053,-0.088,1.043
1565459077781,2019-08-10T10:44:37.781,6.472,-0.053,-0.088,1.046
1565459077800,2019-08-10T10:44:37.800,6.491,-0.052,-0.087,1.044
1565459077821,2019-08-10T10:44:37.821,6.512,-0.053,-0.086,1.046
1565459077841,2019-08-10T10:44:37.841,6.532,-0.054,-0.086,1.047
1565459077862,2019-08-10T10:44:37.862,6.553,-0.052,-0.087,1.044
1565459077882,2019-08-10T10:44:37.882,6.573,-0.051,-0.087,1.044
1565459077903,2019-08-10T10:44:37.903,6.594,-0.053,-0.087,1.044
1565459077922,2019-08-10T10:44:37.922,6.613,-0.054,-0.089,1.046
1565459077942,2019-08-10T10:44:37.942,6.633,-0.053,-0.088,1.045
1565459077963,2019-08-10T10:44:37.963,6.654,-0.053,-0.088,1.046
1565459077983,2019-08-10T10:44:37.983,6.674,-0.052,-0.086,1.046
1565459078004,2019-08-10T10:44:38.004,6.695,-0.052,-0.086,1.045
1565459078024,2019-08-10T10:44:38.024,6.715,-0.052,-0.087,1.045
1565459078045,2019-08-10T10:44:38.045,6.736,-0.054,-0.087,1.045
1565459078064,2019-08-10T10:44:38.064,6.755,-0.052,-0.088,1.044
1565459078084,2019-08-10T10:44:38.084,6.775,-0.052,-0.086,1.044
1565459078105,2019-08-10T10:44:38.105,6.796,-0.052,-0.086,1.046
1565459078125,2019-08-10T10:44:38.125,6.816,-0.053,-0.087,1.045
1565459078146,2019-08-10T10:44:38.146,6.837,-0.054,-0.088,1.043
1565459078166,2019-08-10T10:44:38.166,6.857,-0.053,-0.088,1.045
1565459078187,2019-08-10T10:44:38.187,6.878,-0.053,-0.088,1.045
1565459078206,2019-08-10T10:44:38.206,6.897,-0.053,-0.087,1.046
1565459078226,2019-08-10T10:44:38.226,6.917,-0.052,-0.087,1.047
1565459078247,2019-08-10T10:44:38.247,6.938,-0.054,-0.088,1.044
1565459078267,2019-08-10T10:44:38.267,6.958,-0.054,-0.088,1.045
1565459078288,2019-08-10T10:44:38.288,6.979,-0.055,-0.088,1.047
1565459078308,2019-08-10T10:44:38.308,6.999,-0.054,-0.088,1.046
1565459078327,2019-08-10T10:44:38.327,7.018,-0.052,-0.087,1.044
1565459078348,2019-08-10T10:44:38.348,7.039,-0.053,-0.087,1.044
1565459078368,2019-08-10T10:44:38.368,7.059,-0.054,-0.087,1.045
1565459078389,2019-08-10T10:44:38.389,7.080,-0.054,-0.087,1.045
1565459078409,2019-08-10T10:44:38.409,7.100,-0.055,-0.088,1.044
1565459078430,2019-08-10T10:44:38.430,7.121,-0.053,-0.089,1.044
1565459078450,2019-08-10T10:44:38.450,7.141,-0.054,-0.088,1.046
1565459078470,2019-08-10T10:44:38.470,7.161,-0.055,-0.088,1.048
1565459078490,2019-08-10T10:44:38.490,7.181,-0.054,-0.088,1.045
1565459078511,2019-08-10T10:44:38.511,7.202,-0.053,-0.088,1.044
