148138,149804,u
152082,360672,ss
371926,516630,ss
518738,522610,sc
524926,545462,p
553028,577490,u
578986,586942,ss
588506,611626,sc
615689,685236,hs
696048,779416,hw
780572,783938,hs
784584,817020,hw
836672,976990,sr
1016056,1016056,99
