time,class,class_prop,class_rel,class_prop_rel
173.76,1,0.985074626865672,1,0.800995024875622
174.76,1,0.736318407960199,1,0.572139303482587
175.76,7,0.512437810945274,7,0.676616915422886
176.76,7,0.761194029850746,7,0.925373134328358
177.76,7,1,7,1
178.76,7,1,7,1
179.76,7,1,7,1
180.76,7,1,7,1
181.76,7,1,7,1
182.76,7,1,7,1
183.76,7,1,7,1
184.76,7,1,7,1
185.76,7,1,7,1
186.76,7,1,7,1
187.76,7,1,7,1
188.76,7,1,7,1
189.76,7,1,7,1
190.76,7,1,7,1
191.76,7,1,7,1
192.76,7,1,7,1
193.76,7,1,7,1
194.76,7,1,7,1
195.76,7,1,7,1
196.76,7,1,7,1
197.76,7,1,7,1
198.76,7,1,7,1
199.76,7,1,7,1
200.76,7,1,7,1
201.76,7,1,7,1
202.76,7,1,7,1
203.76,7,1,7,1
204.76,7,1,7,1
205.76,7,1,7,1
206.76,7,1,7,1
207.76,7,1,7,1
208.76,7,1,7,1
209.76,7,1,7,1
210.76,7,1,7,1
211.76,7,1,7,1
212.76,7,1,7,1
213.76,7,1,7,1
214.76,7,1,7,1
215.76,7,1,7,1
216.76,7,1,7,1
217.76,7,1,7,1
218.76,7,1,7,1
219.76,7,1,7,1
220.76,7,1,7,1
221.76,7,1,7,1
222.76,7,1,7,1
223.76,7,1,7,1
224.76,7,1,7,1
225.76,7,1,7,1
226.76,7,1,7,1
227.76,7,1,7,1
228.76,7,1,7,1
229.76,7,1,7,1
230.76,7,1,7,1
231.76,7,1,7,1
232.76,7,1,7,1
233.76,7,1,7,1
234.76,7,1,7,1
235.76,7,1,7,1
236.76,7,1,7,1
237.76,7,1,7,1
238.76,7,1,7,1
239.76,7,1,7,1
240.76,7,1,7,1
241.76,7,1,7,1
242.76,7,1,7,1
243.76,7,1,7,1
244.76,7,1,7,1
245.76,7,1,7,1
246.76,7,1,7,1
247.76,7,1,7,1
248.76,7,1,7,1
249.76,7,1,7,1
250.76,7,1,7,1
251.76,7,1,7,1
252.76,7,1,7,1
253.76,7,1,7,1
254.76,7,1,7,1
255.76,7,1,7,1
256.76,7,1,7,1
257.76,7,1,7,1
258.76,7,1,7,1
259.76,7,1,7,1
260.76,7,1,7,1
261.76,7,1,7,1
262.76,7,1,7,1
263.76,7,1,7,1
264.76,7,1,7,1
265.76,7,1,7,1
266.76,7,1,7,1
267.76,7,1,7,1
268.76,7,1,7,1
269.76,7,1,7,1
270.76,7,1,7,1
271.76,7,1,7,1
272.76,7,1,7,1
273.76,7,1,7,1
274.76,7,1,7,1
275.76,7,1,7,1
276.76,7,1,7,1
277.76,7,1,7,1
278.76,7,1,7,1
279.76,7,1,7,1
280.76,7,1,7,1
281.76,7,1,7,1
282.76,7,1,7,1
283.76,7,1,7,1
284.76,7,1,7,1
285.76,7,1,7,1
286.76,7,1,7,1
287.76,7,1,7,1
288.76,7,1,7,1
289.76,7,1,7,1
290.76,7,1,7,1
291.76,7,1,7,1
292.76,7,1,7,1
293.76,7,1,7,1
294.76,7,1,7,1
295.76,7,1,7,1
296.76,7,1,7,1
297.76,7,1,7,1
298.76,7,1,7,1
299.76,7,1,7,1
300.76,7,1,7,1
301.76,7,1,7,1
302.76,7,1,7,1
303.76,7,1,7,1
304.76,7,1,7,1
305.76,7,1,7,1
306.76,7,1,7,1
307.76,7,1,7,1
308.76,7,1,7,1
309.76,7,1,7,1
310.76,7,1,7,1
311.76,7,1,7,1
312.76,7,1,7,1
313.76,7,1,7,1
314.76,7,1,7,1
315.76,7,1,7,1
316.76,7,1,7,1
317.76,7,1,7,1
318.76,7,1,7,1
319.76,7,1,7,1
320.76,7,1,7,1
321.76,7,1,7,1
322.76,7,1,7,1
323.76,7,1,7,1
324.76,7,1,7,1
325.76,7,1,7,1
326.76,7,1,7,1
327.76,7,1,7,1
328.76,7,1,7,1
329.76,7,1,7,1
330.76,7,1,7,1
331.76,7,1,7,1
332.76,7,1,7,1
333.76,7,1,7,1
334.76,7,1,7,1
335.76,7,1,7,1
336.76,7,1,7,1
337.76,7,1,7,1
338.76,7,1,7,1
339.76,7,1,7,1
340.76,7,1,7,1
341.76,7,1,7,1
342.76,7,1,7,1
343.76,7,1,7,1
344.76,7,1,7,1
345.76,7,1,7,1
346.76,7,1,7,1
347.76,7,1,7,1
348.76,7,1,7,1
349.76,7,1,7,1
350.76,7,1,7,1
351.76,7,1,7,1
352.76,7,1,7,1
353.76,7,1,7,1
354.76,7,1,7,1
355.76,7,1,7,1
356.76,7,1,7,1
357.76,7,1,7,1
358.76,7,1,7,1
359.76,7,1,7,1
360.76,7,1,7,1
361.76,7,1,7,1
362.76,7,1,7,1
363.76,7,1,7,1
364.76,7,1,7,1
365.76,7,1,7,1
366.76,7,1,7,1
367.76,7,1,7,1
368.76,7,1,7,1
369.76,7,1,7,1
370.76,7,1,7,1
371.76,7,1,7,1
372.76,7,1,7,1
373.76,7,1,7,1
374.76,7,1,7,1
375.76,7,1,7,1
376.76,7,1,7,1
377.76,7,1,7,1
378.76,7,1,7,1
379.76,7,1,7,1
380.76,7,1,7,1
381.76,7,1,7,1
382.76,7,1,7,1
383.76,7,1,7,1
384.76,7,1,7,1
385.76,7,1,7,1
386.76,7,1,7,1
387.76,7,1,7,1
388.76,7,1,7,1
389.76,7,1,7,1
390.76,7,1,7,1
391.76,7,1,7,1
392.76,7,1,7,1
393.76,7,1,7,1
394.76,7,1,7,1
395.76,7,1,7,1
396.76,7,1,7,1
397.76,7,1,7,1
398.76,7,1,7,1
399.76,7,1,7,1
400.76,7,1,7,1
401.76,7,1,7,1
402.76,7,1,7,1
403.76,7,1,7,1
404.76,7,1,7,1
405.76,7,1,7,1
406.76,7,1,7,1
407.76,7,1,7,1
408.76,7,1,7,1
409.76,7,1,7,1
410.76,7,1,7,1
411.76,7,1,7,1
412.76,7,1,7,1
413.76,7,1,7,1
414.76,7,1,7,1
415.76,7,1,7,1
416.76,7,1,7,1
417.76,7,1,7,1
418.76,7,1,7,1
419.76,7,1,7,1
420.76,7,1,7,1
421.76,7,1,7,1
422.76,7,1,7,1
423.76,7,1,7,1
424.76,7,1,7,1
425.76,7,1,7,1
426.76,7,1,7,1
427.76,7,1,7,1
428.76,7,1,7,1
429.76,7,1,7,1
430.76,7,1,7,1
431.76,7,1,7,1
432.76,7,1,7,1
433.76,7,1,7,1
434.76,7,1,7,1
435.76,7,1,7,1
436.76,7,1,7,1
437.76,7,1,7,1
438.76,7,1,7,1
439.76,7,1,7,1
440.76,7,1,7,1
441.76,7,1,7,1
442.76,7,1,7,1
443.76,7,1,7,1
444.76,7,1,7,1
445.76,7,1,7,1
446.76,7,1,7,1
447.76,7,1,7,1
448.76,7,1,7,1
449.76,7,1,7,1
450.76,7,1,7,1
451.76,7,1,7,1
452.76,7,1,7,1
453.76,7,1,7,1
454.76,7,1,7,1
455.76,7,1,7,1
456.76,7,1,7,1
457.76,7,1,7,1
458.76,7,1,7,1
459.76,7,1,7,1
460.76,7,1,7,1
461.76,7,1,7,1
462.76,7,1,7,1
463.76,7,1,7,1
464.76,7,1,7,1
465.76,7,1,7,1
466.76,7,1,7,1
467.76,7,1,7,1
468.76,7,1,7,1
469.76,7,1,7,1
470.76,7,1,7,1
471.76,7,1,7,1
472.76,7,1,7,1
473.76,7,1,7,1
474.76,7,1,7,1
475.76,7,1,7,1
476.76,7,1,7,1
477.76,7,1,7,1
478.76,7,1,7,1
479.76,7,1,7,1
480.76,7,1,7,1
481.76,7,1,7,1
482.76,7,1,7,1
483.76,7,1,7,1
484.76,7,1,7,1
485.76,7,1,7,1
486.76,7,1,7,1
487.76,7,1,7,1
488.76,7,1,7,1
489.76,7,1,7,1
490.76,7,1,7,1
491.76,7,1,7,1
492.76,7,1,7,1
493.76,7,1,7,1
494.76,7,1,7,1
495.76,7,1,7,1
496.76,7,1,7,1
497.76,7,1,7,1
498.76,7,1,7,1
499.76,7,1,7,1
500.76,7,1,7,1
501.76,7,1,7,1
502.76,7,1,7,1
503.76,7,1,7,1
504.76,7,1,7,1
505.76,7,1,7,1
506.76,7,1,7,1
507.76,7,1,7,1
508.76,7,1,7,1
509.76,7,1,7,1
510.76,7,1,7,1
511.76,7,1,7,1
512.76,7,1,7,1
513.76,7,1,7,1
514.76,7,1,7,1
515.76,7,1,7,1
516.76,7,1,7,1
517.76,7,1,7,1
518.76,7,1,7,1
519.76,7,1,7,1
520.76,7,1,7,1
521.76,7,1,7,1
522.76,7,1,7,1
523.76,7,1,7,1
524.76,7,1,7,1
525.76,7,1,7,1
526.76,7,1,7,1
527.76,7,1,7,1
528.76,7,1,7,1
529.76,7,1,7,1
530.76,7,1,7,1
531.76,7,1,7,1
532.76,7,1,7,1
533.76,7,1,7,1
534.76,7,1,7,1
535.76,7,1,7,1
536.76,7,1,7,1
537.76,7,1,7,1
538.76,7,1,7,1
539.76,7,1,7,1
540.76,7,0.895522388059702,7,0.895522388059702
541.76,7,0.646766169154229,7,0.646766169154229
542.76,8,0.601990049751244,8,0.601990049751244
543.76,8,0.850746268656716,8,0.850746268656716
544.76,8,1,8,1
545.76,8,1,8,1
546.76,8,0.945273631840796,8,1
547.76,8,0.696517412935323,8,0.915422885572139
548.76,3,0.552238805970149,8,0.666666666666667
549.76,3,0.800995024875622,3,0.582089552238806
550.76,3,1,3,0.830845771144279
551.76,3,1,3,1
552.76,3,1,3,1
553.76,3,1,3,1
554.76,3,1,3,1
555.76,3,1,3,1
556.76,3,1,3,1
557.76,3,1,3,1
558.76,3,1,3,1
559.76,3,1,3,1
560.76,3,1,3,1
561.76,3,1,3,1
562.76,3,1,3,1
563.76,3,1,3,1
564.76,3,1,3,1
565.76,3,1,3,1
566.76,3,1,3,1
567.76,3,1,3,1
568.76,3,1,3,1
