epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1565459116139,2019-08-10T10:45:16.139,33.053,98117.531
1565459116212,2019-08-10T10:45:16.212,33.126,98122.641
1565459116287,2019-08-10T10:45:16.287,33.201,98117.898
1565459116360,2019-08-10T10:45:16.360,33.274,98118.719
1565459116433,2019-08-10T10:45:16.433,33.347,98118.234
1565459116508,2019-08-10T10:45:16.508,33.422,98123.008
1565459116581,2019-08-10T10:45:16.581,33.495,98118.234
1565459116655,2019-08-10T10:45:16.655,33.569,98116.484
1565459116728,2019-08-10T10:45:16.728,33.642,98111.703
1565459116802,2019-08-10T10:45:16.802,33.716,98119.539
1565459116876,2019-08-10T10:45:16.876,33.790,98121.219
1565459116949,2019-08-10T10:45:16.949,33.863,98120.391
1565459117022,2019-08-10T10:45:17.022,33.936,98119.906
