148206,150110,u
151436,360944,ss
372264,516460,ss
518738,523090,sc
525803,546584,p
552806,578034,u
579020,587180,ss
588540,612102,sc
615468,685610,hs
695028,780062,hw
780062,784040,hs
784584,817190,hw
836842,976990,sr
1016056,1016056,99
